,NDUFA13 (51079)
ACH-000004,-0.08412336020265301
ACH-000005,-0.20670529268195356
ACH-000007,-0.2686192410611992
ACH-000009,-0.18622332392176874
ACH-000011,0.008345502070815804
ACH-000012,-0.3796271496756087
ACH-000013,-0.3013626986930302
ACH-000014,-0.27298082849700844
ACH-000015,-0.5579933870878523
ACH-000017,-0.3384415471163852
ACH-000018,-0.1944705012212377
ACH-000019,-0.4015735142529594
ACH-000021,-0.33664567461552497
ACH-000022,-0.22294573186516256
ACH-000025,-0.31925315336313986
ACH-000028,-0.4223438112049331
ACH-000030,-0.3082608471574516
ACH-000035,-0.18880416091153887
ACH-000036,-0.2067335734017344
ACH-000037,-0.32347443529813363
ACH-000039,-0.3004766357180513
ACH-000040,-0.10795215151360343
ACH-000041,-0.20126601056589136
ACH-000042,-0.18855643226339608
ACH-000045,-0.236403492637073
ACH-000047,-0.3097047094101489
ACH-000052,-0.14867562396797904
ACH-000053,-0.4041325756379404
ACH-000054,-0.1745084848369978
ACH-000055,-0.049230517148239984
ACH-000060,-0.1243755465931572
ACH-000067,-0.21239607437285926
ACH-000070,-0.30666296375543506
ACH-000075,-0.17981036866409275
ACH-000078,-0.29477862813234
ACH-000082,-0.21691572170234466
ACH-000085,-0.1224518014138954
ACH-000086,-0.4261316961227648
ACH-000087,-0.19149683224753905
ACH-000092,-0.3206334111879202
ACH-000095,-0.15388183127975272
ACH-000097,-0.3444980671104967
ACH-000098,-0.276587735266946
ACH-000099,-0.21243857497676305
ACH-000108,-0.24696304086780044
ACH-000113,-0.4006050744852086
ACH-000116,-0.2942020732965285
ACH-000118,-0.35001007328326944
ACH-000120,-0.2994666181669192
ACH-000123,-0.22275212252567
ACH-000127,-0.18741401452055936
ACH-000128,-0.19825869332851576
ACH-000132,-0.33404505665715056
ACH-000133,-0.18210433909803445
ACH-000137,-0.23728975515662346
ACH-000138,-0.27333467016922797
ACH-000142,-0.1689555469533405
ACH-000143,-0.18127846600525746
ACH-000146,-0.1659197403115166
ACH-000148,-0.18359754191244845
ACH-000150,-0.289466098321966
ACH-000152,-0.2277768862054743
ACH-000153,-0.1065680584400808
ACH-000159,-0.2682508865152696
ACH-000160,-0.20822807324629816
ACH-000163,-0.23547932839458194
ACH-000167,-0.05951991582317603
ACH-000168,-0.22613608840413066
ACH-000169,-0.30758705414879445
ACH-000178,-0.18982475835842624
ACH-000183,-0.21139951915424365
ACH-000188,-0.386474862415008
ACH-000189,-0.3664176982562418
ACH-000190,-0.3677180536075479
