,PIAS4 (51588)
ACH-000527,-0.30646436800900506
ACH-000528,-0.8103680400297015
ACH-000537,-0.30279434874844713
ACH-000541,0.12327177067916653
ACH-000542,-0.0766538321197698
ACH-000544,-0.4225741961622037
ACH-000545,-0.12083588755161165
ACH-000547,-0.06683285926177393
ACH-000548,-0.12817916346642474
ACH-000549,-0.23073458342578626
ACH-000550,-0.1455419315125921
ACH-000552,-0.07475527629370653
ACH-000556,-0.2035441882768334
ACH-000557,-0.2804098745029238
ACH-000569,0.14399890322851802
ACH-000570,-0.3245725202852532
ACH-000571,-0.19806659770630586
ACH-000573,-0.12230863656015747
ACH-000576,-0.108236845946669
ACH-000579,-0.017617964962718613
ACH-000580,-0.16504653584664775
ACH-000584,-0.17635293679654532
ACH-000585,-0.01698875971861434
ACH-000588,-0.09080129642749173
ACH-000589,-0.024622748286781224
ACH-000591,-0.24272731114312104
ACH-000593,-0.1398174512420712
ACH-000600,-0.27332218853443924
ACH-000601,-0.15343242186797398
ACH-000605,-0.09707415833595244
ACH-000606,-0.07850630470091342
ACH-000608,-0.1877786856308167
ACH-000614,-0.19759839038610036
ACH-000616,-0.057973861617308026
ACH-000618,-0.1228680256844255
ACH-000619,-0.06163609579753539
ACH-000620,-0.1822476705227414
ACH-000621,-0.16754225170189016
ACH-000622,-0.12274642246045782
ACH-000623,-0.032267051691898585
ACH-000624,-0.16933653343791866
ACH-000627,-0.21808048364495605
ACH-000630,-0.2415865913298701
ACH-000631,-0.4429667570909567
ACH-000632,-0.31279530237978964
ACH-000633,-0.23319827821403286
ACH-000637,-0.14224994041525094
ACH-000638,-0.11946178915985205
ACH-000646,-0.2019012335758132
ACH-000647,-0.09931675116837896
ACH-000648,-0.3640360190351028
ACH-000649,-0.2150297164876553
ACH-000651,-0.07691178037961982
ACH-000652,-0.24479880695797396
ACH-000653,-0.03922701440121892
ACH-000657,-0.2771290228193188
ACH-000658,-0.0597215443629909
ACH-000661,-0.292081831001328
ACH-000662,-0.06269692825395333
ACH-000663,-0.13081177283520926
ACH-000665,-0.2991439540493356
ACH-000671,-0.23826152269384596
ACH-000672,-0.16281999577611486
ACH-000673,-0.05496044594645625
ACH-000676,-0.0997749573293401
ACH-000677,-0.2968118846087227
ACH-000681,-0.07656272258415701
ACH-000683,-0.2948745850937254
ACH-000684,-0.4122521788612687
ACH-000688,-0.23680054806655995
ACH-000693,-0.17646930497503094
ACH-000694,-0.107947286077807
ACH-000695,-0.2569912469087301
ACH-000696,-0.11829414400818172
ACH-000697,-0.43170523468699606
ACH-000699,-0.18681153024270256
ACH-000701,-0.2370594772281749
ACH-000706,-0.33044321847077746
ACH-000711,-0.1244453748012443
ACH-000713,-0.16160735266803047
ACH-000714,-0.11281388361442884
ACH-000718,-0.011422325153381362
ACH-000720,0.05131781939712407
ACH-000721,-0.2062330904848627
ACH-000724,-0.2161859073271986
ACH-000725,-0.11286446906983955
ACH-000732,0.003839919122858548
ACH-000734,-0.2923498121619147
ACH-000735,-0.2133070437553504
ACH-000736,-0.19925688125587795
ACH-000738,-0.3695156077792017
ACH-000746,-0.05052542223812175
ACH-000747,-0.19259303835171787
ACH-000748,-0.1809079290192805
ACH-000753,-0.08350510907034875
ACH-000756,-0.2074239683552083
ACH-000757,-0.22902447208638946
ACH-000758,-0.10155685123122754
ACH-000760,-0.18577756386318026
ACH-000762,-0.016840656597717024
ACH-000763,0.0283004806737238
ACH-000764,-0.1388209394563672
ACH-000765,-0.1696765806729679
ACH-000766,-0.02781042228336376
ACH-000767,-0.10681137466286234
ACH-000768,-0.2296051451007651
ACH-000769,-0.10491592945025092
ACH-000770,-0.136435680081891
ACH-000771,-0.4705779819303849
ACH-000773,-0.09382023921617116
ACH-000776,-0.2488766900270535
ACH-000777,-0.14468694816208322
ACH-000778,-0.10885643668654002
ACH-000781,-0.06652708726786175
ACH-000782,-0.09729672568243213
ACH-000783,-0.1666146555599229
ACH-000784,-0.1911234923967816
ACH-000785,-0.11494294993568754
ACH-000787,-0.07761969180497863
ACH-000788,-0.3403960452060425
ACH-000791,-0.06826996931950008
ACH-000792,-0.34825223905440195
ACH-000794,-0.17578542176985076
ACH-000796,-0.27160706205976226
ACH-000798,-0.04065806811392193
ACH-000799,-0.20803631773986295
ACH-000800,-0.25109685418737665
ACH-000802,-0.1435950037978575
ACH-000804,-0.4165295307383359
ACH-000805,-0.2256425964669756
ACH-000809,-0.2073266417966474
ACH-000810,-0.2471208096528991
ACH-000811,-0.2383857683838205
ACH-000817,-0.0707716541852565
ACH-000819,-0.1778268265544576
ACH-000820,-0.2402672066714069
ACH-000821,-0.21659726796208734
ACH-000822,-0.1687333341612772
ACH-000823,-0.17984408247965938
ACH-000824,-0.2128688039450265
ACH-000827,-0.1001679254316102
ACH-000829,-0.1923541990065621
ACH-000831,-0.14768174178143406
ACH-000832,-0.2916044917614919
ACH-000833,-0.14589982504383625
ACH-000834,-0.051648385218180166
ACH-000835,-0.10282834417032384
ACH-000836,-0.1314497923499316
ACH-000837,-0.029740587878114164
ACH-000838,-0.12058335175833733
ACH-000839,-0.08130923017092395
ACH-000840,0.1261214371808389
ACH-000841,-0.08958788419181551
ACH-000843,-0.2991022123524642
ACH-000846,-0.033916472122584036
ACH-000847,-0.028031916212083504
ACH-000848,-0.0909506120742311
ACH-000849,-0.0345453981162806
ACH-000851,-0.13684872403931214
ACH-000855,0.02175322551324527
ACH-000856,-0.246046038428592
ACH-000858,-0.1926469792220631
ACH-000859,-0.02318277849040965
ACH-000861,-0.09293930503178494
ACH-000862,-0.15791813087334758
ACH-000865,-0.19149151090622046
ACH-000866,-0.2970592637618059
ACH-000867,-0.12248310411589527
ACH-000869,-0.11326808783057332
ACH-000872,-0.14278592464881198
ACH-000873,-0.18010662050069684
ACH-000876,-0.19862936449756144
ACH-000878,-0.10367795764831007
ACH-000880,-0.2927840967592451
ACH-000881,-0.2834137781189219
ACH-000882,-0.14231702625826792
ACH-000884,0.015403583019666682
ACH-000885,-0.038657088883463774
ACH-000887,-0.11315702221841854
ACH-000889,-0.09183887978374718
ACH-000896,-0.07133456822355166
ACH-000898,-0.3092683519488313
ACH-000900,-0.3209319393150524
ACH-000901,-0.20708687918192356
ACH-000905,0.004432186313166069
ACH-000906,-0.07862692796004743
ACH-000907,-0.1191035445394848
ACH-000910,-0.041712199963367856
ACH-000911,-0.3456530625569885
ACH-000912,-0.07140642195612495
ACH-000913,-0.07600971186674367
ACH-000915,0.020208623068284567
ACH-000916,-0.01926566112349457
ACH-000917,-0.0599020646969066
ACH-000920,-0.265718807858975
ACH-000921,-0.10640864713643833
ACH-000924,-0.15547937419697794
ACH-000926,-0.06681490209212583
ACH-000928,-0.2268725525045249
ACH-000929,-0.06046307996779876
ACH-000932,-0.2077569584958577
ACH-000935,-0.17532021797349398
ACH-000936,-0.22562461028746886
ACH-000937,-0.05595951239324555
ACH-000938,-0.12346090855341996
ACH-000939,-0.31913835616091857
ACH-000941,-0.3011083459423263
ACH-000943,-0.263827152116698
ACH-000946,-0.0913178835847913
ACH-000947,-0.8396515056205601
ACH-000948,-0.13009566133857045
ACH-000950,-0.11776057977740115
ACH-000953,-0.16858297787042612
ACH-000954,-0.19885066669363485
ACH-000957,-0.046961197154677566
ACH-000958,-0.06437960404519236
ACH-000960,-0.1320853638372316
ACH-000963,-0.15156952817940328
ACH-000968,0.04329703305770125
ACH-000969,0.023007275238903616
ACH-000972,0.02733066781497639
ACH-000973,-0.12684217011628196
ACH-000974,-0.06477675911054102
ACH-000978,-0.053157643218289904
ACH-000984,-0.19262691261942053
ACH-000986,-0.0799394525419093
ACH-000988,-0.14920588597782952
ACH-000993,-0.2619056358384957
ACH-000994,-0.2224582995251944
ACH-000996,-0.1433549508651798
ACH-001001,-0.0015859490144520176
ACH-001020,-0.4945374189137818
ACH-001028,0.002493507394655373
ACH-001031,-0.2559600404730287
ACH-001038,-0.29179971946765804
ACH-001048,-0.11041147501545652
ACH-001050,-0.34760191952050284
ACH-001053,0.1110388842805592
ACH-001054,-0.2122315461705352
ACH-001061,-0.022683755300946656
ACH-001067,-0.2658826181678046
ACH-001075,-0.1664895691269153
ACH-001096,-0.21694507160145748
ACH-001111,-0.07366489700294318
ACH-001119,-0.21019685017450196
ACH-001128,-0.4413899083641787
ACH-001134,-0.5618450861376288
ACH-001151,-0.1945764199831026
ACH-001163,-0.10837365478092016
ACH-001164,-0.3369641735708505
ACH-001183,-0.13616785982705354
ACH-001192,-0.3028048514889409
ACH-001193,-0.045838280336802116
ACH-001196,-0.13257694545078305
ACH-001197,-0.20573009163640468
ACH-001205,-0.3041437879517763
ACH-001211,-0.29462978769528103
ACH-001212,-0.2045026852457208
ACH-001228,-0.2076886968604064
ACH-001232,-0.3043525593561374
ACH-001239,-0.2657412817388241
ACH-001270,-0.14162440426215456
ACH-001274,-0.06886571054271366
ACH-001275,-0.29858384741795657
ACH-001277,-0.09674252782194878
ACH-001278,-0.17498868205418314
ACH-001280,-0.13269689945894433
ACH-001283,-0.4744289464027227
ACH-001289,-0.14341541038862096
ACH-001300,-0.10815893462011422
ACH-001301,-0.3616463896729351
ACH-001302,-0.1979139220106973
ACH-001306,-0.24807882573959106
ACH-001318,-0.15621406283039072
ACH-001322,-0.3489701060889923
ACH-001328,-0.09655084031456546
ACH-001332,-0.1546852205698562
ACH-001336,-0.01951098409951256
ACH-001346,-0.24020855943123615
ACH-001353,-0.016646238901600198
ACH-001354,-0.0148248569047988
ACH-001367,-0.12834068657774814
ACH-001368,-0.10996046184908387
ACH-001374,-0.15161812243712214
ACH-001377,-0.19632520129862646
ACH-001380,-0.12453349624875712
ACH-001391,-0.08642558893457457
ACH-001408,-0.10336350535326404
ACH-001430,0.023262836081528508
ACH-001431,-0.4207043236998627
ACH-001450,-0.1082811372736182
ACH-001496,-0.1554164668278285
ACH-001500,-0.1923241830207532
ACH-001523,-0.05670211794967241
ACH-001532,-0.3513493824695881
ACH-001550,-0.13597372150891093
ACH-001552,-0.2392110655999239
ACH-001554,-0.10023978260728099
ACH-001654,-0.16153265835231734
ACH-001735,-0.15672415402557094
ACH-001736,-0.4632566462340133
ACH-001737,0.018684467426091096
ACH-001740,-0.12262745482667392
ACH-001745,-0.22103402435065592
ACH-001765,-0.09228643536280767
