,SSR2 (6746)
ACH-000004,-0.09141695544238687
ACH-000005,-0.2594805307684959
ACH-000007,-0.4654423799464945
ACH-000009,-0.437786431637016
ACH-000011,-0.23399216700637995
ACH-000012,-0.04269762523227466
ACH-000013,-0.053199264824900325
ACH-000014,-0.23278612186701544
ACH-000015,-0.3938926564827649
ACH-000017,-0.2351249812700615
ACH-000018,-0.2765447842540277
ACH-000019,-0.05390096687637119
ACH-000021,-0.12765576695572636
ACH-000022,-0.1318360510483918
ACH-000025,-0.3674552732894723
ACH-000028,-0.04408478434439503
ACH-000030,-0.2300993304072599
ACH-000035,-0.2471936082805739
ACH-000036,-0.08824453084209471
ACH-000037,0.05633436206503281
ACH-000039,-0.12929235240273845
ACH-000040,-0.09621889034823117
ACH-000041,0.020812455606354245
ACH-000042,-0.2776604185685262
ACH-000045,0.03428865201666148
ACH-000047,-0.2965805588905761
ACH-000052,-0.2230939354642879
ACH-000053,0.19430000089482904
ACH-000054,-0.001933891512465312
ACH-000055,-0.0829864412402263
ACH-000060,-0.21318069052453856
ACH-000067,-0.0460471034459141
ACH-000070,-0.08972419618610958
ACH-000075,-0.3273515733603615
ACH-000078,-0.20999489105805488
ACH-000082,-0.1981143208662872
ACH-000085,-0.2567263463566227
ACH-000086,-0.3422071892570548
ACH-000087,-0.011981729734879609
ACH-000092,-0.3137300503246185
ACH-000095,-0.10352320947309596
ACH-000097,-0.23246624857806816
ACH-000098,-0.14134166255301858
ACH-000099,-0.13310574800616365
ACH-000108,-0.3619372058636695
ACH-000113,-0.2540816564788523
ACH-000116,-0.1311342039091755
ACH-000118,-0.2420048195805201
ACH-000120,-0.12008599089476203
ACH-000123,-0.5643216263362635
ACH-000127,-0.08588920449360306
ACH-000128,-0.0776041555764433
ACH-000132,-0.05519884453434813
ACH-000133,-0.1620588673073699
ACH-000137,0.00915479484096039
ACH-000138,-0.17231406720608888
ACH-000142,-0.448484251807481
ACH-000143,-0.03900603345738175
ACH-000146,-0.03682131835196137
ACH-000148,-0.09270628260828748
ACH-000150,-0.18698774251667385
ACH-000152,-0.11458718107531073
ACH-000153,-0.4233591792694976
ACH-000159,-0.044120178009851914
ACH-000160,-0.19678277388024454
ACH-000163,-0.0994855820558811
ACH-000167,-0.321349966593432
ACH-000168,0.10327527842884072
ACH-000169,-0.19444561390451764
ACH-000178,-0.19032794674416895
ACH-000183,-0.1429877865972977
ACH-000188,-0.1983156385023396
ACH-000189,-0.4601847470666856
ACH-000190,0.06837170736868899
ACH-000198,0.12874892705009747
ACH-000203,-0.4624494926704044
ACH-000204,-0.14795851457206394
ACH-000206,-0.0790459148305568
ACH-000207,-0.19103052349098024
ACH-000208,-0.17723887540696595
ACH-000210,-0.06992956009647766
ACH-000211,-0.21768325736049954
ACH-000215,-0.04923604576536927
ACH-000221,-0.06071378277278969
ACH-000222,-0.5598340122991922
ACH-000223,-0.1521098587644475
ACH-000226,-0.10026404713184424
ACH-000227,-0.003163799692506384
ACH-000228,-0.29826119002266394
ACH-000231,-0.19573776755867006
ACH-000232,-0.3082918084949525
ACH-000233,-0.03713994492695159
ACH-000234,-0.07010075412999854
ACH-000235,-0.2133493428349837
ACH-000237,-0.3694057521892549
ACH-000238,-0.1355287356972245
ACH-000242,-0.08518473152004681
ACH-000243,-0.2220972131103693
ACH-000244,0.008111723932610148
ACH-000246,-0.16283728338631398
ACH-000248,-0.2692140543756077
ACH-000250,-0.09818886051645093
ACH-000251,-0.2370706798431761
ACH-000252,-0.19296716550088416
ACH-000253,0.02553226846750914
ACH-000255,-0.2825034296894817
ACH-000256,-0.0400612248318654
ACH-000257,-0.07874359480169905
ACH-000258,-0.2659888929967773
ACH-000259,-0.20776971414568915
ACH-000260,-0.1435955155105491
ACH-000261,-0.07513642743061535
ACH-000262,-0.4311684974072772
ACH-000263,0.12486621964233155
ACH-000264,-0.16602087351242806
ACH-000265,-0.031193699414248783
ACH-000266,-0.3021536790443354
ACH-000272,-0.4821044609303297
ACH-000274,-0.19094359866034505
ACH-000277,-0.12173990581075302
ACH-000278,-0.1423732084748398
ACH-000279,-0.05778637719421403
ACH-000280,-0.2528459862806323
ACH-000281,-0.0842239968401471
ACH-000288,-0.209318243888112
ACH-000291,-0.17292036853030274
ACH-000293,-0.04673424612269391
ACH-000294,-0.08185886006886599
ACH-000295,-0.06059588269292166
ACH-000296,-0.2900950121679447
ACH-000302,-0.28663134465069273
ACH-000304,-0.17276535472619672
ACH-000307,-0.3373427104972083
ACH-000308,-0.033903843579515536
ACH-000310,0.03838870314955448
ACH-000311,-0.2635939660231861
ACH-000312,-0.22120721626542245
ACH-000315,-0.2260919210948354
ACH-000316,-0.2620568355460756
ACH-000317,-0.148167928271734
ACH-000318,-0.4147811286333205
ACH-000319,-0.15111184330699587
ACH-000320,-0.1109756641926595
ACH-000322,-0.2873235001995743
ACH-000323,-0.28830534276523423
ACH-000324,-0.3320062621821921
ACH-000329,-0.18866422747257025
ACH-000330,-0.23759845745631444
ACH-000331,-0.543166359759323
ACH-000332,-0.3357829491358853
ACH-000334,-0.2797132427919756
ACH-000335,-0.019859562629157917
ACH-000336,-0.2433709855696278
ACH-000337,-0.2777303422333632
ACH-000338,-0.3823275227888432
ACH-000339,-0.14642295697137292
ACH-000341,-0.19923813542209134
ACH-000348,-0.22359139649211954
ACH-000350,0.07422369213289058
ACH-000352,0.01252061461974665
ACH-000356,-0.21321632673866744
ACH-000361,0.05985076685955661
ACH-000362,0.2259236209502175
ACH-000363,0.1824256863553399
ACH-000364,-0.3970425163594564
ACH-000365,0.3081581818473417
ACH-000366,-0.12382520758377424
ACH-000368,-0.06746404650956464
ACH-000374,-0.657660868661698
ACH-000375,-0.20935214040875952
ACH-000376,-0.21089333559430856
ACH-000381,-0.05134638885369668
ACH-000383,-0.08418869738734211
ACH-000387,-0.030343009233033208
ACH-000389,-0.11702755597918288
ACH-000390,-0.3859666962821816
ACH-000393,-0.09490027332741746
ACH-000395,-0.5021834944197229
ACH-000396,-0.16271893357780012
ACH-000397,-0.17629608095439214
ACH-000401,-0.05267659709469538
ACH-000402,-0.2949884395849989
ACH-000403,-0.2094119214857333
ACH-000404,-0.32722287862880506
ACH-000406,-0.043395654590096526
ACH-000407,-0.26471655747606937
ACH-000408,-0.29600272341148537
ACH-000410,-0.1199184402032537
ACH-000411,-0.5875953353765566
ACH-000414,-0.1399286799508535
ACH-000415,-0.20366293324332774
ACH-000416,-0.30084864398076977
ACH-000420,-0.3516487469719038
ACH-000421,-0.3322833676207541
ACH-000424,-0.2221787582952714
ACH-000425,5.878427439945411e-06
ACH-000426,-0.4064159468621472
ACH-000427,-0.2107256864427446
ACH-000433,-0.13502612270273992
ACH-000435,-0.015275305906394848
ACH-000436,-0.27094537507305555
ACH-000444,-0.22873581846681185
ACH-000445,-0.13909079246672815
ACH-000448,-0.18892119700523516
ACH-000450,-0.08914537732200142
ACH-000452,-0.2535748930130836
ACH-000454,-0.7173353180666345
ACH-000458,-0.4228676899058738
ACH-000459,-0.012246585645686418
ACH-000460,-0.3870396338519251
ACH-000461,-0.27221393646781744
ACH-000463,-0.22372842308990504
ACH-000464,0.12907450159692413
ACH-000466,-0.28724482745701385
ACH-000467,-0.09225402877785543
ACH-000468,0.025205093563886432
ACH-000469,-0.21382218815819268
ACH-000470,-0.21568992275774868
ACH-000471,-0.5272760773990353
ACH-000472,-0.06293935716820769
ACH-000473,-0.5552663162287591
ACH-000475,-0.3225743722811782
ACH-000476,-0.009978909405655977
ACH-000477,0.0632030775258208
ACH-000479,-0.3089869635685621
ACH-000480,-0.12085648357501565
ACH-000481,-0.2858471841128756
ACH-000483,-0.4970072594005515
ACH-000484,-0.06932649728151423
ACH-000485,-0.0908270328872764
ACH-000486,-0.1309836881980844
ACH-000487,-0.4655657761329366
ACH-000488,-0.2682123254541492
ACH-000490,-0.5990059696069715
ACH-000491,-0.14324816114537564
ACH-000495,-0.4428960385785504
ACH-000496,-0.4287348553859479
ACH-000499,-0.02646430029418014
ACH-000500,-0.3644308575692212
ACH-000502,-0.17974341362748025
ACH-000503,-0.7680101442673049
ACH-000505,-0.3139533866278109
ACH-000507,-0.14970873387432138
ACH-000510,-0.1785812704715676
ACH-000511,-0.0900766529587372
ACH-000512,-0.2508457833927901
ACH-000516,-0.11922925338151336
ACH-000517,-0.1826062625626756
ACH-000518,-0.3373488560332397
ACH-000520,-0.16415513707012272
ACH-000521,-0.20298017374627866
ACH-000522,-0.15714528461172608
ACH-000524,-0.19311746106193928
ACH-000527,-0.1428086350644563
ACH-000528,-0.2517678882589952
ACH-000537,-0.7031275229959304
ACH-000541,-0.1938377472319225
ACH-000542,-0.0044545565502728665
ACH-000544,-0.3395888527377349
ACH-000545,-0.28287753459596243
ACH-000547,-0.10058108461588716
ACH-000548,-0.4884337450345284
ACH-000549,-0.2672855278698982
ACH-000550,-0.18360096477316576
ACH-000552,-0.3257160949480035
ACH-000556,-0.17152902787639907
ACH-000557,-0.07272072936152503
ACH-000569,-0.11199799319992916
ACH-000570,0.006253500489332615
ACH-000571,-0.12609379180033606
ACH-000573,-0.1662988401271008
ACH-000576,-0.17367222278425895
