,INO80D (54891)
ACH-000004,0.29750795987728745
ACH-000005,0.07058629086581365
ACH-000007,-0.03871553025227786
ACH-000009,-0.20734690204467315
ACH-000011,-0.014521488075136946
ACH-000012,-0.054942134364297145
ACH-000013,0.010477339273167787
ACH-000014,-0.11230520025085343
ACH-000015,-0.008229519616828251
ACH-000017,-0.20916256343936854
ACH-000018,0.206111316727804
ACH-000019,0.18464182051892705
ACH-000021,-0.06256600465241875
ACH-000022,-0.10618908969329942
ACH-000025,0.23646012478034975
ACH-000028,0.30471666927355257
ACH-000030,0.027905078157928233
ACH-000035,0.13378305479044314
ACH-000036,-0.16875270177149435
ACH-000037,0.00038946087208947507
ACH-000039,0.2587156463027473
ACH-000040,-0.08632078699338659
ACH-000041,0.032307575522566974
ACH-000042,0.17627897327592876
ACH-000045,-0.02466453106783716
ACH-000047,0.022856271908616416
ACH-000052,0.04733031109047546
ACH-000053,-0.1009524387063812
ACH-000054,0.03214969999231742
ACH-000055,-0.008886830443462938
ACH-000060,0.05145877978903581
ACH-000067,0.17224830000804334
ACH-000070,0.1335195114518642
ACH-000075,0.020507312327351743
ACH-000078,0.08421841145086757
ACH-000082,0.061435938955406014
ACH-000085,0.04176873275312304
ACH-000086,-0.013683535262176298
ACH-000087,0.06650155694060668
ACH-000092,0.01504463980980214
ACH-000095,0.10251877316652447
ACH-000097,0.09194238027298796
ACH-000098,0.1029262461847206
ACH-000099,0.15178512446567174
ACH-000108,0.05961491007372054
ACH-000113,0.09875962565268286
ACH-000116,0.07719663386833234
ACH-000118,-0.06972824172685227
ACH-000120,-0.096051300490255
ACH-000123,-0.026535551561215526
ACH-000127,0.046966600222273516
ACH-000128,0.11785562098340953
ACH-000132,0.16752798457029092
ACH-000133,-0.07269004357232459
ACH-000137,0.19527560598396132
ACH-000138,0.08893122265431383
ACH-000142,0.10667536390478256
ACH-000143,0.15565079843668989
ACH-000146,-0.018157618375008275
ACH-000148,0.012057436226633
ACH-000150,0.030628881858935506
ACH-000152,0.02505921177617572
ACH-000153,0.01413332127149596
ACH-000159,0.22733995177278385
ACH-000160,0.3650336008412848
ACH-000163,0.08545758905425248
ACH-000167,0.32585089872588824
ACH-000168,0.1585247705802388
ACH-000169,0.15963177069512724
ACH-000178,-0.0201619840158712
ACH-000183,-0.005178653190862458
ACH-000188,0.25457487631098624
ACH-000189,0.21931729081550375
ACH-000190,0.3591111786579342
ACH-000198,-0.07043608313063042
ACH-000203,0.5401941691642356
ACH-000204,-0.1390877261706355
ACH-000206,-0.005293682744364031
ACH-000207,0.18907149259682346
ACH-000208,0.3380312813153044
ACH-000210,-0.19739075892300773
ACH-000211,0.09819910958687918
ACH-000215,0.13210769710258755
ACH-000221,0.03414835194099014
ACH-000222,-0.015866245235527834
ACH-000223,-0.04155003149281887
ACH-000226,0.011931842951644546
ACH-000227,0.0220252889808916
ACH-000228,0.3141860762660722
ACH-000231,0.0885694280654783
ACH-000232,0.18971349980191515
ACH-000233,-0.08101346495321324
ACH-000234,0.007069955193189155
ACH-000235,0.07590115399075711
ACH-000237,0.2743958518025334
ACH-000238,0.0975483079095356
ACH-000242,0.3264639067812591
ACH-000243,0.2479497753732946
ACH-000244,0.2525869589618632
ACH-000246,0.0719014707507531
ACH-000248,-0.04298193517369457
ACH-000250,0.03381989789903385
ACH-000251,0.033860329750352636
ACH-000252,-0.07702144053541042
ACH-000253,0.0963626230767631
ACH-000255,0.10125990824594848
ACH-000256,0.03274662062233236
ACH-000257,0.08661753633106578
ACH-000258,0.19539609598207014
ACH-000259,0.1005034541974708
ACH-000260,0.044886343088126425
ACH-000261,0.007461873636856985
ACH-000262,0.25651492488484473
ACH-000263,-0.04813283522805807
ACH-000264,-0.11138197917840896
ACH-000265,-0.023539994903698756
ACH-000266,0.19419119357475345
ACH-000272,0.12340314473422882
ACH-000274,0.10160396803393476
ACH-000277,0.04201645780333045
ACH-000278,0.3269089463015652
ACH-000279,-0.0692004201856248
ACH-000280,0.2249540479609696
ACH-000281,0.04061781815060191
ACH-000288,0.13970756174012086
ACH-000291,-0.07784898211687011
ACH-000293,0.1921557244876674
ACH-000294,0.05255575159392269
ACH-000295,0.007593027289696847
ACH-000296,-0.05697507733814981
ACH-000302,0.166397922135457
ACH-000304,0.2672625935476592
ACH-000307,0.026054285701942757
ACH-000308,0.11781560146090375
ACH-000310,0.1673206975410288
ACH-000311,0.09950887870659236
ACH-000312,0.10565219901809786
ACH-000315,0.4018425187945828
ACH-000316,0.06471583689953299
ACH-000317,0.07311230806860769
ACH-000318,-0.12436540376429207
ACH-000319,-0.021233699277971127
ACH-000320,0.2244189564581764
ACH-000322,0.2392473979605029
ACH-000323,-0.07597166826572435
ACH-000324,0.012814660781235668
ACH-000329,-0.13791718760056332
ACH-000330,0.060849366021513
ACH-000331,0.21116513889340308
ACH-000332,0.06367028657063616
ACH-000334,0.17461710084847046
ACH-000335,-0.09929037276194999
ACH-000336,-0.04094760381104788
ACH-000337,-0.05815681448763563
ACH-000338,-0.28175702909358563
ACH-000339,0.07761170082804787
ACH-000341,0.09808214797327926
ACH-000348,0.08248178692399781
ACH-000350,0.2354880947970285
ACH-000352,0.12386773700271815
ACH-000356,0.153574139837146
ACH-000361,-0.11734830374293985
