,HBG2 (3048)
ACH-000004,-0.08321642460943032
ACH-000005,-0.24547297292305206
ACH-000007,-0.02270183028825849
ACH-000009,-0.06635906425522076
ACH-000011,-0.06688856831024226
ACH-000012,-0.03137704695155113
ACH-000013,-0.048960142553655474
ACH-000014,0.01921496071119042
ACH-000015,0.01991613772216356
ACH-000017,0.024644030786192973
ACH-000018,-0.09669602585213233
ACH-000019,-0.06518614900599634
ACH-000021,-0.026063209940817896
ACH-000022,0.009745444276666149
ACH-000025,-0.09945766993974024
ACH-000028,-0.0626514144211671
ACH-000030,-0.1086981706004102
ACH-000035,-0.14542779784099974
ACH-000036,0.009271240772273016
ACH-000037,-0.0718961017359316
ACH-000039,-0.053001682866930536
ACH-000040,-0.11930700813546373
ACH-000041,0.01321712282203968
ACH-000042,-0.03218010399319973
ACH-000045,0.033989301548256384
ACH-000047,-0.0214801964002986
ACH-000052,-0.06670478780373737
ACH-000053,0.01627142504284484
ACH-000054,-0.1417321766307369
ACH-000055,0.08610640788198844
ACH-000060,-0.0046813250471827725
ACH-000067,-0.12631810169027355
ACH-000070,0.017910228653004238
ACH-000075,-0.03017292980905473
ACH-000078,0.03882315578797494
ACH-000082,-0.12891344901433666
ACH-000085,-0.056015985205827935
ACH-000086,-0.048538658490436495
ACH-000087,0.078941698073153
ACH-000092,-0.07814262351269632
ACH-000095,-0.02209751476891274
ACH-000097,-0.10409931317755082
ACH-000098,-0.005910942717627765
ACH-000099,0.026531536846771557
ACH-000108,0.1285741300053982
ACH-000113,0.0024289964285007138
ACH-000116,-0.11354319502062465
ACH-000118,-0.0551184518236581
ACH-000120,0.1362132426088301
ACH-000123,-0.023788257020403943
ACH-000127,-0.046611490238421836
ACH-000128,-0.057300417845318335
ACH-000132,-0.01839367327196016
ACH-000133,-0.1390786457407264
ACH-000137,-0.0748986715755672
ACH-000138,0.002031102564128172
ACH-000142,-0.16690304983302465
ACH-000143,0.058386847195515915
ACH-000146,-0.0208624740330811
ACH-000148,-0.1268311341096252
ACH-000150,0.04342875576280891
ACH-000152,-0.02588140024056166
ACH-000153,-0.06149715074193701
ACH-000159,-0.05475691730245226
ACH-000160,-0.0060490064818109505
ACH-000163,0.0020236127435015027
ACH-000167,-0.1625455851556337
ACH-000168,-0.031451397218088234
ACH-000169,0.002881195687003764
ACH-000178,-0.05805306847163605
ACH-000183,0.057248176671627585
ACH-000188,-0.04426043737713413
ACH-000189,-0.02085862041107852
ACH-000190,-0.12842493881610936
ACH-000198,-0.052337598826168216
ACH-000203,0.02658625537656755
ACH-000204,-0.14507365105202502
ACH-000206,-0.12909481410105642
ACH-000207,-0.09885543162511376
ACH-000208,-0.14923286548369352
ACH-000210,-0.17092788691934974
ACH-000211,-0.004198495495905076
ACH-000215,0.01021311188354538
ACH-000221,0.0393308441193156
ACH-000222,0.14998248416940824
ACH-000223,-0.11243693915460908
ACH-000226,-0.0342148099906277
ACH-000227,-0.013555553532299482
ACH-000228,0.008263510105217036
ACH-000231,-0.07583989442865531
ACH-000232,-0.17556724289571388
ACH-000233,-1.3834625278225766e-05
ACH-000234,-0.03077698308764345
ACH-000235,0.025300162244483136
ACH-000237,-0.12822010364813374
ACH-000238,-0.10005614953542524
ACH-000242,-0.05518039998746213
ACH-000243,-0.018771874258403296
ACH-000244,-0.0122805305198411
ACH-000246,-0.0354195328005576
ACH-000248,-0.01624239745636352
ACH-000250,-0.054095402589346385
ACH-000251,-0.031617714014263214
ACH-000252,-0.07391897985040863
ACH-000253,-0.05377498780799923
ACH-000255,0.0016627704390136952
ACH-000256,-0.11702040748217575
ACH-000257,-0.013375385972507595
ACH-000258,0.013988092243072094
ACH-000259,0.03280594955385577
ACH-000260,-0.013848551440004006
ACH-000261,-0.1252577324506582
ACH-000262,-0.037360937375893764
ACH-000263,0.04755891264092643
ACH-000264,-0.01568945675523864
ACH-000265,-0.06577606567859245
ACH-000266,0.06485524096406238
ACH-000272,-0.06422544916854794
ACH-000274,-0.06626391124683131
ACH-000277,-0.0024115402056183845
ACH-000278,-0.08778460057507664
ACH-000279,-0.037351449357053056
ACH-000280,-0.008591210300199685
ACH-000281,-0.03945277463566143
ACH-000288,-0.026171725867607555
ACH-000291,-0.07894416815565372
ACH-000293,-0.1444258838453635
ACH-000294,0.07001317529166243
ACH-000295,0.05328507704481951
ACH-000296,-0.08342570630107979
ACH-000302,0.022035271477037963
ACH-000304,-0.07604870697255489
ACH-000307,-0.13527684441451174
ACH-000308,-0.05003626877803161
ACH-000310,-0.10062255463477328
ACH-000311,-0.011370916433690764
ACH-000312,-0.011047009545846177
ACH-000315,0.06810430987563329
ACH-000316,-0.04597073991248763
ACH-000317,-0.06644960981466101
ACH-000318,-0.080774327542054
ACH-000319,-0.13426210857492826
ACH-000320,-0.0763978343965914
ACH-000322,-0.07655300274242881
ACH-000323,0.08832094789309948
ACH-000324,-0.04710096920829495
ACH-000329,-0.02899772722712418
ACH-000330,-0.01347027398179556
ACH-000331,-0.13684477326081312
ACH-000332,-0.052557161520212864
ACH-000334,0.05365805400583664
ACH-000335,-0.08961365540478948
