,USHBP1 (83878)
ACH-000293,-0.24661722317835005
ACH-000294,-0.39009456485014
ACH-000295,-0.02373548011673869
ACH-000296,-0.3199813757769441
ACH-000302,-0.3328868933512013
ACH-000304,-0.1470661171161094
ACH-000307,-0.309198613536866
ACH-000308,-0.19747062425885992
ACH-000310,-0.1110693617110994
ACH-000311,-0.08808498325505483
ACH-000312,-0.26304662963057723
ACH-000315,-0.2828382464473403
ACH-000316,-0.15445233450265147
ACH-000317,-0.1490513585348899
ACH-000318,-0.30072157159488433
ACH-000319,-0.18071513149789706
ACH-000320,-0.3232983704912442
ACH-000322,-0.048914470338491965
ACH-000323,-0.3921724728867115
ACH-000324,-0.12211008979575184
ACH-000329,-0.14693182311533984
ACH-000330,-0.3007127191068837
ACH-000331,-0.2519444322568279
ACH-000332,-0.18100098122672093
ACH-000334,-0.11379440621538478
ACH-000335,-0.2640556318785844
ACH-000336,-0.2269172321506197
ACH-000337,-0.1851882499743443
ACH-000338,0.12858373685903898
ACH-000339,-0.314513583971168
ACH-000341,-0.18002880017434778
ACH-000348,-0.3432738480169051
ACH-000350,-0.0940543507441884
ACH-000352,-0.28023373429372794
ACH-000356,-0.041899277786421885
ACH-000361,-0.18211644025072216
ACH-000362,-0.2374798350010932
ACH-000363,-0.2657363259842257
ACH-000364,-0.3293476421066736
ACH-000365,-0.21482971163005168
ACH-000366,-0.17197690833000973
ACH-000368,-0.2275994212179108
ACH-000374,-0.21501071612311512
ACH-000375,-0.381441880445312
ACH-000376,-0.05490321191709744
ACH-000381,-0.21137681757410248
ACH-000383,-0.2745172511863495
ACH-000387,-0.30569227204467986
ACH-000389,-0.08924649644042182
ACH-000390,-0.15911488699438578
ACH-000393,-0.4362507661953662
ACH-000395,-0.4913293520329263
ACH-000396,-0.5011363712012009
ACH-000397,-0.19632948863410607
ACH-000401,-0.4372362954340816
ACH-000402,-0.4549289522127679
ACH-000403,-0.26973630323080444
ACH-000404,-0.3680474652744984
ACH-000406,-0.2055049187343015
ACH-000407,-0.29394025625995746
ACH-000408,-0.26100596303633994
ACH-000410,-0.14774776600001316
ACH-000411,-0.12937552478866327
ACH-000414,-0.1365438881105487
ACH-000415,-0.2771471458120173
ACH-000416,-0.2977576654989516
ACH-000420,-0.11195122537809786
ACH-000421,-0.24188515224464816
ACH-000424,-0.17512625277704275
ACH-000425,-0.1617079926104893
ACH-000426,-0.24596795481348466
ACH-000427,-0.13285387958819536
ACH-000433,-0.18874309093531266
ACH-000435,-0.4218251503725916
ACH-000436,-0.18104869649394514
ACH-000444,-0.18375235662275027
ACH-000445,-0.11576469095163182
ACH-000448,-0.2740161034221001
ACH-000450,-0.31154705230552016
ACH-000452,-0.29222305308174235
ACH-000454,-0.3806982102539921
ACH-000458,-0.2967447334294647
ACH-000459,-0.26162213894973835
ACH-000460,-0.09358835536355536
ACH-000461,-0.43282439692575664
ACH-000463,-0.21044777461558853
ACH-000464,-0.14249051388659478
ACH-000466,-0.2375105833788689
ACH-000467,-0.1979804860285861
ACH-000468,-0.2007015744713852
ACH-000469,-0.2995248540593028
ACH-000470,-0.17272516855755946
ACH-000471,-0.21201861898232185
ACH-000472,-0.23580780316071975
ACH-000473,-0.1109151086449608
ACH-000475,-0.2485517672232353
ACH-000476,-0.17992288155306865
ACH-000477,-0.3530613248163868
ACH-000479,-0.2318524075377392
ACH-000480,-0.23817830671727325
ACH-000481,-0.3214465225371849
ACH-000483,-0.2604934559357642
ACH-000484,0.01005326562747893
ACH-000485,-0.19230779343105725
ACH-000486,-0.1336161636337578
ACH-000487,-0.3151924310726387
ACH-000488,-0.15781170602907446
ACH-000490,-0.2423936806566085
ACH-000491,-0.18446860731739426
ACH-000495,-0.2123483115106915
ACH-000496,-0.1622138179661442
ACH-000499,-0.07405735048503613
ACH-000500,-0.3475132206537367
ACH-000502,-0.2176189709151516
ACH-000503,-0.13088819635523938
ACH-000505,-0.28501795208976416
ACH-000507,-0.17375028051620306
ACH-000510,-0.22471387867126646
ACH-000511,-0.2643853365559871
ACH-000512,-0.39720408680206576
ACH-000516,-0.09656107695470888
ACH-000517,-0.2380273426101152
ACH-000518,-0.3025908641114401
ACH-000520,-0.17638739916861096
ACH-000521,-0.11631752291639053
ACH-000522,-0.4078121424016553
ACH-000524,-0.24596367622849644
ACH-000527,-0.18992468787599973
ACH-000528,-0.13548806302152727
ACH-000537,-0.14065651992011674
ACH-000541,-0.05277957641811246
ACH-000542,-0.1416760108678133
ACH-000544,-0.20841846111097376
ACH-000545,-0.3740008645206905
ACH-000547,0.04481999015720504
ACH-000548,-0.2832047165966617
ACH-000549,-0.2281230105105432
ACH-000550,-0.2281305124650445
ACH-000552,-0.21302538339889668
ACH-000556,-0.2970369970038792
ACH-000557,-0.3168860086574143
ACH-000569,-0.10720594392180087
ACH-000570,-0.09297182113129332
ACH-000571,-0.273447129960308
ACH-000573,-0.20849699367594288
ACH-000576,-0.3890932443009756
ACH-000579,-0.2810438254213597
ACH-000580,-0.08297800886047194
ACH-000584,-0.2168570583955992
ACH-000585,-0.3114649181437281
ACH-000588,-0.2211933374507713
ACH-000589,-0.20968200273052764
ACH-000591,-0.18114621252637556
ACH-000593,-0.23348998236384486
ACH-000600,-0.12793576458607078
ACH-000601,-0.2383732694851687
ACH-000605,-0.3020616780129617
ACH-000606,-0.2623505253049417
ACH-000608,-0.3006135331290377
ACH-000614,-0.11987139280472567
ACH-000616,-0.08168292277525277
ACH-000618,-0.3251726680592407
ACH-000619,-0.1648235052505514
ACH-000620,-0.2677301574574489
ACH-000621,-0.3835407074962043
ACH-000622,-0.2488183934567557
ACH-000623,-0.20030193348841532
ACH-000624,-0.13917415590668758
ACH-000627,-0.2962113742522283
ACH-000630,-0.1637472946731024
ACH-000631,-0.3409826274064211
ACH-000632,-0.2285197236888949
ACH-000633,-0.2162887112093314
ACH-000637,-0.2108238826557937
ACH-000638,-0.10330465616685856
ACH-000646,-0.2823667852144587
ACH-000647,-0.15073410749804286
ACH-000648,-0.18369031458084645
ACH-000649,-0.28420401569034925
ACH-000651,-0.23127104229774145
ACH-000652,-0.2775127120826707
ACH-000653,-0.33466012573574083
ACH-000657,-0.160123136047181
ACH-000658,-0.3218115804480489
ACH-000661,-0.07364302659390311
ACH-000662,-0.2976588396903362
ACH-000663,-0.2651367238626649
ACH-000665,-0.38147191182851536
ACH-000671,-0.27312073605137704
ACH-000672,0.2323537071871662
ACH-000673,-0.25950845476563045
ACH-000676,-0.09226065686478853
ACH-000677,-0.1680178267089011
ACH-000681,-0.13318380563426904
ACH-000683,-0.3569779961149752
ACH-000684,-0.1278365892382528
ACH-000688,-0.1548251403548611
ACH-000693,-0.31830954159136543
ACH-000694,-0.13075413772949476
ACH-000695,-0.08896906920052268
ACH-000696,-0.2913491467395347
ACH-000697,-0.15575099467703504
ACH-000699,-0.15734860302691145
ACH-000701,-0.4161298584988128
ACH-000706,-0.2156213187687423
ACH-000711,-0.2505012118269725
ACH-000713,-0.2822992725597068
ACH-000714,-0.20004953720490745
ACH-000718,-0.021116861727494444
ACH-000720,-0.16563399013995936
ACH-000721,-0.2380080863496856
ACH-000724,-0.1357309930789159
ACH-000725,-0.4696569712212194
ACH-000732,-0.19169572087742326
ACH-000734,-0.3102306547556244
ACH-000735,-0.12420246482102185
ACH-000736,-0.37815285185730896
ACH-000738,-0.277390986063328
ACH-000746,-0.38520194359824
ACH-000747,-0.20174584962422595
ACH-000748,-0.1604910863842621
ACH-000753,-0.3243448988150715
ACH-000756,-0.1997918341817025
ACH-000757,-0.1546143101151154
ACH-000758,-0.20960343218214228
ACH-000760,-0.1869862312542094
ACH-000762,-0.25347853012798444
ACH-000763,-0.3192642492838004
ACH-000764,-0.3872498275855393
ACH-000765,-0.2894533912478893
ACH-000766,-0.15528682625237386
ACH-000767,-0.3708464535460781
ACH-000768,-0.3841316807816237
ACH-000769,-0.23430771519885554
ACH-000770,-0.2192011168479827
ACH-000771,-0.16906325299459354
ACH-000773,-0.034089869959357616
ACH-000776,-0.20525544701193496
ACH-000777,-0.3450333765443898
ACH-000778,-0.3235100499098319
ACH-000781,-0.30800440504116394
ACH-000782,-0.2576467495534016
ACH-000783,-0.15611287522883466
ACH-000784,-0.21899401590615972
ACH-000785,-0.19519295496352884
ACH-000787,-0.10519750827700572
ACH-000788,-0.27276197401561497
ACH-000791,-0.20560815351162065
ACH-000792,-0.35027060883602823
ACH-000794,-0.29095660528848155
ACH-000796,-0.10192577723759694
ACH-000798,0.02757414114767106
ACH-000799,-0.21487526086313613
ACH-000800,-0.2453778313965597
ACH-000802,-0.2456796361686487
ACH-000804,-0.1190739240230546
ACH-000805,-0.3667845124612162
ACH-000809,-0.21660768734433045
ACH-000810,-0.06486905716150869
ACH-000811,-0.1518160045337137
ACH-000817,-0.2435670008129308
ACH-000819,-0.2052540774979102
ACH-000820,-0.19802882058803767
ACH-000821,-0.3850755117415824
ACH-000822,-0.30391984302135083
ACH-000823,-0.20923092433722287
ACH-000824,-0.29006939134412224
ACH-000827,-0.2045272235203931
ACH-000829,-0.5036665408252682
ACH-000831,-0.2304740363565117
ACH-000832,-0.2380002276952826
ACH-000833,-0.0966567867038034
ACH-000834,-0.3026387673285512
ACH-000835,-0.1892910221693864
ACH-000836,-0.2652041587971097
ACH-000837,-0.15522377278994728
ACH-000838,-0.2371208346271656
ACH-000839,-0.1444634087933831
ACH-000840,-0.32337236623123466
ACH-000841,-0.13480555585817305
ACH-000843,-0.054740045021843715
ACH-000846,-0.2818219799667631
ACH-000847,-0.29165413024143283
ACH-000848,-0.1645136589249927
ACH-000849,-0.3985090224242546
ACH-000851,-0.112613018313278
ACH-000855,-0.2601452437569439
ACH-000856,-0.2638657325244117
ACH-000858,-0.2618800746433115
ACH-000859,-0.2367995380347262
ACH-000861,-0.3356287968099049
ACH-000862,-0.3256636283304521
ACH-000865,-0.14590595611270335
ACH-000866,-0.24110684654007614
ACH-000867,-0.2533218697748644
ACH-000869,-0.2998447698763359
ACH-000872,-0.4671713644064511
ACH-000873,-0.2087444965538135
ACH-000876,-0.1182663338009501
ACH-000878,-0.12774892355061926
ACH-000880,-0.1298778411190561
ACH-000881,-0.12230179588341113
ACH-000882,-0.2873998173615288
ACH-000884,-0.18257022175086687
ACH-000885,-0.2516124672561811
ACH-000887,-0.3540746809112941
ACH-000889,-0.1186588895527208
ACH-000896,-0.22539464450156566
ACH-000898,-0.16835642710438775
ACH-000900,-0.21881145453901105
ACH-000901,-0.2593115706067136
ACH-000905,-0.2474282489979095
ACH-000906,-0.1651446828181509
ACH-000907,-0.2047167250137518
ACH-000910,-0.09260795315330723
ACH-000911,-0.2630764267191297
ACH-000912,-0.2392534340585026
ACH-000913,-0.17565702653731693
ACH-000915,-0.09138177604229804
ACH-000916,-0.4539357969320717
ACH-000917,-0.1612119689361673
ACH-000920,-0.5214274919306862
ACH-000921,-0.21707926999037275
ACH-000924,-0.1341958606687652
ACH-000926,-0.16964612570386114
ACH-000928,-0.19233463646838145
ACH-000929,-0.28578484771754353
ACH-000932,-0.1841585682375989
ACH-000935,-0.040966776890435715
ACH-000936,-0.2140728873423848
ACH-000937,-0.28370764259906034
ACH-000938,-0.18760494216104648
ACH-000939,-0.22357017171153984
ACH-000941,-0.20805673795109625
ACH-000943,-0.2282809226434821
ACH-000946,-0.1353015201569958
ACH-000947,-0.24607796240313184
ACH-000948,-0.16221643007560346
ACH-000950,-0.3274889260396172
ACH-000953,-0.22850944341906415
ACH-000954,-0.3653223104550179
ACH-000957,-0.07590741882344736
ACH-000958,-0.22073612041584034
ACH-000960,-0.07100276701831272
ACH-000963,-0.1480630631807242
ACH-000968,-0.32674348579104723
ACH-000969,-0.32775830530557226
ACH-000972,-0.4861736969855198
ACH-000973,-0.14199195807594198
ACH-000974,-0.19194960784557885
ACH-000978,-0.4006231141222559
ACH-000984,-0.17192918751733607
ACH-000986,-0.1041638058695882
ACH-000988,-0.3739341909235265
ACH-000993,-0.07793892870414702
ACH-000994,-0.11035751257022354
ACH-000996,-0.041679005534111184
ACH-001001,-0.21600518715606376
ACH-001020,-0.3995868806141699
ACH-001028,-0.2926857259181994
ACH-001031,-0.3008977236562197
ACH-001038,-0.2770405191713547
ACH-001048,-0.1025109054983835
ACH-001050,-0.1739044050755417
ACH-001053,-0.19224207081870484
ACH-001054,-0.07360787406110121
ACH-001061,-0.19212276214809712
ACH-001067,-0.10831901426089884
ACH-001075,-0.1419197471168746
ACH-001096,-0.2534941694320866
ACH-001111,-0.4370461546019927
ACH-001119,-0.3115045828211701
ACH-001128,-0.1055970111966896
ACH-001134,-0.040632737938416
ACH-001151,-0.16113119819321398
ACH-001163,-0.01023832629574454
ACH-001164,-0.4075198043207065
ACH-001183,-0.15571489030937172
ACH-001192,-0.06010955291761672
ACH-001193,-0.3931519428703323
ACH-001196,-0.029624851536747293
ACH-001197,-0.3973592060609434
ACH-001205,-0.34535710320534474
ACH-001211,-0.11571165647514133
ACH-001212,-0.13514674421394698
ACH-001228,-0.3196174323069902
ACH-001232,-0.06295052509147152
ACH-001239,-0.16590031598536087
ACH-001270,0.09652193559177333
ACH-001274,-0.10941269047078596
ACH-001275,-0.1855275878890207
ACH-001277,-0.245085653855828
ACH-001278,-0.199221066176983
ACH-001280,-0.2079944682156124
ACH-001283,-0.19993180290439508
ACH-001289,-0.1321476325289469
ACH-001300,-0.14250422366927076
ACH-001301,-0.0987458401312529
ACH-001302,-0.4281219496299114
ACH-001306,-0.2492201767520044
ACH-001318,-0.2796218672359605
ACH-001322,-0.13109287772959066
ACH-001328,-0.220794370039854
ACH-001332,-0.4523417349787542
ACH-001336,-0.3309773446900161
ACH-001346,-0.2920262551310266
ACH-001353,-0.22349309690401156
ACH-001354,-0.10981535036683007
ACH-001367,-0.15892659598349246
ACH-001368,-0.3455090889376408
ACH-001374,-0.15389151304338655
ACH-001377,-0.24384460314995415
ACH-001380,-0.3575841410265906
ACH-001391,-0.12818795904037342
ACH-001408,-0.32491321565932096
ACH-001430,-0.05224848400139805
ACH-001431,-0.231668070067396
ACH-001450,-0.2841594168757635
ACH-001496,-0.2523154968555133
ACH-001500,-0.22223859821723688
ACH-001523,-0.21084485749054926
ACH-001532,-0.13869213605987651
ACH-001550,-0.12108914527906353
ACH-001552,-0.3651442990136393
ACH-001554,-0.16746131196179126
ACH-001654,-0.3326494411060025
ACH-001735,-0.3472832610810622
ACH-001736,-0.11289376049445694
ACH-001737,-0.2850796137868992
ACH-001740,-0.20598260793296846
ACH-001745,-0.17447268223728254
ACH-001765,-0.16634929810347646
