,MTERF3 (51001)
ACH-000004,-0.07365426553822628
ACH-000005,-0.2521320350482261
ACH-000007,-0.4796564366412415
ACH-000009,-0.07596628780916335
ACH-000011,-0.05680240295068219
ACH-000012,-0.3592587687549252
ACH-000013,-0.4142237495117397
ACH-000014,-0.2786702273998715
ACH-000015,-0.3792131908241561
ACH-000017,-0.2407175039882397
ACH-000018,-0.30628436415873
ACH-000019,-0.27808229083059194
ACH-000021,-0.20309451558729566
ACH-000022,-0.3061084877942059
ACH-000025,-0.06928927574654016
ACH-000028,-0.34598772546987405
ACH-000030,-0.11283567355433825
ACH-000035,-0.41228184681073504
ACH-000036,-0.03633405956223015
ACH-000037,-0.3523756300720326
ACH-000039,-0.4422512662268772
ACH-000040,-0.23665631477623555
ACH-000041,-0.2679251274502894
ACH-000042,-0.07299902623677085
ACH-000045,-0.14195454506788782
ACH-000047,-0.5198036743397204
ACH-000052,-0.2365413454760092
ACH-000053,-0.2020744192668626
ACH-000054,-0.338399596488668
ACH-000055,-0.3017520947866346
ACH-000060,-0.14791219195171354
ACH-000067,-0.2811461849352446
ACH-000070,-0.029405437970888286
ACH-000075,-0.20231544449238897
ACH-000078,-0.08282563209140725
ACH-000082,-0.2929469848901822
ACH-000085,-0.13662346334335254
ACH-000086,-0.3564486460548321
ACH-000087,-0.6242141809590936
ACH-000092,-0.27262819767451546
ACH-000095,-0.021658337704794903
ACH-000097,-0.21007542688908645
ACH-000098,-0.192869326600244
ACH-000099,-0.2209401763540309
ACH-000108,-0.07118784916966593
ACH-000113,-0.3783939238147843
ACH-000116,-0.242395436781962
ACH-000118,-0.5240094995418163
ACH-000120,-0.07155482099962948
ACH-000123,-0.3354673312906101
ACH-000127,-0.3263715973104865
ACH-000128,-0.4068120014939212
ACH-000132,-0.14056295568870905
ACH-000133,-0.18839787407775765
ACH-000137,-0.12752030215164356
ACH-000138,-0.09418912028314473
ACH-000142,-0.08086789951545746
ACH-000143,-0.3787810080151165
ACH-000146,-0.21219447788855367
ACH-000148,-0.3371983031712239
ACH-000150,-0.5133766878654613
ACH-000152,-0.2504373413981692
ACH-000153,-0.1862348750204364
ACH-000159,-0.18595770368700032
ACH-000160,-0.5457088792077642
ACH-000163,-0.2217607195743988
ACH-000167,-0.02188497403457516
ACH-000168,-0.2274636002045233
ACH-000169,-0.3722493178632306
ACH-000178,-0.3013060057502466
ACH-000183,-0.20462389608304246
ACH-000188,-0.29950311112586153
ACH-000189,-0.1378836809572884
ACH-000190,-0.3079582618326463
ACH-000198,-0.02182684515020229
ACH-000203,0.2396842118615165
ACH-000204,-0.08486038292839881
ACH-000206,-0.19134539856881735
ACH-000207,-0.3862510271021207
ACH-000208,-0.2597063007515784
ACH-000210,-0.4339370233824005
ACH-000211,-0.2485842120194066
ACH-000215,-0.26594019563293925
ACH-000221,-0.4603140336426962
ACH-000222,-0.14882348489104955
ACH-000223,-0.28228681281508056
ACH-000226,-0.2027887833717309
ACH-000227,-0.16544831219896974
ACH-000228,-0.10285562572435183
ACH-000231,-0.19001782825003816
ACH-000232,-0.3036218911442331
ACH-000233,-0.2810227206163648
