,MAP1LC3B2 (643246)
ACH-000274,-0.07933396943887289
ACH-000277,-0.13753504725035814
ACH-000278,-0.232134002647091
ACH-000279,-0.07026807682265783
ACH-000280,-0.0281937369997
ACH-000281,-0.2342981424179586
ACH-000288,-0.11356803201841713
ACH-000291,-0.012520365119360001
ACH-000293,0.05288943907625758
ACH-000294,-0.13637888886917948
ACH-000295,-0.0856529066232938
ACH-000296,0.04971344779996648
ACH-000302,-0.09687420322860904
ACH-000304,0.20907175145723966
ACH-000307,-0.1115489484192262
ACH-000308,-0.009740257513535373
ACH-000310,-0.14691616720132702
ACH-000311,-0.00384217701124419
ACH-000312,-0.13918588439732635
ACH-000315,-0.08766543517599684
ACH-000316,-0.03956562265122166
ACH-000317,0.05489465120812765
ACH-000318,-0.01167599383454932
ACH-000319,-0.12749991633036675
ACH-000320,-0.07402217293194893
ACH-000322,0.1309571775794288
ACH-000323,0.021996981023192082
ACH-000324,-0.1220018053291432
ACH-000329,-0.09507635911606953
ACH-000330,0.031032427358741194
ACH-000331,-0.016423273618215318
ACH-000332,-0.04021879935916891
ACH-000334,-0.014079098859904004
ACH-000335,0.018382793241013187
ACH-000336,0.30245721292067984
ACH-000337,-0.18458696425095195
ACH-000338,-0.636808671229385
ACH-000339,-0.2128817170673903
ACH-000341,-0.13514472992501933
ACH-000348,-0.12022354436739052
ACH-000350,-0.02288899915259053
ACH-000352,-0.06928559983447949
ACH-000356,0.17774543629764405
ACH-000361,0.05192598760316925
ACH-000362,-0.14360931253005274
ACH-000363,-0.12660415255569088
ACH-000364,-0.1110774324780765
ACH-000365,-0.09770317792332517
ACH-000366,-0.11652353297215624
ACH-000368,-0.015003240758455225
ACH-000374,0.07276541111291585
ACH-000375,-0.3131727282914308
ACH-000376,0.0254800413830421
ACH-000381,-0.06329365946724283
ACH-000383,0.012503712671754257
ACH-000387,-0.20240366178669394
ACH-000389,-0.040965432606195305
ACH-000390,-0.030586494438455118
ACH-000393,-0.07118525874923555
ACH-000395,-0.19542838381251368
ACH-000396,-0.15065130741046062
ACH-000397,-0.0522175566766357
ACH-000401,-0.13556724590175012
ACH-000402,-0.2297623975649689
ACH-000403,-0.007770951287135584
ACH-000404,-0.1718914117890751
ACH-000406,-0.11223127864121596
ACH-000407,-0.09389389543544234
ACH-000408,0.004052964232736129
ACH-000410,-0.01774455511835591
ACH-000411,-0.10549079271763112
ACH-000414,0.011151910817061286
ACH-000415,-0.015974907609452804
ACH-000416,-0.1636097202597522
ACH-000420,0.06504151478909166
ACH-000421,-0.08600469723549882
ACH-000424,0.06924947538011914
ACH-000425,0.05591206069769398
ACH-000426,0.08315330774918273
ACH-000427,0.07829825829641089
ACH-000433,0.20282796598499347
ACH-000435,0.02899499852240084
ACH-000436,-0.20396694350417674
ACH-000444,-0.3428623998457543
ACH-000445,-0.024396420566864384
ACH-000448,-0.052353370860789485
ACH-000450,0.09797692397704773
ACH-000452,-0.10702387517029874
ACH-000454,0.04516167601804127
ACH-000458,0.07857774305503194
ACH-000459,-0.029729641347153595
ACH-000460,0.03807413067202323
ACH-000461,-0.1993622518316702
ACH-000463,-0.07341264998657032
ACH-000464,-0.12171311816657167
ACH-000466,-0.06648439888576968
ACH-000467,-0.057571690945131
ACH-000468,-0.0540125924562657
ACH-000469,0.017121956709297514
ACH-000470,-0.1304583712099475
ACH-000471,0.05669664736853235
ACH-000472,-0.0813447974106646
ACH-000473,-0.07866024787666231
ACH-000475,-0.06129413259539681
ACH-000476,0.013398180534652495
ACH-000477,-0.0749028851011677
ACH-000479,0.2093525421002859
ACH-000480,-0.18287498761639664
ACH-000481,-0.09034814948459408
ACH-000483,-0.2799360559013729
ACH-000484,-0.08882960966252709
ACH-000485,-0.120756959065305
ACH-000486,-0.007293963002385635
ACH-000487,-0.20832065190993374
ACH-000488,-0.16442592878183518
ACH-000490,-0.124550611117101
ACH-000491,-0.12101899641053095
ACH-000495,0.006245817953499522
ACH-000496,-0.0926218961461277
ACH-000499,-0.2981116738651846
ACH-000500,-0.2947101214864624
ACH-000502,-0.07353139632586682
ACH-000503,-0.07915009771472548
ACH-000505,-0.15966003569162046
ACH-000507,-0.13770906824756074
ACH-000510,-0.054120151545394464
ACH-000511,-0.1253061730144088
ACH-000512,-0.07340464449340076
ACH-000516,-0.14796256419982942
ACH-000517,-0.17191887113797424
ACH-000518,0.09905814115751876
ACH-000520,-0.19905737244744
ACH-000521,0.031233744925799424
ACH-000522,-0.15710257251453433
ACH-000524,-0.054435583290577114
ACH-000527,-0.1207018966564162
ACH-000528,-0.007633724294284058
ACH-000537,-0.034261802850113064
ACH-000541,0.12302821004088466
ACH-000542,-0.014608343173289988
ACH-000544,0.1386352160538314
ACH-000545,0.013948269373281131
ACH-000547,-0.07201567156978632
ACH-000548,-0.03798237839399311
ACH-000549,-0.18826264558757508
ACH-000550,-0.2879279663828302
ACH-000552,0.07054052216048827
ACH-000556,-0.09020152865666914
ACH-000557,-0.021114042311878668
ACH-000569,-0.09300004297917
ACH-000570,0.0051515090955192855
ACH-000571,-0.19459962061289576
ACH-000573,-0.024224109416381204
ACH-000576,-0.04757353541264296
ACH-000579,-0.15230601407605168
ACH-000580,0.0017993914201060762
ACH-000584,-0.1783179275267135
ACH-000585,-0.1486943332464701
ACH-000588,-0.07309385781808735
ACH-000589,-0.04376365164934457
ACH-000591,-0.2453109524817076
ACH-000593,-0.06458075235647262
ACH-000600,-0.01624024847780255
ACH-000601,-0.21324636809405856
ACH-000605,-0.024534428672086887
ACH-000606,0.09469960444862084
ACH-000608,-0.01859936229044796
ACH-000614,-0.0859054390556567
ACH-000616,-0.12989109661585072
ACH-000618,-0.05928663074439814
ACH-000619,0.07466368985304023
ACH-000620,-0.08193587124916007
ACH-000621,-0.204807693366995
ACH-000622,-0.02815410189726565
ACH-000623,-0.1676938937352866
ACH-000624,-0.04686604611231829
ACH-000627,-0.04546450181830932
ACH-000630,-0.022650071373329705
ACH-000631,-0.4077938846306222
ACH-000632,-0.10645206916497603
ACH-000633,-0.08430533505807902
ACH-000637,-0.134661759118916
ACH-000638,-0.017096517699611853
ACH-000646,-0.027287203250071404
ACH-000647,-0.06312688886300145
ACH-000648,-0.13936164003905369
ACH-000649,-0.12087735747663166
ACH-000651,-0.15298539014160728
ACH-000652,-0.010911956929443991
ACH-000653,0.07514937984782452
ACH-000657,-0.09528536026275827
ACH-000658,0.039468453090146176
ACH-000661,0.10193418931616474
ACH-000662,-0.05676041230154704
ACH-000663,-0.04681236473121282
ACH-000665,0.04144434041517549
ACH-000671,0.12064216775660686
ACH-000672,-0.055806884887914215
ACH-000673,-0.020702865821432184
ACH-000676,-0.13658951210649667
ACH-000677,-0.06546071140135477
ACH-000681,-0.2695830143675751
ACH-000683,-0.26035909505568194
ACH-000684,0.1113935303551106
ACH-000688,-0.08747723124695905
ACH-000693,-0.019980640260111152
ACH-000694,-0.039218140597106516
ACH-000695,-0.032880538838363116
ACH-000696,-0.03816548281441864
ACH-000697,0.04272775181830566
ACH-000699,-0.07759735689209199
ACH-000701,-0.17548355308841646
ACH-000706,-0.08441611473664483
ACH-000711,-0.0064625965318718965
ACH-000713,-0.052226114042652864
ACH-000714,0.007898305727286023
ACH-000718,0.006888234608716449
ACH-000720,0.06928896978249217
ACH-000721,0.02127816609218859
ACH-000724,0.05311761283091621
ACH-000725,0.03960776983590645
ACH-000732,-0.02186844938762097
ACH-000734,-0.09864202761715307
ACH-000735,-0.02258211646173044
ACH-000736,-0.14681471958983655
ACH-000738,-0.0902326521745725
ACH-000746,-0.02177331618705923
ACH-000747,-0.1932637113530468
ACH-000748,-0.15200215347280582
ACH-000753,-0.13767669411991598
ACH-000756,-0.2656491536546224
ACH-000757,-0.2335364202902392
ACH-000758,-0.08923593959356138
ACH-000760,-0.08002625584878043
ACH-000762,0.20993884137116206
ACH-000763,-0.08617872634322071
ACH-000764,0.06518990987065902
ACH-000765,-0.13100546922887546
ACH-000766,-0.04815754048168621
ACH-000767,-0.04317158835862396
ACH-000768,-0.14347956796420047
ACH-000769,-0.1939066328469884
ACH-000770,-0.0614465795651887
ACH-000771,-0.0418678910908112
ACH-000773,-0.02006714474550947
ACH-000776,-0.15368454781558738
ACH-000777,0.005168848026096645
ACH-000778,-0.012962130526944272
ACH-000781,-0.0984202678440583
ACH-000782,-0.1099535223384047
ACH-000783,-0.0927792610038858
ACH-000784,-0.17216929836854894
ACH-000785,-0.16634137572674704
ACH-000787,-0.09393365775572472
ACH-000788,-0.031962250119085184
ACH-000791,-0.047943370248192514
ACH-000792,-0.0320475876391134
ACH-000794,0.015303005063580063
ACH-000796,-0.08733836159374914
ACH-000798,-0.255991670669807
ACH-000799,-0.15534758657009226
ACH-000800,-0.25299737256727417
ACH-000802,-0.25528524463538904
ACH-000804,-0.044108779910003504
ACH-000805,-0.14424642585875938
ACH-000809,-0.06888893910730769
ACH-000810,-0.06652774080744316
ACH-000811,-0.03794865295491393
ACH-000817,0.010948905907182012
ACH-000819,-0.2212148058260612
ACH-000820,-0.06658192038370453
ACH-000821,-0.06378428470414857
ACH-000822,-0.1227063196614236
ACH-000823,-0.09378673523077116
ACH-000824,-0.17879808403951106
ACH-000827,-0.08571412365424556
ACH-000829,0.06540891331634864
ACH-000831,-0.1485426006980868
ACH-000832,-0.05114555526364385
ACH-000833,-0.24965683045473086
ACH-000834,-0.18260032904365772
ACH-000835,-0.08124104202940287
ACH-000836,0.01855190482541997
ACH-000837,-0.11012344421047016
ACH-000838,0.006440303739617711
ACH-000839,0.08111169326511768
ACH-000840,-0.1640753525505891
ACH-000841,-0.01001414165970612
ACH-000843,-0.03238618220602978
ACH-000846,0.13985721630595585
ACH-000847,0.021295564421776717
ACH-000848,-0.19224686931884746
ACH-000849,-0.11822917415848172
ACH-000851,-0.027719029037880143
ACH-000855,-0.01945951281697641
ACH-000856,0.041090088127413264
ACH-000858,0.05655419213096465
ACH-000859,0.0500516294903944
ACH-000861,0.001817187490946801
ACH-000862,-0.11700492015600145
ACH-000865,-0.20655911497959967
ACH-000866,-0.038134376210658114
ACH-000867,-0.012375414541673164
ACH-000869,-0.02031728142534956
ACH-000872,-0.07332864870612316
ACH-000873,-0.061462527214796975
ACH-000876,-0.19813905421953684
ACH-000878,-0.06417388953456718
ACH-000880,0.0894107548371996
ACH-000881,-0.10216894246491763
ACH-000882,-0.05399173419144845
ACH-000884,-0.006441651806410495
ACH-000885,-0.11124721719687387
ACH-000887,-0.14999299386040768
ACH-000889,-0.07562695471006332
ACH-000896,-0.026151110999302483
ACH-000898,0.0024059412115342545
ACH-000900,-0.01194797407730835
ACH-000901,-0.13832581145176848
ACH-000905,-0.09652705635053722
ACH-000906,-0.13858142129716486
ACH-000907,0.050681536658375166
ACH-000910,-0.10174116719578424
ACH-000911,-0.06591129780786589
ACH-000912,-0.09885894528703204
ACH-000913,-0.15822518645018455
ACH-000915,0.05433863620939165
ACH-000916,-0.1569767945921655
ACH-000917,-0.2415137756740717
ACH-000920,-0.4597349665587653
ACH-000921,-0.08521833164037128
ACH-000924,0.058239205958017966
ACH-000926,-0.049398795154497334
ACH-000928,0.12870505533871054
ACH-000929,0.012107652386988093
ACH-000932,-0.052851481986123564
ACH-000935,-0.04197640516373236
ACH-000936,-0.024139277586778245
ACH-000937,-0.0623566360182185
ACH-000938,0.07700940468917539
ACH-000939,0.13087240816051934
ACH-000941,0.14436070900179054
ACH-000943,-0.048848695712719103
ACH-000946,-0.0384475115425756
ACH-000947,-0.12643634731249656
ACH-000948,-0.16638945713854186
ACH-000950,-0.1333213488532394
ACH-000953,-0.10137304800178024
ACH-000954,-0.206771478826692
ACH-000957,-0.07078736662172104
ACH-000958,-0.166642533701338
ACH-000960,0.0747885304285285
ACH-000963,-0.16651522991226647
ACH-000968,-0.158157813322516
ACH-000969,-0.2440175353666822
ACH-000972,0.12865823986897826
ACH-000973,-0.13872089799966306
ACH-000974,0.004484639650989623
ACH-000978,-0.03254977094375295
ACH-000984,-0.1436349356833934
ACH-000986,-0.08280665679424845
ACH-000988,-0.11040654857818777
ACH-000993,-0.22171122462070594
ACH-000994,-0.0401353579032209
ACH-000996,-0.1171970801800576
ACH-001001,-0.002260730559137981
ACH-001020,-0.029399278326361588
ACH-001028,-0.0970894121175916
ACH-001031,-0.02239705647767503
ACH-001038,-0.028987919229687326
ACH-001048,-0.09707927154730213
ACH-001050,-0.14149309125190854
ACH-001053,-0.1965662183581092
ACH-001054,-0.1370368346300862
ACH-001061,-0.10115387843453834
ACH-001067,-0.3274736608560023
ACH-001075,-0.32778809620553506
ACH-001096,-0.14617438995408372
ACH-001111,-0.011457268986387251
ACH-001119,0.010870441876464569
ACH-001128,-0.19486053891763103
ACH-001134,-0.2288200394808505
ACH-001151,-0.045096800124389234
ACH-001163,-0.11847346702402901
ACH-001164,-0.1810812525030669
ACH-001183,-0.0011820929177021806
ACH-001192,-0.1086795839211676
ACH-001193,-0.045621124058450736
ACH-001196,-0.08874166584484885
ACH-001197,-0.0051905339822618255
ACH-001205,-0.09941766564016152
ACH-001211,-0.16878401780562452
ACH-001212,0.1281825233984869
ACH-001228,-0.13476005838102867
ACH-001232,-0.0893462899279839
ACH-001239,-0.035441569199573836
ACH-001270,-0.20003047375460656
ACH-001274,-0.1536238054352966
ACH-001275,-0.2600202368672595
ACH-001277,-0.1236533710352957
ACH-001278,-0.10399127869123573
ACH-001280,-0.18185494300300165
ACH-001283,-0.016029338917692072
ACH-001289,-0.18177681799913992
ACH-001300,-0.2307712822128004
ACH-001301,-0.14674871951433774
ACH-001302,-0.1627917970442158
ACH-001306,-0.16646271096272666
ACH-001318,-0.1334113592826644
ACH-001322,-0.2799304817806005
ACH-001328,-0.02289205409900957
ACH-001332,0.21980800352148905
ACH-001336,-0.2916748692918608
ACH-001346,0.08328703638243369
ACH-001353,-0.0407096192465818
ACH-001354,0.07814364441146794
ACH-001367,-0.001566371067437088
ACH-001368,-0.0592719678567945
ACH-001374,0.019883144526295516
ACH-001377,-0.002099932279720573
ACH-001380,-0.15802806776701392
ACH-001391,-0.13237752127386765
ACH-001408,0.045370953856635775
ACH-001430,0.022542541702946426
ACH-001431,-0.06401901570842196
ACH-001450,0.024044687724937418
ACH-001496,-0.187308555127792
ACH-001500,0.04569910311454594
ACH-001523,-0.07503460689513118
ACH-001532,-0.12946923536055546
ACH-001550,-0.020889954990770808
ACH-001552,0.010512254325809428
ACH-001554,-0.016476030164036003
ACH-001654,-0.10858021521428106
ACH-001735,-0.1845832017798044
ACH-001736,-0.046344328632991934
ACH-001737,-0.2292470707559034
ACH-001740,-0.14330570492925934
ACH-001745,-0.2387951543495131
ACH-001765,-0.10664137512199416
