,NUP107 (57122)
ACH-000004,-0.7843052909381829
ACH-000005,-0.8874589730474868
ACH-000007,-0.5857868787039371
ACH-000009,-0.8034915667742718
ACH-000011,-0.58052490297
ACH-000012,-0.6196788133024906
ACH-000013,-0.6741340590391365
ACH-000014,-0.8629082548638888
ACH-000015,-0.6374362775643881
ACH-000017,-0.92207973544675
ACH-000018,-0.6134480579249636
ACH-000019,-0.6250697307985453
ACH-000021,-0.9787524307343144
ACH-000022,-0.7122719159450359
ACH-000025,-0.6035575131704588
ACH-000028,-0.4925340552845556
ACH-000030,-0.7258883824151825
ACH-000035,-0.8004710157172494
ACH-000036,-0.8232430755309053
ACH-000037,-0.7721013848017896
ACH-000039,-0.7094993243615477
ACH-000040,-0.6414512780838405
ACH-000041,-0.42339206141438657
ACH-000042,-0.7248910086945961
ACH-000045,-0.7856561751575115
ACH-000047,-0.8648894207483886
ACH-000052,-0.6213469111100833
ACH-000053,-0.6081236119310337
ACH-000054,-0.711580385337871
ACH-000055,-0.8612337175637624
ACH-000060,-0.5704433286013119
ACH-000067,-0.7071363012221648
ACH-000070,-0.6327831873445725
ACH-000075,-0.7453716366060026
ACH-000078,-0.4569126379572359
ACH-000082,-0.6327441629016094
ACH-000085,-0.4378039971879225
ACH-000086,-0.7364673105030585
ACH-000087,-0.8209392100397301
ACH-000092,-0.6829054284627142
ACH-000095,-0.6474659887703277
ACH-000097,-0.5759442880175575
ACH-000098,-0.5799689878682388
ACH-000099,-0.5242771026390209
ACH-000108,-0.775950705351634
ACH-000113,-0.6864912886517377
ACH-000116,-0.6753478974300596
ACH-000118,-0.8307373907016837
ACH-000120,-0.625744674804797
ACH-000123,-0.5791869010639882
ACH-000127,-0.5385824651945935
ACH-000128,-0.699825790891308
ACH-000132,-0.7625752395689671
ACH-000133,-0.7536091573421712
ACH-000137,-0.8167118987661782
ACH-000138,-0.6118014392694319
ACH-000142,-0.4190782830613352
ACH-000143,-0.6145693970581003
ACH-000146,-0.6465292163394032
ACH-000148,-0.6339186764114786
ACH-000150,-0.622290052998449
ACH-000152,-0.9234725345760934
ACH-000153,-0.5351230779620474
ACH-000159,-0.6026958694927456
ACH-000160,-0.6467029256992507
ACH-000163,-0.7830997636042033
ACH-000167,-0.7625483123373492
ACH-000168,-0.5934990327270983
ACH-000169,-0.5356618940070835
ACH-000178,-0.9093057512825216
ACH-000183,-0.7292735060477277
ACH-000188,-0.5792625960787307
ACH-000189,-0.7090731166156005
ACH-000190,-0.7462488507945729
ACH-000198,-0.8376117216805666
ACH-000203,-0.8094607616491684
ACH-000204,-0.6992899995530671
ACH-000206,-0.6493858504128694
ACH-000207,-0.7470786182996652
ACH-000208,-0.6458968358954594
ACH-000210,-0.8690174729489305
ACH-000211,-0.5925616224338864
ACH-000215,-0.7133843579736686
ACH-000221,-0.7721402330799317
ACH-000222,-0.8110647952080857
ACH-000223,-0.9678300419003734
ACH-000226,-0.7488073142002369
ACH-000227,-0.5974028451942651
ACH-000228,-0.6317547233546723
ACH-000231,-0.7223619424454821
ACH-000232,-0.6904316313999918
ACH-000233,-0.5758168826794613
ACH-000234,-0.496233550066443
ACH-000235,-0.7122646771923229
ACH-000237,-0.7341715561601214
ACH-000238,-0.7991570282637016
ACH-000242,-0.4360659195368126
ACH-000243,-0.8485374104436664
ACH-000244,-0.4774989405534262
ACH-000246,-0.6788512878166589
ACH-000248,-0.7595396074749527
ACH-000250,-0.4835324507461517
ACH-000251,-0.8958940755059386
ACH-000252,-0.8802069421348792
ACH-000253,-0.8741187631711725
ACH-000255,-0.6162989062612723
ACH-000256,-0.5841480062244937
ACH-000257,-0.4969568555261317
ACH-000258,-0.9182508662707628
ACH-000259,-0.6857706467555288
ACH-000260,-0.7276220900598763
ACH-000261,-0.8276180380338345
ACH-000262,-0.6712178289215397
ACH-000263,-0.3716276241068154
ACH-000264,-0.6472209864444481
ACH-000265,-0.6258691807540897
ACH-000266,-0.9616206090248688
ACH-000272,-0.6856143244918209
ACH-000274,-0.5413671196697866
ACH-000277,-0.6807384755876129
ACH-000278,-0.8063343873905188
ACH-000279,-0.5282062346395299
ACH-000280,-0.6045579249557721
ACH-000281,-0.7502124421038906
ACH-000288,-0.718299355354197
ACH-000291,-0.6353972468505444
ACH-000293,-0.5026816299310997
ACH-000294,-0.4250301463998051
ACH-000295,-0.6182983364464298
ACH-000296,-0.8383398565410771
ACH-000302,-0.7226597896523301
ACH-000304,-0.743739571214714
ACH-000307,-0.638225910966528
ACH-000308,-0.7622028425757817
ACH-000310,-0.4560281213292501
ACH-000311,-0.6249365543696087
ACH-000312,-0.6132717418851479
ACH-000315,-0.5805429840409948
ACH-000316,-0.7332715084763755
ACH-000317,-0.5599893636074851
ACH-000318,-0.5699521100756426
ACH-000319,-0.8230249475274265
ACH-000320,-0.6997546882016499
ACH-000322,-0.7094155958234406
ACH-000323,-0.8634411650886689
ACH-000324,-0.6851854483237435
ACH-000329,-0.7338343515267715
ACH-000330,-0.8024652698842117
ACH-000331,-0.7213953261209141
ACH-000332,-0.7386073973176577
ACH-000334,-0.5453223289911556
ACH-000335,-0.8063112892813314
ACH-000336,-0.5624935908670287
ACH-000337,-0.8457351795278364
ACH-000338,-1.244088870138245
ACH-000339,-0.6711886403664472
ACH-000341,-0.5729661587004063
ACH-000348,-0.7475854223057571
ACH-000350,-0.5838538935987007
ACH-000352,-0.5541786191360238
ACH-000356,-0.6211458868519011
ACH-000361,-0.7018042436933559
ACH-000362,-0.7012538412799402
ACH-000363,-0.7213088112221938
ACH-000364,-0.8049703783074956
ACH-000365,-0.4192562642677067
ACH-000366,-0.5847603749733742
ACH-000368,-0.6710366570572803
ACH-000374,-0.4227527125127474
ACH-000375,-0.7117693065963866
ACH-000376,-0.6991146348410662
ACH-000381,-0.5256287246174263
ACH-000383,-0.5475648897024957
ACH-000387,-0.8385865215409903
ACH-000389,-0.868276390569994
ACH-000390,-0.5397038143558499
ACH-000393,-0.6744917173056998
ACH-000395,-0.5670332948865376
ACH-000396,-0.6863185808455983
ACH-000397,-0.6448108737083121
ACH-000401,-1.0618477752001658
ACH-000402,-0.5437774668285132
ACH-000403,-0.8185589167112385
ACH-000404,-0.6544949705865658
ACH-000406,-0.7271405430765957
ACH-000407,-0.5513740613722364
ACH-000408,-0.8502240822208074
ACH-000410,-0.6216169878707657
ACH-000411,-0.6432448641384961
ACH-000414,-0.6076420211621842
ACH-000415,-0.6116094745523972
ACH-000416,-0.895491819463443
ACH-000420,-0.8059954292124164
ACH-000421,-0.7617165481017667
ACH-000424,-0.4800145777749015
ACH-000425,-0.9097282266972264
ACH-000426,-0.6884281575291616
ACH-000427,-0.5612314779249971
ACH-000433,-0.7186642250821081
ACH-000435,-1.0254284981047863
ACH-000436,-0.605034976282665
ACH-000444,-0.9623266984942296
ACH-000445,-0.7461641266367957
ACH-000448,-0.8653934551756509
ACH-000450,-0.7693117382628879
ACH-000452,-0.7075978999754697
ACH-000454,-0.5883213342837273
ACH-000458,-0.7165600144772247
