,DAPK3 (1613)
ACH-000004,-0.14058169071586904
ACH-000005,0.26013262903622203
ACH-000007,0.37468966951777344
ACH-000009,0.392025301793993
ACH-000011,0.09648430245836334
ACH-000012,-0.029682441090572918
ACH-000013,0.009904763616044414
ACH-000014,0.13495609428306846
ACH-000015,0.1291389876209769
ACH-000017,-0.09844757776479757
ACH-000018,-0.02693365025144433
ACH-000019,0.24762374168631074
ACH-000021,0.004290636919286199
ACH-000022,0.046468446479010515
ACH-000025,0.07892932078074337
ACH-000028,0.03103912096892513
ACH-000030,0.14945387709792832
ACH-000035,-0.029677140456690905
ACH-000036,0.14866436015752418
ACH-000037,0.1439547413496826
ACH-000039,0.15783292005860916
ACH-000040,-0.057299478422784676
ACH-000041,-0.13004496296481166
ACH-000042,0.29192396681240385
ACH-000045,-0.012916223841847338
ACH-000047,0.3400909278878221
ACH-000052,0.1277750215114218
ACH-000053,-0.02264521397491501
ACH-000054,0.2656563371614097
ACH-000055,0.16507202378101568
ACH-000060,0.2555950253886468
ACH-000067,0.023279824563348168
ACH-000070,0.12444486313468675
ACH-000075,0.053892533028599005
ACH-000078,-0.09765207492628956
ACH-000082,0.0492176511430605
ACH-000085,-0.20367542929740026
ACH-000086,-0.02002515215152376
ACH-000087,-0.017981158741651158
ACH-000092,0.09015039567375896
ACH-000095,-0.041271481123695705
ACH-000097,0.2008626042326246
ACH-000098,-0.017786470099299862
ACH-000099,0.011734889685091556
ACH-000108,0.2226944966354706
ACH-000113,0.06063486731127856
ACH-000116,0.10810687460404757
ACH-000118,0.08570192958544268
ACH-000120,0.2375028342537344
ACH-000123,-0.05928541394749684
ACH-000127,0.039138381045750084
ACH-000128,-0.10795177105958864
ACH-000132,0.213750953728857
ACH-000133,0.0497332418541729
ACH-000137,-0.11162633674951256
ACH-000138,0.18183335370124146
ACH-000142,-0.078636500866326
ACH-000143,0.07104486854199449
ACH-000146,0.03905831218206237
ACH-000148,0.1501090839159766
ACH-000150,-0.23544782128938815
ACH-000152,0.15017217354267473
ACH-000153,0.19248956669727765
ACH-000159,0.16394610663801287
ACH-000160,0.489011369209743
ACH-000163,0.04047546610372045
ACH-000167,0.8437315327690609
ACH-000168,-0.07087271605355466
ACH-000169,0.022840855653730185
ACH-000178,0.19357540160094824
ACH-000183,0.08601917007929129
