,CLUAP1 (23059)
ACH-000004,-0.1243634476655415
ACH-000005,0.12843160623390248
ACH-000007,-0.19071496991703715
ACH-000009,0.18801547766503765
ACH-000011,-0.04940898854213888
ACH-000012,-0.0678050307363456
ACH-000013,-0.16474963618292934
ACH-000014,0.09628158779872867
ACH-000015,-0.07610425776736952
ACH-000017,-0.012819359333245302
ACH-000018,0.05210369167471825
ACH-000019,-0.12453575255814076
ACH-000021,-0.07462573106197194
ACH-000022,0.07076747483368358
ACH-000025,-0.17138989281622388
ACH-000028,-0.017895733177170782
ACH-000030,0.13786943019916198
ACH-000035,-0.0008225398187860343
ACH-000036,-0.3250835792860787
ACH-000037,-0.12900367396099327
ACH-000039,0.08215341786865295
ACH-000040,0.04301559883548044
ACH-000041,-0.007685297663067126
ACH-000042,-0.0450644827370661
ACH-000045,-0.013396906141077134
ACH-000047,-0.21000092263979692
ACH-000052,-0.1551160254116899
ACH-000053,-0.03159645815094088
ACH-000054,0.13816931249439732
ACH-000055,0.050775007898360335
ACH-000060,0.2817154067822141
ACH-000067,-0.07766455888412656
ACH-000070,-0.04009102575813316
ACH-000075,-0.007961556037924864
ACH-000078,0.007834693305873847
ACH-000082,-0.07034818624355177
ACH-000085,0.019423209462851504
ACH-000086,-0.08390606848193613
ACH-000087,0.035647352520857815
ACH-000092,-0.18787697079930227
ACH-000095,0.11854318064120488
ACH-000097,-0.02622252089902754
ACH-000098,-0.08892258497371745
ACH-000099,-0.020290163583750128
ACH-000108,-0.037484712509611856
ACH-000113,-0.08059133408241681
ACH-000116,-0.010701762121170877
ACH-000118,-0.11411878787156812
ACH-000120,0.04036326804009847
ACH-000123,-0.10079229194804663
ACH-000127,-0.035658825437189616
ACH-000128,0.09211007386536932
ACH-000132,-0.0901901480508928
ACH-000133,-0.04167010835363488
ACH-000137,-0.01082198056560102
ACH-000138,0.01636696388811398
ACH-000142,-0.09681458244929292
ACH-000143,-0.05211916133275261
ACH-000146,-0.049934840567394334
ACH-000148,-0.01453573772279834
ACH-000150,-0.22048245240711994
ACH-000152,0.05352082762773182
ACH-000153,0.1952334101027312
ACH-000159,-0.018196526664421456
ACH-000160,0.04675526962633797
ACH-000163,0.11254094267276056
ACH-000167,0.05775795674996336
ACH-000168,-0.07105081049839171
ACH-000169,0.06485893808525961
ACH-000178,-0.12899133959919862
ACH-000183,-0.0008629872199356053
ACH-000188,0.18465327709586246
ACH-000189,0.14115083573350282
ACH-000190,-0.021083498403154637
ACH-000198,0.08319959897249637
