,N4BP2L1 (90634)
ACH-000329,-0.04776820574430353
ACH-000330,0.01817582237204706
ACH-000331,-0.1649881476252813
ACH-000332,-0.0462140585843214
ACH-000334,-0.09149804886482456
ACH-000335,-0.1415971947350887
ACH-000336,0.2927545385938018
ACH-000337,0.11360950349297826
ACH-000338,0.13361661361069982
ACH-000339,-0.045785920652395534
ACH-000341,0.32378679141846944
ACH-000348,-0.045087843876387534
ACH-000350,0.07987000451041996
ACH-000352,-0.07295492795681514
ACH-000356,-0.056486737059981675
ACH-000361,-0.002197583916353329
ACH-000362,-0.08827050220335997
ACH-000363,-0.03437436610190802
ACH-000364,0.021066260877921152
ACH-000365,-0.11813505091621072
ACH-000366,-0.0629623145588307
ACH-000368,-0.1417712004079136
ACH-000374,-0.07201295093055189
ACH-000375,-0.19355685892063848
ACH-000376,-0.09877634741691464
ACH-000381,-0.18207620861005255
ACH-000383,-0.10289591637853286
ACH-000387,0.015466606159392238
ACH-000389,-0.3716691308114412
ACH-000390,-0.048732528336034496
ACH-000393,-0.009435560978602877
ACH-000395,-0.08671760554327977
ACH-000396,-0.2674286723208564
ACH-000397,0.03977904114406978
ACH-000401,-0.13828439443984933
ACH-000402,0.054401944796789115
ACH-000403,-0.09094458990426657
ACH-000404,-0.007031749988842314
ACH-000406,0.010277336153911116
ACH-000407,-0.072355292346449
ACH-000408,-0.1318841500782907
ACH-000410,-0.11113881486283443
ACH-000411,-0.1588362965022224
ACH-000414,-0.1793647874268396
ACH-000415,-0.1906123501681804
ACH-000416,-0.11833164685646134
ACH-000420,-0.09430555675565208
ACH-000421,-0.06120819362696115
ACH-000424,-0.2112589376156963
ACH-000425,-0.2290224262230048
ACH-000426,-0.1962835138536264
ACH-000427,0.014503768515475513
ACH-000433,-0.10374035009461166
ACH-000435,-0.007494173879514674
ACH-000436,-0.17216252773873594
ACH-000444,0.023869540451047958
ACH-000445,-0.08903082484661114
ACH-000448,0.07316895145770487
ACH-000450,-0.1150736725078768
ACH-000452,0.009215668978858048
ACH-000454,0.022171039862879417
ACH-000458,0.09004582632332138
ACH-000459,-0.14640216116193164
ACH-000460,-0.04683177758592254
ACH-000461,-0.1886823325586448
ACH-000463,-0.041606915970656265
ACH-000464,0.04925994464590232
ACH-000466,0.017140882566364268
ACH-000467,-0.2283612001399977
ACH-000468,-0.13937827206369385
ACH-000469,0.05276291865683918
ACH-000470,0.19211704006337485
ACH-000471,-0.03348761331230581
ACH-000472,-0.0765249359423818
ACH-000473,-0.15766769999715374
ACH-000475,0.017529686628773727
ACH-000476,-0.08680124015828365
ACH-000477,-0.29247845326069194
ACH-000479,-0.10596647052567698
ACH-000480,-0.1295162692940028
ACH-000481,-0.06905067712619195
ACH-000483,0.15220559190408836
ACH-000484,-0.2395679059362349
ACH-000485,-0.13880363967585838
ACH-000486,-0.09721746686785318
ACH-000487,-0.11114132762328352
ACH-000488,-0.009641275068008824
ACH-000490,-0.06610647075668995
ACH-000491,-0.08142403131032018
ACH-000495,0.023373054474726176
ACH-000496,-0.21344708421931485
ACH-000499,0.051670243990952935
ACH-000500,-0.5550497288610807
ACH-000502,-0.0991919355126365
ACH-000503,-0.187406670431196
ACH-000505,-0.004417243236618241
ACH-000507,-0.015437371195079737
ACH-000510,-0.04072504492446533
ACH-000511,0.0031738918723540977
ACH-000512,0.059201634495582085
ACH-000516,-0.0702759606428971
ACH-000517,-0.05533376491945212
ACH-000518,-0.1691313565285292
ACH-000520,-0.1462593774323362
ACH-000521,-0.07456879013387599
ACH-000522,-0.08683573571616206
ACH-000524,-0.14311049302111073
ACH-000527,-0.07133241082413748
ACH-000528,-0.0769267896618918
ACH-000537,-0.10900405703866696
ACH-000541,-0.08446422071991892
ACH-000542,-0.2302236282771533
ACH-000544,-0.1596155611396596
ACH-000545,-0.07937328141069967
ACH-000547,-0.3236365274125722
ACH-000548,0.005826171138388734
ACH-000549,-0.0651885601164616
ACH-000550,-0.07211052695844898
ACH-000552,0.025571737632464384
ACH-000556,-0.10300729631489733
ACH-000557,-0.08190313137529437
ACH-000569,-0.0624107125239917
ACH-000570,-0.10325457227305858
ACH-000571,0.06420679766202836
ACH-000573,-0.030651053727131877
ACH-000576,0.2752122365251794
ACH-000579,0.0993507414734086
ACH-000580,-0.013465926233189564
ACH-000584,-0.1054873794141488
ACH-000585,-0.0968389662791053
ACH-000588,-0.0367694982954528
ACH-000589,-0.07518406282909178
ACH-000591,0.026952673071237814
ACH-000593,-0.02093055937304896
ACH-000600,-0.10505263565175438
ACH-000601,-0.0330416302064274
ACH-000605,-0.0611502668225885
ACH-000606,-0.027062462642069258
ACH-000608,-0.1646105573540046
ACH-000614,-0.003330063175196259
ACH-000616,-0.22126848008931227
ACH-000618,-0.08262651245738421
ACH-000619,-0.059240322607704975
ACH-000620,-0.07729498303294845
ACH-000621,-0.02560192501764048
ACH-000622,-0.00837181473678531
ACH-000623,-0.025233562687238555
ACH-000624,-0.15780454973220245
ACH-000627,-0.18219992738514265
ACH-000630,0.017976744961669542
ACH-000631,0.03167295121441696
ACH-000632,-0.15344105997790455
ACH-000633,0.02999040999465865
ACH-000637,-0.0998121536080718
ACH-000638,-0.0834486378194811
ACH-000646,0.007909379043183711
ACH-000647,-0.017489550758143096
ACH-000648,0.04780865196319372
ACH-000649,-0.009334196785531657
ACH-000651,0.055049885063851216
ACH-000652,-0.03710970318024316
ACH-000653,-0.1866680303053564
ACH-000657,-0.025549650725441384
ACH-000658,0.054093614448676726
ACH-000661,-0.09324459651744864
ACH-000662,0.21915057226426
ACH-000663,-0.0034365783005781587
ACH-000665,-0.15430556331971074
ACH-000671,-0.15409737661656425
ACH-000672,0.03497064896361255
ACH-000673,0.003288434410482716
ACH-000676,0.011179531466702556
ACH-000677,-0.09974079043515847
ACH-000681,-0.0974850626121728
ACH-000683,-0.06647895312810062
ACH-000684,-0.19488275330038216
ACH-000688,-0.12062301812010118
ACH-000693,-0.034531102810758336
ACH-000694,0.021945770845713745
ACH-000695,-0.12440181506356007
ACH-000696,-0.17407952423116255
ACH-000697,0.13689649604091825
ACH-000699,-0.1545288807545424
ACH-000701,0.08723049500530902
ACH-000706,-0.06436712190019951
ACH-000711,-0.09568015637539287
ACH-000713,-0.07101872019747907
ACH-000714,-0.04427724194810728
ACH-000718,-0.13149427619229667
ACH-000720,-0.0924192340420403
ACH-000721,-0.0011283317234526255
ACH-000724,-0.0955170473268025
ACH-000725,-0.0058263770974729505
ACH-000732,0.0037773149685072227
ACH-000734,-0.00999262358855925
ACH-000735,-0.10800290731849993
ACH-000736,-0.013939668236893249
ACH-000738,-0.08532319346961767
ACH-000746,0.012102598465325538
ACH-000747,-0.013840631381093869
ACH-000748,-0.15693307618324506
ACH-000753,0.00996679120964538
ACH-000756,0.04647085115494628
ACH-000757,0.0947956057911847
ACH-000758,-0.11002499411045964
ACH-000760,0.021960718345379028
ACH-000762,0.023397014730081718
ACH-000763,-0.06398172674697934
ACH-000764,0.08941855055740344
ACH-000765,0.00851606103979292
ACH-000766,-0.07254016208065056
ACH-000767,-0.11288758982236938
ACH-000768,-0.17992912978769848
ACH-000769,-0.15200391585869466
ACH-000770,-0.14135394629709624
ACH-000771,-0.09026077534338796
ACH-000773,-0.005499535711480012
ACH-000776,-0.01766000239676415
ACH-000777,-0.04237662040780971
ACH-000778,-0.06895665919656463
ACH-000781,-0.07353960959482822
ACH-000782,0.013813892038900131
ACH-000783,0.04437165830265069
ACH-000784,-0.11659897481413982
ACH-000785,-0.05051132431472087
ACH-000787,-0.09909400649883426
ACH-000788,-0.05060419999447088
ACH-000791,0.04093959107986088
ACH-000792,-0.10744083188778693
ACH-000794,0.0851233163269191
ACH-000796,-0.048168483179006565
ACH-000798,0.22173029877927095
ACH-000799,-0.17212335210197002
ACH-000800,-0.2675430617081521
ACH-000802,0.050205778252279384
ACH-000804,-0.08299596564862129
ACH-000805,-0.02606248638147275
ACH-000809,-0.09626636375148788
ACH-000810,-0.11403993657906865
ACH-000811,-0.0013259454661164695
ACH-000817,0.2329156521101678
ACH-000819,-0.1332297124696356
ACH-000820,-0.1898240911533299
ACH-000821,-0.08264655572708696
ACH-000822,-0.06353443580826178
ACH-000823,0.013759207515725222
ACH-000824,-0.02875580564243005
ACH-000827,-0.04768626005985311
ACH-000829,-0.14730641438558306
ACH-000831,-0.3249249152616895
ACH-000832,-0.238890094566225
ACH-000833,-0.06334943488883496
ACH-000834,-0.030224892796897624
ACH-000835,-0.1133083257066566
ACH-000836,0.03430736603713808
ACH-000837,0.008321501979158947
ACH-000838,-0.05517194310891227
ACH-000839,-0.12179719859457365
ACH-000840,0.0376201755583554
ACH-000841,0.05537380738866345
ACH-000843,-0.01527641299815644
ACH-000846,-0.17262407564865231
ACH-000847,-0.08971228748525914
ACH-000848,-0.10605531432860643
ACH-000849,0.005805979238139143
ACH-000851,0.01699819096908953
ACH-000855,-0.16088730818052996
ACH-000856,-0.061259939227436735
ACH-000858,-0.047112285520229634
ACH-000859,-0.06335477979335892
ACH-000861,-0.11148890344955048
ACH-000862,-0.14272398399295713
ACH-000865,-0.12446476550012417
ACH-000866,-0.05569093990282599
ACH-000867,-0.08238173335795898
ACH-000869,0.015055637895987097
ACH-000872,-0.07920801831335085
ACH-000873,-0.1605761058376539
ACH-000876,-0.037580045474005126
ACH-000878,-0.02441447724882789
ACH-000880,-0.10833406299427678
ACH-000881,-0.054419184433791117
ACH-000882,-0.046319966447125424
ACH-000884,-0.04588851057543762
ACH-000885,-0.17195690371897088
ACH-000887,0.019998532954631974
ACH-000889,0.01023369010470466
ACH-000896,-0.11520510648714127
ACH-000898,0.002587511759665012
ACH-000900,-0.1974472221508617
ACH-000901,-0.08406148937252861
ACH-000905,-0.06354252446565878
ACH-000906,-0.062036597590612724
ACH-000907,-0.19961473385556355
ACH-000910,0.02279964544896293
ACH-000911,-0.08147879565275923
ACH-000912,-0.14652888042700368
ACH-000913,0.1282371701004735
ACH-000915,-0.1476699886774838
ACH-000916,-0.13407544722662018
ACH-000917,-0.11729659406308697
ACH-000920,-0.2615101927342928
ACH-000921,-0.14810866800256384
ACH-000924,-0.048871974330587806
ACH-000926,-0.09007192379923118
ACH-000928,-0.045191191604440566
ACH-000929,-0.11547083799683013
ACH-000932,0.012991189969179076
ACH-000935,0.011669707020175595
ACH-000936,-0.061079653332130675
ACH-000937,-0.044587890777047626
ACH-000938,0.04101098665251035
ACH-000939,-0.05964737630070999
ACH-000941,0.011201783213124766
ACH-000943,-0.05020830335638257
ACH-000946,-0.09703703378457088
ACH-000947,-0.07900131448981344
ACH-000948,-0.15828543787646648
ACH-000950,-0.21598946371262304
ACH-000953,-0.003196511377531401
ACH-000954,-0.3824537935276197
ACH-000957,-0.1525152770346641
ACH-000958,-0.2389989978855133
ACH-000960,-0.1399655085340827
ACH-000963,-0.2802565423941434
ACH-000968,-0.11089817117570823
ACH-000969,-0.11667133640200365
ACH-000972,-0.03240258263587815
ACH-000973,-0.000487029345210479
ACH-000974,-0.09492513309718073
ACH-000978,0.0012352373898050488
ACH-000984,-0.07030941300558183
ACH-000986,-0.1053257124671108
ACH-000988,-0.11335792106302416
ACH-000993,0.016517527921771948
ACH-000994,-0.04365665942621515
ACH-000996,-0.2608826610844531
ACH-001001,-0.08072532094403526
ACH-001020,0.09153048138104666
ACH-001028,0.01334550373831685
ACH-001031,-0.014197208268883975
ACH-001038,-0.045280258065762566
ACH-001048,-0.04715465952129315
ACH-001050,0.12513547426528568
ACH-001053,-0.07667394889485506
ACH-001054,0.16489528008444207
ACH-001061,-0.12255256377882168
ACH-001067,0.10370104386048172
ACH-001075,-0.01938090249297334
ACH-001096,0.030200233194747537
ACH-001111,0.04460062191078328
ACH-001119,0.01587156266428426
ACH-001128,-0.0008372998677774946
ACH-001134,-0.055072990132735485
ACH-001151,0.005279908651117855
ACH-001163,0.04533588400743454
ACH-001164,-0.0010150847139199766
ACH-001183,0.05779641398000467
ACH-001192,-0.10358444979852513
ACH-001193,0.09374297672963497
ACH-001196,-0.3345805448831217
ACH-001197,0.13372242133784698
ACH-001205,-0.20837542213021687
ACH-001211,0.12382114830807038
ACH-001212,-0.2230008553153177
ACH-001228,-0.10848664902989816
ACH-001232,0.061045595952549436
ACH-001239,-0.11859151577555008
ACH-001270,-0.1524404097203851
ACH-001274,-0.09542155492572564
ACH-001275,-0.07181047950893198
ACH-001277,0.07713468924137576
ACH-001278,0.05353387758472672
ACH-001280,0.10635964801214888
ACH-001283,-0.10650769681221156
ACH-001289,-0.04532908557755935
ACH-001300,0.05504362595346925
ACH-001301,-0.006243765670562378
ACH-001302,0.052588018934360235
ACH-001306,-0.1444874041053588
ACH-001318,-0.07926268513119
ACH-001322,0.04513311458544804
ACH-001328,-0.0037733976310161594
ACH-001332,0.0764969174652809
ACH-001336,-0.1028412284819057
ACH-001346,-4.892804655910875e-06
ACH-001353,-0.06426539131604425
ACH-001354,-0.1930648899436473
ACH-001367,-0.4384447444817111
ACH-001368,0.05298031056969167
ACH-001374,0.2424449371063992
ACH-001377,-0.18548293712194502
ACH-001380,-0.13921981558983182
ACH-001391,-0.04398599072725907
ACH-001408,0.005143983927255735
ACH-001430,-0.1546268173835033
ACH-001431,-0.11869222058828074
ACH-001450,-0.05654782218250076
ACH-001496,-0.045241491448304416
ACH-001500,-0.16355539161883353
ACH-001523,-0.149757842456728
ACH-001532,-0.12420342827972294
ACH-001550,0.004122910966485883
ACH-001552,0.1070924389323482
ACH-001554,0.02379146637040253
ACH-001654,-0.1201927835364776
ACH-001735,-0.11064769643601437
ACH-001736,-0.15540136503735133
ACH-001737,-0.1038147452783233
ACH-001740,-0.1570474362836364
ACH-001745,-0.06378566245414916
ACH-001765,-0.08462953674617506
