,OAZ1 (4946)
ACH-000004,-0.3545930735743343
ACH-000005,-0.15488736800844186
ACH-000007,-0.13390207117045894
ACH-000009,-0.11581999943440008
ACH-000011,-0.21721993574759074
ACH-000012,-0.2431876139325743
ACH-000013,-0.1695279877078738
ACH-000014,-0.18424531681026024
ACH-000015,-0.08321056927615202
ACH-000017,-0.4446579931026767
ACH-000018,-0.011572732642021206
ACH-000019,-0.11195564434468697
ACH-000021,-0.1923479241479712
ACH-000022,-0.1122657945768788
ACH-000025,-0.0022571223632364143
ACH-000028,-0.3154437084201718
ACH-000030,-0.2339701864963136
ACH-000035,-0.05486199110256529
ACH-000036,0.10962005589641352
ACH-000037,-0.25386547564757456
ACH-000039,-0.2463643498708539
ACH-000040,-0.2670970675431367
ACH-000041,-0.1534496259608272
ACH-000042,-0.18913469914325387
ACH-000045,-0.241119490092602
ACH-000047,-0.2406492218321425
ACH-000052,-0.05956597298644939
ACH-000053,-0.1349600116051885
ACH-000054,-0.11119224765564023
ACH-000055,-0.16688189167417733
ACH-000060,-0.06506153283666616
ACH-000067,-0.13902924279949067
ACH-000070,-0.07797575429439757
ACH-000075,-0.19615266557966424
ACH-000078,-0.076876892341782
ACH-000082,-0.13840656600352064
ACH-000085,-0.32578059929688424
ACH-000086,-0.0543937823761522
ACH-000087,-0.02277606041691893
ACH-000092,-0.05738344095144901
ACH-000095,-0.3279435115260257
ACH-000097,-0.19583683088596374
ACH-000098,-0.2382322543409399
ACH-000099,-0.2894907129323353
ACH-000108,-0.10288401350774393
ACH-000113,-0.1740646763718404
ACH-000116,-0.17303673970919406
ACH-000118,-0.06877483401410499
ACH-000120,-0.15023088372051815
ACH-000123,-0.19405002200381347
ACH-000127,-0.2189693456505274
ACH-000128,-0.11141998974860824
ACH-000132,-0.3245110813280153
ACH-000133,-0.09805923604090536
ACH-000137,-0.12459588200791386
ACH-000138,-0.06023499045940758
ACH-000142,-0.06970935738695361
ACH-000143,-0.0659709879706825
ACH-000146,-0.2174709152237171
ACH-000148,-0.05290995676315495
ACH-000150,-0.09445716483538713
ACH-000152,-0.13013472557319053
ACH-000153,-0.05849714276433484
ACH-000159,-0.2146354090739415
ACH-000160,0.05758409300483711
ACH-000163,-0.0655017276144512
ACH-000167,0.18078688169132293
ACH-000168,-0.04699303338488408
ACH-000169,-0.1108835051004998
ACH-000178,-0.25909246457135976
ACH-000183,-0.43990679788221204
ACH-000188,-0.18905305093992475
ACH-000189,-0.21393188881651365
ACH-000190,-0.02199689517031528
ACH-000198,-0.12347513076155947
ACH-000203,0.2268857085609924
ACH-000204,-0.1372531954890639
ACH-000206,-0.4376106021908126
ACH-000207,-0.05005985087675162
ACH-000208,-0.12937784567377034
ACH-000210,-0.12723324602733962
ACH-000211,-0.10064158118654064
ACH-000215,-0.11303326641736508
ACH-000221,-0.051167257406377
ACH-000222,-0.17471039213885806
ACH-000223,-0.26599639146306514
ACH-000226,-0.31004517558309314
ACH-000227,0.02309135048259933
ACH-000228,-0.015942473424742774
ACH-000231,-0.12863100489424525
ACH-000232,0.056559729858365375
ACH-000233,-0.3851870931065785
ACH-000234,-0.4269750375799548
ACH-000235,-0.15188533600417606
ACH-000237,-0.17437676961554593
ACH-000238,0.015986476990360512
ACH-000242,-0.13077517185876875
ACH-000243,-0.04976392661956967
ACH-000244,-0.05182815761533968
ACH-000246,-0.06045760690176881
ACH-000248,-0.2785630574222453
ACH-000250,-0.05771073354057344
ACH-000251,-0.2319151153213869
ACH-000252,-0.16374876270547087
ACH-000253,-0.09402389841953994
ACH-000255,-0.06900577179094257
ACH-000256,-0.11840319458035856
ACH-000257,-0.4080862501661801
ACH-000258,-0.4629969778105632
ACH-000259,-0.03085682252244404
ACH-000260,-0.1873066614575764
ACH-000261,-0.2711666228743572
ACH-000262,-0.04619300373480195
ACH-000263,-0.3052439119706684
ACH-000264,-0.0929008119693804
ACH-000265,-0.014775213494151746
ACH-000266,-0.19344445449806366
ACH-000272,-0.19489552945828525
ACH-000274,-0.15315406600776565
ACH-000277,-0.3573173612235967
ACH-000278,-0.10523566875836513
ACH-000279,-0.1020668785607442
ACH-000280,0.06903155449044714
ACH-000281,-0.08558078548411559
ACH-000288,-0.12761820385995404
ACH-000291,-0.1772785813959166
ACH-000293,0.01125651457026467
ACH-000294,-0.26682398035295285
ACH-000295,-0.5465809097485226
ACH-000296,-0.2388054707761047
ACH-000302,-0.2333645664413053
ACH-000304,-0.4140690498644647
ACH-000307,-0.2324842189691036
ACH-000308,-0.2119378468747604
ACH-000310,-0.29887696029448585
ACH-000311,-0.21002929345629184
ACH-000312,-0.1303429122395835
ACH-000315,-0.4626393541094477
ACH-000316,-0.0502189709551715
ACH-000317,-0.10276717221710968
ACH-000318,-0.12692634102818284
ACH-000319,-0.03277341759632098
ACH-000320,0.03458392234520293
ACH-000322,-0.023279817225970736
ACH-000323,-0.12662502306415405
ACH-000324,-0.14325870522179268
ACH-000329,-0.07744470419214865
ACH-000330,-0.2851450538140366
ACH-000331,-0.04642899614212862
ACH-000332,-0.1349884732008565
ACH-000334,-0.4135196742120824
ACH-000335,0.0663495455199402
ACH-000336,-0.08856381609544457
ACH-000337,-0.14292195973380864
ACH-000338,-0.8843071149391539
ACH-000339,-0.31024271124188635
ACH-000341,-0.4091985687676383
ACH-000348,0.01781417679150373
ACH-000350,-0.24726181435424965
ACH-000352,-0.18667538291864666
ACH-000356,-0.05513918488040851
ACH-000361,-0.17561260938086962
ACH-000362,-0.1556379252013813
ACH-000363,-0.4387922068059417
ACH-000364,-0.010257658955213984
ACH-000365,-0.2809622670449924
ACH-000366,-0.08314440352279358
ACH-000368,-0.15417408713828992
ACH-000374,0.005446582746364208
ACH-000375,-0.2748781508014084
ACH-000376,0.002454354575082804
ACH-000381,-0.21553939752472892
ACH-000383,-0.124602561738225
ACH-000387,-0.2118633104498021
ACH-000389,-0.045895282505604165
ACH-000390,-0.1901301086519422
ACH-000393,-0.17768288764813525
ACH-000395,-0.11974757684657945
ACH-000396,-0.06997777955407435
ACH-000397,-0.059087839242993
ACH-000401,-0.10999651532639866
ACH-000402,-0.4874706686818952
ACH-000403,-0.12689161166137564
ACH-000404,-0.005853120831434025
ACH-000406,-0.18338825132709308
ACH-000407,-0.09374120852787453
ACH-000408,-0.2362081642430656
ACH-000410,-0.08118105886369631
