,B3GNT4 (79369)
ACH-000278,-0.2415853731980405
ACH-000279,-0.221828466973674
ACH-000280,-0.3550001058247604
ACH-000281,-0.347317564086618
ACH-000288,-0.3250384740025545
ACH-000291,-0.3034886825086225
ACH-000293,-0.29767995596526586
ACH-000294,-0.2492000544161254
ACH-000295,-0.35752624249648063
ACH-000296,-0.3591762037690971
ACH-000302,-0.17228694904844444
ACH-000304,-0.39064819855859295
ACH-000307,-0.21686741143859886
ACH-000308,-0.33115961228723145
ACH-000310,-0.3535988861559489
ACH-000311,-0.36019356205302105
ACH-000312,-0.2325254132210063
ACH-000315,-0.2840605387214789
ACH-000316,-0.3933391380834972
ACH-000317,-0.2669393109440907
ACH-000318,-0.19484502462262104
ACH-000319,-0.17859214952163138
ACH-000320,-0.25047332492116026
ACH-000322,-0.2697936382811545
ACH-000323,-0.2849504072884791
ACH-000324,-0.13748733011886755
ACH-000329,-0.2511609985224914
ACH-000330,-0.3798851733665769
ACH-000331,-0.33704042597972617
ACH-000332,-0.2645207907382269
ACH-000334,-0.21564639346990425
ACH-000335,0.1344549143423856
ACH-000336,-0.3243708809512944
ACH-000337,-0.3793060392257166
ACH-000338,-0.21085618843443035
ACH-000339,-0.22001551894345447
ACH-000341,-0.22167785441713425
ACH-000348,-0.2814795375859393
ACH-000350,-0.3089197974514377
ACH-000352,-0.20273370749793365
ACH-000356,-0.14878435965729736
ACH-000361,0.12659931184632542
ACH-000362,-0.2897548858980156
ACH-000363,-0.34046728168765106
ACH-000364,-0.1820562521020977
ACH-000365,-0.16312161626185467
ACH-000366,-0.39119091499686265
ACH-000368,-0.3068392774479421
ACH-000374,-0.4226228228003654
ACH-000375,-0.5121467450045945
ACH-000376,-0.16006917724220152
ACH-000381,-0.19802474681474894
ACH-000383,-0.2471867512992671
ACH-000387,-0.18109559022806684
ACH-000389,-0.27380323099602666
ACH-000390,-0.16930480003615034
ACH-000393,-0.10453576276187117
ACH-000395,-0.3631880492478345
ACH-000396,-0.2872718530789374
ACH-000397,-0.22148543393175674
ACH-000401,-0.35945095192878457
ACH-000402,-0.4451680959733324
ACH-000403,-0.3566441208298465
ACH-000404,-0.3446356516501953
ACH-000406,-0.18554535648776385
ACH-000407,-0.3988198363304179
ACH-000408,-0.39437335006222896
ACH-000410,-0.3472984694175521
ACH-000411,-0.33718223799945946
ACH-000414,-0.3297525615521545
ACH-000415,-0.20476674542871084
ACH-000416,-0.2918665279760934
ACH-000420,-0.2433611351021365
ACH-000421,-0.2252384866299749
ACH-000424,0.0236942685840772
ACH-000425,-0.2356333517420325
ACH-000426,-0.16208188184302327
ACH-000427,-0.3261006822471443
ACH-000433,-0.2927806356071526
ACH-000435,-0.14815797154512358
ACH-000436,-0.2780357111418671
ACH-000444,-0.35505224251571144
ACH-000445,-0.272787217573898
ACH-000448,-0.20090523878903133
ACH-000450,-0.4883451305538487
ACH-000452,-0.30479439164373306
ACH-000454,-0.3488449390212888
ACH-000458,-0.19181159008926985
ACH-000459,-0.2673628333899537
ACH-000460,-0.2419723195910476
ACH-000461,-0.1704255340931084
ACH-000463,-0.2238560445911508
ACH-000464,-0.4281247309470152
ACH-000466,-0.2735709469991173
ACH-000467,-0.3401155959015767
ACH-000468,-0.3123476431599489
ACH-000469,-0.1987576697286849
ACH-000470,-0.3786619303736499
ACH-000471,-0.2621876321236697
ACH-000472,-0.2200624793157266
ACH-000473,-0.17746597518057186
ACH-000475,-0.2696604169584113
ACH-000476,-0.20572333382992514
ACH-000477,-0.5174412887673064
ACH-000479,-0.2664151151725153
ACH-000480,-0.3654608979742341
ACH-000481,-0.2831064242265053
ACH-000483,-0.2600682717709327
ACH-000484,-0.2385641070226767
ACH-000485,-0.5373701391418283
ACH-000486,-0.2606531341515457
ACH-000487,-0.3462724028534993
ACH-000488,-0.3488133638831781
ACH-000490,-0.2446233127127008
ACH-000491,-0.21988824496113715
ACH-000495,-0.1863414877318716
ACH-000496,-0.27316173272186794
ACH-000499,-0.06904265908270292
ACH-000500,0.07876462175940889
ACH-000502,-0.2934937101243857
ACH-000503,-0.21726649834836015
ACH-000505,-0.2282625234788207
ACH-000507,-0.30733177124353045
ACH-000510,-0.22725167601882806
ACH-000511,-0.2798073478863184
ACH-000512,-0.3779212049336326
ACH-000516,-0.4255114940279465
ACH-000517,-0.3394031337938628
ACH-000518,-0.238345964390941
ACH-000520,-0.26509998354570297
ACH-000521,-0.27894981957931203
ACH-000522,-0.2695850008754573
ACH-000524,-0.3341550753431303
ACH-000527,-0.2839525617176765
ACH-000528,-0.14430084436504972
ACH-000537,-0.2600029854796129
ACH-000541,-0.2298037829828483
ACH-000542,-0.252009197148319
ACH-000544,-0.1950876735407352
ACH-000545,-0.183923640643486
ACH-000547,0.11059115963686524
ACH-000548,-0.25569654366612754
ACH-000549,-0.1057298041129502
ACH-000550,-0.3705630494966245
ACH-000552,-0.2458190793594542
ACH-000556,-0.31628350470352384
ACH-000557,-0.3094168490064957
ACH-000569,-0.2446890043578245
ACH-000570,-0.3713915904177799
ACH-000571,-0.2745252244482481
ACH-000573,-0.21024176359661534
ACH-000576,-0.2567728038824873
ACH-000579,-0.3270520593846445
ACH-000580,-0.27797143433957444
ACH-000584,-0.1576370546840087
ACH-000585,-0.2976571028454007
ACH-000588,-0.21564269975833125
ACH-000589,-0.2376381440105425
ACH-000591,-0.3946311216741025
ACH-000593,-0.424322996332729
ACH-000600,-0.2670563135585145
ACH-000601,-0.2609612186988801
ACH-000605,-0.08154411341558312
ACH-000606,-0.28315852068716657
ACH-000608,-0.22020058156614766
ACH-000614,-0.3043044589601697
ACH-000616,-0.3399894258008127
ACH-000618,-0.3105610693850092
ACH-000619,-0.3140274457026345
ACH-000620,-0.2850471278363509
ACH-000621,-0.2783949986323608
ACH-000622,-0.3483038635466084
ACH-000623,-0.16802083080089786
ACH-000624,-0.3164659256592799
ACH-000627,-0.3975930586881912
ACH-000630,-0.11670358876996492
ACH-000631,-0.12295556821197955
ACH-000632,-0.11859615649031235
ACH-000633,-0.4070389755394724
ACH-000637,-0.24116416328076076
ACH-000638,-0.2603708939082514
ACH-000646,-0.21183612740181476
ACH-000647,-0.2751940168873315
ACH-000648,-0.2708688650083902
ACH-000649,-0.2927216079983007
ACH-000651,-0.2357031464715524
ACH-000652,-0.3453682583929231
ACH-000653,-0.17403326416023726
ACH-000657,-0.260532081766898
ACH-000658,-0.17873701979179607
ACH-000661,-0.2622643399051923
ACH-000662,-0.6100861785311407
ACH-000663,-0.3024226568047705
ACH-000665,-0.3714652730705352
ACH-000671,-0.10010518566827348
ACH-000672,-0.4113518038287236
ACH-000673,-0.2388265368400327
ACH-000676,-0.2290677003885353
ACH-000677,-0.2379543472002923
ACH-000681,-0.2658022576797118
ACH-000683,-0.2647563393559041
ACH-000684,-0.32965655200463784
ACH-000688,-0.2340797940062611
ACH-000693,-0.22415292193734895
ACH-000694,-0.1778729493910628
ACH-000695,-0.4461418605481804
ACH-000696,-0.322001024154111
ACH-000697,-0.011164598428078504
ACH-000699,-0.3534426765553172
ACH-000701,-0.3462446279969948
ACH-000706,-0.2161595701901041
ACH-000711,-0.22888738706472664
ACH-000713,-0.15716928176136696
ACH-000714,-0.3498163856482473
ACH-000718,-0.4874210425336305
ACH-000720,-0.27280922854781464
ACH-000721,-0.2075965077468544
ACH-000724,-0.13921652194553333
ACH-000725,-0.33271533634172296
ACH-000732,0.011480643756973365
ACH-000734,-0.2482420428462117
ACH-000735,-0.281656032505976
ACH-000736,-0.19082019283877025
ACH-000738,-0.3055305881589805
ACH-000746,-0.2857271176578301
ACH-000747,-0.4312488838663364
ACH-000748,-0.2966275610402093
ACH-000753,-0.2439342525523664
ACH-000756,-0.11080553575410368
ACH-000757,-0.08003194777679849
ACH-000758,-0.1992664985821418
ACH-000760,-0.2105378737830172
ACH-000762,-0.27593865715621546
ACH-000763,-0.2716684861675513
ACH-000764,-0.2735531123028861
ACH-000765,-0.3195136452374153
ACH-000766,-0.32172226379941354
ACH-000767,-0.3666943359448761
ACH-000768,-0.404234241416638
ACH-000769,-0.32605994601064564
ACH-000770,-0.20266663500582024
ACH-000771,-0.24721788716062984
ACH-000773,-0.34531535535647645
ACH-000776,-0.16253800745310992
ACH-000777,-0.33378160159448
ACH-000778,-0.3522680177038213
ACH-000781,-0.2553296616214262
ACH-000782,-0.32142440444035764
ACH-000783,-0.4371642654151374
ACH-000784,-0.2386282339091727
ACH-000785,-0.2489926047598056
ACH-000787,-0.3312530095045913
ACH-000788,-0.2664984109021811
ACH-000791,-0.28880250935315466
ACH-000792,-0.31416392866245885
ACH-000794,-0.18426203184971907
ACH-000796,-0.2949499548624796
ACH-000798,-0.6490397323390321
ACH-000799,-0.4957136581532819
ACH-000800,-0.28025752640894097
ACH-000802,-0.26496438654694443
ACH-000804,-0.2856762805665589
ACH-000805,-0.28051189381636576
ACH-000809,-0.2532617806001728
ACH-000810,-0.4866057285239797
ACH-000811,-0.3430254051165317
ACH-000817,-0.41148336940501373
ACH-000819,-0.2245596362682437
ACH-000820,0.07058541859557735
ACH-000821,-0.3647629896989
ACH-000822,-0.4433287551916957
ACH-000823,-0.3173692055987281
ACH-000824,-0.08281784298921345
ACH-000827,-0.231164499589242
ACH-000829,-0.3868757791821088
ACH-000831,-0.38132543531890895
ACH-000832,-0.17244427659327755
ACH-000833,-0.2700422605601395
ACH-000834,-0.32577525245638544
ACH-000835,-0.2856181645962189
ACH-000836,-0.25679108674436585
ACH-000837,-0.22102282792929084
ACH-000838,-0.3415789535786403
ACH-000839,-0.4815449847015045
ACH-000840,-0.27604390679957824
ACH-000841,-0.2486588959903978
ACH-000843,-0.2125969776900734
ACH-000846,-0.28252499213973964
ACH-000847,-0.277917532067311
ACH-000848,-0.2434046143563129
ACH-000849,-0.1705601929793033
ACH-000851,-0.362516619709122
ACH-000855,-0.1357879752025336
ACH-000856,-0.2759673351287819
ACH-000858,-0.3170754406709524
ACH-000859,-0.2796126194016008
ACH-000861,-0.3480371392819665
ACH-000862,-0.23753445068090626
ACH-000865,-0.2685767364700369
ACH-000866,-0.24356707397390204
ACH-000867,-0.19761291347460536
ACH-000869,-0.20017173771757776
ACH-000872,-0.12412249955060092
ACH-000873,-0.1331693019339665
ACH-000876,-0.2461173670869153
ACH-000878,-0.5321890502005264
ACH-000880,-0.2155413242788766
ACH-000881,-0.3991098393197095
ACH-000882,-0.24582218578765105
ACH-000884,-0.3680384679350551
ACH-000885,-0.3757126296621035
ACH-000887,-0.29851550260465826
ACH-000889,-0.2818168619112545
ACH-000896,-0.12352911327311515
ACH-000898,-0.3412916823888172
ACH-000900,-0.3433460332002822
ACH-000901,-0.30638932974775523
ACH-000905,-0.19770536391749274
ACH-000906,-0.2707537188684484
ACH-000907,-0.4573334237960726
ACH-000910,-0.22418331118455426
ACH-000911,-0.2345581865209016
ACH-000912,-0.24220156835306644
ACH-000913,-0.2451167925628447
ACH-000915,0.05859901567249135
ACH-000916,-0.02486410816592271
ACH-000917,-0.2795595458436439
ACH-000920,-0.5074390072967359
ACH-000921,-0.4340931498438553
ACH-000924,-0.2873779930157403
ACH-000926,-0.31871651077067104
ACH-000928,-0.4171155754447165
ACH-000929,-0.3094326676447209
ACH-000932,-0.0933393514132874
ACH-000935,-0.1815328948077896
ACH-000936,-0.4072696912221343
ACH-000937,-0.34964217685134
ACH-000938,-0.18986310992144792
ACH-000939,-0.27964384474322945
ACH-000941,-0.22145657246245726
ACH-000943,-0.12733477097576204
ACH-000946,-0.08845198762593341
ACH-000947,-0.22116750601326185
ACH-000948,-0.2239465379457048
ACH-000950,-0.081756463468161
ACH-000953,-0.31530007181979713
ACH-000954,-0.23734842477715626
ACH-000957,-0.028558156867627936
ACH-000958,-0.07287876879083577
ACH-000960,-0.4478066407010909
ACH-000963,-0.3317732619839803
ACH-000968,-0.2857870099557743
ACH-000969,-0.4036976712797696
ACH-000972,-0.27746870218427794
ACH-000973,-0.12529748237857627
ACH-000974,-0.2735902378577641
ACH-000978,-0.2485462477300373
ACH-000984,-0.3533293776933474
ACH-000986,-0.3582000361362093
ACH-000988,-0.27296776766879605
ACH-000993,-0.4795546360735852
ACH-000994,-0.4540172150157038
ACH-000996,-0.20569768192777413
ACH-001001,-0.32639390911171273
ACH-001020,-0.3081857855341834
ACH-001028,-0.3899470367519505
ACH-001031,-0.3610890059082386
ACH-001038,-0.2607303685316986
ACH-001048,-0.2599414672201073
ACH-001050,-0.27015898221352785
ACH-001053,-0.2507468407807557
ACH-001054,-0.2594927368031059
ACH-001061,-0.2295726782614525
ACH-001067,-0.2993511792860091
ACH-001075,-0.1917200500761992
ACH-001096,-0.22359820982930173
ACH-001111,-0.27389617175299336
ACH-001119,-0.16993664574409634
ACH-001128,-0.4447621227757968
ACH-001134,-0.3454683396301904
ACH-001151,-0.2651432922384476
ACH-001163,-0.2103203813239085
ACH-001164,-0.38537664809339256
ACH-001183,-0.2341320428799885
ACH-001192,-0.21614370184510592
ACH-001193,-0.6481646321165793
ACH-001196,-0.4046932158636631
ACH-001197,-0.28101763073647634
ACH-001205,-0.09721990628419364
ACH-001211,-0.32648118931473297
ACH-001212,-0.39346072275659705
ACH-001228,-0.2490639083440105
ACH-001232,-0.2903306577263709
ACH-001239,-0.3315459546089584
ACH-001270,-0.6111702599403613
ACH-001274,-0.3205451909506302
ACH-001275,-0.24730471365372664
ACH-001277,0.005892172901418541
ACH-001278,-0.2907120906540853
ACH-001280,-0.3732981339212084
ACH-001283,-0.2905230648744159
ACH-001289,-0.16006331085363315
ACH-001300,-0.318863508000202
ACH-001301,-0.4156564610682503
ACH-001302,-0.4740197823944356
ACH-001306,-0.21183699545355825
ACH-001318,-0.07370431601308051
ACH-001322,-0.2866475635737545
ACH-001328,-0.3410198671201949
ACH-001332,-0.1728980742907351
ACH-001336,-0.3578796142710937
ACH-001346,-0.26716874529874696
ACH-001353,-0.17951763749763405
ACH-001354,-0.5832990731178899
ACH-001367,-0.4807504813406202
ACH-001368,-0.28616051263388764
ACH-001374,-0.08697001134820871
ACH-001377,-0.3908231179210324
ACH-001380,-0.2797985601412275
ACH-001391,-0.3937617377866515
ACH-001408,-0.3194813115003025
ACH-001430,-0.4596492637480002
ACH-001431,-0.19705673605209315
ACH-001450,0.04198688764608911
ACH-001496,-0.1761925094675932
ACH-001500,-0.18629734658358324
ACH-001523,-0.2973977611262904
ACH-001532,-0.36075271593433295
ACH-001550,-0.2329873732299397
ACH-001552,-0.3103393116906136
ACH-001554,-0.16199341224308875
ACH-001654,-0.3731178158571419
ACH-001735,-0.4172275312277236
ACH-001736,-0.3218893508165798
ACH-001737,-0.3805597493043449
ACH-001740,-0.19289783388518603
ACH-001745,-0.2695150335531492
ACH-001765,-0.3007114298049111
