,CTAGE15 (441294)
ACH-000004,-0.2503211854664896
ACH-000005,-0.2138004407302571
ACH-000007,-0.3169557978618758
ACH-000009,-0.09359023785148958
ACH-000011,-0.19913675615401613
ACH-000012,-0.18706792903265632
ACH-000013,-0.02385801361457051
ACH-000014,-0.2334892790482426
ACH-000015,0.00013717783336870233
ACH-000017,-0.01144106762840223
ACH-000018,-0.2225816451434116
ACH-000019,-0.09682291474689447
ACH-000021,-0.31450362127577663
ACH-000022,-0.026043942504253643
ACH-000025,-0.07646495113849082
ACH-000028,-0.1003216032918327
ACH-000030,-0.1422398624750695
ACH-000035,-0.0367281777066916
ACH-000036,-0.21220038562384794
ACH-000037,-0.17023836516579274
ACH-000039,-0.2372882225164052
ACH-000040,-0.1843120554217749
ACH-000041,-0.1648915465389727
ACH-000042,-0.1222283783236828
ACH-000045,-0.1771809560945138
ACH-000047,-0.24329633271415824
ACH-000052,-0.27171450500824224
ACH-000053,-0.17392128820552055
ACH-000054,-0.30173480863527524
ACH-000055,-0.16739546512329706
ACH-000060,-0.4512234947943623
ACH-000067,-0.3874811411355541
ACH-000070,-0.022950355205213564
ACH-000075,-0.19279828067706345
ACH-000078,-0.2255785657815456
ACH-000082,-0.15716554366137012
ACH-000085,-0.13797303979501255
ACH-000086,-0.15261172497658407
ACH-000087,-0.21135948057596324
ACH-000092,-0.2371265222998685
ACH-000095,-0.16549832694595126
ACH-000097,-0.1372839437156564
ACH-000098,-0.10073496238138653
ACH-000099,-0.17893349964848482
ACH-000108,-0.12472611819966192
ACH-000113,-0.2123859538723028
ACH-000116,-0.17714242485031848
ACH-000118,-0.10503732834734668
ACH-000120,-0.14781861305376442
ACH-000123,-0.22004263725144896
ACH-000127,-0.12804397676918164
ACH-000128,-0.19145503304097075
ACH-000132,-0.16169443923769913
ACH-000133,-0.16400962391537635
ACH-000137,-0.10903682830327936
ACH-000138,-0.07828689396098194
ACH-000142,-0.11473709856114915
ACH-000143,-0.18713254547683825
ACH-000146,-0.16056962837935712
ACH-000148,-0.21826432391218326
ACH-000150,-0.02255605944395856
ACH-000152,-0.11097011745606214
ACH-000153,-0.2499968272181862
ACH-000159,-0.29108061522667045
ACH-000160,0.07486771718631613
ACH-000163,-0.11146329171531387
ACH-000167,-0.12154821324188693
ACH-000168,-0.11793142960240358
ACH-000169,-0.08917394600770137
ACH-000178,-0.2284157606858671
ACH-000183,-0.19955515477645208
ACH-000188,-0.18704825121387086
ACH-000189,-0.24797661311701474
ACH-000190,-0.06510824907547055
ACH-000198,-0.04018206421173045
ACH-000203,-0.5662465026277064
ACH-000204,0.04435034318773489
ACH-000206,-0.17745943506299655
ACH-000207,-0.21222865477168426
ACH-000208,-0.024263005433873417
ACH-000210,0.1910790739590648
ACH-000211,-0.11822663055322605
ACH-000215,-0.049465467021121035
ACH-000221,-0.036010868314594484
ACH-000222,-0.2373915973217927
ACH-000223,-0.2937461380674793
ACH-000226,-0.2303589155796229
ACH-000227,-0.12898349099709594
ACH-000228,-0.05066135706416526
ACH-000231,-0.15688614390948488
ACH-000232,-0.23495480193285365
ACH-000233,-0.15525424064763396
ACH-000234,-0.17835144615095672
ACH-000235,-0.17030732073574284
ACH-000237,-0.3555461088599801
ACH-000238,-0.1972231700289292
ACH-000242,-0.2991922916766165
ACH-000243,-0.04809670301724299
ACH-000244,-0.4037135850711447
ACH-000246,-0.14172663233676472
ACH-000248,-0.05407256114317085
ACH-000250,-0.1534284047812489
ACH-000251,-0.0423509258482319
ACH-000252,-0.16811352640770053
ACH-000253,-0.2747148327816579
ACH-000255,-0.14036317919874788
ACH-000256,-0.17979426578103186
ACH-000257,-0.26875729758000233
ACH-000258,-0.2643407722656266
ACH-000259,-0.15146316260579684
ACH-000260,-0.15995413219296314
ACH-000261,-0.07073801021504501
ACH-000262,-0.10091147343943564
ACH-000263,-0.2383930988887337
ACH-000264,-0.12180826697855295
ACH-000265,-0.0473601479076498
ACH-000266,-0.15231317913226314
ACH-000272,-0.3025106075313672
ACH-000274,-0.2928186576838706
ACH-000277,-0.18128234853968966
ACH-000278,-0.1794696869612457
ACH-000279,-0.15833285946685102
ACH-000280,-0.0152397199347681
ACH-000281,-0.11226860420349896
ACH-000288,-0.27125925667424505
ACH-000291,-0.1599535581787298
ACH-000293,-0.22959447293439275
ACH-000294,-0.21196143362790446
ACH-000295,-0.1320174201663188
ACH-000296,-0.19795448892857087
ACH-000302,-0.15264317569720764
ACH-000304,-0.2811882653653182
ACH-000307,-0.1494281712617266
ACH-000308,-0.12660126350960854
ACH-000310,-0.22053864343168514
ACH-000311,-0.1718881047288543
ACH-000312,-0.10566209851627756
ACH-000315,-0.3293011173002117
ACH-000316,-0.12641988887866368
ACH-000317,-0.23013917160759145
ACH-000318,-0.13053218097786745
ACH-000319,-0.08602115300802117
ACH-000320,-0.1341908219275934
ACH-000322,-0.1952195535377028
ACH-000323,-0.0920364521138086
ACH-000324,-0.2034517818740867
ACH-000329,-0.1103522059883974
ACH-000330,-0.06457424950269554
ACH-000331,-0.43783717319023147
ACH-000332,-0.1487495924568788
ACH-000334,-0.051744115007626185
ACH-000335,-0.31610440250030913
ACH-000336,0.09692224151975068
ACH-000337,-0.20350316352932848
ACH-000338,0.11450631784484605
ACH-000339,-0.0479670119555952
ACH-000341,0.04513099393158496
ACH-000348,-0.1279713953778887
ACH-000350,-0.2281065496999829
ACH-000352,0.009854046923629442
ACH-000356,-0.10442184082207576
ACH-000361,0.04944671318469866
ACH-000362,-0.09244218011610963
ACH-000363,-0.18531562994339024
ACH-000364,-0.05036473014980729
ACH-000365,-0.21041011553754385
ACH-000366,-0.07588109956966269
ACH-000368,-0.16570719044121926
ACH-000374,-0.1030198026174011
ACH-000375,-0.17651774225971667
ACH-000376,-0.10383127130211617
ACH-000381,-0.24098527326932276
ACH-000383,-0.16593040905010428
ACH-000387,-0.2034019832032689
ACH-000389,-0.12535821112180331
ACH-000390,-0.17043448350121032
ACH-000393,-0.1924625002311668
ACH-000395,-0.11551680807581433
ACH-000396,-0.1851299149582564
ACH-000397,-0.1364749948765255
ACH-000401,-0.2954899201930775
ACH-000402,-0.0484137133531329
ACH-000403,-0.3918940979284529
ACH-000404,-0.22351730290625424
ACH-000406,-0.07440831894876618
ACH-000407,-0.15696533438797902
ACH-000408,-0.3050008785465155
ACH-000410,-0.13304568170846734
ACH-000411,-0.2705180572695822
ACH-000414,-0.22743288249211674
ACH-000415,-0.14704195351534796
ACH-000416,-0.10393714931822866
ACH-000420,-0.2574557427727628
ACH-000421,-0.20603335830934366
ACH-000424,-0.19961361671721994
ACH-000425,-0.23487601671665784
ACH-000426,-0.2208170975545858
ACH-000427,-0.10864968333269373
ACH-000433,-0.16655713982413373
ACH-000435,-0.1448983397114155
ACH-000436,-0.15851245751064375
ACH-000444,-0.2029535744987656
ACH-000445,0.027458227464530933
ACH-000448,-0.2510808928329129
ACH-000450,-0.10000968150233083
ACH-000452,-0.1513302566447559
ACH-000454,-0.12136287984587768
ACH-000458,-0.1050477115345641
ACH-000459,-0.15925761367750818
ACH-000460,-0.2493115725733645
ACH-000461,-0.11121412574005116
ACH-000463,-0.20954875109496768
ACH-000464,-0.2324331570468701
ACH-000466,-0.3008667796946484
ACH-000467,-0.2729706576734289
ACH-000468,-0.1469489362275304
ACH-000469,-0.15326396492600125
ACH-000470,-0.0764103222314353
ACH-000471,-0.22939526952927225
ACH-000472,-0.11313717622226267
ACH-000473,-0.060051830143228235
ACH-000475,-0.17358070522795904
ACH-000476,-0.2969408080889434
ACH-000477,-0.13385001008364356
ACH-000479,-0.08629236365453831
ACH-000480,-0.21062947789924769
ACH-000481,-0.13804631230098285
ACH-000483,-0.19251461246213947
ACH-000484,-0.3192636008382263
ACH-000485,-0.15997366118498954
ACH-000486,-0.06972422518264011
ACH-000487,-0.11550919599097575
ACH-000488,-0.11261612509955918
ACH-000490,-0.011474959409673852
ACH-000491,-0.16219574958027608
ACH-000495,-0.002209957944056268
ACH-000496,-0.12407742612469372
ACH-000499,-0.017308598165119232
ACH-000500,-0.20329345423692854
ACH-000502,-0.17952158315260108
ACH-000503,-0.3261845872463153
ACH-000505,-0.1538914584692836
ACH-000507,-0.19409891924588027
ACH-000510,-0.17948808874191194
ACH-000511,-0.12364676737109595
ACH-000512,-0.12751325725357904
ACH-000516,-0.06768699648750137
ACH-000517,-0.12227796866720135
ACH-000518,-0.09151288983829553
ACH-000520,-0.17385229390904774
ACH-000521,-0.19783385115088514
ACH-000522,-0.16749675911214126
ACH-000524,-0.22290831994928648
ACH-000527,-0.16317793550565374
ACH-000528,-0.2361015879474275
ACH-000537,-0.1351536534725995
ACH-000541,-0.34064576289297405
ACH-000542,-0.1467562916317475
ACH-000544,-0.14960895918482314
ACH-000545,-0.21490097806701747
ACH-000547,-0.09267177713987808
ACH-000548,-0.30524685277357416
ACH-000549,-0.04655180007034883
ACH-000550,-0.23932007215535475
ACH-000552,-0.34278279175673393
ACH-000556,-0.20477550337323006
ACH-000557,-0.02187145746130029
ACH-000569,-0.09822671735469872
ACH-000570,0.0031184171422887893
ACH-000571,-0.14971796528411402
ACH-000573,-0.3466194023608421
ACH-000576,-0.2500001755332196
ACH-000579,-0.14267509995927188
ACH-000580,-0.3493144560529604
ACH-000584,-0.047977275936745806
ACH-000585,-0.10415284006587007
ACH-000588,-0.1654298811335135
ACH-000589,-0.03866337154946439
ACH-000591,-0.13402996059927505
ACH-000593,-0.1395471475597341
ACH-000600,-0.2222348741507684
ACH-000601,-0.030894572930309137
ACH-000605,-0.09799538874189084
ACH-000606,-0.14180248078839278
ACH-000608,-0.1975316929390906
ACH-000614,-0.16704109678037712
ACH-000616,-0.2208099095080272
ACH-000618,-0.1393295688247751
ACH-000619,-0.17716338525352496
ACH-000620,-0.16982352092719008
ACH-000621,-0.04006875048624195
ACH-000622,-0.1688899747883182
ACH-000623,-0.04882212393895116
ACH-000624,-0.16363938842721773
ACH-000627,-0.13049054595682155
ACH-000630,-0.16880953839709506
ACH-000631,-0.09426688113300498
ACH-000632,-0.12018547853083865
ACH-000633,-0.2081847335253464
ACH-000637,-0.022572064610767613
ACH-000638,-0.2732705034203025
ACH-000646,-0.06269001997324136
ACH-000647,-0.016016423712911457
ACH-000648,-0.38531153688682496
ACH-000649,-0.13340291668801196
ACH-000651,-0.08200787837096055
ACH-000652,-0.16313413492260884
ACH-000653,-0.35701843478825585
ACH-000657,-0.08004426821583263
ACH-000658,-0.2747860006754863
ACH-000661,-0.22336144615738532
ACH-000662,-0.37072739574152797
ACH-000663,-0.1936962040648554
ACH-000665,-0.13124401431601485
ACH-000671,-0.12195011097367685
ACH-000672,0.09029325517157524
ACH-000673,-0.21226469915289334
ACH-000676,-0.06664842919236087
ACH-000677,-0.038069043581423975
ACH-000681,-0.1956352018159397
ACH-000683,-0.1019884529232046
ACH-000684,-0.22167505067071056
ACH-000688,-0.0070334606543099925
ACH-000693,-0.06473692315787752
ACH-000694,-0.06540061095769566
ACH-000695,0.009630373506209095
ACH-000696,-0.2548314670255466
ACH-000697,-0.030005957617623463
ACH-000699,-0.1434903956080618
ACH-000701,-0.20047954365111545
ACH-000706,-0.11007495151481124
ACH-000711,-0.09423976149755812
ACH-000713,-0.0744985304026868
ACH-000714,-0.23976472600735985
ACH-000718,-0.2652780533997549
ACH-000720,-0.09062698056203516
ACH-000721,-0.030781451298859883
ACH-000724,-0.1151362049154772
ACH-000725,-0.11254720648018043
ACH-000732,-0.1949836592201227
ACH-000734,-0.09418443814655247
ACH-000735,-0.20368994474797653
ACH-000736,-0.3097482566496683
ACH-000738,-0.25811505319174977
ACH-000746,-0.08115305790929224
ACH-000747,-0.05983400646606335
ACH-000748,-0.051220831891951306
ACH-000753,-0.0632395618278813
ACH-000756,-0.0066668467271135635
ACH-000757,-0.08025790755886411
ACH-000758,-0.07076892150322
ACH-000760,-0.057692519356249465
ACH-000762,-0.02477273303888311
ACH-000763,-0.2333673217958354
ACH-000764,0.10972578317516132
ACH-000765,-0.0008695256174100336
ACH-000766,-0.14947114481230495
ACH-000767,-0.15241360623043496
ACH-000768,-0.1265699574199113
ACH-000769,-0.027072098954251132
ACH-000770,-0.3303681965124809
ACH-000771,-0.23058410256800116
ACH-000773,-0.2369118718690073
ACH-000776,-0.1875677829579269
ACH-000777,-0.09554781897167366
ACH-000778,-0.159211731273234
ACH-000781,-0.11415462201355935
ACH-000782,-0.013450339292830092
ACH-000783,-0.261511582661278
ACH-000784,-0.11921414421941437
ACH-000785,-0.017366359063878376
ACH-000787,-0.12179635908861207
ACH-000788,-0.07271345680107258
ACH-000791,-0.141682463220076
ACH-000792,-0.19562264515551944
ACH-000794,-0.12466590910277214
ACH-000796,-0.19729405725642948
ACH-000798,-0.267964346929336
ACH-000799,-0.12927552536470124
ACH-000800,-0.244153401595332
ACH-000802,-0.13940441592354166
ACH-000804,-0.07536328382854167
ACH-000805,-0.22072490556854674
ACH-000809,-0.1265265496621603
ACH-000810,-0.09139476569472156
ACH-000811,-0.17410069569768233
ACH-000817,-0.2602115886015087
ACH-000819,-0.17492300123791546
ACH-000820,-0.2599280636628004
ACH-000821,-0.09313423129930684
ACH-000822,-0.13056990113195802
ACH-000823,-0.13499464023950095
ACH-000824,-0.09999006235296108
ACH-000827,-0.19719410050428046
ACH-000829,-0.12109788507803895
ACH-000831,-0.15827373340253192
ACH-000832,0.06793031990040492
ACH-000833,-0.19570668723684329
ACH-000834,-0.2446809876531495
ACH-000835,-0.2558471982615633
ACH-000836,-0.07979480179988915
ACH-000837,-0.17994669784528786
ACH-000838,-0.014917277311481368
ACH-000839,-0.027307331948039918
ACH-000840,-0.27153056155121275
ACH-000841,-0.2656048962936107
ACH-000843,-0.05946572262276675
ACH-000846,-0.1338190599830612
ACH-000847,-0.17485058366315784
ACH-000848,-0.054675673065915184
ACH-000849,-0.12390582178361928
ACH-000851,-0.14820715387629474
ACH-000855,-0.21782816245280973
ACH-000856,-0.13387619186716207
ACH-000858,-0.14809301484011236
ACH-000859,0.005812792044276478
ACH-000861,-0.06324500926219385
ACH-000862,-0.24455798034707435
ACH-000865,-0.09275406100953408
ACH-000866,-0.259508911539343
ACH-000867,-0.1529879590684877
ACH-000869,-0.14795117766270666
ACH-000872,0.030222618219280982
ACH-000873,0.009193997127705376
ACH-000876,-0.1559642268855499
ACH-000878,-0.2781452170697246
ACH-000880,-0.2574727695481421
ACH-000881,-0.2141720553428305
ACH-000882,-0.09086780320518938
ACH-000884,-0.08288442652098313
ACH-000885,-0.3225379608546543
ACH-000887,-0.20324602276213966
ACH-000889,-0.06927983345659555
ACH-000896,-0.11350053942995085
ACH-000898,-0.1565040675379196
ACH-000900,-0.15560796574081748
ACH-000901,-0.11688240625407613
ACH-000905,-0.2530842621863244
ACH-000906,-0.13574175580548967
ACH-000907,-0.15121594180218068
ACH-000910,-0.13207415076682635
ACH-000911,-0.1971552181294064
ACH-000912,-0.02006141024495993
ACH-000913,-0.14472982144237925
ACH-000915,-0.06177272670995265
ACH-000916,-0.12443888228190245
ACH-000917,-0.11925588720556347
ACH-000920,-0.2436409268401037
ACH-000921,-0.16071193416304644
ACH-000924,-0.10711426362120058
ACH-000926,-0.2177042352616174
ACH-000928,-0.1710604025547282
ACH-000929,-0.18956124140005856
ACH-000932,-0.1995565657592207
ACH-000935,-0.19166182391233333
ACH-000936,-0.09786696068923244
ACH-000937,-0.09751292574557233
ACH-000938,-0.16845905635133465
ACH-000939,-0.3085244311445029
ACH-000941,-0.037946790326396376
ACH-000943,-0.11630405221623025
ACH-000946,-0.13277683635744195
ACH-000947,-0.13926057090110786
ACH-000948,-0.04915229802186485
ACH-000950,-0.3778532394179301
ACH-000953,-0.15363157495790775
ACH-000954,-0.2327506389675382
ACH-000957,-0.12060132655035515
ACH-000958,-0.2211688043937878
ACH-000960,-0.20564156314250165
ACH-000963,-0.04528176531248386
ACH-000968,-0.11340684901509265
ACH-000969,-0.21531697456782645
ACH-000972,-0.035616905739894664
ACH-000973,-0.14692593323981
ACH-000974,-0.3903584130332626
ACH-000978,-0.14718487631092755
ACH-000984,-0.10314756300132452
ACH-000986,-0.1612305472820039
ACH-000988,-0.2095209582307577
ACH-000993,-0.1323867647996988
ACH-000994,-0.06951972515604235
ACH-000996,-0.14636354069899
ACH-001001,-0.014092790858064353
ACH-001020,-0.36615017682844975
ACH-001028,-0.008755689462026702
ACH-001031,-0.08090582798822339
ACH-001038,-0.0482288836337414
