,MEOX1 (4222)
ACH-000004,0.08629779067134773
ACH-000005,0.3357021169680973
ACH-000007,0.13107587577071375
ACH-000009,-0.036176136303202586
ACH-000011,-0.04033413003380135
ACH-000012,0.013723163726340706
ACH-000013,0.1163332118596899
ACH-000014,-0.12928744000946027
ACH-000015,0.03178644017016979
ACH-000017,0.035590914528734696
ACH-000018,0.020264597395634614
ACH-000019,0.24431036560215655
ACH-000021,0.09640008408631144
ACH-000022,-0.04372573244121092
ACH-000025,0.017990731471785596
ACH-000028,0.0833678513080676
ACH-000030,-0.050313365808030766
ACH-000035,-0.08765439397630471
ACH-000036,0.04453257573143905
ACH-000037,0.19953283878145114
ACH-000039,-0.03597429408447322
ACH-000040,-0.08588383049367387
ACH-000041,-0.10708023893012412
ACH-000042,-0.012919577485297184
ACH-000045,-0.009118982848023814
ACH-000047,-0.07952136750867439
ACH-000052,0.2279473592324512
ACH-000053,0.07757821586566012
ACH-000054,0.07894894755538505
ACH-000055,-0.04213238186993055
ACH-000060,-0.14556245711599708
ACH-000067,-0.033369691656491805
ACH-000070,-0.24511155276777366
ACH-000075,-0.016453852813670688
ACH-000078,-0.036558810495136325
ACH-000082,-0.107426680665071
ACH-000085,0.06457995199717324
ACH-000086,-0.006886211666538957
ACH-000087,-0.035469744667292295
ACH-000092,0.03375319609890159
ACH-000095,-0.07510256940948433
ACH-000097,-0.058643476557669966
ACH-000098,0.0357781043848838
ACH-000099,-0.1243245143813528
ACH-000108,-0.04270954109644008
ACH-000113,0.00045943929266288006
ACH-000116,-0.07715175737867347
ACH-000118,0.040935947287466384
ACH-000120,-0.12120012638605053
ACH-000123,-0.004862674203467622
ACH-000127,-0.11434232032135982
ACH-000128,0.0240025818008545
ACH-000132,0.003241535460764916
ACH-000133,0.007257952554308055
ACH-000137,0.07602180828650551
ACH-000138,-0.08747929150441612
ACH-000142,0.006079269234071508
ACH-000143,0.08441342755096952
ACH-000146,0.04332696961778787
ACH-000148,-0.05622345327110447
ACH-000150,-0.2176686075417004
ACH-000152,0.12681299403173138
ACH-000153,0.22823824348240795
ACH-000159,0.10559071988828217
ACH-000160,0.011688761310186957
ACH-000163,0.09506999546536876
ACH-000167,0.2983354643975071
ACH-000168,0.02561303330983981
ACH-000169,0.07716554474191034
ACH-000178,-0.009645627146033378
ACH-000183,-0.06568627199075193
ACH-000188,-0.06849363054494755
ACH-000189,0.06499388865942153
ACH-000190,0.039293476749793985
ACH-000198,0.1476731098206448
ACH-000203,-0.5260187014663635
ACH-000204,-0.0074686177388000935
ACH-000206,-0.09810896735283248
ACH-000207,-0.13361711814577287
ACH-000208,-0.12354661962305112
ACH-000210,0.20144954491412664
ACH-000211,-0.015851482591228518
ACH-000215,-0.00030493704780883363
ACH-000221,0.012668601668303588
ACH-000222,0.1758266095348069
ACH-000223,0.09478380373919386
ACH-000226,0.06277465398994587
ACH-000227,-0.24838407559049425
ACH-000228,-0.06620893375456756
ACH-000231,0.03898731509191514
ACH-000232,0.07146968760666003
ACH-000233,0.04173938677730872
ACH-000234,-0.02801216125375725
ACH-000235,-0.07057520882711515
ACH-000237,-0.013032406535155158
ACH-000238,0.02540893556882708
ACH-000242,0.2023151810227612
ACH-000243,-0.07164648042552814
ACH-000244,-0.13945689592906885
ACH-000246,0.03862429554475368
ACH-000248,0.01557932697665149
ACH-000250,-0.06472036227190522
ACH-000251,-0.011587270997755065
ACH-000252,0.009466332018220731
ACH-000253,-0.07156668869910326
ACH-000255,-0.019156346592910628
ACH-000256,-0.004909719431716638
ACH-000257,-0.027890664415056905
ACH-000258,0.021266438866177927
ACH-000259,-0.04210572901938104
ACH-000260,0.09360884721633328
ACH-000261,-0.004092168500626477
ACH-000262,-0.12946360596369624
ACH-000263,-0.1423286080565131
ACH-000264,-0.031853090158588365
ACH-000265,0.032640679576421645
ACH-000266,0.008825503125595342
ACH-000272,0.02083036285224536
ACH-000274,-0.14667578869471673
ACH-000277,-0.10512094245401968
ACH-000278,0.02320045232891044
ACH-000279,-0.052162599438276905
ACH-000280,-0.006361294445497244
ACH-000281,-0.053743473090788786
ACH-000288,0.06440712571734633
ACH-000291,-0.23936858498317
ACH-000293,-0.053562054124369235
ACH-000294,-0.11057701867843972
ACH-000295,0.048206895495544515
ACH-000296,0.02703463419429328
ACH-000302,0.0055162997327518285
ACH-000304,0.1991911067156701
ACH-000307,0.0598655912712535
ACH-000308,0.013335654278854095
ACH-000310,-0.26230700473070895
ACH-000311,-0.005751637346793915
ACH-000312,-0.07853459998803693
ACH-000315,0.02931123143488157
ACH-000316,-0.08438872707318065
ACH-000317,-0.14208153917107938
ACH-000318,-0.13310149760723514
ACH-000319,0.055413984920421766
ACH-000320,0.03823418820490651
ACH-000322,0.19780568936002832
ACH-000323,-0.047228432882682934
ACH-000324,0.00025693466293673427
ACH-000329,0.05259699710429331
ACH-000330,0.0716866077977616
ACH-000331,-0.03719171360041699
ACH-000332,-0.04104814027007634
ACH-000334,-0.12569361635901555
ACH-000335,0.03111750560365777
ACH-000336,0.3241155648763417
ACH-000337,0.04462539391246463
ACH-000338,0.22147304579012586
ACH-000339,0.0328331913876313
