,TDRKH (11022)
ACH-000004,-0.10978381434079727
ACH-000005,0.0399357575673512
ACH-000007,0.06728584411526148
ACH-000009,-0.04971516333534954
ACH-000011,0.007466853437141802
ACH-000012,0.033453969979003385
ACH-000013,-0.024194051717488015
ACH-000014,0.08375238179811828
ACH-000015,0.0969768746166648
ACH-000017,0.09285405749271354
ACH-000018,-0.04191851849844391
ACH-000019,-0.020616704644105602
ACH-000021,-0.08657356810431363
ACH-000022,0.12136157378749092
ACH-000025,-0.04388230334030414
ACH-000028,0.009848160457478395
ACH-000030,-0.0110854418943593
ACH-000035,-0.03613813167106696
ACH-000036,0.1896360194323592
ACH-000037,0.10434751129067392
ACH-000039,0.029677213419343037
ACH-000040,0.012439241405885029
ACH-000041,-0.004457615358357659
ACH-000042,0.06849933298764613
ACH-000045,0.04380192712848362
ACH-000047,0.028454527629786563
ACH-000052,0.15447556195500606
ACH-000053,-0.04582079374326315
ACH-000054,0.0473770329434762
ACH-000055,-0.09466371928874667
ACH-000060,-0.01940212929518761
ACH-000067,0.1202422374189328
ACH-000070,0.02631573592988903
ACH-000075,0.16089070303200848
ACH-000078,-0.02355294836152121
ACH-000082,0.021308063606642773
ACH-000085,0.155544988003026
ACH-000086,-0.10584360793375801
ACH-000087,-0.18406508429368784
ACH-000092,-0.034908136351401525
ACH-000095,0.021336425738352732
ACH-000097,0.04592123810851432
ACH-000098,0.0318640376746791
ACH-000099,0.09185902996277437
ACH-000108,0.03170942710234335
ACH-000113,-0.0359990839716267
ACH-000116,0.0832858351204362
ACH-000118,-0.045808051251468716
ACH-000120,-0.0072341389669806294
ACH-000123,0.013840807452316105
ACH-000127,0.046392975078323226
ACH-000128,-0.003240176060695373
ACH-000132,0.063859850213402
ACH-000133,-0.06362506658940012
ACH-000137,-0.0798508174528903
ACH-000138,0.11356172422762467
ACH-000142,-0.07519408923815303
ACH-000143,-0.03930021171304038
ACH-000146,0.0895615372530556
ACH-000148,0.035970014238868975
ACH-000150,-0.0292220792146898
ACH-000152,0.17604243250564988
ACH-000153,0.07485703247169098
ACH-000159,0.06460087645723447
ACH-000160,0.2249863286125398
ACH-000163,0.014157803756390627
ACH-000167,0.642956496838685
ACH-000168,-0.006918495750256417
ACH-000169,0.04665147306289898
ACH-000178,0.09332647294390724
ACH-000183,-0.10547733345695763
ACH-000188,-0.0036375220020610213
ACH-000189,0.050613921449489285
ACH-000190,0.2849142781045656
ACH-000198,0.014884453848284076
ACH-000203,0.1953407250488018
ACH-000204,-0.18250174317686765
ACH-000206,-0.013416302427549627
ACH-000207,0.08186245784570226
ACH-000208,0.1728084451629997
ACH-000210,0.02644570189644105
ACH-000211,0.04185688357323878
ACH-000215,-0.019434358598091964
ACH-000221,-0.008588801691162698
ACH-000222,-0.06989726004981522
ACH-000223,0.04311834889095385
ACH-000226,0.016927976404859324
ACH-000227,0.12278921142313155
ACH-000228,-0.038375691690482605
ACH-000231,-0.04482867113523818
ACH-000232,-0.029515377198894868
ACH-000233,0.023291465424109974
ACH-000234,0.08285769260415103
ACH-000235,0.04163062586471486
ACH-000237,0.06919346327909587
ACH-000238,-0.09556714509070256
ACH-000242,-0.2898167613684086
ACH-000243,0.03559204492679465
ACH-000244,-0.045181884425797784
ACH-000246,-0.06904906148062802
ACH-000248,0.03663133071790615
ACH-000250,0.0006437599448582263
ACH-000251,-0.1927419404189564
ACH-000252,0.08842168572647735
ACH-000253,0.08411171642884507
ACH-000255,0.07991776444697259
ACH-000256,0.033350062641854215
ACH-000257,-0.13941191739570144
ACH-000258,0.001223472984334444
ACH-000259,-0.01214319215826418
ACH-000260,-0.016291538943456276
ACH-000261,0.19236923864681807
ACH-000262,0.1303635001378562
ACH-000263,-0.17179824817105524
ACH-000264,-0.00046780663354338927
ACH-000265,0.1021420583642398
ACH-000266,0.024621354633989498
ACH-000272,-0.033401587616141135
ACH-000274,0.035131616210980224
ACH-000277,0.01434450396044544
ACH-000278,0.08467937919077696
ACH-000279,0.06858118590616201
ACH-000280,0.014563278735554394
ACH-000281,0.04664652015816114
ACH-000288,0.0883242903721585
ACH-000291,0.010785791700647288
ACH-000293,-0.06670120139887935
ACH-000294,-0.09511741074939907
ACH-000295,0.1273131449209369
ACH-000296,-0.011519296528961295
ACH-000302,0.011027093209835623
ACH-000304,0.20117588693361976
ACH-000307,0.08695432448335724
ACH-000308,0.0315237012024189
ACH-000310,0.13641385788123914
ACH-000311,0.0912639981022872
ACH-000312,0.05015687437569516
ACH-000315,-0.0759909095456655
ACH-000316,0.04775227587373297
ACH-000317,0.07223739817463214
ACH-000318,-0.09756950873998084
ACH-000319,-0.01852069533425792
ACH-000320,0.04019546455959927
ACH-000322,-0.1449167250321352
ACH-000323,-0.023267335031914683
ACH-000324,0.10866801759397468
ACH-000329,0.07742488756377823
ACH-000330,0.03245634769370801
ACH-000331,-0.03297320593873149
ACH-000332,0.003934024598477711
ACH-000334,0.03061765443956146
ACH-000335,-0.03829225804465754
ACH-000336,0.08655396360965006
ACH-000337,-0.3917624768511039
ACH-000338,-0.2747525266327129
ACH-000339,0.11689344669579077
ACH-000341,0.08493264467333123
ACH-000348,0.048559571495515125
ACH-000350,0.029767766352897188
ACH-000352,0.1576035304194109
ACH-000356,0.05091232386593676
ACH-000361,-0.005601535890423353
ACH-000362,0.033359851781818044
ACH-000363,-0.02881489135084192
ACH-000364,-0.09908637037668433
ACH-000365,-0.03760227134278201
ACH-000366,0.017924194265229117
ACH-000368,0.00023440498413560484
ACH-000374,0.1105418843800214
ACH-000375,0.16973489408920645
ACH-000376,-0.1007202275726956
ACH-000381,-0.1083347408384082
ACH-000383,0.04964120408261406
ACH-000387,0.009598938514409723
ACH-000389,-0.09270440622329844
ACH-000390,-0.00771141921718437
ACH-000393,0.08173791159900022
ACH-000395,-0.04544380009806236
ACH-000396,-0.19130093023520076
ACH-000397,0.17130395618262098
ACH-000401,0.0033281971435277107
ACH-000402,-0.17945033552614206
ACH-000403,0.01975686728839727
ACH-000404,-0.07401763402694338
ACH-000406,0.013066046596273495
ACH-000407,0.07047243358244835
ACH-000408,0.044521440427649314
ACH-000410,0.03343949290105628
ACH-000411,-0.029642548303323493
ACH-000414,0.13496841394713807
ACH-000415,0.017003013299537247
ACH-000416,-0.04643517676640496
ACH-000420,0.09367160678504187
ACH-000421,0.07312962001868238
ACH-000424,-0.03566147752315732
ACH-000425,0.020247903715102742
ACH-000426,0.1475839430127002
ACH-000427,0.05222961064638226
ACH-000433,0.0252655148265162
ACH-000435,-0.09525116191827653
ACH-000436,0.008766773207774909
ACH-000444,-0.024813342180793577
ACH-000445,0.11394436569363277
ACH-000448,-0.052076215648556835
ACH-000450,-0.13836429250609364
ACH-000452,0.0205784618598499
ACH-000454,-0.09937283362927724
ACH-000458,-0.0840584988294213
ACH-000459,0.037597424489665285
ACH-000460,0.00035908819741428807
ACH-000461,-0.0016617372645805672
ACH-000463,-0.02521031661159213
ACH-000464,0.009460514240768854
ACH-000466,0.01869354501883349
ACH-000467,0.09353629642345082
ACH-000468,-0.06256765754594246
ACH-000469,0.01998936251175749
ACH-000470,0.0125746395068871
ACH-000471,-0.012538385617359031
ACH-000472,0.07665650060013172
ACH-000473,-0.00599778114625207
ACH-000475,-0.0403706418262972
ACH-000476,0.15654668291543938
ACH-000477,-0.02339559745500263
ACH-000479,0.10122284877759057
ACH-000480,-0.07722594342624042
ACH-000481,0.05463314830448733
ACH-000483,-0.09127215747330904
ACH-000484,0.042239675789794505
ACH-000485,0.02426751567650993
ACH-000486,0.01029443258996521
ACH-000487,0.035050173027210925
ACH-000488,-0.05492624056192822
ACH-000490,-0.07600582987128811
ACH-000491,-0.06384955704126796
ACH-000495,0.03256165228138644
ACH-000496,0.066304613800892
ACH-000499,-0.008876251653264645
ACH-000500,0.2276876546448476
ACH-000502,0.002286064267641233
ACH-000503,-0.045509072360198466
ACH-000505,0.015211697210727385
ACH-000507,0.11989806803535445
ACH-000510,-0.047164219951152095
ACH-000511,-0.035464908965624535
ACH-000512,-0.09085642451948864
ACH-000516,-0.04326013397334834
ACH-000517,-0.022867647752942186
ACH-000518,0.102842126539185
ACH-000520,0.002482134063238062
ACH-000521,-0.06541094298366233
ACH-000522,0.007555529053960569
ACH-000524,0.043128422174757895
ACH-000527,0.08905320940000519
ACH-000528,-0.0011368469559948915
ACH-000537,0.07663965643752356
ACH-000541,-0.0007351501062411348
ACH-000542,0.06607767851362413
ACH-000544,-0.08285103861326981
ACH-000545,0.09231389813767857
ACH-000547,-0.10798765186919618
ACH-000548,-0.12984623305226167
ACH-000549,-0.15461346669587378
ACH-000550,0.05486105972881655
ACH-000552,-0.04117439089609631
ACH-000556,-0.08435637459641243
ACH-000557,0.07756053480490019
ACH-000569,0.3041180771766395
ACH-000570,0.1403235989980273
ACH-000571,0.015386410410420841
ACH-000573,0.026487800845587144
ACH-000576,-0.024554303478777004
ACH-000579,0.13208666556259582
ACH-000580,0.03881258369960136
ACH-000584,0.004269922774278509
ACH-000585,-0.015030288966136856
ACH-000588,-0.007940244226422014
ACH-000589,-0.12658713249655207
ACH-000591,0.1901035167451044
ACH-000593,-0.02309887170544836
ACH-000600,-0.05040720858257882
ACH-000601,-0.01080372034905675
ACH-000605,-0.02739173167866512
ACH-000606,-0.07772958313443849
