,GRB14 (2888)
ACH-000004,0.2598838329074642
ACH-000005,0.33107073038011225
ACH-000007,0.09662450383688867
ACH-000009,-0.09846266721894714
ACH-000011,-0.0032952112815255352
ACH-000012,-0.010730868298599771
ACH-000013,-0.033207230213672286
ACH-000014,-0.16305786449218912
ACH-000015,0.0835304468150951
ACH-000017,-0.12014177006718375
ACH-000018,0.02138726182644896
ACH-000019,0.01849548624876296
ACH-000021,0.02606023126867555
ACH-000022,0.00429077625193216
ACH-000025,-0.07458402558181422
ACH-000028,-0.0778936629289402
ACH-000030,-0.047119070444470335
ACH-000035,0.007121220893924531
ACH-000036,-0.031165790970457907
ACH-000037,0.09636843952115602
ACH-000039,-0.0704571198285086
ACH-000040,0.03732714771888925
ACH-000041,0.019004847211313826
ACH-000042,-0.003399471684234982
ACH-000045,0.08728125938639057
ACH-000047,0.011829527249763909
ACH-000052,-0.10142577610694883
ACH-000053,0.04222386806001442
ACH-000054,-0.2201689342983212
ACH-000055,-0.036407033187769465
ACH-000060,0.020917472334224245
ACH-000067,-0.06983262924619463
ACH-000070,-0.08092729913268777
ACH-000075,0.07746641038264293
ACH-000078,-0.15945331484681724
ACH-000082,-0.03910500817218737
ACH-000085,-0.1897822857472136
ACH-000086,-0.04117810936733702
ACH-000087,0.021986750506723943
ACH-000092,-0.2693372431769637
ACH-000095,-0.11517918303056315
ACH-000097,-0.10113295977547733
ACH-000098,-0.1575379438384585
ACH-000099,-0.008164000274799802
ACH-000108,-0.001270313080153162
ACH-000113,-0.028690477453398543
ACH-000116,-0.04618117446330725
ACH-000118,-0.031360800780718706
ACH-000120,0.1407497473056201
ACH-000123,0.07417286391090756
ACH-000127,-0.060816497811498775
ACH-000128,-0.05067501091294877
ACH-000132,-0.13409635677869652
ACH-000133,0.0070632735084806535
ACH-000137,-0.3052868940870548
ACH-000138,0.164492200632119
ACH-000142,0.1084755339546818
ACH-000143,-0.15554898377417772
ACH-000146,-0.002954541386026118
ACH-000148,0.03443435987411945
ACH-000150,0.0020894677154783253
ACH-000152,-0.05115535928089726
ACH-000153,-0.014477385503708782
ACH-000159,-0.013141128647314563
ACH-000160,-0.060060228531211526
ACH-000163,-0.17132535663207482
ACH-000167,0.34301530716062395
ACH-000168,0.061894257495569864
ACH-000169,-0.06704533973227053
ACH-000178,-0.06194562246631146
ACH-000183,-0.21480662447885807
ACH-000188,0.12477812017080687
ACH-000189,-0.2139926153306537
ACH-000190,-0.22932267575706025
ACH-000198,-0.06926669068205879
ACH-000203,0.103320202372659
ACH-000204,-0.2502133669602285
ACH-000206,0.04422584803407357
ACH-000207,-0.14789266743871654
ACH-000208,-0.0237508352737875
ACH-000210,-0.2612617817291317
ACH-000211,-0.05341168391173985
ACH-000215,-0.08618791516420163
ACH-000221,-0.12842851933156044
ACH-000222,0.08849471889608314
ACH-000223,-0.08143317182194472
ACH-000226,-0.27017209697094363
ACH-000227,0.050349894644029794
ACH-000228,0.014085777398876231
ACH-000231,-0.07317621216944704
ACH-000232,-0.1095960009091251
ACH-000233,0.01063196065009354
ACH-000234,-0.29969649989265024
ACH-000235,-0.04455198221327627
ACH-000237,-0.07034220607875813
ACH-000238,-0.03185137512134721
ACH-000242,-0.21211133193779416
ACH-000243,-0.0972187685800299
ACH-000244,0.008409815873370639
ACH-000246,-0.13837614550777788
ACH-000248,-0.16984254348392555
ACH-000250,-0.06918770791368023
ACH-000251,-0.0671135413748979
ACH-000252,-0.01447380275887769
ACH-000253,0.06594303952512398
ACH-000255,-0.15509774436710333
ACH-000256,0.04901928195650578
ACH-000257,0.08233028746539749
ACH-000258,0.028877000044197014
ACH-000259,0.05128636041785173
ACH-000260,-0.10277125760439236
ACH-000261,0.04282331326314735
ACH-000262,-0.03911817689827898
ACH-000263,0.3133834734860916
ACH-000264,-0.11215962523709122
ACH-000265,-0.07887183652326314
ACH-000266,-0.06222383410723852
ACH-000272,-0.0363819548349376
ACH-000274,-0.11572589489935327
ACH-000277,-0.10204680142292546
ACH-000278,-0.03005588128422732
ACH-000279,0.07143366943961825
ACH-000280,0.03837369774863168
ACH-000281,-0.12375203509868413
ACH-000288,-0.035480512146275615
ACH-000291,0.09504113863860597
ACH-000293,-0.019488473337185674
ACH-000294,-0.00649458414574627
ACH-000295,0.021875139525668157
ACH-000296,-0.17038966867881358
ACH-000302,-0.08862087543106034
ACH-000304,0.0287096281340316
ACH-000307,0.049738208324657696
ACH-000308,-0.0830942252154986
ACH-000310,-0.029554562496973007
ACH-000311,0.2028399863854584
ACH-000312,0.051699651880596414
ACH-000315,0.2999523086631028
ACH-000316,-0.053452213571474484
ACH-000317,-0.10146722046589077
ACH-000318,-0.1433832434417962
ACH-000319,-0.044530142232769764
ACH-000320,-0.05872820748500659
ACH-000322,0.022312957380254846
ACH-000323,-0.051438049616572966
ACH-000324,0.02805839247052836
ACH-000329,0.028967811809849874
ACH-000330,-0.15197218141168958
ACH-000331,-0.123393501744746
ACH-000332,0.01798296768457795
ACH-000334,0.12114570623620065
ACH-000335,-0.09646413947066697
ACH-000336,0.0981872452295861
ACH-000337,-0.15175955696246138
ACH-000338,-0.25074308231790066
ACH-000339,-0.13214809701247468
ACH-000341,0.12630550383989025
ACH-000348,-0.11638141590828414
ACH-000350,-0.08101526932334452
ACH-000352,-0.12008704327800822
ACH-000356,-0.08573689163979176
ACH-000361,-0.101018243006314
ACH-000362,0.0460926132483508
ACH-000363,0.045737080673135005
ACH-000364,-0.019162416931339
ACH-000365,0.1329686866770213
ACH-000366,0.01138203203201764
ACH-000368,0.044828761875755636
ACH-000374,-0.13308709711224415
ACH-000375,-0.28506251666468474
ACH-000376,0.04399925507451508
ACH-000381,-0.07871338900845218
ACH-000383,-0.14084170623606687
ACH-000387,0.08167439677969368
ACH-000389,-0.08896111301772447
ACH-000390,-0.14552353571437734
ACH-000393,-0.0905088446365056
ACH-000395,0.08826720874981259
