,MON1A (84315)
ACH-000004,0.03317540833918324
ACH-000005,-0.13425375482560142
ACH-000007,0.023260741284770448
ACH-000009,0.0417688874776334
ACH-000011,-0.13155670586171547
ACH-000012,0.054566876180037915
ACH-000013,0.11122931955578463
ACH-000014,0.049190166169371496
ACH-000015,0.035982597258303266
ACH-000017,0.03377165904833832
ACH-000018,0.10031621586827334
ACH-000019,0.16814080222496774
ACH-000021,0.03848377931229801
ACH-000022,-0.09456812364626453
ACH-000025,0.001035281323122167
ACH-000028,0.029476998735455805
ACH-000030,0.050149469033387205
ACH-000035,0.07301954181113603
ACH-000036,-0.09962013114151873
ACH-000037,0.06433032240908294
ACH-000039,-0.042105984668635896
ACH-000040,-0.06304040509337867
ACH-000041,0.11865472715330193
ACH-000042,-0.13708716880498212
ACH-000045,0.05332569807640663
ACH-000047,0.026107583400528867
ACH-000052,0.07463379796866625
ACH-000053,0.09553921467279386
ACH-000054,-0.13758624098552155
ACH-000055,0.04664056502494023
ACH-000060,-0.06888144148679204
ACH-000067,-0.054408807512930826
ACH-000070,0.20741154310591625
ACH-000075,-0.11139476663975582
ACH-000078,0.06714686861777856
ACH-000082,-0.04689940829554135
ACH-000085,0.07069362919713476
ACH-000086,0.022718564871512813
ACH-000087,0.11957704930595707
ACH-000092,-0.0419147982493612
ACH-000095,-0.05002476119793863
ACH-000097,0.05541448244740234
ACH-000098,0.09137335186442236
ACH-000099,0.055482699260001926
ACH-000108,-0.032491422489764964
ACH-000113,0.06612203566097022
ACH-000116,0.03240049068577891
ACH-000118,-0.08696885234808598
ACH-000120,0.15395129379174666
ACH-000123,0.05525525894941053
ACH-000127,-0.07213091131960507
ACH-000128,-0.04039832541552772
ACH-000132,0.15772678723845998
ACH-000133,0.0261944090964705
ACH-000137,0.051872784476314514
ACH-000138,-0.02964300208863054
ACH-000142,-0.05542337974743969
ACH-000143,0.06531035194408627
ACH-000146,0.025000406661617028
ACH-000148,0.05996224064280764
ACH-000150,0.009158410180531477
ACH-000152,0.03707738103381568
ACH-000153,0.22229874613099546
ACH-000159,-0.004555629658313915
ACH-000160,-0.019543405309892462
ACH-000163,0.011784521719784658
ACH-000167,-0.08550704264277244
ACH-000168,0.09930047357562674
ACH-000169,0.018572489405982925
ACH-000178,-0.0939219930819691
ACH-000183,0.0122746470643416
ACH-000188,0.0067620163262065314
ACH-000189,0.16918101494430005
ACH-000190,0.01901580830897633
ACH-000198,-0.04475012763682674
ACH-000203,-0.1988414780299558
ACH-000204,-0.0264604501173245
ACH-000206,0.2354479647039477
ACH-000207,0.0957808359692304
ACH-000208,-0.021733180461436914
ACH-000210,0.11820985573117278
ACH-000211,-0.002648695978480757
ACH-000215,0.022897890232552048
ACH-000221,0.03225783172445603
ACH-000222,0.05403149332622675
ACH-000223,-0.09966706316793107
ACH-000226,-0.036355674335131885
ACH-000227,0.1151496868333022
ACH-000228,0.01396963900505595
ACH-000231,0.0479030996995908
ACH-000232,0.02124966623020574
ACH-000233,0.02453494853734878
ACH-000234,-0.01480917509205719
ACH-000235,-0.012496246738249691
ACH-000237,-0.06755252628287993
ACH-000238,-0.10266875053631656
ACH-000242,0.012185783593666942
ACH-000243,0.01523287655509901
ACH-000244,-0.035127338815204766
ACH-000246,-0.08651408971447007
ACH-000248,0.011868728309191685
ACH-000250,-0.031364939719840154
ACH-000251,0.04034068686148342
ACH-000252,-0.1457313128520722
ACH-000253,0.05741040332385116
ACH-000255,-0.012709952001358306
ACH-000256,0.1308150054934191
ACH-000257,0.1293002117962491
ACH-000258,0.09086339174788567
ACH-000259,0.013722878912294605
ACH-000260,0.04922223001541851
ACH-000261,0.06698630132082521
ACH-000262,-0.029821199176186124
ACH-000263,0.057275245504845924
ACH-000264,0.08390889301647772
ACH-000265,-0.04828738404630432
ACH-000266,0.029267829970700224
ACH-000272,0.04399865161147423
ACH-000274,-0.04253219149659829
ACH-000277,0.047460549246600515
ACH-000278,0.026843740879173558
ACH-000279,0.09629775893127286
ACH-000280,0.03212476989174682
ACH-000281,0.11425723184697148
ACH-000288,0.0905702845765396
ACH-000291,-0.014541566974680937
ACH-000293,0.00609591013473155
ACH-000294,0.17971761600362846
ACH-000295,0.0316503500335146
ACH-000296,0.062431689457414875
ACH-000302,-0.04608664186155503
ACH-000304,-0.17528940568300933
ACH-000307,0.04821103249919784
ACH-000308,0.026409964109705652
ACH-000310,0.0822618043649993
ACH-000311,-0.02886150352327999
ACH-000312,0.1636810555724237
ACH-000315,0.11376139893428047
ACH-000316,0.0037034081025451603
ACH-000317,-0.05447783179233566
ACH-000318,0.13156692993367675
ACH-000319,0.04691968408654473
ACH-000320,-0.11311053559345625
ACH-000322,-0.22491453430770686
ACH-000323,-0.029080049459769282
ACH-000324,0.1285409925444494
ACH-000329,-0.0535281798362056
ACH-000330,-0.11358826629935982
ACH-000331,-0.01344048982611186
ACH-000332,0.018017299743195908
ACH-000334,0.07882962279377413
ACH-000335,0.166991373959862
ACH-000336,-0.05025680593620046
ACH-000337,-0.025270771883206176
ACH-000338,0.06411122760375218
ACH-000339,0.036128955215180815
ACH-000341,0.08653736343279073
ACH-000348,-0.061685057191790314
ACH-000350,0.08391881501320235
ACH-000352,0.04287207395298049
ACH-000356,-0.013370905620636545
ACH-000361,-0.06326713397735516
ACH-000362,0.06604691376153718
ACH-000363,0.1110833949078426
ACH-000364,-0.007305837262494791
ACH-000365,0.08068965526334985
ACH-000366,0.04440699525672038
ACH-000368,0.061502064586572515
ACH-000374,0.006028824275479768
ACH-000375,0.031059432529396313
ACH-000376,0.05557968042702896
ACH-000381,-0.035579619171969466
ACH-000383,0.02586308739489931
ACH-000387,0.02794097546178892
ACH-000389,-0.04148854033986591
ACH-000390,-0.0521139245348844
ACH-000393,-0.0626497345727753
ACH-000395,-0.05223455346276911
ACH-000396,0.30744237580105954
ACH-000397,-0.06922192304005334
ACH-000401,0.17674220705579827
ACH-000402,-0.0031726011115360804
ACH-000403,0.03346865189602767
ACH-000404,0.07805163339797147
ACH-000406,-0.004309838286480968
ACH-000407,0.005972222168029518
ACH-000408,-0.003997415248110771
ACH-000410,0.07905240023245166
ACH-000411,-0.029249354674054987
ACH-000414,0.018004483806103797
ACH-000415,-0.06926864324746983
ACH-000416,0.1145427599242428
ACH-000420,-0.011339270663791284
ACH-000421,0.10982226500208142
ACH-000424,0.10564070498604508
ACH-000425,-0.0007263762537889544
ACH-000426,0.012018370059792886
ACH-000427,0.05047182684929647
ACH-000433,-0.2248294512461618
ACH-000435,0.0979853474550011
ACH-000436,0.041852188129852586
ACH-000444,0.09785884904580736
ACH-000445,-0.19235162486065852
ACH-000448,0.08233457656104319
ACH-000450,0.126175252639862
ACH-000452,-0.014987213984581638
ACH-000454,-0.2446411683394323
ACH-000458,0.008460235630730298
ACH-000459,0.04813011777835953
ACH-000460,0.06774925806152401
ACH-000461,-0.13032164016051234
ACH-000463,0.01752448380736887
ACH-000464,0.04146739432074555
ACH-000466,-0.014867621142256603
ACH-000467,0.09740761427401212
ACH-000468,0.08046590919182522
ACH-000469,0.03943689945409756
ACH-000470,0.1322528374908296
ACH-000471,0.03952000333861657
ACH-000472,-0.017203058572003656
ACH-000473,-0.028394227417563117
ACH-000475,0.07501267319167272
ACH-000476,0.03485231496507301
ACH-000477,0.02568259663866718
ACH-000479,0.1867719748797314
ACH-000480,-0.03628443726754637
ACH-000481,0.04330194826246517
ACH-000483,0.14498999192853218
ACH-000484,-0.007236135440134575
ACH-000485,0.02670132914760255
ACH-000486,-0.05062023296326666
ACH-000487,0.04977833879675705
ACH-000488,0.04282235861310639
ACH-000490,-0.12753184604187615
ACH-000491,0.08409636335636901
ACH-000495,0.0022854180460285425
ACH-000496,0.029527953962460794
ACH-000499,0.2411765572938776
ACH-000500,0.004132619241114891
ACH-000502,-0.0003566182785330888
ACH-000503,0.03596286221327824
ACH-000505,0.024825478705260917
ACH-000507,-0.04104010946018848
ACH-000510,0.014747476338561404
ACH-000511,0.013118465872677685
ACH-000512,-0.057575414450400486
ACH-000516,0.05891037905758716
ACH-000517,-0.06694337934132276
ACH-000518,0.0010757557644691328
ACH-000520,0.02518007129543253
ACH-000521,0.05763476976170793
ACH-000522,-0.01101009574231469
ACH-000524,0.030092975205969538
ACH-000527,-0.003957367805744269
ACH-000528,0.03600084301884865
ACH-000537,0.08636710194067428
ACH-000541,0.15407163070258242
ACH-000542,0.03548928984971576
ACH-000544,0.037045761145125145
ACH-000545,0.07433176170013205
ACH-000547,0.11333830760558905
ACH-000548,0.059269271939298124
ACH-000549,-0.059160280419537574
ACH-000550,0.09174337795338497
ACH-000552,0.018064931242236428
ACH-000556,-0.00808313195420965
ACH-000557,0.1689008397101135
ACH-000569,-0.05792263716466189
ACH-000570,0.07251385384821339
ACH-000571,0.034117720246446784
ACH-000573,0.027998967476971788
ACH-000576,-0.14887087884121986
ACH-000579,-0.13069588739498966
ACH-000580,0.007921427112447766
ACH-000584,0.00848310149812813
ACH-000585,0.04499254278074643
ACH-000588,0.08480160614905931
ACH-000589,0.11553428153845165
ACH-000591,0.13219618012998674
ACH-000593,-0.00546191674760139
ACH-000600,-0.1215086445523144
ACH-000601,0.03880602825804928
ACH-000605,-0.031724603996200564
ACH-000606,-0.014750321778176452
ACH-000608,0.05233630318491381
ACH-000614,0.06212671614977025
ACH-000616,-0.014349794403207031
ACH-000618,0.04427954306204298
ACH-000619,0.03204748484067862
ACH-000620,0.021851539996701117
ACH-000621,0.029105989502153495
ACH-000622,-0.08169734798746506
ACH-000623,-0.017202704684120655
ACH-000624,-0.0022144512856269206
ACH-000627,0.03341254770436438
ACH-000630,0.031472993681681376
ACH-000631,-0.16763539673496153
ACH-000632,-0.03151024662305869
ACH-000633,-0.03807133748894463
ACH-000637,0.07088806668779214
ACH-000638,-0.006605009348584039
ACH-000646,-0.1384294156058941
ACH-000647,-0.013579045553019205
ACH-000648,0.002682758611481217
ACH-000649,0.0160403090909708
ACH-000651,-0.05210266667755408
ACH-000652,-0.1708092378391256
ACH-000653,0.09371362477662704
ACH-000657,0.051075768447600735
ACH-000658,-0.006360720883438069
ACH-000661,-0.05539610578153816
ACH-000662,-0.07575135234997189
ACH-000663,-0.1110612784286784
ACH-000665,-0.031820661391595464
ACH-000671,0.05552617445306208
ACH-000672,-0.16024034080224206
ACH-000673,-0.004193004346579778
ACH-000676,0.07500040617037866
ACH-000677,0.008436931779066834
ACH-000681,0.10854991335757848
ACH-000683,-0.017310093785275652
ACH-000684,0.1471199120962943
ACH-000688,0.07529076046658392
ACH-000693,0.028408434624655674
ACH-000694,-0.05217242517857757
ACH-000695,0.13669471537206726
ACH-000696,0.08034710669854285
ACH-000697,-0.05673516622254074
ACH-000699,-0.05754205927095672
ACH-000701,0.17212098289130498
ACH-000706,0.05808093536842838
ACH-000711,0.07369791778091273
ACH-000713,0.00867614292313288
ACH-000714,0.01725987881329168
ACH-000718,-0.12219045850877082
ACH-000720,0.055471720109620086
ACH-000721,-0.035688146172853964
ACH-000724,-0.13364879272353272
ACH-000725,-0.0026742514108279536
ACH-000732,0.08624080012851235
ACH-000734,-0.011030824536206395
ACH-000735,-0.056340877378393536
ACH-000736,0.03995610539101768
ACH-000738,-0.0744955154282376
ACH-000746,0.043899088086135234
ACH-000747,0.08518594206769528
ACH-000748,0.04364138651838798
ACH-000753,0.04925983609334718
ACH-000756,-0.018790830087748442
ACH-000757,0.08397089244760607
ACH-000758,0.05222500782204266
ACH-000760,0.0019963491839056764
ACH-000762,0.02313367097641146
ACH-000763,0.002016200113824112
ACH-000764,-0.12168573381526047
ACH-000765,0.027320233212243118
ACH-000766,-0.015848479410788163
ACH-000767,0.16855516577540586
ACH-000768,-0.09013348490335116
ACH-000769,0.04956526044761346
ACH-000770,0.002922413269458536
ACH-000771,0.04428708106937829
ACH-000773,0.0045293538616748685
ACH-000776,0.030675935378849436
ACH-000777,0.0977757336344054
ACH-000778,-0.06431639759247362
ACH-000781,0.044701765024948166
ACH-000782,0.0680452360909475
ACH-000783,-0.033687757771825984
ACH-000784,0.006314129371401796
ACH-000785,0.0362015394715376
ACH-000787,0.03993887680127937
ACH-000788,0.0739224606354456
ACH-000791,0.02224287294159994
ACH-000792,0.060193116017941826
ACH-000794,-0.16628433947441634
ACH-000796,0.01660646462761162
ACH-000798,-0.0052086323069359146
ACH-000799,-0.05111935457505302
ACH-000800,0.1907548523309759
ACH-000802,-0.000758048813661047
ACH-000804,0.06726042579461634
ACH-000805,-0.10554077817912899
ACH-000809,0.0482035473665452
ACH-000810,0.13961744594259598
ACH-000811,-0.06824698087008302
ACH-000817,-0.06330355400783305
ACH-000819,-0.11299011668644872
