,CCER2 (643669)
ACH-000004,0.09388130797212724
ACH-000005,0.12966485971530178
ACH-000007,0.05290425789381418
ACH-000009,0.008521128027970563
ACH-000011,0.13477145306729754
ACH-000012,-0.09996926252621684
ACH-000013,-0.2506865435232691
ACH-000014,0.003879234616148064
ACH-000015,-0.06793540845932727
ACH-000017,-0.02631511926221711
ACH-000018,-0.3822208873614045
ACH-000019,0.2252928118706001
ACH-000021,-0.04267229349201297
ACH-000022,-0.10587325923090588
ACH-000025,0.05372285291747216
ACH-000028,0.04321562764439164
ACH-000030,-0.07442725014838647
ACH-000035,-0.2761657188784592
ACH-000036,-0.08058533136735448
ACH-000037,-0.026408488776105767
ACH-000039,-0.03244991487980859
ACH-000040,-0.025897299814698557
ACH-000041,0.055649170075246224
ACH-000042,0.02542837982559661
ACH-000045,0.03538846407633047
ACH-000047,-0.07233554884054995
ACH-000052,-0.35653398935468217
ACH-000053,-0.15815407848559826
ACH-000054,-0.023328114510967026
ACH-000055,-0.05238997548761326
ACH-000060,-0.06069920065812433
ACH-000067,-0.04939615519894956
ACH-000070,0.08485685466011658
ACH-000075,-0.02489630498945974
ACH-000078,-0.03356842121252999
ACH-000082,-0.05644508032030395
ACH-000085,-0.01631459846337705
ACH-000086,-0.059962280830600775
ACH-000087,0.04497497033187648
ACH-000092,-0.06924180474776488
ACH-000095,0.007927468370405212
ACH-000097,-0.0347397752583034
ACH-000098,-0.08299017186615623
ACH-000099,-0.01467862661216889
ACH-000108,-0.00022715813901444214
ACH-000113,0.07293631566327811
ACH-000116,0.0015167785587562894
ACH-000118,-0.14188339420533838
ACH-000120,0.0049717407369386036
ACH-000123,-0.057111282242496834
ACH-000127,0.02124307262425345
ACH-000128,0.10528993422567344
ACH-000132,0.10308460338264118
ACH-000133,-0.05833771173428705
ACH-000137,-0.13536284884596056
ACH-000138,-0.0177909458237454
ACH-000142,-0.13338075634101226
ACH-000143,-0.15107036351456848
ACH-000146,0.005938257738621033
ACH-000148,0.05830694392503381
ACH-000150,-0.1506946522560159
ACH-000152,0.011110906226704742
ACH-000153,0.08713207793357194
ACH-000159,-0.13820484199558447
ACH-000160,-0.11496940718319636
ACH-000163,-0.02578107390390643
ACH-000167,0.34605840652583514
ACH-000168,0.16752570193980704
ACH-000169,0.02421009490457929
ACH-000178,-0.08893499486213106
ACH-000183,-0.22132285630112453
ACH-000188,-0.10282552904918464
ACH-000189,0.16601938596741456
ACH-000190,-0.14786708094577905
ACH-000198,0.03820128720919593
ACH-000203,0.21758322645619874
ACH-000204,-0.08888020027236945
ACH-000206,-0.14918206581426607
ACH-000207,-0.2312397221515761
ACH-000208,0.007026872018165667
ACH-000210,-0.2736410620837383
ACH-000211,-0.038315059213238516
ACH-000215,0.06743489609628606
ACH-000221,-0.0497543147796696
ACH-000222,-0.18227772636647396
ACH-000223,0.007603533158232217
ACH-000226,-0.19510765797469767
ACH-000227,-0.1230872635746795
ACH-000228,-0.11124032131937944
ACH-000231,0.024324157788214482
ACH-000232,-0.11026980480163713
ACH-000233,-0.02427396594808896
ACH-000234,0.007586673350548263
ACH-000235,-0.0022344488931118345
ACH-000237,-0.1045072157722582
ACH-000238,-0.08742659006528239
ACH-000242,-0.06511187162619428
ACH-000243,-0.0005638832799782344
ACH-000244,0.028714610333036725
ACH-000246,-0.025721118420921497
ACH-000248,0.015810019029769022
ACH-000250,-0.14579833592264796
ACH-000251,-0.029085889471885524
ACH-000252,-0.08222249902132149
ACH-000253,0.005115521156846166
ACH-000255,-0.06391172945589207
ACH-000256,0.1057588245691868
ACH-000257,-0.04779895177903425
ACH-000258,-0.05314698172080929
ACH-000259,0.07667691402778723
ACH-000260,-0.05953296549660051
ACH-000261,-0.08099922106226548
ACH-000262,-0.0263306704691812
ACH-000263,-0.11669111054969568
ACH-000264,0.08396606597399127
ACH-000265,0.016586040233886382
ACH-000266,-0.025927130089230543
ACH-000272,-0.010487160913389852
ACH-000274,-0.007862841083383273
ACH-000277,0.027348248795096584
ACH-000278,-0.08098952447122339
ACH-000279,0.08231122794335731
ACH-000280,-0.11082065844144676
ACH-000281,0.13629196881902578
