,TGFB1 (7040)
ACH-000004,-0.056327260484691465
ACH-000005,-0.07382182059763054
ACH-000007,0.18305463683102394
ACH-000009,-0.19037209707866887
ACH-000011,-0.10238368078589057
ACH-000012,-0.11551507359445855
ACH-000013,-0.1858281676668071
ACH-000014,-0.13072537650086846
ACH-000015,-0.17341286960652494
ACH-000017,-0.12209504510195066
ACH-000018,-0.2407659391127381
ACH-000019,-0.09843797283378078
ACH-000021,-0.09907932442886984
ACH-000022,-0.1046374228506239
ACH-000025,0.0241683930727574
ACH-000028,-0.19691869112907603
ACH-000030,-0.1534933767748392
ACH-000035,0.06900400844664226
ACH-000036,-0.018379908645544462
ACH-000037,0.0820437177913013
ACH-000039,-0.09767179660553173
ACH-000040,-0.017355636118913914
ACH-000041,-0.08633686665415445
ACH-000042,-0.08024670696408917
ACH-000045,-0.07554573257936906
ACH-000047,-0.06109392249770615
ACH-000052,-0.17987252875586127
ACH-000053,-0.12715939550451735
ACH-000054,-0.2015825297121916
ACH-000055,-0.27692362968057266
ACH-000060,0.012187966527351823
ACH-000067,-0.16098017828459546
ACH-000070,0.026559173128753263
ACH-000075,-0.4306827479876907
ACH-000078,-0.04700534033921826
ACH-000082,-0.05434409482841818
ACH-000085,-0.059373896159740126
ACH-000086,-0.08699454194206138
ACH-000087,-0.13445919901399195
ACH-000092,-0.1334748929588236
ACH-000095,-0.03823291042743824
ACH-000097,-0.2823621043762514
ACH-000098,-0.1454201801971595
ACH-000099,-0.08740928807910724
ACH-000108,-0.1418893351274034
ACH-000113,-0.09675726797987087
ACH-000116,-0.059617103225560436
ACH-000118,-0.2318225499432855
ACH-000120,0.019304214114520418
ACH-000123,-0.105166312053823
ACH-000127,-0.2332496978671272
ACH-000128,-0.07005656887873042
ACH-000132,-0.14440550694184798
ACH-000133,-0.2271768285948276
ACH-000137,-0.18477464119767734
ACH-000138,-0.07449334697184724
ACH-000142,-0.09622898747448112
ACH-000143,-0.002609135982650153
ACH-000146,-0.10464880727834512
ACH-000148,0.0006732888419845232
ACH-000150,-0.12579566803087547
ACH-000152,-0.040474967445749084
ACH-000153,-0.16848303216152813
ACH-000159,-0.20369852026259716
ACH-000160,-0.16537156526800864
ACH-000163,-0.08054104576440145
ACH-000167,-0.5094079096903048
ACH-000168,-0.12650547656955285
ACH-000169,-0.11526247746362114
ACH-000178,-0.1203733717980554
ACH-000183,-0.3298482934341582
ACH-000188,-0.07593805007346116
ACH-000189,-0.3254835593023027
ACH-000190,-0.2797817217272386
ACH-000198,-0.19397933934520326
ACH-000203,0.17772279209665634
ACH-000204,-0.32634578221702165
ACH-000206,-0.20313525349025935
ACH-000207,-0.2893417667681973
ACH-000208,-0.07147920808385712
ACH-000210,-0.3535612826458932
ACH-000211,-0.16347270906973801
ACH-000215,-0.07340296273998467
ACH-000221,-0.3017251469381145
ACH-000222,-0.06581571496345304
ACH-000223,-0.19836785765581968
ACH-000226,-0.09462930868050573
ACH-000227,0.03954077665708768
ACH-000228,-0.2016699090015164
ACH-000231,-0.03805366915525628
ACH-000232,-0.2729109284133709
ACH-000233,-0.23286942546538386
ACH-000234,-0.24792206288908586
ACH-000235,-0.09579802614585828
ACH-000237,-0.1398020311432697
ACH-000238,0.06265822216634256
ACH-000242,-0.32952533818233004
ACH-000243,-0.13518140744456736
ACH-000244,0.018421844553112368
ACH-000246,-0.22231605968560164
ACH-000248,-0.17416429441878506
ACH-000250,-0.12449746483781644
ACH-000251,-0.17337415539244125
ACH-000252,-0.028689372631204413
ACH-000253,-0.19614077009462846
ACH-000255,-0.17288893947114956
ACH-000256,-0.01409857052152436
ACH-000257,-0.047281634436909546
ACH-000258,-0.06643018412503791
ACH-000259,-0.05252830095437034
ACH-000260,-0.11204501851320472
ACH-000261,-0.18720830791290327
ACH-000262,-0.15691440028131934
