,LCE2C (353140)
ACH-000420,-0.12891500013810872
ACH-000421,-0.1414316771512092
ACH-000424,-0.14814092314505922
ACH-000425,-0.1884012221492626
ACH-000426,-0.015408548286906328
ACH-000427,-0.14297520453882753
ACH-000433,-0.2380392918674805
ACH-000435,-0.3532097664980102
ACH-000436,-0.2000324014904216
ACH-000444,-0.2268225332363241
ACH-000445,-0.02831026707417665
ACH-000448,-0.055727312472558126
ACH-000450,-0.1706410837548867
ACH-000452,-0.15611586116673404
ACH-000454,-0.182157385535121
ACH-000458,-0.11436010875183016
ACH-000459,-0.033699112432872484
ACH-000460,-0.16291165621689782
ACH-000461,-0.10089294818118172
ACH-000463,-0.19032859382644254
ACH-000464,-0.08091884980165674
ACH-000466,-0.13362705547459228
ACH-000467,-0.08276078190432701
ACH-000468,-0.14147986075222566
ACH-000469,-0.1775040525562981
ACH-000470,-0.1456074582698997
ACH-000471,-0.21524381304875465
ACH-000472,-0.11142428118138152
ACH-000473,-0.14846391066432169
ACH-000475,-0.05919093125153039
ACH-000476,-0.1586389864361284
ACH-000477,-0.27833960036151223
ACH-000479,-0.17950868936755754
ACH-000480,-0.17127365823923574
ACH-000481,0.00549110399984587
ACH-000483,-0.07497646797771892
ACH-000484,-0.10505197736377618
ACH-000485,-0.05800220615559298
ACH-000486,-0.15109749462571687
ACH-000487,-0.08650726962868599
ACH-000488,-0.08487367812496271
ACH-000490,-0.14562652731278758
ACH-000491,-0.20515870899892005
ACH-000495,-0.13032180811426114
ACH-000496,-0.06208970009898888
ACH-000499,-0.05252579516621818
ACH-000500,-0.16108269342007156
ACH-000502,-0.07071044722838847
ACH-000503,-0.1985674547539698
ACH-000505,-0.1779606916581571
ACH-000507,-0.21853320656146694
ACH-000510,-0.17038311373597895
ACH-000511,-0.15363137890319042
ACH-000512,-0.3277641284381225
ACH-000516,-0.28324260028223724
ACH-000517,-0.19429770458774887
ACH-000518,-0.07577254479638189
ACH-000520,-0.056581767531056565
ACH-000521,-0.2317524944615932
ACH-000522,-0.200825887026286
ACH-000524,-0.07011203854384995
ACH-000527,-0.10187881841900842
ACH-000528,-0.0606105054311372
ACH-000537,0.06463027288411928
ACH-000541,0.04688491215175082
ACH-000542,-0.0687574869581765
ACH-000544,-0.1020544070990736
ACH-000545,-0.14081560656225128
ACH-000547,-0.11812401894871748
ACH-000548,-0.16905754459006087
ACH-000549,-0.10684324981886044
ACH-000550,-0.14805123175968732
ACH-000552,-0.2706503845281041
ACH-000556,-0.08557983533321653
ACH-000557,-0.037437740602479945
ACH-000569,-0.2374295059675388
ACH-000570,-0.06224265118147625
ACH-000571,-0.07003598542362865
ACH-000573,-0.09966165937134748
ACH-000576,-0.1137572033372005
ACH-000579,-0.23850315439941666
ACH-000580,-0.14531157450818266
ACH-000584,-0.15806822734144785
ACH-000585,-0.2034101266180228
ACH-000588,-0.2748811768408732
ACH-000589,-0.1748294313790438
ACH-000591,-0.045910419037244805
ACH-000593,-0.24489657096639636
ACH-000600,-0.18947728202514055
ACH-000601,-0.1252174710917433
ACH-000605,-0.034188055951998884
ACH-000606,-0.08761568373781961
ACH-000608,-0.10173681822619043
ACH-000614,-0.10824951027370806
ACH-000616,-0.16046818976832344
ACH-000618,-0.1231943337818444
ACH-000619,-0.16232134340192575
ACH-000620,-0.15657320311617154
ACH-000621,-0.08010063520681883
ACH-000622,0.025682786365583046
ACH-000623,-0.1653827631449885
ACH-000624,-0.0934611280144181
ACH-000627,-0.15146647120894913
ACH-000630,-0.11279833074647387
ACH-000631,-0.3019172838073622
ACH-000632,-0.10032437803440936
ACH-000633,-0.1683666564911699
ACH-000637,-0.10187853177604587
ACH-000638,-0.10248474487908167
ACH-000646,-0.25384710197192545
ACH-000647,-0.13713309699157744
ACH-000648,-0.05510450490493572
ACH-000649,-0.15673544093716332
ACH-000651,-0.16542264169370166
ACH-000652,-0.2066629619193958
ACH-000653,-0.24136994865104397
ACH-000657,-0.12269659133573915
ACH-000658,-0.22593213138342094
ACH-000661,-0.11866898749337275
ACH-000662,-0.19341700357633013
ACH-000663,-0.1964961089606761
ACH-000665,-0.12886298279459366
ACH-000671,-0.14962964925110073
ACH-000672,-0.28226953605241795
ACH-000673,-0.23637126774438694
ACH-000676,-0.2468190960106283
ACH-000677,-0.15322212115048606
ACH-000681,-0.21089023385260125
ACH-000683,-0.2070453406307668
ACH-000684,-0.27057729561037824
ACH-000688,-0.1045122376998419
ACH-000693,-0.15217402079607426
ACH-000694,-0.09070259062759936
ACH-000695,0.041525942620218005
ACH-000696,-0.2155123616571624
ACH-000697,-0.08568061092330417
ACH-000699,-0.15358399757099744
ACH-000701,-0.05073056407684856
ACH-000706,-0.2403325694211272
ACH-000711,-0.1564230891688466
ACH-000713,-0.21935409441419365
ACH-000714,-0.2723593525107114
ACH-000718,-0.09475986705059927
ACH-000720,-0.16794208304656055
ACH-000721,-0.08540287600611443
ACH-000724,-0.08585108935376612
ACH-000725,-0.12208366124158256
ACH-000732,-0.00645568350691724
ACH-000734,-0.19421793408348395
ACH-000735,-0.20897975608554134
ACH-000736,-0.19296765847106725
ACH-000738,-0.14670505897464664
ACH-000746,-0.016654043879655966
ACH-000747,-0.3474528823920298
ACH-000748,-0.12556046580984387
ACH-000753,-0.1416438278390942
ACH-000756,-0.08751859894358772
ACH-000757,-0.02337930466098458
ACH-000758,-0.2012100722692907
ACH-000760,-0.3974782815422053
ACH-000762,-0.13641396536921782
ACH-000763,-0.1822456116857892
ACH-000764,-0.3465446418397651
ACH-000765,-0.3132736251102515
ACH-000766,-0.17841127297354736
ACH-000767,-0.3598338150506134
ACH-000768,-0.1729170675647337
ACH-000769,-0.2565213306002819
ACH-000770,-0.15689680609122333
ACH-000771,-0.08912153919318637
ACH-000773,-0.1706534103628501
ACH-000776,-0.13382263212644427
ACH-000777,-0.042284642207180916
ACH-000778,0.007618128615732172
ACH-000781,-0.06105559869134726
ACH-000782,0.010772136521722596
ACH-000783,-0.13063857072344687
ACH-000784,-0.15670878169077168
ACH-000785,-0.2147544083639574
ACH-000787,-0.2966707201153577
ACH-000788,-0.11969941142625636
ACH-000791,-0.08292744040610453
ACH-000792,-0.18842836216197084
ACH-000794,-0.06437635493701087
ACH-000796,-0.08340863582733146
ACH-000798,-0.13392315505733324
ACH-000799,-0.12883634786507456
ACH-000800,-0.009149191106470738
ACH-000802,-0.08692184086342834
ACH-000804,-0.12015186628220145
ACH-000805,-0.096717040179125
ACH-000809,-0.20432328284848966
ACH-000810,-0.20706722726314272
ACH-000811,-0.1400672948494709
ACH-000817,-0.08393596177499589
ACH-000819,-0.2302831696527997
ACH-000820,-0.015282367403705576
ACH-000821,-0.10497967119679552
ACH-000822,-0.2225034564192048
ACH-000823,-0.13358447674517798
ACH-000824,-0.2911474380323483
ACH-000827,-0.08335787381996254
ACH-000829,-0.24663399114296575
ACH-000831,-0.11274355558985763
ACH-000832,-0.056129375739798405
ACH-000833,-0.29026390751203124
ACH-000834,-0.11042100631107947
ACH-000835,-0.2602307821592543
ACH-000836,-0.21905322288108434
ACH-000837,-0.049182846182358526
ACH-000838,-0.3727278828492723
ACH-000839,-0.1770105748692687
ACH-000840,-0.19314080492865016
ACH-000841,-0.15247498537823606
ACH-000843,-0.22211485135154552
ACH-000846,-0.14645511863602806
ACH-000847,-0.06340646391160015
ACH-000848,-0.1554156610896142
ACH-000849,0.025612414326406308
ACH-000851,-0.19042037435408607
ACH-000855,-0.18520153994435276
ACH-000856,-0.021448591898001496
ACH-000858,-0.14450952428004146
ACH-000859,-0.10151413917696428
ACH-000861,-0.16851841237885226
ACH-000862,-0.10862653192925736
ACH-000865,-0.058698661088018335
ACH-000866,-0.034469866240818235
ACH-000867,-0.11923245845418945
ACH-000869,-0.16100677724108955
ACH-000872,-0.13128646826693635
ACH-000873,-0.0018668440882602692
ACH-000876,-0.050959297939589435
ACH-000878,-0.1638651244251596
ACH-000880,-0.141871127307827
ACH-000881,-0.1469654722360446
ACH-000882,-0.2193960893582015
ACH-000884,-0.12526621594490994
ACH-000885,-0.09042866422055533
ACH-000887,-0.09051223864089136
ACH-000889,-0.20953297574160212
ACH-000896,-0.11018538348826933
ACH-000898,-0.0796785916538932
ACH-000900,-0.08300176605448058
ACH-000901,-0.10822884534695387
ACH-000905,-0.1667959621794257
ACH-000906,-0.06854021359861268
ACH-000907,-0.2417281432922641
ACH-000910,-0.07917031804878298
ACH-000911,-0.047864478368248836
ACH-000912,-0.11529069072749365
ACH-000913,-0.05525814432611552
ACH-000915,-0.22212769351652425
ACH-000916,-0.21669606975582434
ACH-000917,-0.2035094049662637
ACH-000920,-0.13957445434968976
ACH-000921,-0.2704496076185602
ACH-000924,-0.16541377810211233
ACH-000926,-0.11365578152118885
ACH-000928,-0.0051679063981325685
ACH-000929,-0.15124949719888134
ACH-000932,-0.14065383580853094
ACH-000935,-0.1968271790622657
ACH-000936,-0.18915990471011865
ACH-000937,0.004216136182281619
ACH-000938,-0.10204215544312632
ACH-000939,-0.1810943306197368
ACH-000941,-0.09080652297343976
ACH-000943,-0.17850242403065145
ACH-000946,-0.05400139917392531
ACH-000947,-0.14449793313299708
ACH-000948,-0.14414078767037816
ACH-000950,-0.13616955244379464
ACH-000953,-0.05084747671507249
ACH-000954,-0.02771577646404531
ACH-000957,-0.018345044944579416
ACH-000958,0.06318169601454955
ACH-000960,-0.09072733142515818
ACH-000963,-0.11324491452839952
ACH-000968,-0.2738667253725689
ACH-000969,-0.13945338975180915
ACH-000972,-0.14630532145641156
ACH-000973,-0.22148048639076426
ACH-000974,-0.06226842360430464
ACH-000978,-0.26511001372999554
ACH-000984,-0.1061112772323501
ACH-000986,-0.1903785794367064
ACH-000988,-0.0913512912750231
ACH-000993,-0.05568687524871254
ACH-000994,-0.12603060593373905
ACH-000996,-0.1229791655386051
ACH-001001,-0.08656985587037984
ACH-001020,-0.09589413386378058
ACH-001028,-0.09174760975766913
ACH-001031,-0.0928972437693978
ACH-001038,-0.06716002864290929
ACH-001048,-0.0390587532865505
ACH-001050,-0.1613454573107368
ACH-001053,-0.18149705732058066
ACH-001054,-0.056019941171936614
ACH-001061,-0.16033751823515272
ACH-001067,-0.033110242582191016
ACH-001075,-0.20082008248649189
ACH-001096,-0.17286416278732145
ACH-001111,-0.3170948052720121
ACH-001119,0.05091576125406433
ACH-001128,-0.17225720575250933
ACH-001134,-0.1613046331763875
ACH-001151,-0.13212442176210829
ACH-001163,-0.2755244851155676
ACH-001164,-0.23451789484129196
ACH-001183,-0.05253753104514919
ACH-001192,-0.1240052315470406
ACH-001193,-0.0778332853161892
ACH-001196,-0.09508294977700298
ACH-001197,-0.24082472307783254
ACH-001205,-0.17872633352139333
ACH-001211,-0.290317252790335
ACH-001212,0.07275364891594305
ACH-001228,-0.12159516330721365
ACH-001232,-0.10222540641983248
ACH-001239,-0.2232598334441103
ACH-001270,-0.08966614687757417
ACH-001274,-0.13557354285381448
ACH-001275,-0.08734617272173885
ACH-001277,-0.1143933150559114
ACH-001278,-0.12961776156198535
ACH-001280,-0.039316460768112696
ACH-001283,-0.0640443604449684
ACH-001289,-0.11818000105888242
ACH-001300,-0.14708074873300858
ACH-001301,-0.09410209118067098
ACH-001302,-0.04888781064221685
ACH-001306,-0.1947151677817009
ACH-001318,-0.04955229995291752
ACH-001322,-0.17877332903021936
ACH-001328,-0.1456609279984179
ACH-001332,-0.2484676002637517
ACH-001336,-0.2315027243424604
ACH-001346,-0.1423519532291775
ACH-001353,-0.12997446622805128
ACH-001354,-0.3206655447149695
ACH-001367,-0.2493935275311643
ACH-001368,-0.2159208995417855
ACH-001374,-0.12110747449894275
ACH-001377,-0.13658365154976054
ACH-001380,-0.1167952928969006
ACH-001391,-0.10511387750687133
ACH-001408,-0.12500019280635274
ACH-001430,-0.06730577373904234
ACH-001431,-0.0576586355439551
ACH-001450,-0.0909454012082379
ACH-001496,-0.11833874124159036
ACH-001500,-0.18696538187448825
ACH-001523,-0.15278583402126225
ACH-001532,-0.1238383988922981
ACH-001550,-0.05387986815936936
ACH-001552,-0.16675039182873425
ACH-001554,-0.164660724119448
ACH-001654,-0.09584531543264854
ACH-001735,-0.02221042032157057
ACH-001736,-0.03845019243903017
ACH-001737,-0.059408064615753264
ACH-001740,-0.18867923662941732
ACH-001745,-0.03659071437046288
ACH-001765,-0.1999185670732258
