,HLA-DPA1 (3113)
ACH-000004,-0.2410810082738601
ACH-000005,0.02676656834737976
ACH-000007,-0.08930649170598577
ACH-000009,-0.02900840224875492
ACH-000011,0.0014277193535444652
ACH-000012,0.018487603375356404
ACH-000013,0.03009491997815896
ACH-000014,-0.05587821825934504
ACH-000015,0.01323138380769306
ACH-000017,-0.06418696643620339
ACH-000018,-0.0431672141840707
ACH-000019,0.11890505234576584
ACH-000021,0.03890933447495304
ACH-000022,0.033316475915156005
ACH-000025,-0.06939646151611567
ACH-000028,-0.04192764657568195
ACH-000030,0.01951518521505161
ACH-000035,-0.18301365283034932
ACH-000036,0.08967104002672821
ACH-000037,-0.01190246937572875
ACH-000039,-0.15597885919135468
ACH-000040,0.07471361397289854
ACH-000041,-0.008408529200674496
ACH-000042,0.037738818347135834
ACH-000045,-0.003317132277061667
ACH-000047,0.15046495837500445
ACH-000052,0.056433362993683685
ACH-000053,0.050321838834182224
ACH-000054,0.0238424595020954
ACH-000055,-0.01614328083182349
ACH-000060,-0.04741750357765975
ACH-000067,-0.09324600743426907
ACH-000070,-0.030511678058286883
ACH-000075,-0.01159514991460794
ACH-000078,-0.10141463335719338
ACH-000082,0.05319105266409166
ACH-000085,0.026119707943607656
ACH-000086,0.0240835968116306
ACH-000087,0.08199891485281711
ACH-000092,0.013037392971653098
ACH-000095,0.0645371341896972
ACH-000097,0.038130531430947655
ACH-000098,0.01730603267281693
ACH-000099,0.012348791941674014
ACH-000108,0.10034244524168592
ACH-000113,0.06381214756758602
ACH-000116,0.095920871696436
ACH-000118,0.09862534396933212
ACH-000120,-0.025038767856131662
ACH-000123,0.03816074156380217
ACH-000127,-0.003674481617137675
ACH-000128,0.054916980111238266
ACH-000132,0.07566966925032356
ACH-000133,-0.05876248268051691
ACH-000137,0.15115355104492506
ACH-000138,0.11357394236973793
ACH-000142,0.06371177076417554
ACH-000143,0.05941339071432035
ACH-000146,0.061606278324202374
ACH-000148,0.2080954552096825
ACH-000150,0.11141259841207407
ACH-000152,0.029157093905153333
ACH-000153,-0.06491829977921275
ACH-000159,0.004732769744004321
ACH-000160,0.0865299221545073
ACH-000163,0.0054976240915537685
ACH-000167,-0.05237940879472407
ACH-000168,0.07277557862378417
ACH-000169,-0.05836689921767493
ACH-000178,0.09126855889506542
ACH-000183,-0.041403201711034544
ACH-000188,-0.0843222890313918
ACH-000189,-0.036683517431560925
ACH-000190,0.06491605086151853
ACH-000198,-0.041693065301755663
ACH-000203,0.2285347951239003
ACH-000204,0.2401861438927501
ACH-000206,-0.05762997431725246
ACH-000207,-0.06622411379279153
ACH-000208,0.03699146779401162
ACH-000210,0.204921450706996
ACH-000211,0.05771247844104897
ACH-000215,-0.06508614343584393
ACH-000221,0.014592040217422234
ACH-000222,-0.1904981646301583
ACH-000223,-0.017164643051047174
ACH-000226,0.030576477463763012
ACH-000227,-0.03328098933534985
ACH-000228,-0.10439009049073993
ACH-000231,0.03863169787255072
ACH-000232,0.031242378829751387
ACH-000233,-0.0623436721141789
ACH-000234,-0.11610628953204573
ACH-000235,-0.006721600195673895
ACH-000237,0.05211069076802795
ACH-000238,-0.07151190635512795
ACH-000242,-0.22784532320738726
ACH-000243,0.07127845751031796
ACH-000244,-0.02572406432261397
ACH-000246,0.11256732424784004
ACH-000248,-0.0053272858356595365
ACH-000250,0.07649115783344265
ACH-000251,-0.2021747780646028
ACH-000252,-0.0922299461428407
ACH-000253,0.06765882655324905
ACH-000255,-0.020157297477796567
ACH-000256,0.1483874286319007
ACH-000257,0.10346428445073166
ACH-000258,0.06479086432263972
ACH-000259,0.033862803862092776
ACH-000260,0.06845969363519945
ACH-000261,-0.012819871004639816
ACH-000262,0.0912765922404031
ACH-000263,-0.2227580514427545
ACH-000264,0.003322928801755001
ACH-000265,0.1227952680819852
ACH-000266,0.037469147797080035
ACH-000272,-0.026082531373135442
ACH-000274,0.04775635203466043
ACH-000277,0.03487334327412468
ACH-000278,0.05753149930569292
ACH-000279,-0.01879206528667039
ACH-000280,0.10141640644066073
ACH-000281,-0.05127479026822105
ACH-000288,0.05376571921304541
ACH-000291,0.03652320856659951
ACH-000293,-0.004895476807198778
ACH-000294,0.0601159227709145
ACH-000295,-0.16929133718426598
ACH-000296,0.04698378876350605
ACH-000302,-0.043240037956771456
ACH-000304,0.30149452330170434
ACH-000307,0.10275188675011493
ACH-000308,0.021590028021800132
ACH-000310,0.05745137203765958
ACH-000311,0.05704128553429327
ACH-000312,-0.023690348891756655
ACH-000315,0.04162118010794469
ACH-000316,0.07103563171387088
ACH-000317,0.19750325325435394
ACH-000318,0.03035762144764229
ACH-000319,-0.07300047111905207
ACH-000320,0.07151614963465171
ACH-000322,-0.11328913529532582
ACH-000323,0.07624062773658777
ACH-000324,0.12834635332143896
ACH-000329,0.052779031008786864
ACH-000330,-0.1600588461393409
ACH-000331,0.009131193598271184
ACH-000332,0.07943510115384134
ACH-000334,-0.16958160455878535
ACH-000335,0.05037517997854093
ACH-000336,0.054172601082145985
ACH-000337,-0.08619552877699238
ACH-000338,0.1733438153089099
ACH-000339,-0.04785083121426356
ACH-000341,0.008152813982207976
ACH-000348,0.06337690624317753
ACH-000350,0.0733520969989879
ACH-000352,0.04921241232117658
ACH-000356,-0.07577759774122712
ACH-000361,-0.23852950770595396
ACH-000362,0.13872486096232214
ACH-000363,0.019849921040897646
ACH-000364,0.21628984892723435
ACH-000365,0.0028336700523740807
ACH-000366,0.10655958587980573
ACH-000368,0.09999257131900513
ACH-000374,-0.2757967971376846
ACH-000375,0.017250314253769113
ACH-000376,-0.034372459186152816
ACH-000381,0.1586716115625284
ACH-000383,0.043528776365337404
ACH-000387,-0.06396676068354099
ACH-000389,0.06291644469938708
ACH-000390,-0.08878563572942243
ACH-000393,-0.01067501704129418
ACH-000395,0.10554643557778187
ACH-000396,-0.4202369485129955
ACH-000397,0.05304015675690507
ACH-000401,-0.10015407541517858
ACH-000402,0.21714530186173264
ACH-000403,0.08066000714085182
ACH-000404,0.03029358361748376
ACH-000406,-2.469004066274368e-05
ACH-000407,0.16003583825964754
ACH-000408,0.07770906404644519
ACH-000410,0.023871941457271763
ACH-000411,0.01876534668360012
ACH-000414,-0.0660531229119932
ACH-000415,0.022348545447397054
ACH-000416,0.01090742341314205
ACH-000420,0.20100409470565356
ACH-000421,0.09692173177244072
ACH-000424,-0.06998063417145663
ACH-000425,0.034802333429004635
ACH-000426,-0.07686307202909957
ACH-000427,0.15450199206483514
ACH-000433,-0.12131476030328855
ACH-000435,0.21979396704658494
ACH-000436,0.05378851070372268
ACH-000444,-0.02073728405002851
ACH-000445,0.1807757215295648
ACH-000448,0.02315598491358588
ACH-000450,0.06744002047821883
ACH-000452,0.11801372096525133
ACH-000454,-0.06862026439520136
ACH-000458,-0.08494520742159535
ACH-000459,0.016372402225222547
ACH-000460,0.03033431289084748
