,TMEFF2 (23671)
ACH-000004,-0.1611188266448602
ACH-000005,0.3062045142295861
ACH-000007,0.047569700727795365
ACH-000009,-0.035665261917543614
ACH-000011,0.01239738111797431
ACH-000012,-0.03212302033211335
ACH-000013,-0.034138487918040875
ACH-000014,-0.0030268498555761497
ACH-000015,0.022877061652626225
ACH-000017,0.026576790647384173
ACH-000018,0.19267800179513564
ACH-000019,-0.01460104839546616
ACH-000021,0.006018099394044945
ACH-000022,-0.013423911285725612
ACH-000025,-0.14338946324969273
ACH-000028,-0.04045381798376197
ACH-000030,0.05046198652189949
ACH-000035,0.15636836877546978
ACH-000036,0.01926211209015418
ACH-000037,-0.037764831326856096
ACH-000039,-0.06427194137244871
ACH-000040,0.12872220657376698
ACH-000041,0.1226367664261937
ACH-000042,-0.059985982392638026
ACH-000045,0.10263847534172596
ACH-000047,0.11810633223147972
ACH-000052,-0.07014510572692888
ACH-000053,0.2111534291966097
ACH-000054,0.004600144535225282
ACH-000055,0.0006695939848426593
ACH-000060,0.03642633527231096
ACH-000067,0.036960769198207705
ACH-000070,-0.13391015957083668
ACH-000075,-0.010084719735434738
ACH-000078,0.02463039072932506
ACH-000082,0.055108296171738826
ACH-000085,0.198273227683433
ACH-000086,0.13005801623873312
ACH-000087,0.1222851130461305
ACH-000092,0.053443079479277227
ACH-000095,0.043152971982415626
ACH-000097,0.03514358641585225
ACH-000098,-0.0618537504155303
ACH-000099,0.046386056096248365
ACH-000108,0.015336335641501737
ACH-000113,0.05957997732359616
ACH-000116,-0.08293427451471531
ACH-000118,0.0630521216592918
ACH-000120,-0.05041245162887483
ACH-000123,0.1007278294262922
ACH-000127,0.10643302710632647
ACH-000128,-0.05093274462363345
ACH-000132,0.06674381967324974
ACH-000133,-0.04305344833242862
ACH-000137,0.011038867559569059
ACH-000138,0.0979697097766396
ACH-000142,-0.003322263034453576
ACH-000143,-0.16489428704609532
ACH-000146,0.011382303299897369
ACH-000148,0.04836087679851661
ACH-000150,0.1837410341580432
ACH-000152,-0.06133819101568255
ACH-000153,0.015930792722936543
ACH-000159,0.029241753528726527
ACH-000160,0.12891230830717634
ACH-000163,0.0959298741601624
ACH-000167,0.11755748036444605
ACH-000168,-0.1704478815686942
ACH-000169,-0.09049987112043596
ACH-000178,-0.06640468260881598
ACH-000183,0.07271263150946225
ACH-000188,-0.1001628969864115
ACH-000189,0.3174065290386405
ACH-000190,0.2647603538440954
ACH-000198,0.12635301719278316
ACH-000203,0.32706780978741057
ACH-000204,-0.08750098873480205
ACH-000206,0.167250226236992
ACH-000207,-0.03572455346672024
ACH-000208,-0.1459198338851417
ACH-000210,0.3181494180198589
ACH-000211,0.03340998207250976
ACH-000215,0.027221128083013118
ACH-000221,0.033154436824290014
ACH-000222,0.013752165974559822
ACH-000223,-0.02510007894647541
ACH-000226,0.0989291683287204
ACH-000227,-0.022663985316837974
ACH-000228,0.12488537262117648
ACH-000231,-0.0836594934095614
ACH-000232,0.0032104301964695978
ACH-000233,0.044634197558131285
ACH-000234,0.08859449682086674
ACH-000235,0.05762268773270604
ACH-000237,-0.05259512756006915
ACH-000238,0.0045106340302187185
ACH-000242,0.4741274957737621
ACH-000243,0.002664706192306961
ACH-000244,-0.23262802005877686
ACH-000246,0.04281334371370382
ACH-000248,0.3098957601726038
ACH-000250,0.05241174173213349
ACH-000251,0.03255236086540267
ACH-000252,0.14594644861780007
ACH-000253,0.12022824134696382
ACH-000255,0.013576172279314049
ACH-000256,0.028987033228442993
ACH-000257,-0.14951889211193262
ACH-000258,0.12708184966285765
ACH-000259,-0.0463917047795966
ACH-000260,0.03980996824059205
ACH-000261,0.05013405346780591
ACH-000262,-0.10841021122356773
ACH-000263,-0.01873469791987814
ACH-000264,0.06771240899427983
ACH-000265,-0.0616312894417835
ACH-000266,-0.04081298823935533
ACH-000272,0.06567460354517736
ACH-000274,0.07688158882331368
ACH-000277,0.05054005403149143
ACH-000278,-0.05552890153247478
ACH-000279,-0.08372744372141888
ACH-000280,0.13562552012371495
ACH-000281,0.03001468629142775
ACH-000288,-0.02314089499806071
ACH-000291,0.1485582584707287
ACH-000293,-0.05005086658788774
ACH-000294,0.06823611263070598
ACH-000295,-0.2047300738283117
ACH-000296,-0.06953493585472531
ACH-000302,-0.027240633079160248
ACH-000304,-0.10542583485094137
ACH-000307,0.032426965605461995
ACH-000308,0.09314152121299547
ACH-000310,0.11531785060821005
ACH-000311,0.09018805018592248
ACH-000312,-0.0440954131328067
ACH-000315,0.2540935377075483
ACH-000316,-0.04182859830978746
ACH-000317,-0.09032155907720453
ACH-000318,0.07732617391975283
ACH-000319,0.0052620503615912854
ACH-000320,-0.1800224872218047
ACH-000322,0.17175337407721608
ACH-000323,0.05411283304651356
ACH-000324,-0.005963060961137188
ACH-000329,0.0918955509217751
ACH-000330,-0.0762847742803928
ACH-000331,0.09900124826157157
ACH-000332,-0.043697664132326015
ACH-000334,0.14594723402240367
ACH-000335,0.10808600011424313
ACH-000336,0.0962950624951516
ACH-000337,-0.16119594879288782
ACH-000338,-0.1848416764158426
ACH-000339,0.05924015559989921
ACH-000341,0.15904950497703754
ACH-000348,-0.043327937206023785
ACH-000350,0.01645008399854379
ACH-000352,-0.041858786699632534
ACH-000356,-0.08446275855830357
ACH-000361,0.006955798391614077
ACH-000362,0.13955524544975625
ACH-000363,-0.02378136447670856
ACH-000364,-0.008603703517257602
ACH-000365,0.09847686795988532
ACH-000366,0.014865274574301382
ACH-000368,0.06654490026682808
ACH-000374,0.024312400744686363
ACH-000375,-0.14704973459461929
ACH-000376,0.137794045439125
ACH-000381,0.04895036553263359
ACH-000383,0.009953715033372192
ACH-000387,-0.06090346604030315
ACH-000389,0.09029648591534048
ACH-000390,0.018075996685952528
ACH-000393,0.017845541797600003
ACH-000395,0.08444885779486334
ACH-000396,-0.2747914998360391
ACH-000397,0.1340685949612951
ACH-000401,0.05977384790661991
ACH-000402,-0.2527784533105465
ACH-000403,-0.0881794692809331
ACH-000404,-0.2050288982247094
ACH-000406,0.09903884023161952
ACH-000407,-0.02262297192873572
ACH-000408,-0.012238044832737166
ACH-000410,0.032399704278361134
ACH-000411,0.003484715303278775
ACH-000414,-0.10153797628625884
ACH-000415,-0.06175648487026302
ACH-000416,-0.02634403355916632
ACH-000420,-0.05229576850133375
ACH-000421,-0.12187840822249885
ACH-000424,0.14213537168738824
ACH-000425,0.0162383525790982
ACH-000426,-0.05564801950037734
ACH-000427,0.0835914840896084
ACH-000433,0.06504386470865396
ACH-000435,0.3392486450474144
ACH-000436,-0.05832222049266862
ACH-000444,-0.059441031407248025
ACH-000445,-0.043258640560923066
ACH-000448,0.011030947209425079
ACH-000450,-0.010625155732755156
ACH-000452,0.013594294655439584
ACH-000454,0.18719508412719071
ACH-000458,-0.08456424998590815
ACH-000459,0.13292198830293658
ACH-000460,0.11147988668013177
ACH-000461,-0.06553406978909025
ACH-000463,-0.0580317418169988
ACH-000464,0.027159860185370463
ACH-000466,0.04588849418982185
ACH-000467,-0.06957989891298122
ACH-000468,-0.024907633689137544
ACH-000469,0.04563990853993274
ACH-000470,-0.037717839519409414
ACH-000471,0.006943966425193437
ACH-000472,0.08113749857510026
ACH-000473,0.1064609124131478
ACH-000475,-0.033328800969618814
ACH-000476,0.19886279020146524
ACH-000477,-0.15025807584606535
ACH-000479,-0.2604624333568697
ACH-000480,-0.06805858361643884
ACH-000481,0.048725848559249725
ACH-000483,-0.014651213615693734
ACH-000484,-0.09663134029269678
ACH-000485,-0.04234499466613094
ACH-000486,-0.005366812033401396
ACH-000487,0.013902951850059748
ACH-000488,-0.04929217327288296
ACH-000490,-0.025603084397332842
ACH-000491,-0.05492942594005959
ACH-000495,-0.07218889268974296
ACH-000496,-0.07367942729131229
ACH-000499,-0.14275069114897834
ACH-000500,0.1122327499098726
ACH-000502,0.03817986245556425
ACH-000503,-0.2999281502409913
ACH-000505,0.1067586012918342
ACH-000507,0.06859982170077139
ACH-000510,-0.0981102015183704
ACH-000511,0.11000938191140336
ACH-000512,-0.07487095245106858
ACH-000516,0.1395140106196092
ACH-000517,-0.06384133121434607
ACH-000518,-0.07771447332278594
ACH-000520,-0.14870784210408738
ACH-000521,-0.02336463548065137
ACH-000522,0.03383940450799569
ACH-000524,-0.017388197796917828
ACH-000527,0.08810681424391235
ACH-000528,0.011539593209019216
ACH-000537,-0.032622908961901884
ACH-000541,0.06962323175499548
ACH-000542,-0.05551391718496797
ACH-000544,0.20218413471006336
ACH-000545,0.11826920553382678
ACH-000547,-0.16617564459399595
ACH-000548,0.06661728889444465
ACH-000549,0.10401407600204436
ACH-000550,0.010350320091155637
ACH-000552,-0.06706162706112223
ACH-000556,-0.025243633758116828
ACH-000557,0.07558226624901236
ACH-000569,-0.3351267470492055
ACH-000570,0.07375622944699423
ACH-000571,0.07299103436148434
ACH-000573,-0.035321242701922766
ACH-000576,-0.023643339362274626
ACH-000579,0.2270793943467176
ACH-000580,-0.14110598492761842
ACH-000584,0.12193997172678513
ACH-000585,0.008409262701771126
ACH-000588,0.0359271561237033
ACH-000589,-0.07576412882619596
ACH-000591,-0.021269186248521987
ACH-000593,-0.07980679090207016
ACH-000600,-0.02221064368149879
ACH-000601,0.027372213352724502
ACH-000605,-0.060086845179039165
ACH-000606,-0.011495439564744834
ACH-000608,0.015016488079349112
ACH-000614,-0.11377811277571878
ACH-000616,-0.03140737629172879
ACH-000618,0.062412299825186014
ACH-000619,-0.06053441493021991
ACH-000620,-0.05835969845166397
ACH-000621,-0.018617666595230942
ACH-000622,0.10622785508618893
ACH-000623,0.02810794681455699
ACH-000624,-0.03080291523820155
ACH-000627,0.045558041707806696
ACH-000630,-0.033461405326308084
ACH-000631,-0.12019741543139613
ACH-000632,-0.0544034470608147
ACH-000633,0.02351552875549909
ACH-000637,0.02731544524797124
ACH-000638,-0.02317557473323744
ACH-000646,-0.00031951364012778184
ACH-000647,0.02653332066216796
ACH-000648,-0.04970001334987025
ACH-000649,0.14024297703310235
ACH-000651,-0.010850539193305376
ACH-000652,-0.08836417422224085
ACH-000653,-0.06497924653327705
ACH-000657,0.07490606646222543
ACH-000658,0.025503996180442846
ACH-000661,0.11346503174166217
ACH-000662,0.057482740447114114
ACH-000663,-0.20301881966163896
ACH-000665,-0.02122761315127961
ACH-000671,0.010922354630817156
ACH-000672,-0.0933061871386782
ACH-000673,0.0543145577137208
ACH-000676,0.015332900718359225
ACH-000677,0.02879383193895553
ACH-000681,0.10081062626685586
ACH-000683,0.05031673403451643
ACH-000684,0.265731747241031
ACH-000688,-0.02595148877842056
ACH-000693,-0.12088727305637174
ACH-000694,0.08275501572709931
ACH-000695,0.08030758547526518
ACH-000696,-0.04297960513896785
ACH-000697,0.13966716123729198
ACH-000699,0.10754794105939487
ACH-000701,-0.2757845056180699
ACH-000706,0.04177723673421945
ACH-000711,-0.07046683487588726
ACH-000713,0.123964674161123
ACH-000714,0.0571120577762494
ACH-000718,-0.008387471810412836
ACH-000720,0.13503449266476986
ACH-000721,0.016337764990337476
ACH-000724,0.10657204236846614
