,FOXD4L6 (653404)
ACH-000004,-0.4534356970792958
ACH-000005,-0.5074445327855661
ACH-000007,-0.401521710449416
ACH-000009,-0.3267493183053328
ACH-000011,-0.2394503975743316
ACH-000012,-0.4522604646309171
ACH-000013,-0.39878888998468376
ACH-000014,-0.5255801601023034
ACH-000015,-0.5053033535843382
ACH-000017,-0.4507439056390785
ACH-000018,-0.3966146771983218
ACH-000019,-0.2842826849119526
ACH-000021,-0.5689998919640757
ACH-000022,-0.4335779214747321
ACH-000025,-0.3925546860276865
ACH-000028,-0.39490457782669897
ACH-000030,-0.470369345294654
ACH-000035,-0.4772645096071977
ACH-000036,-0.43901591387785066
ACH-000037,-0.6490488725044921
ACH-000039,-0.4667085820933424
ACH-000040,-0.40183143321391496
ACH-000041,-0.444108413796276
ACH-000042,-0.4093279624375573
ACH-000045,-0.45489772786135496
ACH-000047,-0.37793027254077294
ACH-000052,-0.5052092777070498
ACH-000053,-0.3459751767290697
ACH-000054,-0.44063115766107136
ACH-000055,-0.491317246260226
ACH-000060,-0.35419094672854634
ACH-000067,-0.44713144225865903
ACH-000070,-0.5482248897941417
ACH-000075,-0.3759157214498263
ACH-000078,-0.5004164844676502
ACH-000082,-0.3391465833473846
ACH-000085,-0.4671045714841617
ACH-000086,-0.402823062640939
ACH-000087,-0.4527486876971252
ACH-000092,-0.6183189712039324
ACH-000095,-0.4429462494369524
ACH-000097,-0.4049515628877425
ACH-000098,-0.6004528450276347
ACH-000099,-0.4957036619853519
ACH-000108,-0.4335632569184117
ACH-000113,-0.4667554609622507
ACH-000116,-0.39109850829863135
ACH-000118,-0.3231502000366101
ACH-000120,-0.4979241920074023
ACH-000123,-0.3504339292560156
ACH-000127,-0.4629739352834807
ACH-000128,-0.5152470010634799
ACH-000132,-0.5362758474411675
ACH-000133,-0.5051642501661702
ACH-000137,-0.5151736827107928
ACH-000138,-0.4965307883263842
ACH-000142,-0.4788565038912624
ACH-000143,-0.3927988202241873
ACH-000146,-0.3291677435238192
ACH-000148,-0.4423929070532208
ACH-000150,-0.5684954971009422
ACH-000152,-0.4679380795163863
ACH-000153,-0.18396660660217465
ACH-000159,-0.5533668610541875
ACH-000160,-0.25415487278229165
ACH-000163,-0.4964434157619487
ACH-000167,-0.5628574745892957
ACH-000168,-0.4875657772932004
ACH-000169,-0.3745285147795746
ACH-000178,-0.35774713385195434
ACH-000183,-0.5367658309860223
ACH-000188,-0.5457255252796751
ACH-000189,-0.5692384056751789
ACH-000190,-0.4377479142568896
ACH-000198,-0.3518261494537926
ACH-000203,-0.3043592888036607
ACH-000204,-0.3467641023155987
ACH-000206,-0.4647008875208962
ACH-000207,-0.2764162513886073
ACH-000208,-0.2837718260093325
ACH-000210,-0.5025652358854056
ACH-000211,-0.3556614624131607
ACH-000215,-0.5114762865625044
ACH-000221,-0.5593523454820112
ACH-000222,-0.5328762666039211
ACH-000223,-0.4002922419785312
ACH-000226,-0.3843718507249353
ACH-000227,-0.3717102276281953
ACH-000228,-0.4293566694976478
ACH-000231,-0.5181470236090406
ACH-000232,-0.5526635408060655
ACH-000233,-0.4231137124045097
ACH-000234,-0.3685038945292002
ACH-000235,-0.4814774573684025
ACH-000237,-0.4715670242679359
ACH-000238,-0.4590714762152315
ACH-000242,-0.37329491805712106
ACH-000243,-0.31568009894540666
ACH-000244,-0.4825494140338204
ACH-000246,-0.3957250350305228
ACH-000248,-0.5372430930747684
ACH-000250,-0.41090294049316217
ACH-000251,-0.44299754342108
ACH-000252,-0.4324345756549397
ACH-000253,-0.4182032544894747
ACH-000255,-0.3930285919760848
ACH-000256,-0.33705999385408697
ACH-000257,-0.4615428619365772
ACH-000258,-0.1905148529042698
ACH-000259,-0.2936768205942057
ACH-000260,-0.34959241620919035
ACH-000261,-0.35931487387075295
ACH-000262,-0.4777992897141506
ACH-000263,-0.25879742439452313
ACH-000264,-0.3663842024392408
ACH-000265,-0.41375578265060375
ACH-000266,-0.336018460253002
ACH-000272,-0.5018783718664046
ACH-000274,-0.4736481333511078
ACH-000277,-0.2552950092885086
ACH-000278,-0.4490338303675168
ACH-000279,-0.5895351341704774
ACH-000280,-0.413783100424698
ACH-000281,-0.4657139854365974
ACH-000288,-0.41013404652638896
ACH-000291,-0.3937350956217323
ACH-000293,-0.5175776940021151
ACH-000294,-0.3563389147308406
ACH-000295,-0.5838715181443072
ACH-000296,-0.4639874779763365
ACH-000302,-0.3988718025877821
ACH-000304,-0.283521920191358
ACH-000307,-0.4214348640833445
ACH-000308,-0.5793845101201255
ACH-000310,-0.4827307164937955
ACH-000311,-0.3437331596639058
ACH-000312,-0.37572651316608896
ACH-000315,-0.28612436274946274
ACH-000316,-0.6499287693419321
ACH-000317,-0.41797417204197707
ACH-000318,-0.4276495114204617
ACH-000319,-0.3461633131567086
ACH-000320,-0.5078807503097524
ACH-000322,-0.7091856312454886
ACH-000323,-0.6553625482580828
ACH-000324,-0.3151305300117691
ACH-000329,-0.5157294530390923
ACH-000330,-0.4260645795336178
ACH-000331,-0.3600752579912327
ACH-000332,-0.3739423238335669
ACH-000334,-0.3916640863709268
ACH-000335,-0.4749560343083159
ACH-000336,-0.5514351225462946
ACH-000337,-0.4597959643483093
ACH-000338,-0.5372992583564113
ACH-000339,-0.43841301347626616
ACH-000341,-0.45289965154169604
ACH-000348,-0.48992945098655105
ACH-000350,-0.3586823619533485
ACH-000352,-0.4412130254842497
ACH-000356,-0.3629231331883329
ACH-000361,-0.4374611366879131
ACH-000362,-0.4744154331766797
ACH-000363,-0.3322052497858065
ACH-000364,-0.4051603375156531
ACH-000365,-0.5747639860205522
ACH-000366,-0.4169271552448637
ACH-000368,-0.3799275351606247
ACH-000374,-0.498584268576331
ACH-000375,-0.4688191451528535
ACH-000376,-0.3350175629756808
ACH-000381,-0.4763019705475163
ACH-000383,-0.5297526110333227
ACH-000387,-0.36228447571249056
ACH-000389,-0.4406985706320462
ACH-000390,-0.531395499702092
ACH-000393,-0.5087974697413945
ACH-000395,-0.4867809279344168
ACH-000396,-0.3746195618067478
ACH-000397,-0.5390847847344755
ACH-000401,-0.6413433766844625
ACH-000402,-0.5260110770869196
ACH-000403,-0.491420424520497
ACH-000404,-0.5737707396762807
ACH-000406,-0.3315945466864612
ACH-000407,-0.4955143631818642
ACH-000408,-0.4457859526088314
ACH-000410,-0.4913950033851512
ACH-000411,-0.4213599602794684
ACH-000414,-0.3748193589421437
ACH-000415,-0.2896097493733573
ACH-000416,-0.5307235359740669
ACH-000420,-0.4060794175918732
ACH-000421,-0.3314628959081265
ACH-000424,-0.3716650789012317
ACH-000425,-0.41183671760683216
ACH-000426,-0.2883395728829685
ACH-000427,-0.5153229930541572
ACH-000433,-0.478253428352454
ACH-000435,-0.5926345637597321
ACH-000436,-0.35436190590392863
ACH-000444,-0.2107817238522237
ACH-000445,-0.4823866285673025
ACH-000448,-0.293990107030792
ACH-000450,-0.5152968884855711
ACH-000452,-0.2085601188903773
ACH-000454,-0.5032511933949645
ACH-000458,-0.3667633229291295
ACH-000459,-0.4064866834963137
ACH-000460,-0.4057563594803023
ACH-000461,-0.2256150184514262
ACH-000463,-0.3403007655961268
ACH-000464,-0.4056138342886301
ACH-000466,-0.3597025881273929
ACH-000467,-0.456612060600148
ACH-000468,-0.4194115280422252
ACH-000469,-0.4001513859360457
ACH-000470,-0.4914647289915047
ACH-000471,-0.4003480373043976
ACH-000472,-0.4130791104280339
ACH-000473,-0.3946036980711536
ACH-000475,-0.4163863685441056
ACH-000476,-0.4824029545054693
ACH-000477,-0.41870965545527056
ACH-000479,-0.481278444036156
ACH-000480,-0.37838728650171377
ACH-000481,-0.414504122066192
ACH-000483,-0.3966431558319927
ACH-000484,-0.3652485829447794
ACH-000485,-0.3546255510400343
ACH-000486,-0.4079086476661953
ACH-000487,-0.4919144619157829
ACH-000488,-0.39402615111838135
ACH-000490,-0.34381867038352204
ACH-000491,-0.368452465545759
ACH-000495,-0.5453339819365266
ACH-000496,-0.4208009233936319
ACH-000499,-0.3713644585967271
ACH-000500,-0.3270674735715826
ACH-000502,-0.4996496029072349
ACH-000503,-0.6529331846069427
ACH-000505,-0.3931700000664215
ACH-000507,-0.4530101038111766
ACH-000510,-0.3518508864304658
ACH-000511,-0.3733099507598517
ACH-000512,-0.7433166266422458
ACH-000516,-0.3276146835925309
ACH-000517,-0.25385369660273605
ACH-000518,-0.32621633938821154
ACH-000520,-0.4449389665013247
ACH-000521,-0.5639986205438672
ACH-000522,-0.4304730336349791
ACH-000524,-0.3564235704033021
ACH-000527,-0.3020655046770002
ACH-000528,-0.3344340102437087
ACH-000537,-0.4246409143285157
ACH-000541,-0.5158483126965933
ACH-000542,-0.3575195254407034
ACH-000544,-0.5938614629823643
ACH-000545,-0.3758552654486175
ACH-000547,-0.519144513233783
ACH-000548,-0.4160706427385506
ACH-000549,-0.4979542880315154
ACH-000550,-0.36675906891150295
ACH-000552,-0.39600810429854455
ACH-000556,-0.330620917418508
ACH-000557,-0.4149817478797232
ACH-000569,-0.4507130475329464
ACH-000570,-0.4970663233982161
ACH-000571,-0.4843976910792173
ACH-000573,-0.4213231046994397
ACH-000576,-0.39336400380130826
ACH-000579,-0.6970135547976484
ACH-000580,-0.4414188404934316
ACH-000584,-0.4446606261444944
ACH-000585,-0.28073710839948113
ACH-000588,-0.2703386714705789
ACH-000589,-0.4368486909672965
ACH-000591,-0.5499820200806379
ACH-000593,-0.4281072993054788
ACH-000600,-0.3567559793353681
ACH-000601,-0.4235839855442833
ACH-000605,-0.3862045405414985
ACH-000606,-0.32894996364514617
ACH-000608,-0.5015320256424005
ACH-000614,-0.47522606698595504
ACH-000616,-0.3491559925502796
ACH-000618,-0.2803786739916957
ACH-000619,-0.35008751843439245
ACH-000620,-0.3643860107793368
ACH-000621,-0.2892791337018252
ACH-000622,-0.5323903010893617
ACH-000623,-0.38901595370455616
ACH-000624,-0.33484122625647245
ACH-000627,-0.4379497778499679
ACH-000630,-0.4114151289369581
ACH-000631,-0.4319715006638241
ACH-000632,-0.3721504690120587
ACH-000633,-0.4014001100977465
ACH-000637,-0.36202197446878587
ACH-000638,-0.36167199800939664
ACH-000646,-0.3207032176452561
ACH-000647,-0.4091923484523021
ACH-000648,-0.4334254781752332
ACH-000649,-0.4478465798432151
ACH-000651,-0.41176914858304015
ACH-000652,-0.4256786502534257
ACH-000653,-0.3463187607412554
ACH-000657,-0.3747551629198316
ACH-000658,-0.3238823921164415
ACH-000661,-0.4103950141559931
ACH-000662,-0.5111249776269575
ACH-000663,-0.45542803509162105
ACH-000665,-0.433329096948691
ACH-000671,-0.5284253968427721
ACH-000672,-0.16283994050602169
ACH-000673,-0.2701088063282695
ACH-000676,-0.454445518525003
ACH-000677,-0.3740173122034981
ACH-000681,-0.26777560955564433
ACH-000683,-0.3711691779860408
ACH-000684,-0.5530058431906897
ACH-000688,-0.3801770663598975
ACH-000693,-0.5062249496557231
ACH-000694,-0.3973348715328894
ACH-000695,-0.3448508142208038
ACH-000696,-0.3792846181746824
ACH-000697,-0.480314824051132
ACH-000699,-0.3728014914287712
ACH-000701,-0.3408724782706863
ACH-000706,-0.41722251777069375
ACH-000711,-0.3975759526509776
ACH-000713,-0.4251035738913405
ACH-000714,-0.5135402740793514
ACH-000718,-0.5353576532918946
ACH-000720,-0.4457283398550505
ACH-000721,-0.4901101750691938
ACH-000724,-0.29008126730063594
ACH-000725,-0.41573145722513705
ACH-000732,-0.5325476464778173
ACH-000734,-0.5378829002289109
ACH-000735,-0.5366471470099043
ACH-000736,-0.5394804021105508
ACH-000738,-0.5144171162103545
ACH-000746,-0.35566201052492785
ACH-000747,-0.4517072665848717
ACH-000748,-0.2290718384131098
ACH-000753,-0.3843325406013693
ACH-000756,-0.5857156455136037
ACH-000757,-0.5584188397515523
ACH-000758,-0.4555422362597964
ACH-000760,-0.38984859161256064
ACH-000762,-0.5054734257277136
ACH-000763,-0.16312922169219246
ACH-000764,-0.4922659724453125
ACH-000765,-0.4850279532800632
ACH-000766,-0.448578651409896
ACH-000767,-0.417974333673134
ACH-000768,-0.5459793328248485
ACH-000769,-0.44162072768471994
ACH-000770,-0.3781464572886553
ACH-000771,-0.34559408349231263
ACH-000773,-0.3475051421455955
ACH-000776,-0.3795595124431054
ACH-000777,-0.3651416901729169
ACH-000778,-0.14989716784799453
ACH-000781,-0.3894733318462295
ACH-000782,-0.31619406277668144
ACH-000783,-0.3854899522571021
ACH-000784,-0.42732792351550136
ACH-000785,-0.3958321011939504
ACH-000787,-0.4512711617964501
ACH-000788,-0.3831271122369044
ACH-000791,-0.3750894334272253
ACH-000792,-0.3203001343986193
ACH-000794,-0.53697104973787
ACH-000796,-0.399685721586744
ACH-000798,-0.7358334418964446
ACH-000799,-0.573988391397067
ACH-000800,-0.3485789826457286
ACH-000802,-0.44091340872037105
ACH-000804,-0.3710148640747533
ACH-000805,-0.457238477951086
ACH-000809,-0.4695040127940236
ACH-000810,-0.3268262880868761
ACH-000811,-0.54214345753313
ACH-000817,-0.3245879618446564
ACH-000819,-0.4574998316188438
ACH-000820,-0.3730365975191918
ACH-000821,-0.5251770518266407
ACH-000822,-0.4142936508476531
ACH-000823,-0.3722009557789094
ACH-000824,-0.3462361901599178
ACH-000827,-0.3550205693932312
ACH-000829,-0.39380739970186346
ACH-000831,-0.32679007363483675
ACH-000832,-0.2725314461603167
ACH-000833,-0.4683549885023954
ACH-000834,-0.4296557133743786
ACH-000835,-0.30545613984387754
ACH-000836,-0.31631174166093723
ACH-000837,-0.33563690844513444
ACH-000838,-0.37354056967661775
ACH-000839,-0.4093396082499841
ACH-000840,-0.44792630753755264
ACH-000841,-0.41842311157405704
ACH-000843,-0.4175620838465473
ACH-000846,-0.31092959474758397
ACH-000847,-0.44729760069145547
ACH-000848,-0.3887847536270649
ACH-000849,-0.4701708021698944
ACH-000851,-0.33616656633223196
ACH-000855,-0.2819177962080025
ACH-000856,-0.4290509772651308
ACH-000858,-0.5294126291073409
ACH-000859,-0.5799185304820289
ACH-000861,-0.38215789969079617
ACH-000862,-0.4903733740372475
ACH-000865,-0.3525817791027258
ACH-000866,-0.2964517554724535
ACH-000867,-0.16826434637017393
ACH-000869,-0.3400594507761867
ACH-000872,-0.4245739713490368
ACH-000873,-0.4440984087142503
ACH-000876,-0.4392449243525237
ACH-000878,-0.21996909770560197
ACH-000880,-0.398112915769068
ACH-000881,-0.2439814578538993
ACH-000882,-0.5234297346940581
ACH-000884,-0.3830138282770296
ACH-000885,-0.3049425536258521
ACH-000887,-0.31517060687711795
ACH-000889,-0.3780917407130191
ACH-000896,-0.4383108869655089
ACH-000898,-0.4075916138505053
ACH-000900,-0.3434781493060888
ACH-000901,-0.4341644872516015
ACH-000905,-0.34845825225322075
ACH-000906,-0.4052329822812274
ACH-000907,-0.6773763589894957
ACH-000910,-0.3495737262804737
ACH-000911,-0.3578896093232586
ACH-000912,-0.2921359412800433
ACH-000913,-0.35923870652087475
ACH-000915,-0.22389506167928727
ACH-000916,-0.2908503974114661
ACH-000917,-0.4843168483924146
ACH-000920,-0.5173056850817275
ACH-000921,-0.5346396889092426
ACH-000924,-0.4545062618730119
ACH-000926,-0.4931520290724268
ACH-000928,-0.4868376291683046
ACH-000929,-0.3794601767040962
