,RPS27A (6233)
ACH-000473,-1.0654609337356409
ACH-000475,-0.9535845898405916
ACH-000476,-1.1009430847662478
ACH-000477,-1.2207075368527
ACH-000479,-0.939364698459228
ACH-000480,-1.0312942976468322
ACH-000481,-0.997173420344896
ACH-000483,-1.1733852652578354
ACH-000484,-0.9187921129426396
ACH-000485,-1.1479301870290115
ACH-000486,-1.1126556522376037
ACH-000487,-1.0930743622391506
ACH-000488,-0.9974942395618456
ACH-000490,-1.0537894529498957
ACH-000491,-1.1299013917612706
ACH-000495,-1.0783754670502297
ACH-000496,-1.221310516119501
ACH-000499,-1.0213470878034852
ACH-000500,-0.8542827315024482
ACH-000502,-1.1213011509836692
ACH-000503,-1.1323948316180217
ACH-000505,-0.9525927635375986
ACH-000507,-1.066996864681583
ACH-000510,-0.9563524995363948
ACH-000511,-1.0988107971991474
ACH-000512,-0.9562518923329464
ACH-000516,-0.9488713920036322
ACH-000517,-0.9477829014807022
ACH-000518,-0.9661423087219682
ACH-000520,-1.1230519801696952
ACH-000521,-1.025138204375542
ACH-000522,-1.0549896479876808
ACH-000524,-1.0556674357657356
ACH-000527,-1.0377649399542197
ACH-000528,-0.8974453321896336
ACH-000537,-1.0521039336385714
ACH-000541,-0.9209495811836276
ACH-000542,-1.226329931110415
ACH-000544,-1.0264807653764916
ACH-000545,-0.9800487000365578
ACH-000547,-1.2908824375417318
ACH-000548,-1.0850363806580705
ACH-000549,-0.7532198974124128
ACH-000550,-1.0665896791892535
ACH-000552,-1.1323709932150765
ACH-000556,-1.1592390158843733
ACH-000557,-1.117189887433189
ACH-000569,-0.9588109670635112
ACH-000570,-1.2020095968014504
ACH-000571,-1.0947692800679174
ACH-000573,-1.0012659885063464
ACH-000576,-1.048286477724519
ACH-000579,-0.9897165134137722
ACH-000580,-0.9469150430501592
ACH-000584,-1.0530255438125635
ACH-000585,-1.1093990730150152
ACH-000588,-1.0313639982228802
ACH-000589,-1.1888186853529659
ACH-000591,-1.3477079220333517
ACH-000593,-1.2323172533518765
ACH-000600,-0.9198825229148372
ACH-000601,-0.9898889323894904
ACH-000605,-0.9246247953982992
ACH-000606,-1.0266905455361766
ACH-000608,-0.9997549250656271
ACH-000614,-0.8919140455275285
ACH-000616,-1.2335542691123191
ACH-000618,-1.0565809778287156
ACH-000619,-1.0272156066052935
ACH-000620,-0.9677755019535788
ACH-000621,-0.8979917108732103
ACH-000622,-1.0489016767608836
ACH-000623,-1.063427082830364
ACH-000624,-1.1252800872360993
ACH-000627,-1.036337181216296
ACH-000630,-1.0678189562412423
ACH-000631,-0.8935943016683682
ACH-000632,-1.016550863790322
ACH-000633,-0.8613080171647396
ACH-000637,-1.057633635246511
ACH-000638,-1.0776500916751344
ACH-000646,-0.8662175809692918
ACH-000647,-0.9432260094390659
ACH-000648,-1.1154678709279042
ACH-000649,-0.9055264937114208
ACH-000651,-0.9793854738068124
ACH-000652,-0.8864435396474494
ACH-000653,-0.8787040434342086
ACH-000657,-1.1463694811478702
ACH-000658,-1.16107049953886
ACH-000661,-1.1992234915517772
ACH-000662,-1.0239835909012749
ACH-000663,-1.0732294231838235
ACH-000665,-1.106857347938831
ACH-000671,-1.0773254557793523
ACH-000672,-0.9986340478815804
ACH-000673,-1.0159098231246588
ACH-000676,-1.0520912764674204
ACH-000677,-1.2529301371940005
ACH-000681,-1.1572386437637998
ACH-000683,-0.863565492645588
ACH-000684,-1.203152022529059
ACH-000688,-1.1876916477168116
ACH-000693,-0.9400070703143866
ACH-000694,-1.0057916697953309
ACH-000695,-0.7969408359233007
ACH-000696,-1.0985676697480309
ACH-000697,-0.8705677141592416
ACH-000699,-0.857211815013414
ACH-000701,-1.1160648801378394
ACH-000706,-1.0545459402344657
ACH-000711,-1.0148693040532182
ACH-000713,-1.0185572674872416
ACH-000714,-0.9324710952322794
ACH-000718,-1.1409716213933692
ACH-000720,-1.088499133412639
ACH-000721,-1.0629402250565154
ACH-000724,-1.2011081641565131
ACH-000725,-0.9836142756985484
ACH-000732,-1.0636510753107713
ACH-000734,-1.0173927687411548
ACH-000735,-1.0126205978385263
ACH-000736,-1.1099011729069994
ACH-000738,-1.0671277760067468
ACH-000746,-1.2446259512162678
ACH-000747,-1.212067153373081
ACH-000748,-1.1204127339410914
ACH-000753,-0.949994908322854
ACH-000756,-1.1712464209271254
ACH-000757,-0.9375663564121824
ACH-000758,-1.1099434528008123
ACH-000760,-1.2178346118370884
ACH-000762,-0.9988619408480608
ACH-000763,-1.0977276159644966
ACH-000764,-0.831122895664046
ACH-000765,-1.0284994567827004
ACH-000766,-1.188912310927895
ACH-000767,-1.2098926663615135
ACH-000768,-1.1755750056631469
ACH-000769,-1.1115708154977442
ACH-000770,-0.9662189750867552
ACH-000771,-1.1614877333400415
ACH-000773,-1.0672346171213014
ACH-000776,-0.910607365475772
ACH-000777,-0.8876434461173477
ACH-000778,-1.2096628388299675
ACH-000781,-1.0300387738730372
ACH-000782,-1.124875392279866
ACH-000783,-0.9990428103220844
ACH-000784,-1.0866327655879604
ACH-000785,-1.0004035960003723
ACH-000787,-1.0901834769636982
ACH-000788,-1.076004209021023
ACH-000791,-1.130859603713615
ACH-000792,-1.2035559282148989
ACH-000794,-0.8633177842446392
ACH-000796,-1.1523814167558142
ACH-000798,-0.8203668607846881
ACH-000799,-0.9803691979962504
ACH-000800,-1.0908094102387067
ACH-000802,-0.9713058705221134
ACH-000804,-1.382752118400094
ACH-000805,-1.1484286829961872
ACH-000809,-0.8396575604544791
ACH-000810,-1.400238217695421
ACH-000811,-1.1860884797478872
ACH-000817,-1.1265589883083826
ACH-000819,-0.9392577339673892
ACH-000820,-0.8113784190735687
ACH-000821,-0.9994893402038394
ACH-000822,-0.8995200162044827
ACH-000823,-1.1886659990110782
ACH-000824,-0.9932854089167704
ACH-000827,-1.0029335079878845
ACH-000829,-1.0494841262906724
ACH-000831,-1.0924198213188594
ACH-000832,-1.1305156608266538
ACH-000833,-1.3019354353055683
ACH-000834,-0.9236228589181564
ACH-000835,-0.9573682860616902
ACH-000836,-0.9997411321794264
ACH-000837,-1.0099172406072785
ACH-000838,-1.2411698437232972
ACH-000839,-1.0018248270442058
ACH-000840,-1.0818338207889509
ACH-000841,-1.0117974826287237
ACH-000843,-0.9812082587998482
ACH-000846,-0.8850619665446096
ACH-000847,-1.0748066783941312
ACH-000848,-1.1634644529988645
ACH-000849,-0.896742132393029
ACH-000851,-0.9787406880243252
ACH-000855,-1.1890006930162258
ACH-000856,-1.1498306620939205
ACH-000858,-0.9888082191127616
ACH-000859,-1.000822397829863
ACH-000861,-1.1970083920916097
ACH-000862,-1.1546250502723494
ACH-000865,-1.0623935243175373
ACH-000866,-0.9665455715119972
ACH-000867,-0.9449154901426662
ACH-000869,-1.0348649481064067
ACH-000872,-1.0277537637243916
ACH-000873,-1.0197956912941286
ACH-000876,-1.0866949530920706
ACH-000878,-1.159694736423397
ACH-000880,-0.9440049938687568
ACH-000881,-1.2475602074456678
ACH-000882,-0.9917569771621396
ACH-000884,-0.9986552151657349
ACH-000885,-1.1703655234895802
ACH-000887,-0.9798485244654362
ACH-000889,-1.1739438067267778
ACH-000896,-1.036211353835605
ACH-000898,-1.0678063475452908
ACH-000900,-1.0966548293496607
ACH-000901,-1.147345317395012
ACH-000905,-1.184306485888353
ACH-000906,-1.0554755892479484
ACH-000907,-0.9992653184812424
ACH-000910,-0.9272136872183584
ACH-000911,-0.9286851111980932
ACH-000912,-0.9886798270549532
ACH-000913,-0.9903259413018388
ACH-000915,-0.9513249269465957
ACH-000916,-0.7344561318424866
ACH-000917,-0.8149972735378742
ACH-000920,-1.299647573573418
ACH-000921,-1.1523429626458552
ACH-000924,-1.0607833517846212
ACH-000926,-0.986629516163066
ACH-000928,-1.1171213282324082
ACH-000929,-1.0418782072387025
ACH-000932,-1.199010624641978
ACH-000935,-1.1133691456314274
ACH-000936,-0.90163450202036
ACH-000937,-1.1617130623120349
ACH-000938,-1.2672411232011656
ACH-000939,-1.145313839180088
ACH-000941,-1.1615435485825878
ACH-000943,-0.9882297531353276
ACH-000946,-1.1116021115192891
ACH-000947,-1.1614078853088952
ACH-000948,-1.227010552404947
ACH-000950,-0.8832760912741878
ACH-000953,-1.1719192987080311
ACH-000954,-1.1483148082515868
ACH-000957,-1.0298836054099116
ACH-000958,-0.8554485709765028
ACH-000960,-0.9046386785262728
ACH-000963,-1.453166731773411
ACH-000968,-1.2467132484402028
ACH-000969,-1.0501332643778556
ACH-000972,-1.0215072986594933
ACH-000973,-0.92899359698117
ACH-000974,-1.152769799310635
ACH-000978,-1.0730438560043392
ACH-000984,-1.0127225423581907
ACH-000986,-0.928054745097356
ACH-000988,-0.9530184587472116
ACH-000993,-1.1019837140125148
ACH-000994,-1.087326949350523
ACH-000996,-0.7130384672096896
ACH-001001,-0.9842214581927125
ACH-001020,-1.1729661275657022
ACH-001028,-1.095860765429857
ACH-001031,-1.2645497042712384
ACH-001038,-1.1393845034625512
ACH-001048,-1.1171307892327895
ACH-001050,-1.026308269229132
ACH-001053,-1.0873980934948633
ACH-001054,-1.0480968654250418
ACH-001061,-0.9960062924860712
ACH-001067,-1.0841409982504109
ACH-001075,-1.0675918965694706
ACH-001096,-1.0291572646634861
ACH-001111,-1.1094073986288353
ACH-001119,-1.3656161421762365
ACH-001128,-1.2865329097183145
ACH-001134,-1.075310272625486
ACH-001151,-1.0536677455543242
ACH-001163,-1.0885102021225397
ACH-001164,-1.0511042704389049
ACH-001183,-1.0113691784903658
ACH-001192,-1.2090540233052067
ACH-001193,-1.0557373771627614
ACH-001196,-0.9776314730674359
ACH-001197,-0.9083741298579696
ACH-001205,-1.1428632898555755
ACH-001211,-1.1074841141741714
ACH-001212,-1.2069588906430722
ACH-001228,-0.939091372851698
ACH-001232,-1.0938698389240604
ACH-001239,-1.0883565749505175
ACH-001270,-1.2385399090835492
ACH-001274,-1.0518220211433764
ACH-001275,-1.0088797512682908
ACH-001277,-0.9064650451938095
ACH-001278,-1.106181983356431
ACH-001280,-1.284961302315888
ACH-001283,-1.2265134674640676
ACH-001289,-1.11435575442803
ACH-001300,-1.4269663032263409
ACH-001301,-1.0469795922466627
ACH-001302,-1.2920246444404822
ACH-001306,-1.064938716245262
ACH-001318,-1.0807861663412417
ACH-001322,-0.9783596208655376
ACH-001328,-0.999498100353861
ACH-001332,-0.9585907217616504
ACH-001336,-0.950529920339884
ACH-001346,-1.0947038548073786
ACH-001353,-0.918875864446974
ACH-001354,-0.7693490597565346
ACH-001367,-0.9820714248949192
ACH-001368,-1.095737907400523
ACH-001374,-0.8589849597908412
ACH-001377,-1.1235038078888382
ACH-001380,-0.8982909208702972
ACH-001391,-1.1210177417576177
ACH-001408,-1.0036921360764792
ACH-001430,-1.2099828106697978
ACH-001431,-1.192245328067264
ACH-001450,-1.1984487806473396
ACH-001496,-0.8357103008327975
ACH-001500,-0.8859038287249938
ACH-001523,-1.107170138259567
ACH-001532,-0.9526030420571208
ACH-001550,-1.1371476713929527
ACH-001552,-1.0850465299142515
ACH-001554,-1.0661631976295614
ACH-001654,-0.9629141274288008
ACH-001735,-1.1566036918295763
ACH-001736,-1.0851381076151243
ACH-001737,-1.2106042497368628
ACH-001740,-1.1134032203626754
ACH-001745,-1.0550929790794918
ACH-001765,-0.9738183315362126
