,GPANK1 (7918)
ACH-000004,-0.28872329814295433
ACH-000005,-0.2739640422190464
ACH-000007,-0.08949883967806557
ACH-000009,-0.03738857139186436
ACH-000011,-0.12870761595632227
ACH-000012,-0.1375471962338982
ACH-000013,-0.08788149615247128
ACH-000014,-0.1032759139596631
ACH-000015,-0.045481715589074885
ACH-000017,-0.08305654420370141
ACH-000018,-0.16570557875704736
ACH-000019,0.1307647996752684
ACH-000021,-0.09055737822620047
ACH-000022,-0.029825199666051887
ACH-000025,-0.007192626998031734
ACH-000028,-0.039099564237686436
ACH-000030,-0.05161641954324872
ACH-000035,-0.0069975199340780656
ACH-000036,-0.04465115361392847
ACH-000037,-0.02895131299570925
ACH-000039,-0.12862643692276704
ACH-000040,0.014171804281220913
ACH-000041,0.04033704397648883
ACH-000042,-0.04879899982487697
ACH-000045,-0.06204317969462503
ACH-000047,0.17749625660669718
ACH-000052,0.11081540396495433
ACH-000053,-0.02534850646737201
ACH-000054,-0.047903159285303434
ACH-000055,-0.0036770248571283376
ACH-000060,-0.12487153568071367
ACH-000067,-0.03808100902447782
ACH-000070,-0.02296481770421793
ACH-000075,0.03053426119665346
ACH-000078,-0.03554754957084014
ACH-000082,-0.06439286831339869
ACH-000085,0.1779733790982669
ACH-000086,-0.12233228658804216
ACH-000087,0.05418007896634816
ACH-000092,-0.09798513806413343
ACH-000095,-0.1512943911036053
ACH-000097,-0.009625577047143064
ACH-000098,0.016502981369706713
ACH-000099,-0.11566398920999305
ACH-000108,-0.19835036149120794
ACH-000113,-0.08173750637584057
ACH-000116,-0.1256730455416819
ACH-000118,-0.01772928165652147
ACH-000120,-0.05355518479328166
ACH-000123,-0.1054144562157194
ACH-000127,-0.17869460959162853
ACH-000128,-0.06902910766380607
ACH-000132,-0.07823620164661822
ACH-000133,-0.2264407571558619
ACH-000137,0.052029016180769855
ACH-000138,-0.023108361006434763
ACH-000142,-0.2140510990173817
ACH-000143,-0.06881077445543098
ACH-000146,-0.050181756671682134
ACH-000148,0.10283655465122883
ACH-000150,-0.003201475188856605
ACH-000152,-0.17508549018097955
ACH-000153,0.20131791945318614
ACH-000159,-0.14115146374592366
ACH-000160,-0.03865898543159978
ACH-000163,0.12528790571081122
ACH-000167,-0.13296425018870034
ACH-000168,-0.02772194453438593
ACH-000169,0.04697278014461058
ACH-000178,-0.09244737226165577
ACH-000183,0.08702607942035534
ACH-000188,-0.01935216148022901
ACH-000189,0.052118405270404566
ACH-000190,-0.23820029683970845
ACH-000198,0.017116181020336112
ACH-000203,-0.1718163464852911
ACH-000204,-0.0053796875916415614
ACH-000206,-0.13740173775057218
ACH-000207,-0.06620591919904185
ACH-000208,0.18385455848179533
ACH-000210,-0.17651347943022894
