,RPEL1 (729020)
ACH-000004,0.23302564778515936
ACH-000005,0.30860397612485946
ACH-000007,0.07472939437569037
ACH-000009,0.21506702122796828
ACH-000011,-0.05399104160812289
ACH-000012,0.02605609771220753
ACH-000013,0.21776831194638105
ACH-000014,0.004278841809283595
ACH-000015,0.08915965631066881
ACH-000017,-0.062201603147242414
ACH-000018,0.036145883610281114
ACH-000019,0.1650462892277119
ACH-000021,0.2915850479233873
ACH-000022,0.22257700075605025
ACH-000025,0.04342422148496873
ACH-000028,0.10174818515279672
ACH-000030,0.03790858707205808
ACH-000035,-0.06980341385043064
ACH-000036,0.2838818771844233
ACH-000037,0.2724978734395028
ACH-000039,0.2766682847561969
ACH-000040,0.2874367367737798
ACH-000041,0.2447258190351875
ACH-000042,0.17639615211572401
ACH-000045,0.1874888807527305
ACH-000047,0.11347440466641814
ACH-000052,0.3069131160332052
ACH-000053,0.15170888907429195
ACH-000054,0.2606840363425321
ACH-000055,0.4126239055757736
ACH-000060,0.17354287239181396
ACH-000067,0.2411721182380914
ACH-000070,-0.02540550599281399
ACH-000075,0.17512156615881824
ACH-000078,0.08988848307736944
ACH-000082,0.2694420091807531
ACH-000085,0.233720160778374
ACH-000086,0.25420294709582536
ACH-000087,0.1152338415986067
ACH-000092,0.17803150979481855
ACH-000095,0.33035409881731204
ACH-000097,0.016729030982711453
ACH-000098,0.10699255593897868
ACH-000099,0.027147612989534872
ACH-000108,0.14842346076204024
ACH-000113,0.385889309791903
ACH-000116,0.31705580797604205
ACH-000118,0.26840760996769525
ACH-000120,0.31770668688546355
ACH-000123,0.3139702325778992
ACH-000127,0.06245335276013146
ACH-000128,0.2727216140700642
ACH-000132,0.1273104526345205
ACH-000133,0.19512565792068112
ACH-000137,0.2281132374300697
ACH-000138,0.23279902917204234
ACH-000142,0.0748439036056898
ACH-000143,0.15598223999942387
ACH-000146,0.1892634951024085
ACH-000148,-0.01756753771038345
ACH-000150,0.15319942457828548
ACH-000152,0.06386901974411924
ACH-000153,0.3594776994108675
ACH-000159,0.11613823378818397
ACH-000160,0.2443101133589143
ACH-000163,0.18398569819424104
ACH-000167,0.08383454269134911
ACH-000168,0.15288491607318552
ACH-000169,0.2287181912784079
ACH-000178,-0.05514342640760817
ACH-000183,0.2605462738150664
ACH-000188,0.2336819368321349
ACH-000189,0.2060187581852263
ACH-000190,0.0532945511365596
ACH-000198,0.11492716198676145
ACH-000203,0.13483347748227428
ACH-000204,0.3266866768118454
ACH-000206,-0.18139637179792284
ACH-000207,0.13704711091885036
ACH-000208,0.10220153424820247
ACH-000210,0.15180927707348044
ACH-000211,0.12990868620457974
ACH-000215,0.13644282253934373
ACH-000221,0.3867142637731992
ACH-000222,0.20353794217376586
ACH-000223,0.23332029366810764
ACH-000226,0.1462876190288401
ACH-000227,0.10006202982260223
ACH-000228,0.12651332445726496
ACH-000231,0.14779823299462322
ACH-000232,0.3186865523247627
ACH-000233,0.19324919953614286
ACH-000234,0.11521978730510847
ACH-000235,0.03698477943502563
ACH-000237,0.14070065865783013
ACH-000238,0.2364157975238756
ACH-000242,0.11816831757734066
ACH-000243,0.0670506130632446
ACH-000244,-0.017806413300731818
ACH-000246,0.13906997058507806
ACH-000248,0.1175846630417121
ACH-000250,-0.06001389887533635
ACH-000251,0.12084904667664152
ACH-000252,0.33369120790263435
ACH-000253,0.21928944029531672
ACH-000255,-0.01625254868704944
ACH-000256,0.042269632611932346
ACH-000257,0.17326099212600035
ACH-000258,0.12346215755152055
ACH-000259,0.07463904094742004
ACH-000260,0.20068220020011693
ACH-000261,0.15349485476699226
ACH-000262,0.3624600309778353
ACH-000263,0.3240973824900933
ACH-000264,0.1830118000938825
ACH-000265,0.07535612202072613
ACH-000266,0.20555909310922207
ACH-000272,0.2386003751924527
ACH-000274,0.16556148668236664
ACH-000277,0.0913661393065175
ACH-000278,0.2323852336862961
ACH-000279,0.14312391584757247
ACH-000280,0.08250820120371714
ACH-000281,0.044657034985169104
ACH-000288,0.09334182343416
ACH-000291,0.16988825006758732
ACH-000293,0.2668339988990803
ACH-000294,0.26502919262293523
ACH-000295,-0.08856686958287015
ACH-000296,0.2594053607658943
ACH-000302,0.1456976885783899
ACH-000304,-0.0120284846859714
ACH-000307,0.15477800588215385
ACH-000308,0.15665491980604773
ACH-000310,0.3064807943466963
ACH-000311,0.15507482207296322
ACH-000312,0.22517657039771335
ACH-000315,0.3237102373194221
ACH-000316,0.07879522996685724
ACH-000317,0.08957380252913384
ACH-000318,-0.08780702477472087
ACH-000319,0.08330107234544593
ACH-000320,0.19658021445012225
ACH-000322,0.1320896024856359
ACH-000323,0.30816442593097154
ACH-000324,0.0265895350717244
ACH-000329,0.2480802985571029
ACH-000330,0.058607523480401685
ACH-000331,0.20451691709306788
ACH-000332,0.2260847212256923
ACH-000334,0.3802682154430764
ACH-000335,-0.0593599079930211
ACH-000336,0.2808374705575959
ACH-000337,-0.051694055933180064
ACH-000338,0.38322090105278905
ACH-000339,0.046680691819085365
ACH-000341,0.1862858180974446
ACH-000348,0.050963614264660666
ACH-000350,0.3310072607100468
ACH-000352,0.1963207248439046
ACH-000356,0.2880203950257166
ACH-000361,0.08676203400377018
ACH-000362,0.3141879070876545
ACH-000363,0.2592602643354149
ACH-000364,0.3873676358255225
ACH-000365,0.19101454994173972
ACH-000366,0.10380258220714926
ACH-000368,0.013075871319760629
ACH-000374,0.10328515852650916
ACH-000375,0.2741450586632849
ACH-000376,0.014211875129146869
ACH-000381,0.3931071829807015
ACH-000383,0.1456827419537896
ACH-000387,0.10701514473398112
ACH-000389,0.15682797965786432
ACH-000390,0.03084135100719392
ACH-000393,0.26647805122864104
ACH-000395,0.2214566386249374
ACH-000396,0.22564957038941946
ACH-000397,0.030928783026662382
ACH-000401,-0.08885785953118487
ACH-000402,0.23285067439436424
ACH-000403,0.2623102155632387
ACH-000404,0.11815759409964074
ACH-000406,0.16165860565687795
ACH-000407,0.08152030358977203
ACH-000408,-0.025341789716846155
ACH-000410,0.11483332844934355
ACH-000411,0.01755173074959758
ACH-000414,0.0976120066791948
ACH-000415,0.18022639259694065
ACH-000416,0.12197772533610456
ACH-000420,0.17141285669785306
ACH-000421,0.05402446399378198
ACH-000424,0.12413595892172015
ACH-000425,0.0771540568125286
ACH-000426,0.06155512894261765
ACH-000427,-0.010237403542668356
ACH-000433,0.4566203240678872
ACH-000435,0.4238640388195853
ACH-000436,-0.06992734477764054
ACH-000444,0.2466004581044416
ACH-000445,0.3793494164516276
ACH-000448,0.057352663442011474
ACH-000450,0.38286198678897815
ACH-000452,0.15142896645284812
ACH-000454,-0.032007686700592175
ACH-000458,0.07618237845803373
ACH-000459,0.1186113075323911
ACH-000460,0.2105788250732912
ACH-000461,0.04366146784353229
ACH-000463,0.17729618064389344
ACH-000464,0.1259960649803398
ACH-000466,0.08133967611022784
ACH-000467,0.07897511370587312
ACH-000468,0.1325069798465022
ACH-000469,0.21085448077391916
ACH-000470,0.25250481805023856
ACH-000471,0.2973542936446087
ACH-000472,0.14662119697520054
ACH-000473,0.27157371702157523
ACH-000475,0.08746915804801221
ACH-000476,0.1941796274236567
ACH-000477,0.11132026509837728
ACH-000479,0.3964231719909336
ACH-000480,0.01011556649491134
ACH-000481,0.059765759203082275
ACH-000483,0.20478821628756544
ACH-000484,0.26313576069527506
ACH-000485,0.0897949581682879
ACH-000486,0.19783403691997506
ACH-000487,0.10626706165340452
ACH-000488,0.0131453399956377
ACH-000490,0.2151094628294708
ACH-000491,0.26961927054612234
ACH-000495,-0.07982221022670025
ACH-000496,-0.0019993582937233804
ACH-000499,0.2903174786950421
ACH-000500,0.17438026854932948
ACH-000502,0.09067257937821496
ACH-000503,0.05942970872414879
ACH-000505,0.08170852439591518
ACH-000507,0.02707857378071826
ACH-000510,0.17369967864790425
ACH-000511,0.0675046301637262
ACH-000512,0.04654776011700824
ACH-000516,0.1395290570569278
ACH-000517,0.1826249014512346
ACH-000518,0.16754250112496974
ACH-000520,0.27286153196859786
ACH-000521,0.19908982326218044
ACH-000522,0.0663008744867396
ACH-000524,0.20377135482171865
ACH-000527,0.1784477430386851
ACH-000528,0.22118528380571145
ACH-000537,0.2499111603370657
ACH-000541,0.3279689201366721
ACH-000542,0.19199349648142253
ACH-000544,0.11383328190398445
ACH-000545,0.0998560138253193
ACH-000547,0.0625407390057238
ACH-000548,-0.048921985529550314
ACH-000549,0.2014401333472566
ACH-000550,0.13694084540112295
ACH-000552,0.13947485985039546
ACH-000556,0.15279336719684367
ACH-000557,0.16084679072222588
ACH-000569,0.15629753233798171
ACH-000570,0.2793170739086656
ACH-000571,0.027659063939858924
ACH-000573,0.10990200181516824
ACH-000576,0.10472383212211483
ACH-000579,-0.03687125732267176
ACH-000580,0.13852467657603473
ACH-000584,0.2491557604725623
ACH-000585,0.01749174700805601
ACH-000588,0.3501229145818567
ACH-000589,0.18743025947870892
ACH-000591,0.15236778460309272
ACH-000593,-0.06299710620542982
ACH-000600,0.13507489805898104
ACH-000601,0.08304271526617059
ACH-000605,0.1104204079021198
ACH-000606,0.159643082579292
ACH-000608,0.16876328827877934
ACH-000614,0.01207074251647389
ACH-000616,0.18003257656556454
ACH-000618,-0.025581285839611168
ACH-000619,0.014079822876051341
ACH-000620,0.06255521159130281
ACH-000621,0.11936787521341174
ACH-000622,0.21711424029142687
ACH-000623,0.1553008887382789
ACH-000624,0.05759518545304581
ACH-000627,0.17474518184689744
ACH-000630,0.22513561695039225
ACH-000631,0.005583938611505695
ACH-000632,0.17581082139704374
ACH-000633,0.17853246875661474
ACH-000637,0.2762533023229624
ACH-000638,0.07699315851455113
ACH-000646,0.1892078277238048
ACH-000647,0.15751321093256754
ACH-000648,0.04023500528609455
ACH-000649,0.1394051044709371
ACH-000651,0.1641506907227649
ACH-000652,0.1842129945073258
ACH-000653,0.15034938504625184
ACH-000657,0.15093691603776724
ACH-000658,0.2298118728731264
ACH-000661,-0.18406020113337632
ACH-000662,0.32643353459530283
ACH-000663,0.0900161472277216
ACH-000665,0.03450234043865634
ACH-000671,0.20574176328632002
ACH-000672,0.17358247354826187
ACH-000673,0.17189690747377334
ACH-000676,-0.026608407370105027
ACH-000677,0.09594255274171888
ACH-000681,0.17821065302516165
ACH-000683,0.1862450317168358
ACH-000684,-0.007089970078030817
ACH-000688,0.1229902586330318
ACH-000693,0.05915207878801615
ACH-000694,0.0637363006466435
ACH-000695,0.2581621620323576
ACH-000696,0.1054840103985306
ACH-000697,-0.06615750513835914
ACH-000699,0.12999802488388584
ACH-000701,0.2738040660940312
ACH-000706,0.07627601156450509
ACH-000711,0.00385013350748876
ACH-000713,0.05853580418182432
ACH-000714,0.03797809627419126
ACH-000718,0.16972706103969726
ACH-000720,0.25963512523857873
ACH-000721,0.09162303574336833
ACH-000724,0.10773868677722236
ACH-000725,0.22747419496798135
ACH-000732,0.24532342540091465
ACH-000734,0.0959734951195794
ACH-000735,0.10586955563549587
ACH-000736,0.2598907983154005
ACH-000738,0.23506423929059936
ACH-000746,0.15777489309946335
ACH-000747,0.1446836304932986
ACH-000748,0.2109721275148332
ACH-000753,0.08160598799521429
ACH-000756,0.3131374370856849
ACH-000757,0.20440603236750374
ACH-000758,0.08353059283218488
ACH-000760,0.14048185509597785
ACH-000762,0.1432273049122782
ACH-000763,0.25157616691932233
ACH-000764,-0.07461100696508814
ACH-000765,0.058245659502853375
ACH-000766,0.1825722010095203
ACH-000767,0.3136170420609886
ACH-000768,0.0794248538845416
ACH-000769,0.08927597941692954
ACH-000770,0.2385407174346728
ACH-000771,0.17921632906198928
ACH-000773,0.25185623026589943
ACH-000776,-0.006888083092134083
ACH-000777,0.15425688344135616
ACH-000778,0.345818592657205
ACH-000781,0.15811470027925334
ACH-000782,0.21783772443901764
ACH-000783,0.0833535791793591
ACH-000784,0.1771074411784481
ACH-000785,0.20799267013905254
ACH-000787,0.12817640531139515
ACH-000788,0.08588437545271435
ACH-000791,0.2886711799567632
ACH-000792,0.13326807119514372
ACH-000794,0.2286670976068097
ACH-000796,0.21113742060083285
ACH-000798,0.3750094660778543
ACH-000799,0.11539950207504902
ACH-000800,0.21601989886351827
ACH-000802,0.2116724807338484
ACH-000804,0.16601115832153696
ACH-000805,0.11259010463177913
ACH-000809,0.2570153679864024
ACH-000810,0.26924349899056826
ACH-000811,0.10575429236082053
ACH-000817,-0.024058121472569832
ACH-000819,0.16721323973118085
ACH-000820,0.3028543895464661
ACH-000821,0.01837498712595496
ACH-000822,-0.0616490222239455
ACH-000823,0.046764546652357165
ACH-000824,0.3039630206713506
ACH-000827,-0.026666502841746452
ACH-000829,0.5444382510242085
ACH-000831,0.2064735242332992
ACH-000832,0.12600109699332898
ACH-000833,0.051966475927727684
ACH-000834,0.2274078502799719
ACH-000835,0.09551243209569828
ACH-000836,0.1954585098907987
