,MAPK12 (6300)
ACH-000004,-0.008126092326507541
ACH-000005,-0.2862780264485498
ACH-000007,-0.2572660376776767
ACH-000009,0.03129779393542328
ACH-000011,-0.23996742753413505
ACH-000012,-0.14777568028667648
ACH-000013,-0.1081719344403588
ACH-000014,-0.16982755676992325
ACH-000015,-0.09961327361385004
ACH-000017,-0.16945269842176708
ACH-000018,0.08341515288001229
ACH-000019,-0.1672423121159367
ACH-000021,-0.018575706429813228
ACH-000022,-0.04959623881414013
ACH-000025,-0.16073463308723715
ACH-000028,0.035071632878240805
ACH-000030,-0.2167516992620712
ACH-000035,-0.048327818681104265
ACH-000036,-0.10736023910933674
ACH-000037,-0.1377454613028638
ACH-000039,-0.09023246028694372
ACH-000040,-0.05122100918421841
ACH-000041,-0.016842407476261985
ACH-000042,-0.060472218264228335
ACH-000045,0.00971154131621037
ACH-000047,0.006500916733210705
ACH-000052,-0.27161509228690195
ACH-000053,-0.1670868408847192
ACH-000054,-0.1472854808030524
ACH-000055,-0.2910963762489232
ACH-000060,-0.1842019577789715
ACH-000067,-0.16459040309929068
ACH-000070,-0.215418712489486
ACH-000075,-0.09324896513199478
ACH-000078,-0.07593255264563774
ACH-000082,-0.06386382122719132
ACH-000085,-0.17790960263444167
ACH-000086,0.222301440932322
ACH-000087,-0.27387236823853617
ACH-000092,-0.0930090110039084
ACH-000095,-0.18960600315017276
ACH-000097,-0.1401776275441168
ACH-000098,-0.10123766622761483
ACH-000099,-0.08071197972579723
ACH-000108,0.024399102144301105
ACH-000113,-0.08877365439583611
ACH-000116,-0.1474535959344427
ACH-000118,-0.20236937117134324
ACH-000120,-0.051423977581363085
ACH-000123,-0.09407615738791587
ACH-000127,-0.145959684678175
ACH-000128,-0.039029097800372406
ACH-000132,-0.024266742070842583
ACH-000133,-0.10853147908493613
ACH-000137,-0.03924371266434891
ACH-000138,-0.0200780701693764
ACH-000142,0.12563574306807052
ACH-000143,-0.2980851047710365
ACH-000146,-0.06990456688000128
ACH-000148,-0.19812801462277427
ACH-000150,-0.02568016802113741
ACH-000152,0.008090296836228559
ACH-000153,0.060254942229965525
ACH-000159,-0.033885345566720695
ACH-000160,-0.017786892265433486
ACH-000163,-0.01875040595954661
ACH-000167,-0.2335432394027108
ACH-000168,-0.20065184427644087
ACH-000169,-0.2376156559516701
ACH-000178,-0.04478863597769279
ACH-000183,-0.1653343633173664
ACH-000188,-0.0062621544207939655
ACH-000189,0.3082978876525108
ACH-000190,-0.1334863272041803
ACH-000198,0.0005950078819051518
ACH-000203,-0.05005279602247571
ACH-000204,-0.09549310815772433
ACH-000206,-0.06033557385082479
ACH-000207,0.011456958228895257
ACH-000208,0.18761092619567848
ACH-000210,-0.3271423103350369
ACH-000211,-0.14071384128726705
ACH-000215,-0.009454145312276287
ACH-000221,-0.09230815198636493
ACH-000222,-0.23032178673581075
ACH-000223,-0.12648167921574394
ACH-000226,-0.020449748489770724
ACH-000227,-0.06478390152422404
ACH-000228,-0.04047199244437842
ACH-000231,-0.14601339917006312
ACH-000232,-0.2757996978140673
ACH-000233,-0.23095847479388795
ACH-000234,-0.15015831218542902
ACH-000235,-0.0583234529897669
ACH-000237,-0.10903366937684153
ACH-000238,-0.1154119076251297
ACH-000242,0.07977483140264623
ACH-000243,0.0467394765582288
ACH-000244,-0.14613045253968152
ACH-000246,-0.15965623455381692
ACH-000248,-0.2822145156680896
ACH-000250,-0.023368569644281276
ACH-000251,0.09947896166960984
ACH-000252,-0.1250197983173464
ACH-000253,-0.13618090791668944
ACH-000255,0.05782958351890099
ACH-000256,-0.2023207316797216
ACH-000257,-0.3372228828791233
ACH-000258,-0.14518525878301938
ACH-000259,-0.04085490337696675
ACH-000260,-0.17239389268631053
ACH-000261,-0.0704926125975233
ACH-000262,0.12841374904187186
ACH-000263,0.2876117290584284
ACH-000264,-0.1979243237190972
ACH-000265,0.026470543938473298
ACH-000266,-0.0742274749145292
ACH-000272,-0.15645952796284768
ACH-000274,-0.20908782734479012
ACH-000277,0.010668456155505776
ACH-000278,-0.10452245419757827
ACH-000279,-0.17733137958067485
ACH-000280,0.01243808067993152
ACH-000281,0.09267696470145492
