,ANKRD13A (88455)
ACH-000004,0.033095577447362294
ACH-000005,-0.026065664108462783
ACH-000007,-0.10544988154218676
ACH-000009,-0.12262625650037448
ACH-000011,-0.15144127168858815
ACH-000012,0.10274755635037547
ACH-000013,-0.06299240019871244
ACH-000014,-0.04553426693775331
ACH-000015,-0.08241121474227495
ACH-000017,-0.015216492379039529
ACH-000018,0.11237941811836744
ACH-000019,0.1559360172686596
ACH-000021,-0.1307231293057749
ACH-000022,-0.10710420161265774
ACH-000025,-0.2261864931051857
ACH-000028,0.026587397610553624
ACH-000030,0.07613765757501388
ACH-000035,-0.0106245353896162
ACH-000036,0.08145132535917815
ACH-000037,-0.222558302919636
ACH-000039,-0.13267387179153636
ACH-000040,-0.14626440120648665
ACH-000041,-0.12156008826324702
ACH-000042,-0.0759628399301371
ACH-000045,-0.02861626203450812
ACH-000047,-0.13020580707411505
ACH-000052,-0.19611560234665495
ACH-000053,0.02508256480443019
ACH-000054,-0.09346100141567468
ACH-000055,0.0032986907880787355
ACH-000060,-0.22274467988415775
ACH-000067,-0.182608542937858
ACH-000070,-0.048062831322650205
ACH-000075,0.006208578534386466
ACH-000078,-0.027751170986117374
ACH-000082,-0.033957416710177823
ACH-000085,-0.10324835632173973
ACH-000086,-0.11413465027330065
ACH-000087,-0.2778568505747735
ACH-000092,-0.03765571458787141
ACH-000095,-0.013387405294650084
ACH-000097,0.00249808465109468
ACH-000098,-0.05696795684344156
ACH-000099,-0.09845428946123476
ACH-000108,-0.008831843682919897
ACH-000113,-0.2397424872601239
ACH-000116,-0.03376048328040257
ACH-000118,-0.05190763905959216
ACH-000120,-0.13069542827588124
ACH-000123,0.02343152791392586
ACH-000127,-0.07597261858178839
ACH-000128,-0.08665295987640967
ACH-000132,-0.08998035084738717
ACH-000133,-0.07314571809202915
ACH-000137,-0.21332137746011234
ACH-000138,0.01391858167934012
ACH-000142,-0.06666546647690694
ACH-000143,-0.05725892131032944
ACH-000146,0.0034383650414338816
ACH-000148,-0.08153514153037737
ACH-000150,-0.15638925815054874
ACH-000152,-0.19204399696996824
ACH-000153,-0.1821891161366777
ACH-000159,-0.029577130777504308
ACH-000160,-0.006105457111379882
ACH-000163,-0.1068052148746398
ACH-000167,0.22448591334984333
ACH-000168,0.049538200761022604
ACH-000169,-0.17122808972455456
ACH-000178,-0.04900565097126418
ACH-000183,-0.0763464624787681
ACH-000188,-0.031641055139779585
ACH-000189,-0.20207184436599893
ACH-000190,-0.11583364173207153
ACH-000198,-0.11928397182893093
ACH-000203,-0.008083806432873146
ACH-000204,-0.09745408541471053
ACH-000206,0.004512733762618791
ACH-000207,0.1426626055127557
ACH-000208,-0.2994857138297089
ACH-000210,-0.2491966684136705
ACH-000211,-0.07900982674206522
ACH-000215,-0.10683963880876568
ACH-000221,-0.10587657628200102
ACH-000222,-0.06798435614726367
ACH-000223,-0.09446122660607308
ACH-000226,-0.09263507785839804
ACH-000227,-0.03849824211735723
ACH-000228,-0.021184322942026858
ACH-000231,0.08257293624157118
ACH-000232,-0.08481667832093875
ACH-000233,-0.0983592122402665
ACH-000234,-0.15589039241881514
ACH-000235,-0.06436218098053847
ACH-000237,-0.13988849985863966
ACH-000238,-0.06290688893606262
ACH-000242,-0.05627995744840439
ACH-000243,-0.03579754661018171
ACH-000244,0.1520812137363912
ACH-000246,-0.08911848595671254
ACH-000248,-0.3279690197695164
