,COX7A2L (9167)
ACH-000332,-0.09924346529644064
ACH-000334,-0.12757667133642575
ACH-000335,0.043811649568755724
ACH-000336,-0.15484980930845146
ACH-000337,0.18464555813743053
ACH-000338,-0.31792670455707
ACH-000339,0.05813680334974077
ACH-000341,-0.14791549502126347
ACH-000348,-0.0677888073869249
ACH-000350,-0.010362879577160276
ACH-000352,-0.2160995751954769
ACH-000356,-0.047826731064481716
ACH-000361,-0.030481532235693443
ACH-000362,-0.06610493948087573
ACH-000363,-0.0711761779879973
ACH-000364,-0.01805261583912589
ACH-000365,0.023509948833576755
ACH-000366,-0.14092244878471116
ACH-000368,-0.12797978606903046
ACH-000374,-0.1295646809159344
ACH-000375,-0.10642287537010432
ACH-000376,-0.04962567732370067
ACH-000381,-0.06850961588835483
ACH-000383,-0.0723522346952632
ACH-000387,0.0019730885584337953
ACH-000389,-0.0755891017255991
ACH-000390,-0.17199952705711066
ACH-000393,0.016430323908279306
ACH-000395,-0.027263698237598263
ACH-000396,-0.04604564713384061
ACH-000397,-0.1218710724666366
ACH-000401,0.039774468799895185
ACH-000402,0.02398055934852544
ACH-000403,-0.042555601590533995
ACH-000404,0.04559949246998885
ACH-000406,0.052282046536155605
ACH-000407,-0.01253730542274224
ACH-000408,0.027192893207311438
ACH-000410,-0.10980306776337677
ACH-000411,-0.05597549453595505
ACH-000414,-0.05921288392419581
ACH-000415,-0.024901547403247497
ACH-000416,-0.031219411298537014
ACH-000420,0.2229948291709891
ACH-000421,0.09803403917344776
ACH-000424,-0.15399464868491758
ACH-000425,0.04409557512253296
ACH-000426,0.06339219348194589
ACH-000427,-0.15260382808319026
ACH-000433,0.023353439935096743
ACH-000435,0.010686861108090015
ACH-000436,-0.2687916415618184
ACH-000444,0.014445703143150638
ACH-000445,-0.05847335471016421
ACH-000448,-0.0727242213268165
ACH-000450,-0.23042853379105116
ACH-000452,0.033073260438621285
ACH-000454,-0.0983664443507712
ACH-000458,-0.006904134232439483
ACH-000459,-0.10512999884051398
ACH-000460,0.06171664613655644
ACH-000461,-0.0366762571953211
ACH-000463,-0.1368824001127677
ACH-000464,-0.09400916807077517
ACH-000466,0.011617721463589544
ACH-000467,-0.2120178946103585
ACH-000468,-0.03831054514942956
ACH-000469,-0.0200415942042007
ACH-000470,-0.008916309861848876
ACH-000471,-0.04106277007545132
ACH-000472,-0.07988119451430377
ACH-000473,0.15379275601687062
ACH-000475,-0.017678017374799442
ACH-000476,0.1953259135898458
ACH-000477,-0.054935256316421904
ACH-000479,-0.1801622172397377
ACH-000480,0.05018921521751127
ACH-000481,0.03890496618844034
ACH-000483,-0.07038788803055572
ACH-000484,0.054880751386889054
ACH-000485,-0.0132900258089769
ACH-000486,-0.09986614130878
ACH-000487,0.11716336416665002
ACH-000488,0.17691034568195854
ACH-000490,-0.14431930404168564
ACH-000491,-0.09796197758236276
ACH-000495,-0.08088473479001665
ACH-000496,-0.13282081546625404
ACH-000499,-0.3223653866265803
ACH-000500,0.09065839990837647
ACH-000502,-0.0029356368307382856
ACH-000503,-0.003366089211413803
ACH-000505,-0.04339043570306772
ACH-000507,-0.07494240290236588
ACH-000510,-0.04483637263194707
ACH-000511,-0.1893866122648686
ACH-000512,-0.16945890855105672
ACH-000516,-0.02175458007424369
ACH-000517,-0.03771079426147477
ACH-000518,0.026276319802186938
ACH-000520,-0.23191097181187115
ACH-000521,0.02199097291171341
ACH-000522,-0.1046328137350607
ACH-000524,0.02554559661511189
ACH-000527,-0.061808493175347874
ACH-000528,0.031188462647626463
ACH-000537,-0.07699200958415693
ACH-000541,0.03255223120393432
ACH-000542,-0.02979798774556054
ACH-000544,-0.04559068911876396
ACH-000545,-0.026878710415956214
ACH-000547,-0.18239239881429856
ACH-000548,-0.06414152846279578
ACH-000549,-0.05926786803843904
ACH-000550,-0.0016075309179510865
ACH-000552,-0.026766886261744352
ACH-000556,-0.0073633807344220545
ACH-000557,-0.04209727567500268
ACH-000569,-0.0212678269745011
ACH-000570,0.061321957329471516
ACH-000571,-0.01452897852972136
ACH-000573,-0.044776533696492184
ACH-000576,-0.02740839597783553
ACH-000579,-0.01640085418501696
ACH-000580,-0.02196267499907207
ACH-000584,0.09527885936868924
ACH-000585,0.027928210334387287
ACH-000588,-0.039667392585082166
ACH-000589,-0.0061212536623046435
ACH-000591,-0.14180500308945276
ACH-000593,-0.05891971365778888
ACH-000600,0.16351048589621706
ACH-000601,-0.002678191722591669
ACH-000605,0.1247760693710681
ACH-000606,-0.09156464910161577
ACH-000608,-0.07649236472178636
ACH-000614,-0.10570183698651693
ACH-000616,0.08259164555031195
ACH-000618,0.01835352463994774
ACH-000619,-0.0696996197889427
ACH-000620,-0.033485473536915625
ACH-000621,0.06203049171087259
ACH-000622,-0.021565075105774874
ACH-000623,0.036576461883543486
ACH-000624,-0.06637353845382414
ACH-000627,-0.010173088768788507
ACH-000630,-0.053599605290252116
ACH-000631,-0.007018981515951167
ACH-000632,0.039758620218640385
ACH-000633,0.5055153105270814
ACH-000637,-0.08333112219899605
ACH-000638,-0.09758841607445133
ACH-000646,-0.2534342536592881
ACH-000647,-0.04758863508789622
ACH-000648,0.22356857241577094
ACH-000649,-0.008258930253814654
ACH-000651,-0.10575062427107024
ACH-000652,-0.1097039249286893
ACH-000653,-0.15827000686316994
ACH-000657,-0.04271364432036074
ACH-000658,0.03523483260785995
ACH-000661,-0.019159574393041338
ACH-000662,0.3094040053720909
ACH-000663,-0.06496576653189871
ACH-000665,-0.1259917805793072
ACH-000671,-0.04625394065321916
ACH-000672,0.6618217950289711
ACH-000673,-0.025456583111284736
ACH-000676,0.01396917355463072
ACH-000677,0.01008341823423624
ACH-000681,-0.033578647636570765
ACH-000683,0.02732828742113936
ACH-000684,0.08646305842244066
ACH-000688,0.018263171989635504
ACH-000693,0.2624483910102601
ACH-000694,0.09991414823030992
ACH-000695,-0.11681138112968782
ACH-000696,-0.05777791023939397
ACH-000697,0.09221594559198848
ACH-000699,-0.023955394044039856
ACH-000701,0.2752410945961071
ACH-000706,-0.0558848821991143
ACH-000711,-0.02909943949064972
ACH-000713,0.06088079187637594
ACH-000714,-0.12403348256479604
ACH-000718,-0.03847619074020587
ACH-000720,-0.033039535117445645
ACH-000721,-0.09845161761383313
ACH-000724,0.04229674170985158
ACH-000725,-0.06663472981458744
ACH-000732,-0.012193429082015551
ACH-000734,0.025115736950682418
ACH-000735,-0.11570405669602155
ACH-000736,-0.10853944782579007
ACH-000738,-0.17352510990365605
ACH-000746,0.043019898108257015
ACH-000747,0.0013636240716060914
ACH-000748,-0.13414630274246486
ACH-000753,0.019555260483053283
ACH-000756,-0.03931628092979004
ACH-000757,0.032707473348787264
ACH-000758,0.06754634798430252
ACH-000760,-0.12893707640046814
ACH-000762,-0.11879438403797694
ACH-000763,0.002002732643847634
ACH-000764,0.07982002801532373
ACH-000765,0.08072957256117756
ACH-000766,-0.0250513952505539
ACH-000767,-0.16456447903893145
ACH-000768,-0.04299170400778296
ACH-000769,0.009423896935315824
ACH-000770,0.0004925903557540572
ACH-000771,-0.0402488680032293
ACH-000773,0.02291574050487143
ACH-000776,0.13864798540812506
ACH-000777,-0.013431842531315892
ACH-000778,0.07270135779055698
ACH-000781,-0.05938933239753499
ACH-000782,-0.12927528177289133
ACH-000783,-0.1401695611611381
ACH-000784,-0.0034477483594649865
ACH-000785,-0.15401127096319514
ACH-000787,-0.06391418421073157
ACH-000788,-0.05705444596732012
ACH-000791,-0.12133667817512872
ACH-000792,-0.11015959754282273
ACH-000794,-0.09200794650781882
ACH-000796,-0.04843414250661556
ACH-000798,-0.10832747716184978
ACH-000799,-0.28439851145112965
ACH-000800,0.11650819954057548
ACH-000802,0.06638611507614225
ACH-000804,-0.0009656937018536553
ACH-000805,0.016885933332700106
ACH-000809,0.02308292658136628
ACH-000810,-0.03782076704066775
ACH-000811,-0.05323440017166127
ACH-000817,-0.08766753610152207
ACH-000819,-0.0053715712288471395
ACH-000820,0.010128160776282927
ACH-000821,0.006077621398160885
ACH-000822,-0.155386299457712
ACH-000823,-0.01689804226663645
ACH-000824,0.04911263526999368
ACH-000827,-0.06401316627697529
ACH-000829,0.218896727343982
ACH-000831,-0.1796319709908489
ACH-000832,0.002719439414340957
ACH-000833,-0.1084611323953864
ACH-000834,0.13181831281057876
ACH-000835,-0.03642466808563915
ACH-000836,0.07634888058812338
ACH-000837,-0.048715828976494714
ACH-000838,-0.122313617905633
ACH-000839,-0.16239719104445555
ACH-000840,-0.005850556241437212
ACH-000841,0.018961162887155162
ACH-000843,-0.1124454080857402
ACH-000846,-0.006176660625702156
ACH-000847,-0.0038033452956341405
ACH-000848,0.0838310863010374
ACH-000849,-0.015538964390937555
ACH-000851,-0.012229836865747645
ACH-000855,0.13836902801004258
ACH-000856,0.0997213831490122
ACH-000858,0.058142013578061334
ACH-000859,-0.0015846659027318505
ACH-000861,-0.008406163478366587
ACH-000862,-0.06785040474815078
ACH-000865,-0.04590891308922068
ACH-000866,-0.09303783551373852
ACH-000867,-0.07201621116422753
ACH-000869,0.03256170471814778
ACH-000872,0.039129677821243776
ACH-000873,-0.05156621303212645
ACH-000876,0.06170205694165847
ACH-000878,-0.033145131396682063
ACH-000880,-0.03087131235519155
ACH-000881,0.06190875672014669
ACH-000882,0.03420057565599875
ACH-000884,0.025430080095450804
ACH-000885,0.01135309508129735
ACH-000887,0.03762197762940837
ACH-000889,0.03251652441617511
ACH-000896,-0.005781498537898339
ACH-000898,0.238247793266909
ACH-000900,-0.23148290946804445
ACH-000901,-0.014785983833790638
ACH-000905,0.02101967224362964
ACH-000906,0.06852134495848353
ACH-000907,-0.06957787032544242
ACH-000910,-0.06261792958776406
ACH-000911,-0.03915788922751121
ACH-000912,-0.05422830842296629
ACH-000913,0.08261605290721892
ACH-000915,-0.056953961814926624
ACH-000916,-0.008229928565442357
ACH-000917,0.026738114168032644
ACH-000920,-0.4347190102750372
ACH-000921,-0.007547399198393512
ACH-000924,-0.0648838997256938
ACH-000926,-0.048356738548056284
ACH-000928,-0.03196612836217901
ACH-000929,-0.18676720463298166
ACH-000932,-0.15827576206102234
ACH-000935,0.14847467470082198
ACH-000936,-0.040237265854834114
ACH-000937,-0.001595128861950547
ACH-000938,0.09018422463368343
ACH-000939,-0.03903463250067906
ACH-000941,-0.03266643049194068
ACH-000943,0.07249209771767244
ACH-000946,-0.11680810664991913
ACH-000947,0.03272131086961892
ACH-000948,0.11136926677385747
ACH-000950,0.21090669647730856
ACH-000953,-0.10992614957703747
ACH-000954,0.044789103586756036
ACH-000957,-0.16314700682898362
ACH-000958,-0.09442875059512484
ACH-000960,-0.08110963437775162
ACH-000963,-0.11102296297911926
ACH-000968,-0.07011205009142044
ACH-000969,0.03716233207077161
ACH-000972,-0.16982688049603262
ACH-000973,-0.10489775362841863
ACH-000974,0.0845862942722895
ACH-000978,0.08169705527295874
ACH-000984,-0.07655319896784933
ACH-000986,-0.11671968156180895
ACH-000988,-0.039484003684628
ACH-000993,0.017216073578890642
ACH-000994,-0.2515220669258213
ACH-000996,-0.09210118638597513
ACH-001001,-0.18877791290593804
ACH-001020,0.11009441501153157
ACH-001028,0.017610516897284618
ACH-001031,0.10629945649960514
ACH-001038,0.017774150222738427
ACH-001048,-0.021914345019608115
ACH-001050,0.10226207770441408
ACH-001053,-0.14082994057098402
ACH-001054,0.16971050424290315
ACH-001061,-0.03867051673491431
ACH-001067,-0.17686617280742356
ACH-001075,-0.061032174904315666
ACH-001096,-0.026449752887633043
ACH-001111,0.08900343510346513
ACH-001119,-0.11941705235825215
ACH-001128,-0.04413697954992068
ACH-001134,-0.014044315262752408
ACH-001151,-0.130572212597951
ACH-001163,0.033919558122246674
ACH-001164,-0.3130380378342833
ACH-001183,-0.10447847334750192
ACH-001192,0.0108724339449152
ACH-001193,-0.1726733509141301
ACH-001196,-0.20731457883558504
ACH-001197,-0.11824335206322174
ACH-001205,-0.1791435561979907
ACH-001211,-0.05372342999909978
ACH-001212,-0.1814075717239981
ACH-001228,-0.02259909798474747
ACH-001232,-0.11394351144069725
ACH-001239,-0.11148918944145496
ACH-001270,0.23364067896987406
ACH-001274,-0.005482419970527193
ACH-001275,0.029526152636680108
ACH-001277,0.16359427869994236
ACH-001278,0.07373145337017227
ACH-001280,-0.0898597025025171
ACH-001283,0.0017607341236330835
ACH-001289,-0.2304296854579228
ACH-001300,-0.15761942989678449
ACH-001301,-0.061876124868607274
ACH-001302,0.049478166185423784
ACH-001306,-0.048916495803869565
ACH-001318,0.044078133643578224
ACH-001322,-0.2521494415669815
ACH-001328,-0.04408004413511103
ACH-001332,-0.03632355905239023
ACH-001336,0.052426575479453945
ACH-001346,0.046922841906851816
ACH-001353,-0.029132659170264256
ACH-001354,-0.07542619821527162
ACH-001367,-0.13644624426548627
ACH-001368,0.15333223127034473
ACH-001374,-0.04501745410664116
ACH-001377,0.036194173551256384
ACH-001380,0.050880880253302466
ACH-001391,0.01430616412958499
ACH-001408,-0.05801948111645645
ACH-001430,-0.040706028193543714
ACH-001431,0.12963742366442724
ACH-001450,-0.2658583730545201
ACH-001496,0.03286104089750252
ACH-001500,0.13559742832810065
ACH-001523,0.01813468339613299
ACH-001532,-0.059710936883729526
ACH-001550,0.047435079755170535
ACH-001552,0.0112390209282013
ACH-001554,0.08919671075178863
ACH-001654,0.036574690686414536
ACH-001735,-0.037132070820490984
ACH-001736,0.1654902210482264
ACH-001737,0.06305055761679076
ACH-001740,-0.09321179029277092
ACH-001745,-0.12457149946947155
ACH-001765,-0.028455289733402632
