,TMF1 (7110)
ACH-000004,-0.006680061856657017
ACH-000005,-0.049781929878919724
ACH-000007,-0.05534433692975545
ACH-000009,0.08441981688154551
ACH-000011,0.11113794869890567
ACH-000012,0.10071356298792672
ACH-000013,0.062444613880602275
ACH-000014,0.07780189829550273
ACH-000015,0.0294630208367115
ACH-000017,-0.0010355235412894408
ACH-000018,-0.08276444283750381
ACH-000019,0.001636133096132537
ACH-000021,0.0015030814872600462
ACH-000022,-0.032967124150760134
ACH-000025,-0.10975350774905564
ACH-000028,-0.00022039526909405508
ACH-000030,0.03803593384034467
ACH-000035,-0.040783161070066944
ACH-000036,-0.04863114355076472
ACH-000037,0.06363610562557302
ACH-000039,-0.033676619375959026
ACH-000040,-0.08882501442792823
ACH-000041,0.02500670125677649
ACH-000042,0.056236886697581145
ACH-000045,0.0033419739687851144
ACH-000047,0.04542636759863875
ACH-000052,-0.080604818960992
ACH-000053,0.0069412615277176
ACH-000054,-0.1138334928057889
ACH-000055,-0.0999974313556661
ACH-000060,-0.026147130060548904
ACH-000067,-0.1998856436559982
ACH-000070,-0.018920353557500186
ACH-000075,-0.021679028440186442
ACH-000078,0.06322774133515484
ACH-000082,0.117129761084926
ACH-000085,0.07385220149469666
ACH-000086,-0.00749746745267126
ACH-000087,-0.06634990320809217
ACH-000092,0.10331187982513518
ACH-000095,0.016405416304534643
ACH-000097,0.017974130770525967
ACH-000098,-0.09364646593361599
ACH-000099,0.022894005908011952
ACH-000108,-0.07495552751888243
ACH-000113,-0.12307045245435128
ACH-000116,0.04389270441821391
ACH-000118,-0.021049382072737582
ACH-000120,-0.04545214298146534
ACH-000123,0.005132368177651383
ACH-000127,-0.04889190289408992
ACH-000128,0.03133659673757038
ACH-000132,0.1267689221442708
ACH-000133,-0.016954000137433003
ACH-000137,-0.08564802347994503
ACH-000138,0.058763322744987065
ACH-000142,-0.023208988392544115
ACH-000143,0.11510320553210796
ACH-000146,-0.02145190151188195
ACH-000148,0.1287532134860326
ACH-000150,-0.06391001413562783
ACH-000152,-0.10661616009548397
ACH-000153,-0.14336339114102792
ACH-000159,-0.0937069151796853
ACH-000160,0.043487686904478164
ACH-000163,0.14085813877753545
ACH-000167,0.00837818144372255
ACH-000168,0.13799448656795468
ACH-000169,0.04333518788550463
ACH-000178,-0.045481789225626734
ACH-000183,0.03451446161760921
ACH-000188,0.03876761945002127
ACH-000189,0.2448849782787441
ACH-000190,-0.029337300097308838
ACH-000198,-0.06716845680367825
ACH-000203,0.18052511150921646
ACH-000204,-0.09087562745058933
ACH-000206,0.16874948484023958
ACH-000207,-0.25732292736561185
ACH-000208,-0.3027535220346637
ACH-000210,-0.005732548174668021
ACH-000211,0.03084156614778826
ACH-000215,0.03131586355237781
ACH-000221,-0.16007896310947756
ACH-000222,0.0225864857258954
ACH-000223,0.06922927902077099
ACH-000226,0.0018835281220700706
ACH-000227,-0.015174006316153834
ACH-000228,-0.09759907825203776
ACH-000231,0.021383823711241947
ACH-000232,0.06719971267825975
ACH-000233,-0.09338893858674796
ACH-000234,-0.012842685951590114
ACH-000235,-0.010823865713345178
ACH-000237,0.04827701974420155
ACH-000238,0.05796537732497195
ACH-000242,-0.002957363309274031
ACH-000243,-0.0511881390296032
ACH-000244,-0.20328128253806332
ACH-000246,-0.055148589420842525
ACH-000248,0.008491582997100679
ACH-000250,-0.025712528185561623
ACH-000251,-0.04684456943797898
ACH-000252,-0.10317898843324194
ACH-000253,-0.017533425424908804
ACH-000255,-0.046729615877576236
ACH-000256,-0.010335091233341823
ACH-000257,-0.1620453015656261
ACH-000258,0.21362734687707885
ACH-000259,0.053919516591512735
ACH-000260,-0.008431346845554577
ACH-000261,-0.014963934188072332
ACH-000262,-0.09610648269502917
ACH-000263,0.3135861078826285
ACH-000264,0.02079793501475878
ACH-000265,-0.01484689953970909
ACH-000266,0.0014935664062112233
ACH-000272,-0.012646800913346964
ACH-000274,-0.07602571232383132
ACH-000277,-0.09907681967621478
ACH-000278,0.08165575846778049
ACH-000279,0.045468638635493705
ACH-000280,0.09300490134026693
ACH-000281,0.07207510468111017
ACH-000288,0.022461901320889276
ACH-000291,0.008343945816464457
ACH-000293,-0.13280952674165458
ACH-000294,0.09320394845170807
ACH-000295,0.029892987759058368
ACH-000296,-0.05319562123611657
ACH-000302,-0.04437807944512638
ACH-000304,-0.05189055227384385
ACH-000307,-0.033840793275354414
ACH-000308,-0.04081662707051152
ACH-000310,0.11370463163103715
ACH-000311,0.036992229047185014
ACH-000312,-0.02752155527554382
ACH-000315,0.1888483015587588
ACH-000316,0.041082350083309266
ACH-000317,-0.09841640477627832
ACH-000318,-0.002129102060898253
ACH-000319,0.09463111511220716
ACH-000320,0.1542163828118105
ACH-000322,-0.19686917784177568
ACH-000323,-0.08475165858171907
ACH-000324,-0.03308650349598776
ACH-000329,0.019648874244515068
ACH-000330,-0.01775793176033559
ACH-000331,-0.08977124066449807
ACH-000332,0.010284132840442413
ACH-000334,0.05817626146044402
ACH-000335,-0.022262278424720467
ACH-000336,-0.13189491734653316
ACH-000337,0.015753071001014987
ACH-000338,-0.08607143739659598
ACH-000339,0.001729683744438366
ACH-000341,0.013525587996557531
ACH-000348,0.052663950527933885
ACH-000350,0.06598106993254467
ACH-000352,0.00964770833173534
ACH-000356,-0.11477646336001646
ACH-000361,-0.08157141936267617
ACH-000362,-0.10029440900237216
ACH-000363,-0.009798120092119004
ACH-000364,0.020213405284039563
ACH-000365,0.09834130269663448
ACH-000366,-0.03022489570441108
ACH-000368,0.0624009585940329
ACH-000374,-0.08975682051779632
ACH-000375,-0.09951588029600894
ACH-000376,-0.05040278646081869
ACH-000381,-0.0412238497751119
ACH-000383,-0.013069622470261584
ACH-000387,0.02497264549983756
ACH-000389,0.03856281920116468
ACH-000390,-0.04373013669940354
ACH-000393,-0.09503724003915984
ACH-000395,-0.10115928424145712
ACH-000396,-0.08481609714257304
ACH-000397,-0.13427559435733713
ACH-000401,-0.1908181623266354
ACH-000402,0.228141682102048
ACH-000403,0.026304767043089868
ACH-000404,0.00869986918264591
ACH-000406,-0.017562128919978617
ACH-000407,0.03421438809644781
ACH-000408,0.0919473563249278
ACH-000410,-0.04021461635169472
ACH-000411,0.017332048618388197
ACH-000414,-0.02165483443052248
ACH-000415,-0.1646208208085427
ACH-000416,0.031803216064239616
ACH-000420,-0.1093255277725594
ACH-000421,-0.014113099441951068
ACH-000424,0.07956071637012334
ACH-000425,-0.2798493567599138
ACH-000426,-0.03985633205404319
ACH-000427,-0.002903572733142467
ACH-000433,-0.1180822240338528
ACH-000435,0.1513846962148406
ACH-000436,0.016423091037513743
ACH-000444,0.07052326035260424
ACH-000445,-0.06582728545558808
ACH-000448,-0.06622325976425211
ACH-000450,-0.14467972222663786
ACH-000452,-0.04684267899530351
ACH-000454,0.0015968448695783597
