,MDP1 (145553)
ACH-000304,-0.3367942640832117
ACH-000307,-0.21660954548740852
ACH-000308,-0.13115017970536694
ACH-000310,-0.3016222077696715
ACH-000311,-0.3548824504893056
ACH-000312,-0.05424907258700158
ACH-000315,-0.2573617387912889
ACH-000316,-0.08394103869279558
ACH-000317,-0.28731140165394936
ACH-000318,-0.18351296101697304
ACH-000319,-0.11778911746582615
ACH-000320,-0.17780779316899112
ACH-000322,-0.2578450695741392
ACH-000323,-0.27647539717748026
ACH-000324,-0.1116714750178038
ACH-000329,-0.2039339320872647
ACH-000330,-0.1309015701727663
ACH-000331,-0.15264204741140194
ACH-000332,-0.2237485817895235
ACH-000334,-0.4352474105245233
ACH-000335,-0.25154808157886993
ACH-000336,0.13322289961240605
ACH-000337,-0.32106963624875057
ACH-000338,-0.14825347828317315
ACH-000339,-0.17664911366711605
ACH-000341,-0.598859344790454
ACH-000348,-0.22452571524297546
ACH-000350,-0.13036027304819328
ACH-000352,-0.30186422728200296
ACH-000356,-0.40438585860658816
ACH-000361,-0.20571423527537844
ACH-000362,-0.10188378886511207
ACH-000363,-0.22477907254975596
ACH-000364,-0.3709552204455325
ACH-000365,-0.05704570608681109
ACH-000366,-0.3954419244219109
ACH-000368,-0.11060534470682716
ACH-000374,-0.20126416740706987
ACH-000375,-0.241597314391235
ACH-000376,-0.2845106857196364
ACH-000381,-0.09614467293235117
ACH-000383,-0.20889479874377914
ACH-000387,-0.010739998515964895
ACH-000389,-0.10522504834059923
ACH-000390,-0.3369407196148577
ACH-000393,-0.3620855456775745
ACH-000395,-0.17551390787347215
ACH-000396,-0.05449091561507667
ACH-000397,-0.19224150590247585
ACH-000401,-0.2453043292137542
ACH-000402,-0.21327677301755044
ACH-000403,-0.25022968377292043
ACH-000404,-0.399654704303468
ACH-000406,-0.1959850841419231
ACH-000407,-0.2241133959327008
ACH-000408,-0.10080366709465184
ACH-000410,-0.09036431252738364
ACH-000411,-0.17338911193522824
ACH-000414,-0.06839026342461592
ACH-000415,-0.2984108767334952
ACH-000416,-0.1514320744437759
ACH-000420,-0.35314853946875285
ACH-000421,-0.14735518190696556
ACH-000424,-0.01040908057351462
ACH-000425,-0.24992761831604304
ACH-000426,-0.11397913746719494
ACH-000427,-0.2633744819235123
ACH-000433,-0.3191553497626898
ACH-000435,-0.274912007589466
ACH-000436,-0.2321446527474557
ACH-000444,-0.24958504524345146
ACH-000445,-0.3331739142839361
ACH-000448,-0.28756058646093563
ACH-000450,-0.0894757451252997
ACH-000452,-0.06194149982909587
ACH-000454,-0.2696067100587442
ACH-000458,-0.19550439331722985
ACH-000459,-0.16127832216453114
ACH-000460,-0.14041526795268064
ACH-000461,-0.1870115171001253
ACH-000463,-0.3286045180576391
ACH-000464,-0.2646352066458785
ACH-000466,-0.10151066201592887
ACH-000467,-0.37747183965547937
ACH-000468,0.04247448132301828
ACH-000469,-0.1337590959984961
ACH-000470,-0.13795986110912153
ACH-000471,-0.2641536301653844
ACH-000472,-0.1980640227909151
ACH-000473,-0.11162552794679677
ACH-000475,-0.17384249563687645
ACH-000476,-0.14569102386984412
ACH-000477,-0.3102455154714089
ACH-000479,0.013691300403726757
ACH-000480,-0.17736806002490196
ACH-000481,-0.2935731640998947
ACH-000483,-0.2644869823242232
ACH-000484,-0.1453750244968798
ACH-000485,-0.4265686786803848
ACH-000486,-0.2510270507338217
ACH-000487,-0.2084043501219157
ACH-000488,-0.11596074173191592
ACH-000490,-0.19201959632325175
ACH-000491,-0.17844584050580306
ACH-000495,-0.0594919297928021
ACH-000496,-0.07092074510119242
ACH-000499,-0.1724117820458891
ACH-000500,-0.3883620301515396
ACH-000502,-0.1826847757445992
ACH-000503,0.015765430979620472
ACH-000505,-0.21323834080252588
ACH-000507,-0.08048820118565017
ACH-000510,-0.1668340939782713
ACH-000511,-0.20585706058795575
ACH-000512,-0.18975981692704336
ACH-000516,-0.2137387195745465
ACH-000517,-0.1446493173372956
ACH-000518,-0.07747385310348756
ACH-000520,-0.3148169936032978
ACH-000521,-0.18778087031051527
ACH-000522,-0.251153127013037
ACH-000524,-0.20661959699030408
ACH-000527,-0.19455641379108968
ACH-000528,-0.2620672709742569
ACH-000537,-0.14574961759773525
ACH-000541,-0.15755273706685002
ACH-000542,-0.2372960943105997
ACH-000544,-0.18803385278540444
ACH-000545,-0.32355789512160965
ACH-000547,-0.20194590499342074
ACH-000548,-0.11687120713435345
ACH-000549,-0.19310917202150268
ACH-000550,-0.26929519794392176
ACH-000552,-0.2753712829247126
ACH-000556,-0.25885847960893305
ACH-000557,0.036501547925503634
ACH-000569,-0.3056037401942146
ACH-000570,-0.15505802883692751
ACH-000571,-0.19895438416214054
ACH-000573,-0.10733664678859296
ACH-000576,-0.16464022372782045
ACH-000579,-0.10713642781898863
ACH-000580,-0.3768208541855626
ACH-000584,-0.1896052600513136
ACH-000585,-0.11629253304040535
ACH-000588,-0.08689545242135394
ACH-000589,-0.07748363744069288
ACH-000591,-0.3357789382438086
ACH-000593,-0.06600804531614443
ACH-000600,-0.23908864557516735
ACH-000601,-0.20868373599853088
ACH-000605,-0.07820283868136943
ACH-000606,-0.2364072430528248
ACH-000608,-0.2756598870017013
ACH-000614,-0.24634433555949325
ACH-000616,-0.2320818662050112
ACH-000618,-0.13241408773689664
ACH-000619,-0.2694803587149908
ACH-000620,-0.1740758331586682
ACH-000621,-0.1268355215562482
ACH-000622,-0.27643683910260075
ACH-000623,-0.0921267257250884
ACH-000624,-0.11542003978665424
ACH-000627,-0.17391569400022713
ACH-000630,-0.10455655652157203
ACH-000631,-0.032879967332737035
ACH-000632,-0.2469014350151653
ACH-000633,-0.334937235010583
ACH-000637,-0.2201963804205803
ACH-000638,-0.38070684057474535
ACH-000646,-0.0977076391395509
ACH-000647,-0.19037627640332247
ACH-000648,-0.05479281458129034
ACH-000649,-0.1861094153176935
ACH-000651,-0.198781532796687
ACH-000652,-0.21419381784433766
ACH-000653,-0.2368334378221253
ACH-000657,-0.22905523698225405
ACH-000658,-0.029279033908229283
ACH-000661,-0.06228625672767209
ACH-000662,-0.12993064458551626
ACH-000663,-0.3070294139406937
ACH-000665,-0.10255824865203836
ACH-000671,-0.19830960809775314
ACH-000672,-0.18466403175698531
ACH-000673,-0.15130368224798646
ACH-000676,-0.3070144176208344
ACH-000677,-0.30485704239139594
ACH-000681,-0.09615754292418237
ACH-000683,-0.18385383182043466
ACH-000684,-0.09692643556714414
ACH-000688,-0.2840512867833331
ACH-000693,-0.15327417029879847
ACH-000694,-0.3350499664728946
ACH-000695,-0.19292413116373774
ACH-000696,-0.2583323829335353
ACH-000697,-0.37813043473077496
ACH-000699,-0.21721843236587
ACH-000701,-0.2940112821539186
ACH-000706,-0.2067324868945243
ACH-000711,-0.2419026520777642
ACH-000713,-0.2572662199987454
ACH-000714,-0.13577448817505808
ACH-000718,-0.07122411622750265
ACH-000720,-0.029595482110087976
ACH-000721,-0.291580767458441
ACH-000724,-0.10163300194932916
ACH-000725,-0.2048389231688308
ACH-000732,-0.3166938667642896
ACH-000734,-0.1700708324450645
ACH-000735,-0.15705668948371534
ACH-000736,-0.2596923893174735
ACH-000738,-0.13514781266551146
ACH-000746,-0.18572641862018852
ACH-000747,-0.2857703970520393
ACH-000748,-0.26171296081986545
ACH-000753,-0.12780135227404416
ACH-000756,-0.02091875708094845
ACH-000757,-0.15614648302072498
ACH-000758,-0.2334911657065325
ACH-000760,-0.10969126708998972
ACH-000762,-0.19457924467679627
ACH-000763,-0.15230807846255573
ACH-000764,-0.07432820110148228
ACH-000765,-0.26926953049869656
ACH-000766,-0.3265535467735132
ACH-000767,-0.1389302065009359
ACH-000768,-0.12383920866342732
ACH-000769,-0.07804966815823405
ACH-000770,-0.3166138531518164
ACH-000771,-0.11851943252356767
ACH-000773,-0.09607690914499116
ACH-000776,-0.3010839345773624
ACH-000777,-0.23974523073313664
ACH-000778,-0.15644435795861644
ACH-000781,-0.08604693079791872
ACH-000782,-0.00558562820463781
ACH-000783,-0.24826303778539466
ACH-000784,-0.11011167305232816
ACH-000785,-0.16276457554686233
ACH-000787,-0.06465965977632751
ACH-000788,-0.2004938400624109
ACH-000791,-0.22661000874528625
ACH-000792,-0.29204576811784444
ACH-000794,-0.15349720785085988
ACH-000796,-0.2316527331121576
ACH-000798,-0.044434189773976
ACH-000799,-0.4295836957507442
ACH-000800,-0.23438168424399286
ACH-000802,-0.13241904919410882
ACH-000804,-0.15949142004573236
ACH-000805,-0.3955829519179883
ACH-000809,-0.1038630950931635
ACH-000810,-0.04591768200838491
ACH-000811,-0.15766848854831345
ACH-000817,-0.20677637180387856
ACH-000819,-0.11615222191920264
ACH-000820,-0.0958842866238672
ACH-000821,-0.19574669164237785
ACH-000822,-0.26122917851577443
ACH-000823,-0.3347826080058344
ACH-000824,-0.30781939845809564
ACH-000827,-0.2891427086358941
ACH-000829,-0.2001083760876208
ACH-000831,-0.2984488624862419
ACH-000832,-0.3848275882846078
ACH-000833,-0.17127974406314453
ACH-000834,-0.1587057002495645
ACH-000835,-0.1065557442656696
ACH-000836,-0.2264451656683157
ACH-000837,-0.15843911755252787
ACH-000838,-0.11024243690425374
ACH-000839,-0.17655511238248614
ACH-000840,-0.25391155207902305
ACH-000841,-0.3797055899959641
ACH-000843,-0.2402235542483289
ACH-000846,-0.16436462240308605
ACH-000847,-0.1800014011579223
ACH-000848,-0.2788113273050733
ACH-000849,-0.23028601106698876
ACH-000851,-0.2660841335251665
ACH-000855,-0.12562406383454452
ACH-000856,-0.17515128917512604
ACH-000858,-0.18609026532729314
ACH-000859,-0.31127753234204464
ACH-000861,-0.19825263690870745
ACH-000862,-0.0790707791617267
ACH-000865,-0.3664766305625903
ACH-000866,-0.1994518905498759
ACH-000867,-0.2156834813975602
ACH-000869,0.0441612584210901
ACH-000872,-0.06321411683584459
ACH-000873,-0.09500238654642172
ACH-000876,-0.1841708217521952
ACH-000878,-0.2122871476573132
ACH-000880,-0.3562003423347455
ACH-000881,-0.1902313614200825
ACH-000882,-0.2172059459074024
ACH-000884,-0.04697413066704923
ACH-000885,-0.1436898652713238
ACH-000887,-0.2585221600929473
ACH-000889,-0.3837094333719777
ACH-000896,-0.14898294584115768
ACH-000898,-0.19630247916758609
ACH-000900,-0.2302440019229433
ACH-000901,-0.21360054828742814
ACH-000905,-0.1951454249112599
ACH-000906,-0.18026064083572646
ACH-000907,-0.1273612727089197
ACH-000910,-0.07169384473464606
ACH-000911,-0.2264043708318835
ACH-000912,-0.33523003242047045
ACH-000913,-0.3333182369907408
ACH-000915,-0.24284268148984284
ACH-000916,-0.21796913149508806
ACH-000917,-0.2102386437620277
ACH-000920,-0.09666290323830977
ACH-000921,-0.3637917627876687
ACH-000924,-0.08104527663903911
ACH-000926,-0.17563281868164435
ACH-000928,-0.2812446991659978
ACH-000929,0.14036465056903186
ACH-000932,-0.3529547162779274
ACH-000935,-0.3423586395093233
ACH-000936,-0.16761405654385092
ACH-000937,-0.1466757787403345
ACH-000938,-0.11167710170632067
ACH-000939,-0.4630865221048264
ACH-000941,-0.3022249663448847
ACH-000943,-0.0806958461411502
ACH-000946,-0.2551804041699533
ACH-000947,-0.2653106154575314
ACH-000948,-0.21733238178207945
ACH-000950,-0.17781708255949075
ACH-000953,-0.10304530590342896
ACH-000954,0.07039737120701389
ACH-000957,-0.3281294452683139
ACH-000958,-0.13635778245584676
ACH-000960,-0.15415397735283629
ACH-000963,-0.40971718348626535
ACH-000968,0.06554786002014278
ACH-000969,-0.20844895093308616
ACH-000972,-0.15219338969990087
ACH-000973,-0.1234382838376957
ACH-000974,-0.1900936129762314
ACH-000978,-0.5748429733840569
ACH-000984,-0.2410926490736619
ACH-000986,-0.2920105373673769
ACH-000988,-0.14982424083672852
ACH-000993,-0.3717235482061806
ACH-000994,-0.045657319086778725
ACH-000996,-0.19401630440317014
ACH-001001,-0.17303280684451602
ACH-001020,-0.1202756626426794
ACH-001028,-0.2553129563608965
ACH-001031,0.2905714849064988
ACH-001038,-0.16187860822065625
ACH-001048,-0.18672961578161068
ACH-001050,-0.21818014115783732
ACH-001053,-0.3824761550807134
ACH-001054,-0.18837553776549254
ACH-001061,-0.11645935752480722
ACH-001067,-0.0961636552417638
ACH-001075,-0.15208453771090688
ACH-001096,-0.14599802992761998
ACH-001111,-0.1005216666468296
ACH-001119,-0.2622295544350653
ACH-001128,-0.2347274521323608
ACH-001134,-0.3184053539330288
ACH-001151,-0.2156179131567756
ACH-001163,-0.2783788739220591
ACH-001164,-0.039539552079209776
ACH-001183,-0.21959197407407224
ACH-001192,-0.12294310154011508
ACH-001193,-0.2622297058226423
ACH-001196,-0.2883338779218728
ACH-001197,-0.1667926707470018
ACH-001205,-0.0695562194346493
ACH-001211,-0.28362155838396225
ACH-001212,-0.19537847380813556
ACH-001228,-0.11827317662944248
ACH-001232,-0.15234137532879727
ACH-001239,-0.15091228282079774
ACH-001270,0.0028391250370551468
ACH-001274,-0.23934731680329496
ACH-001275,-0.18982305284573925
ACH-001277,-0.3717766178956196
ACH-001278,-0.35040505575709313
ACH-001280,-0.3252013071012179
ACH-001283,-0.20864313306544066
ACH-001289,-0.2457258447409304
ACH-001300,-0.2392039636958012
ACH-001301,-0.3095987366408916
ACH-001302,-0.2137596125934649
ACH-001306,-0.015905083949589442
ACH-001318,-0.2818298496480475
ACH-001322,-0.3290547146657127
ACH-001328,-0.13859047580133624
ACH-001332,-0.09219425924133454
ACH-001336,-0.2106993055298232
ACH-001346,-0.3631480617692179
ACH-001353,-0.2793484178169208
ACH-001354,-0.032421982310695346
ACH-001367,-0.34393841730825103
ACH-001368,-0.3515823486855321
ACH-001374,-0.11757647526737915
ACH-001377,-0.17547149492821915
ACH-001380,-0.2208499553852997
ACH-001391,-0.2959506514863709
ACH-001408,-0.2802453633283617
ACH-001430,0.2253026285118739
ACH-001431,-0.2574766652162673
ACH-001450,-0.09644227354578533
ACH-001496,-0.314334698452502
ACH-001500,-0.16927819183557716
ACH-001523,-0.20544651088607566
ACH-001532,-0.20073393827290384
ACH-001550,-0.4130720504444437
ACH-001552,-0.13669550857194382
ACH-001554,-0.18292982443802744
ACH-001654,-0.18360991597062384
ACH-001735,-0.19185570433386745
ACH-001736,-0.14129533731448074
ACH-001737,-0.4020828255694784
ACH-001740,-0.08769515372652506
ACH-001745,-0.29550669149528475
ACH-001765,-0.24795404805771626
