,BAALC (79870)
ACH-000004,0.038860532705083266
ACH-000005,0.0733925727506834
ACH-000007,0.03669070258651642
ACH-000009,0.09189633730081208
ACH-000011,-0.036319510842610536
ACH-000012,-0.19268767664232045
ACH-000013,-0.07446662778997261
ACH-000014,0.10665881601207793
ACH-000015,-0.11159351849187356
ACH-000017,-0.012456939491944357
ACH-000018,-0.09759368366707552
ACH-000019,0.014457859625232222
ACH-000021,-0.06548310556880654
ACH-000022,-0.054292134392247775
ACH-000025,-0.1005984024638962
ACH-000028,-0.12592984867663326
ACH-000030,-0.04611731594792741
ACH-000035,-0.060459290283069525
ACH-000036,0.01743439671916721
ACH-000037,-0.003194891132779358
ACH-000039,0.05994460852723521
ACH-000040,-0.1536351833432934
ACH-000041,-0.03222702839187247
ACH-000042,-0.002086035896606948
ACH-000045,0.019325267895867124
ACH-000047,0.01646755048337489
ACH-000052,0.14710716478482688
ACH-000053,0.005228732531040701
ACH-000054,-0.053714129979877887
ACH-000055,-0.29169019437832183
ACH-000060,0.023859096935794032
ACH-000067,-0.0064715139106072605
ACH-000070,-0.2018014606075077
ACH-000075,0.07290006828367973
ACH-000078,0.04821189189483115
ACH-000082,0.056985220184167476
ACH-000085,-0.15573431190736747
ACH-000086,-0.029344024777135533
ACH-000087,0.20221569400742087
ACH-000092,-0.031148572115522632
ACH-000095,0.07865457574277837
ACH-000097,-0.028634114023407164
ACH-000098,0.020308165523239784
ACH-000099,-0.047742045307683265
ACH-000108,-0.06630753559269885
ACH-000113,-0.030556168195975144
ACH-000116,0.05058445924511365
ACH-000118,-0.06849997590474324
ACH-000120,-0.2047472094869368
ACH-000123,0.010682983830717295
ACH-000127,0.005024872564060957
ACH-000128,0.006756594504427643
ACH-000132,-0.07800316945629569
ACH-000133,-0.05251456127926163
ACH-000137,0.0572494179034644
ACH-000138,0.027410661660009102
ACH-000142,0.014065195098745915
ACH-000143,-0.04582596176967303
ACH-000146,-0.11334677384272182
ACH-000148,-0.016842355304894387
ACH-000150,-0.1949602820739425
