,RRAD (6236)
ACH-000627,-0.23830642048524145
ACH-000630,-0.22011594055865816
ACH-000631,-0.4056754567322445
ACH-000632,-0.1412726581065307
ACH-000633,-0.21902598214089164
ACH-000637,-0.3996374631929245
ACH-000638,-0.16092290853650953
ACH-000646,-0.17913931608716452
ACH-000647,-0.3550092057786314
ACH-000648,-0.1867330004739932
ACH-000649,-0.16122952760624906
ACH-000651,-0.5311327532265365
ACH-000652,-0.24790330750957365
ACH-000653,-0.07608126731117823
ACH-000657,-0.1823391392634364
ACH-000658,-0.27222808945306115
ACH-000661,-0.13814553979210942
ACH-000662,-0.14072563368691818
ACH-000663,-0.3302788108801452
ACH-000665,-0.15272843420153304
ACH-000671,-0.2733267150055224
ACH-000672,-0.24339558807343026
ACH-000673,-0.20714790683119008
ACH-000676,-0.25030549899890875
ACH-000677,-0.1283931343503182
ACH-000681,-0.09830297592719747
ACH-000683,-0.27268053324594943
ACH-000684,-0.1700173698403523
ACH-000688,-0.3769570641400013
ACH-000693,-0.1981884882097389
ACH-000694,-0.2705621793157509
ACH-000695,-0.0988397670220882
ACH-000696,-0.18230794994706268
ACH-000697,-0.28093863790013884
ACH-000699,-0.32333617465282644
ACH-000701,-0.213881096323096
ACH-000706,-0.06592877249711059
ACH-000711,-0.18652573500209155
ACH-000713,-0.15717966354534896
ACH-000714,-0.10394618443623972
ACH-000718,-0.17237035328630518
ACH-000720,-0.1669644904619974
ACH-000721,-0.21160162736099966
ACH-000724,-0.35212003124868635
ACH-000725,-0.22177414214769092
ACH-000732,-0.27603565421472825
ACH-000734,-0.2134882447630266
ACH-000735,-0.2445875047011973
ACH-000736,-0.21358293667426595
ACH-000738,-0.3156451184219126
ACH-000746,-0.29231044923506705
ACH-000747,-0.2639280240994717
ACH-000748,-0.3100969853677862
ACH-000753,-0.27526012576421016
ACH-000756,-0.3027175085683249
ACH-000757,-0.2613504710061725
ACH-000758,-0.25726056952407034
ACH-000760,-0.18342091265996704
ACH-000762,-0.3349399937970328
ACH-000763,-0.22338792154596387
ACH-000764,-0.1666640806229428
ACH-000765,-0.11488503149956394
ACH-000766,-0.2410327376019674
ACH-000767,-0.20339278560453586
ACH-000768,-0.2808176631870092
ACH-000769,-0.2404153413724064
ACH-000770,-0.2857132016088927
ACH-000771,-0.2663627168706605
ACH-000773,-0.24624876035723384
ACH-000776,-0.04179987597145632
ACH-000777,-0.2714859462182113
ACH-000778,-0.3850480991281382
ACH-000781,-0.10568953842684503
ACH-000782,-0.4146723513183848
ACH-000783,-0.28910656220549
ACH-000784,-0.3156561640235181
ACH-000785,-0.19521700359104774
ACH-000787,-0.2357533530899364
ACH-000788,-0.1328577123092481
ACH-000791,-0.02363249329921727
ACH-000792,-0.2928750284351003
ACH-000794,-0.2363836284656576
ACH-000796,-0.2369352015266353
ACH-000798,-0.4486289277291676
ACH-000799,-0.3465665600425343
ACH-000800,-0.039795327918480713
ACH-000802,-0.3003537862127399
ACH-000804,-0.3307464743337337
ACH-000805,-0.04151615009347536
ACH-000809,-0.3263679601108516
ACH-000810,-0.12762964759257153
ACH-000811,-0.1479554832807849
ACH-000817,-0.12705251796868886
ACH-000819,-0.2279248250873077
ACH-000820,-0.1675923600912419
ACH-000821,-0.1874478482306503
ACH-000822,-0.12352345468777845
ACH-000823,-0.0920159712919911
ACH-000824,-0.3067972043351602
ACH-000827,-0.28439988405984074
ACH-000829,-0.13931900105779513
ACH-000831,-0.35997354267074144
ACH-000832,-0.2993938227838412
ACH-000833,-0.2242787136989033
ACH-000834,-0.22770172343236755
ACH-000835,-0.2098801326574808
ACH-000836,-0.17761047467156382
ACH-000837,-0.039598359625310234
ACH-000838,-0.018565979920203087
ACH-000839,-0.5002953719263794
ACH-000840,-0.07375353039490125
ACH-000841,-0.1169832214728072
ACH-000843,-0.25131985464008205
ACH-000846,-0.0977511603473444
ACH-000847,-0.008000360280119037
ACH-000848,-0.2621123334297825
ACH-000849,-0.22432084387405885
ACH-000851,-0.4490873422796324
ACH-000855,-0.3767232563563684
ACH-000856,-0.16910655031122962
ACH-000858,-0.1817254387770616
ACH-000859,-0.2836055463257405
ACH-000861,-0.28672666774227457
ACH-000862,-0.32170906861863635
ACH-000865,-0.2336401333975629
ACH-000866,-0.15984702777785306
ACH-000867,-0.2189029326399483
ACH-000869,-0.32204273102653097
ACH-000872,-0.06463738964877798
ACH-000873,0.057617774620002074
ACH-000876,-0.1744151770139205
ACH-000878,-0.17743772492016924
ACH-000880,-0.20369285106840346
ACH-000881,-0.32303309778361217
ACH-000882,-0.2558024532222872
ACH-000884,-0.23008792164529135
ACH-000885,-0.17814265273650895
ACH-000887,-0.21682119932647487
ACH-000889,-0.29759424125494993
ACH-000896,-0.08647256717776139
ACH-000898,-0.2625797891233262
ACH-000900,-0.16420929387185845
ACH-000901,-0.19551555190809694
ACH-000905,-0.3191774888155819
ACH-000906,-0.22209116670054185
ACH-000907,-0.3221339713616353
ACH-000910,-0.4346041583722189
ACH-000911,-0.16536237345156346
ACH-000912,-0.34076255002257944
ACH-000913,-0.0372019633864487
ACH-000915,-0.3977477602676017
ACH-000916,-0.07721001118625333
ACH-000917,-0.4128625848044229
ACH-000920,-0.22595846660446325
ACH-000921,-0.3419205225669716
ACH-000924,-0.14082712833787386
ACH-000926,-0.37445185526956615
ACH-000928,-0.515151903244805
ACH-000929,-0.3048670318224532
ACH-000932,-0.2665074849895516
ACH-000935,-0.3162994667397927
ACH-000936,-0.09987467135253264
ACH-000937,-0.3160605439028499
ACH-000938,-0.12449622948191512
ACH-000939,-0.4792947576385776
ACH-000941,-0.2049714679225738
ACH-000943,-0.2378860046553745
ACH-000946,-0.4228396750129688
ACH-000947,-0.32759736933236744
ACH-000948,-0.4053504134011654
ACH-000950,-0.4562409036777951
ACH-000953,-0.2416145870903349
ACH-000954,-0.6102601292073734
ACH-000957,-0.4360315351666348
ACH-000958,-0.3792826162432717
ACH-000960,-0.2086388576388123
ACH-000963,-0.36682569752187655
ACH-000968,-0.255993440460554
ACH-000969,-0.33355576502750384
ACH-000972,-0.7160001290811304
ACH-000973,-0.2729842050468812
ACH-000974,-0.23992981006221956
ACH-000978,-0.5699585102567343
ACH-000984,-0.3197521589570299
ACH-000986,-0.30213861896125904
ACH-000988,-0.2463147622830852
ACH-000993,-0.29265255537637425
ACH-000994,-0.4090886781769764
ACH-000996,-0.19084854530631634
ACH-001001,-0.2263799350225791
ACH-001020,-0.06209907622476357
ACH-001028,-0.19225121856727054
ACH-001031,-0.1853943920512046
ACH-001038,-0.2734391514195175
ACH-001048,-0.06748034577957436
ACH-001050,-0.17952899405784473
ACH-001053,-0.0747323835591044
ACH-001054,-0.09488377196212584
ACH-001061,-0.3641570815190738
ACH-001067,-0.2347901374854437
ACH-001075,-0.1143720503760928
ACH-001096,-0.43869736410382615
ACH-001111,-0.4482000997386071
ACH-001119,-0.17813006013978966
ACH-001128,-0.3688810678353792
ACH-001134,-0.14934560109299708
ACH-001151,-0.30126213802421864
ACH-001163,-0.2468667972878532
ACH-001164,-0.05636546795934533
ACH-001183,-0.19139026475317514
ACH-001192,-0.1509077868249856
ACH-001193,-0.15191157644323927
ACH-001196,-0.34724657945440274
ACH-001197,-0.05601912230328597
ACH-001205,-0.23498280599946075
ACH-001211,-0.3439961121405077
ACH-001212,-0.047152623026686435
ACH-001228,-0.3988945864226301
ACH-001232,-0.12063594327291782
ACH-001239,-0.23823737916236676
ACH-001270,-0.4706136683299588
ACH-001274,-0.2388496495101732
ACH-001275,-0.22086195219615487
ACH-001277,-0.5219042686017169
ACH-001278,0.054373424503320375
ACH-001280,-0.1887382773198458
ACH-001283,-0.2369325881400587
ACH-001289,-0.28162474586882763
ACH-001300,-0.11715111762686392
ACH-001301,-0.4591494206866818
ACH-001302,-0.14804394068880966
ACH-001306,-0.2481772897976859
ACH-001318,-0.18567140661332665
ACH-001322,-0.3180850342834451
ACH-001328,-0.26542587653259736
ACH-001332,-0.3251268450218598
ACH-001336,-0.2472470781397257
ACH-001346,-0.1483334210480153
ACH-001353,-0.2400546356709893
ACH-001354,-0.14799730601752206
ACH-001367,0.09883020075965096
ACH-001368,-0.2845133500965479
ACH-001374,-0.40311182831266856
ACH-001377,-0.26668709795767603
ACH-001380,-0.11595529093759227
ACH-001391,-0.3262463529559951
ACH-001408,-0.19571726603572592
ACH-001430,-0.3750316630078076
ACH-001431,-0.13343325529299818
ACH-001450,-0.5398598332829533
ACH-001496,-0.2403316455001771
ACH-001500,-0.17632544805095465
ACH-001523,-0.26435947002528937
ACH-001532,-0.2635899726570006
ACH-001550,-0.2182765227420912
ACH-001552,-0.25518096939375673
ACH-001554,-0.2795310399271789
ACH-001654,-0.3322053000357556
ACH-001735,-0.1749083412782503
ACH-001736,-0.11153772900357893
ACH-001737,0.2564241920476741
ACH-001740,-0.21666724774691695
ACH-001745,-0.1191305168729272
ACH-001765,-0.12272679316024496
