,LGR5 (8549)
ACH-000004,0.06592068656554974
ACH-000005,-0.09458227085904757
ACH-000007,-0.2220389590082215
ACH-000009,-0.11117909616493958
ACH-000011,-0.17663236537046922
ACH-000012,0.003106571025386989
ACH-000013,-0.01644785819968276
ACH-000014,-0.17980500045082765
ACH-000015,-0.1290091180001594
ACH-000017,0.004329669332839782
ACH-000018,-0.01238891230037092
ACH-000019,0.048559493730767934
ACH-000021,-0.04850283732817661
ACH-000022,-0.09505004468141988
ACH-000025,-0.007827728038590744
ACH-000028,0.03138113638221071
ACH-000030,-0.053697507518476434
ACH-000035,0.032220898542428975
ACH-000036,-0.12248861374779628
ACH-000037,0.04032408414706681
ACH-000039,-0.17745575269251376
ACH-000040,-0.13394888841709762
ACH-000041,0.09772958778160334
ACH-000042,-0.028957486091237924
ACH-000045,-0.24887261707770506
ACH-000047,0.01644455724075338
ACH-000052,-0.0795266366879281
ACH-000053,-0.07479624445248094
ACH-000054,-0.0580205767890379
ACH-000055,0.0690419673836473
ACH-000060,-0.0592633499309795
ACH-000067,-0.14542640533758605
ACH-000070,-0.2640276402709357
ACH-000075,-0.12586699675036442
ACH-000078,-0.09101511931869563
ACH-000082,-0.1436893752212037
ACH-000085,-0.19750419343369835
ACH-000086,-0.1555744271997528
ACH-000087,-0.16559056369029282
ACH-000092,-0.011541177314770426
ACH-000095,-0.06501276340730931
ACH-000097,0.02181510728720693
ACH-000098,-0.12457709017078995
ACH-000099,-0.05893286097244173
ACH-000108,0.01276956779342873
ACH-000113,-0.15646059489732855
ACH-000116,-0.16530649518336854
ACH-000118,-0.08880983010529253
ACH-000120,-0.0028933393616929932
ACH-000123,-0.09969145961796552
ACH-000127,-0.04378652736507616
ACH-000128,-0.2311371845597971
ACH-000132,-0.03139281229345193
ACH-000133,-0.15472105880923806
ACH-000137,-0.04828728354595342
ACH-000138,-0.06345092433966022
ACH-000142,0.017376521916736016
ACH-000143,-0.011828762868213629
ACH-000146,-0.10159742340502836
ACH-000148,-0.20647628952682665
ACH-000150,-0.15698813528958944
ACH-000152,-0.15125289442175874
ACH-000153,-0.10087230297532508
ACH-000159,-0.16811081953724855
ACH-000160,-0.062188338428653435
ACH-000163,-0.1318219699205305
ACH-000167,-0.1985671500280632
ACH-000168,-0.037504120056705684
ACH-000169,-0.040097309972782096
ACH-000178,-0.21146246356410256
ACH-000183,0.09507456849364783
ACH-000188,-0.008269610565587227
ACH-000189,-0.13079902604688015
ACH-000190,-0.001885290548984711
ACH-000198,-0.1931948647023967
ACH-000203,0.2097466583867745
ACH-000204,0.08958449975821757
ACH-000206,0.029627935905894482
ACH-000207,-0.04120482484431452
ACH-000208,-0.16670628836538312
ACH-000210,-0.2516777577921143
ACH-000211,0.014898176209674353
ACH-000215,-0.0915304789997612
ACH-000221,-0.040072530830841925
ACH-000222,-0.21422078577420267
ACH-000223,0.02429131885189146
ACH-000226,-0.00412569617059511
ACH-000227,-0.06466301346845013
ACH-000228,-0.004166165447801009
ACH-000231,-0.06445220136576035
ACH-000232,-0.14062976841994862
ACH-000233,-0.1127538810203736
ACH-000234,-0.3537952955277868
ACH-000235,-0.0650209645622426
ACH-000237,-0.15981289925272762
ACH-000238,0.0103590430633704
ACH-000242,-0.19801640423202566
ACH-000243,-0.03859044926150991
ACH-000244,-0.11455432306771955
ACH-000246,-0.1304939300050782
ACH-000248,-0.02062100636982346
ACH-000250,-0.1348410483573912
ACH-000251,-0.0679714531401515
ACH-000252,-0.0412561441126106
ACH-000253,-0.16613527022069705
ACH-000255,-0.02692396236663905
ACH-000256,-0.11439491127826501
ACH-000257,-0.13765564722787013
ACH-000258,-0.37810259730965257
ACH-000259,-0.1512756493661943
ACH-000260,-0.14230121027343146
ACH-000261,-0.10568973238955937
ACH-000262,-0.01548595591570226
ACH-000263,-0.16064327652773264
ACH-000264,-0.2291959004080692
ACH-000265,-0.020251025200461133
ACH-000266,-0.08589027343544532
ACH-000272,-0.028810594232796912
ACH-000274,-0.050921866161570274
ACH-000277,0.01823521645292087
ACH-000278,-0.1976694813106542
ACH-000279,-0.18400877974280436
ACH-000280,-0.12640996367558796
ACH-000281,-0.01406803049117048
ACH-000288,-0.18487266318763135
ACH-000291,-0.04973394031202991
ACH-000293,-0.18301120523095046
ACH-000294,0.08787561219163173
ACH-000295,0.20397935328051955
ACH-000296,-0.2438105258679944
ACH-000302,-0.10156406757223986
ACH-000304,-0.062130509328272174
ACH-000307,-0.08763839419352208
ACH-000308,-0.1903498026511992
ACH-000310,-0.2022339345063282
ACH-000311,-0.01034338808499264
ACH-000312,-0.02897224334980846
ACH-000315,0.12817231386421876
ACH-000316,-0.049910974644859836
ACH-000317,-0.09430685144886826
ACH-000318,-0.09242758796950107
ACH-000319,-0.048893544799877287
ACH-000320,-0.12334777680567505
ACH-000322,-0.10059265394179236
ACH-000323,-0.1108953735609874
ACH-000324,-0.10193762137726804
ACH-000329,-0.0784294556321373
ACH-000330,-0.12220411207515795
ACH-000331,-0.02275906353000784
ACH-000332,-0.185040093757938
ACH-000334,-0.2082623837347783
ACH-000335,-0.16151180660533013
ACH-000336,-0.0264572905201438
ACH-000337,0.02742466710796072
ACH-000338,0.21368947239715375
ACH-000339,-0.0875353237561571
ACH-000341,-0.07922288754110225
ACH-000348,-0.07051230864299382
ACH-000350,-0.19948001464359466
ACH-000352,-0.11800429935938532
ACH-000356,-0.13241826130759074
ACH-000361,0.08661773617363308
ACH-000362,-0.047996349292984325
ACH-000363,-0.23117499081178056
ACH-000364,-0.062215736067918026
ACH-000365,-0.1841009219780517
ACH-000366,-0.010288280484851307
ACH-000368,-0.02818361320846432
ACH-000374,-0.3996933224222939
ACH-000375,-0.09228674858279164
ACH-000376,0.005477870192137592
ACH-000381,0.04305063339455605
ACH-000383,-0.018823163381863448
ACH-000387,-0.032312948283656814
ACH-000389,-0.08955851694323276
ACH-000390,-0.04253113818600855
ACH-000393,-0.06234058675393575
ACH-000395,-0.14083318312919982
