,MFI2 (4241)
ACH-000004,-0.13445838547401873
ACH-000005,0.11755131893371867
ACH-000007,0.27927855738570423
ACH-000009,-0.08258098680182742
ACH-000011,-0.14496684239053098
ACH-000012,-0.06460589744045607
ACH-000013,-0.08998564137522617
ACH-000014,0.03175558862382157
ACH-000015,-0.02675703716570409
ACH-000017,-0.0638785992795965
ACH-000018,-0.2210897018841448
ACH-000019,0.1432142067720276
ACH-000021,-0.06544009849474926
ACH-000022,-0.10590939674811027
ACH-000025,-0.06096566872468665
ACH-000028,-0.03538252709189947
ACH-000030,-0.07652428389106096
ACH-000035,0.010310955563478082
ACH-000036,-0.14208766952431906
ACH-000037,-0.056189635622855685
ACH-000039,-0.08938861552153629
ACH-000040,-0.020584381707850884
ACH-000041,0.002979864418014289
ACH-000042,-0.2489923295366307
ACH-000045,-0.004142823043782882
ACH-000047,-0.07372858870946708
ACH-000052,-0.05604971161298316
ACH-000053,-0.08005862954014441
ACH-000054,-0.2562640810736556
ACH-000055,0.08344381852524765
ACH-000060,-0.17733569520886766
ACH-000067,-0.0926850889287841
ACH-000070,-0.08295015945790903
ACH-000075,-0.2093407673502028
ACH-000078,-0.14310195157134808
ACH-000082,-0.1430010833789372
ACH-000085,-0.4441856380492269
ACH-000086,-0.011035805971640543
ACH-000087,0.09272646646783024
ACH-000092,-0.1092210852873959
ACH-000095,0.014823703559782325
ACH-000097,-0.05931881503647572
ACH-000098,-0.019717251337247402
ACH-000099,-0.035490549596008114
ACH-000108,-0.23398902993661855
ACH-000113,-0.11987508383343436
ACH-000116,-0.06613062481266271
ACH-000118,0.055509640785568616
ACH-000120,-0.022058582968768864
ACH-000123,-0.0544950681973636
ACH-000127,-0.06705136011412764
ACH-000128,-0.07004267335029538
ACH-000132,-0.07769656392499512
ACH-000133,-0.16111557186064074
ACH-000137,-0.17899320764437054
ACH-000138,0.05604408913129324
ACH-000142,-0.13756639609600285
ACH-000143,-0.12748229552981616
ACH-000146,0.005836455810256947
ACH-000148,-0.025327771047001502
ACH-000150,0.1165399645624328
ACH-000152,-0.10135831944037436
ACH-000153,-0.045820457092993414
ACH-000159,-0.07428762148013614
ACH-000160,-0.014508729124298153
ACH-000163,-0.13804624583836478
ACH-000167,0.15000730037145968
ACH-000168,-0.3035675359510203
ACH-000169,-0.0776332570191469
ACH-000178,0.018293836093488763
ACH-000183,-0.1158229045016881
ACH-000188,-0.08482606760058052
ACH-000189,-0.14729468753703587
ACH-000190,-0.0431286606384443
ACH-000198,-0.184287667990923
ACH-000203,-0.3190261269939288
