,SPACA7 (122258)
ACH-000330,-0.10350550281548326
ACH-000331,-0.25829254058053075
ACH-000332,-0.15993606664241866
ACH-000334,-0.1408625582965674
ACH-000335,-0.13986335277014295
ACH-000336,0.18994333415770648
ACH-000337,-0.0383116756177115
ACH-000338,-0.6457540643436873
ACH-000339,-0.0823595395226353
ACH-000341,-0.18026673597220505
ACH-000348,-0.2396212810391009
ACH-000350,-0.02856206471373003
ACH-000352,-0.2425491275508743
ACH-000356,-0.15977457048891172
ACH-000361,-0.1796667502531374
ACH-000362,-0.18425327125902416
ACH-000363,-0.3482664595201517
ACH-000364,-0.3991821588875864
ACH-000365,-0.22473670308656016
ACH-000366,-0.10179495670357228
ACH-000368,-0.060916324057100076
ACH-000374,-0.19449882657085976
ACH-000375,-0.06458748673065816
ACH-000376,-0.240763370744784
ACH-000381,0.07718581870867743
ACH-000383,-0.1524313854964746
ACH-000387,-0.0627627114537388
ACH-000389,-0.21302034605853834
ACH-000390,-0.26601818779388564
ACH-000393,-0.2763611149257617
ACH-000395,-0.2865082180923341
ACH-000396,-0.15510530454190188
ACH-000397,-0.17750530164396205
ACH-000401,-0.3801210862628032
ACH-000402,-0.3064886487589566
ACH-000403,-0.23568357750138375
ACH-000404,-0.33884612842680295
ACH-000406,-0.1915181674602789
ACH-000407,-0.020167736450396788
ACH-000408,-0.24102948818696934
ACH-000410,-0.22806060908027775
ACH-000411,-0.3051139509928445
ACH-000414,-0.27582651166785976
ACH-000415,-0.31589811746902285
ACH-000416,-0.2302393144992451
ACH-000420,-0.19528809855234794
ACH-000421,-0.2968466527035866
ACH-000424,-0.3557492979402242
ACH-000425,-0.17202751567702876
ACH-000426,-0.1675768955082702
ACH-000427,-0.28676270565636897
ACH-000433,-0.12750785099838235
ACH-000435,-0.377349832942356
ACH-000436,-0.3382764845749969
ACH-000444,-0.3863975557129872
ACH-000445,-0.11033545388570253
ACH-000448,-0.34074844357769696
ACH-000450,-0.042857875998789006
ACH-000452,-0.3466951403349328
ACH-000454,-0.29300846486302984
ACH-000458,-0.11268344340924315
ACH-000459,-0.052885047215034384
ACH-000460,-0.26248265828878
ACH-000461,-0.35261508061770275
ACH-000463,-0.05949250875021389
ACH-000464,-0.17220261426588745
ACH-000466,-0.12671264652599953
ACH-000467,-0.35672588629568897
ACH-000468,-0.25205843053931776
ACH-000469,-0.2780816450024112
ACH-000470,-0.26910835043564113
ACH-000471,-0.14303715900270542
ACH-000472,-0.1452047523876031
ACH-000473,-0.11917124017371453
ACH-000475,-0.15941626606629916
ACH-000476,-0.14814649427229765
ACH-000477,-0.21280587814639568
ACH-000479,-0.2009589002527381
ACH-000480,-0.1673929016115709
ACH-000481,-0.05122383422491042
ACH-000483,-0.006554533245570343
ACH-000484,-0.2121094346059216
ACH-000485,-0.24808501767553615
ACH-000486,-0.11064997763643143
ACH-000487,-0.1741121270187454
ACH-000488,-0.2640503527408259
ACH-000490,-0.3750963606420222
ACH-000491,-0.07681779824778516
ACH-000495,0.010853234850342845
ACH-000496,-0.2171971226517705
ACH-000499,-0.3170239447954102
ACH-000500,-0.5322620677505958
ACH-000502,-0.28168552894105825
ACH-000503,-0.0465820055768188
ACH-000505,-0.2386059100956
ACH-000507,-0.2468651872016306
ACH-000510,-0.19996703279752684
ACH-000511,-0.3227649203987922
ACH-000512,-0.1250198374078925
ACH-000516,-0.07410807592396433
ACH-000517,-0.2405739587409143
ACH-000518,-0.04463196262135224
ACH-000520,-0.10704406541793997
ACH-000521,-0.2270194280975561
ACH-000522,-0.15437194111078856
ACH-000524,-0.2549327998699742
ACH-000527,-0.2581426240803502
ACH-000528,-0.27505412409577923
ACH-000537,0.09952984863909524
ACH-000541,-0.24857819458913155
ACH-000542,-0.28572541577073884
ACH-000544,-0.22493185762865048
ACH-000545,-0.1831961854929401
ACH-000547,-0.4359205693063581
ACH-000548,-0.32162785322328674
ACH-000549,-0.4756234183541187
ACH-000550,-0.22740258912337305
ACH-000552,-0.17274566510465506
ACH-000556,-0.12805328415274486
ACH-000557,-0.5044806139947182
ACH-000569,-0.133188040773736
ACH-000570,-0.24822097729319306
ACH-000571,-0.25959682288184976
ACH-000573,-0.1357839151289241
ACH-000576,-0.31276084711319635
ACH-000579,-0.31797688080974457
ACH-000580,-0.2750177376328621
ACH-000584,-0.329154115106178
ACH-000585,-0.21320695261717384
ACH-000588,-0.34957039572971665
ACH-000589,-0.3883609938533827
ACH-000591,-0.1832721397106787
ACH-000593,-0.0525334765233169
ACH-000600,-0.2629883260042131
ACH-000601,-0.2557399244081848
ACH-000605,-0.12480803577144335
ACH-000606,0.0639575646959265
ACH-000608,-0.32269405903253195
ACH-000614,-0.2301095960342554
ACH-000616,-0.2308642976117703
ACH-000618,-0.10579230186834117
ACH-000619,-0.0921060006318306
ACH-000620,-0.27638493573785433
ACH-000621,-0.2261742568641476
ACH-000622,-0.27116855451187005
ACH-000623,-0.25251625087408663
ACH-000624,-0.21988949659517001
ACH-000627,-0.2773180281411293
ACH-000630,-0.27094513011029864
ACH-000631,-0.6492788060731981
ACH-000632,-0.08553239351330938
ACH-000633,-0.2657410821341214
ACH-000637,-0.2513642776439806
ACH-000638,-0.1891584027758992
ACH-000646,-0.3712188765436398
ACH-000647,-0.10414095896618683
ACH-000648,-0.3194652002127466
ACH-000649,-0.19103300352208466
ACH-000651,-0.2764039101357038
ACH-000652,-0.17309910397305853
ACH-000653,-0.2977900590915783
ACH-000657,-0.16197181517184964
ACH-000658,-0.18991373180227952
ACH-000661,-0.17386319329622674
ACH-000662,-0.10499364216416478
ACH-000663,-0.20841526383327225
ACH-000665,-0.10277693891673986
ACH-000671,-0.29010327220332144
ACH-000672,0.05818617160033145
ACH-000673,-0.18591568668369585
ACH-000676,-0.09481668317225264
ACH-000677,-0.12357390986479078
ACH-000681,-0.060952610266528234
ACH-000683,-0.15633468477693205
ACH-000684,-0.21589673606216653
ACH-000688,-0.24992923443132514
ACH-000693,-0.1450888784802718
ACH-000694,-0.14399660241716236
ACH-000695,-0.6301127465093297
ACH-000696,-0.21981876727755867
ACH-000697,-0.09131834828925073
ACH-000699,-0.1337598611565163
ACH-000701,-0.1854651038701791
ACH-000706,-0.21345920313608144
ACH-000711,-0.13989994684533513
ACH-000713,-0.07521562689612601
ACH-000714,-0.10437126126654796
ACH-000718,-0.2633830699612689
ACH-000720,-0.1561495105992439
ACH-000721,-0.0361949207025011
ACH-000724,-0.4706540169676156
ACH-000725,-0.2389366232288277
ACH-000732,0.19509487240484724
ACH-000734,-0.15970885650957156
ACH-000735,-0.31202581524682105
ACH-000736,-0.29553157301692634
ACH-000738,-0.18384896830043093
ACH-000746,-0.22139193607029425
ACH-000747,-0.035277376702747935
ACH-000748,-0.34488431730183483
ACH-000753,-0.08402598307977341
ACH-000756,-0.019545122723703456
ACH-000757,0.026199583943955197
ACH-000758,-0.1358164035219983
ACH-000760,-0.3232840687752353
ACH-000762,-0.17742089682586507
ACH-000763,-0.37568760310713134
ACH-000764,-0.3694556012801469
ACH-000765,-0.21343521933571225
ACH-000766,-0.2197355879137524
ACH-000767,-0.20443318662950755
ACH-000768,-0.10579864856937153
ACH-000769,-0.16521110481658538
ACH-000770,-0.3278903751463467
ACH-000771,-0.26013844332670644
ACH-000773,-0.15803209167665433
ACH-000776,-0.004916527160314689
ACH-000777,-0.21521487473393594
ACH-000778,-0.28138687095392845
ACH-000781,-0.13453198427198093
ACH-000782,-0.09152703151782876
ACH-000783,-0.19503274225476866
ACH-000784,-0.17238591538868644
ACH-000785,-0.30902725462436115
ACH-000787,-0.26748376551452746
ACH-000788,-0.18545304596050907
ACH-000791,-0.15119857947929344
ACH-000792,-0.21218067732638185
ACH-000794,-0.06739351347327968
ACH-000796,-0.2680493886143696
ACH-000798,-0.4293328910273919
ACH-000799,-0.2831749586840636
ACH-000800,-0.10508721829324386
ACH-000802,-0.2433719492595162
ACH-000804,-0.32446466512624234
ACH-000805,-0.2253500287435988
ACH-000809,-0.2588849477783441
ACH-000810,-0.17643574202706405
ACH-000811,-0.18895450260366314
ACH-000817,-0.13611842326845833
ACH-000819,-0.14310317229098768
ACH-000820,0.15155059578426305
ACH-000821,-0.18090440363550545
ACH-000822,-0.22296453167922067
ACH-000823,-0.1644173783632758
ACH-000824,-0.2513245649681959
ACH-000827,-0.16929712823330942
ACH-000829,-0.2384202478492174
ACH-000831,-0.2401459831593117
ACH-000832,-0.08178314401460599
ACH-000833,-0.1260512906912456
ACH-000834,-0.12204666251540584
ACH-000835,-0.22399498349847996
ACH-000836,-0.10488746854598607
ACH-000837,-0.11908575035556708
ACH-000838,0.01659799246338406
ACH-000839,-0.11347721227809812
ACH-000840,-0.5986118478549253
ACH-000841,-0.14874939187839928
ACH-000843,-0.199697247359383
ACH-000846,-0.15366712521073095
ACH-000847,-0.01127925558085801
ACH-000848,-0.1367540712566071
ACH-000849,-0.4423812001513098
ACH-000851,-0.10794365165282706
ACH-000855,-0.11067605516726164
ACH-000856,-0.1768981413466104
ACH-000858,-0.2688929206523788
ACH-000859,-0.05757059237494566
ACH-000861,-0.1881963798360548
ACH-000862,-0.3578274790866209
ACH-000865,-0.2789268378393408
ACH-000866,-0.32559618852484234
ACH-000867,-0.2222871025811728
ACH-000869,-0.021907480512681557
ACH-000872,-0.14547757128150196
ACH-000873,-0.1343450870322157
ACH-000876,-0.2436527424653381
ACH-000878,0.03658156136034561
ACH-000880,-0.4811240362726963
ACH-000881,-0.09399992421427956
ACH-000882,-0.11934384667893193
ACH-000884,-0.24138013540302936
ACH-000885,-0.3671225801676729
ACH-000887,-0.21806161767764645
ACH-000889,-0.17329527369621472
ACH-000896,-0.013930022442983464
ACH-000898,-0.1155888990313724
ACH-000900,-0.12947976990894147
ACH-000901,-0.2233627999876194
ACH-000905,-0.32299337128592914
ACH-000906,-0.2544142599929775
ACH-000907,-0.09038837193265037
ACH-000910,-0.03232614320022595
ACH-000911,-0.25188479820377263
ACH-000912,-0.2659843132011153
ACH-000913,-0.1282930050048228
ACH-000915,-0.11294744235583801
ACH-000916,0.24937904429832866
ACH-000917,0.02884732547559589
ACH-000920,-0.1245354890372382
ACH-000921,-0.27416718059780193
ACH-000924,-0.16359323623588948
ACH-000926,-0.3820908964227256
ACH-000928,-0.1276377903063155
ACH-000929,-0.4555727686780703
ACH-000932,-0.062245627790982014
ACH-000935,-0.3569531627667593
ACH-000936,-0.30289007434874393
ACH-000937,-0.1335064378925945
ACH-000938,0.033317446475149885
ACH-000939,-0.09313877495444947
ACH-000941,-0.16016808663019552
ACH-000943,-0.2661705538697444
ACH-000946,-0.2270401368990977
ACH-000947,-0.06556855661494976
ACH-000948,-0.10257782642390537
ACH-000950,-0.2078692588137554
ACH-000953,-0.1957383926564622
ACH-000954,-0.11748191754347677
ACH-000957,-0.14461498750745652
ACH-000958,0.005646965516058236
ACH-000960,-0.20571472291263107
ACH-000963,-0.3675646947467773
ACH-000968,-0.21364300791827248
ACH-000969,-0.13000398431762805
ACH-000972,-0.3918400759326293
ACH-000973,-0.2718456417241814
ACH-000974,-0.21363199381644324
ACH-000978,-0.21625352842675327
ACH-000984,-0.22590148104272936
ACH-000986,-0.21781488816533312
ACH-000988,-0.08869612997058045
ACH-000993,-0.32700744189576897
ACH-000994,-0.2663934755204025
ACH-000996,-0.0869321435067625
ACH-001001,-0.2479311558417432
ACH-001020,0.07766272470521943
ACH-001028,-0.06508080733534091
ACH-001031,-0.24864750824476914
ACH-001038,-0.08273673927924363
ACH-001048,-0.11790469501610358
ACH-001050,-0.1572076979924694
ACH-001053,-0.3237385556757135
ACH-001054,-0.2321435145886735
ACH-001061,-0.2495464422967217
ACH-001067,-0.2496239613101477
ACH-001075,-0.2036967370502285
ACH-001096,-0.2504279468414737
ACH-001111,-0.2260644807892196
ACH-001119,-0.023148386675819404
ACH-001128,0.04083245700264921
ACH-001134,-0.26220315054664883
ACH-001151,-0.23734992105007305
ACH-001163,-0.06609885161584984
ACH-001164,-0.4142491255251342
ACH-001183,-0.2514261411582067
ACH-001192,-0.3419191554482243
ACH-001193,-0.2556105172311565
ACH-001196,-0.07039993206175994
ACH-001197,-0.01465984716437721
ACH-001205,-0.3056528660530853
ACH-001211,-0.10803676058101476
ACH-001212,-0.2317829155196188
ACH-001228,0.012254398380762057
ACH-001232,-0.15512665651794705
ACH-001239,-0.2220890252858839
ACH-001270,-0.2344662469303785
ACH-001274,-0.3362495408945204
ACH-001275,0.04090775413817775
ACH-001277,-0.09229192607899224
ACH-001278,-0.2449609850496399
ACH-001280,-0.3782371098953508
ACH-001283,-0.2699003814824144
ACH-001289,-0.3940965449885028
ACH-001300,-0.3816764693075497
ACH-001301,-0.2897267407208037
ACH-001302,-0.4075752432412613
ACH-001306,-0.2644359043181809
ACH-001318,-0.030151659609881892
ACH-001322,-0.09729344100447997
ACH-001328,-0.16188196671779298
ACH-001332,-0.100855104374739
ACH-001336,-0.0249555418928468
ACH-001346,-0.06793959602839572
ACH-001353,-0.2579127342983772
ACH-001354,0.11974631775727468
ACH-001367,-0.4310492953460921
ACH-001368,-0.08785541574024952
ACH-001374,-0.15952653461070107
ACH-001377,-0.2710230465134271
ACH-001380,-0.3265733274023924
ACH-001391,-0.25001401731244377
ACH-001408,-0.2681298617716321
ACH-001430,-0.08023452211771658
ACH-001431,-0.17097482984544954
ACH-001450,-0.31481481838159464
ACH-001496,-0.09058967371011337
ACH-001500,-0.010812836304141659
ACH-001523,-0.15948306012287686
ACH-001532,-0.2441395764202192
ACH-001550,-0.09864046527828972
ACH-001552,-0.23355039437819355
ACH-001554,-0.19226448154369172
ACH-001654,-0.2921288555264613
ACH-001735,-0.17959243315149664
ACH-001736,-0.24699270991191505
ACH-001737,-0.5005282626752002
ACH-001740,-0.2734276420206768
ACH-001745,-0.19967968677720274
ACH-001765,-0.14761046367544509
