,CTSB (1508)
ACH-000004,-0.020224970150384117
ACH-000005,0.2512921238001156
ACH-000007,0.013011375726070369
ACH-000009,0.023162909485010742
ACH-000011,0.11227338349953572
ACH-000012,0.014569387601376937
ACH-000013,0.029625200151412807
ACH-000014,0.00019222748323811063
ACH-000015,0.03619423195343796
ACH-000017,0.041814549324982894
ACH-000018,0.062171659756120774
ACH-000019,0.09108055959700016
ACH-000021,0.1268593050776095
ACH-000022,-0.057408971587797876
ACH-000025,0.08139357584824708
ACH-000028,0.009807221989593936
ACH-000030,-0.0009640842905934604
ACH-000035,0.04586048454649065
ACH-000036,-0.06199606073595655
ACH-000037,-0.05286752731541044
ACH-000039,0.02784310380550748
ACH-000040,0.034743381981575394
ACH-000041,0.10300487960031914
ACH-000042,0.0394123466629674
ACH-000045,-0.038651684383529436
ACH-000047,0.05036354580617963
ACH-000052,0.0976601250276802
ACH-000053,-0.08970188417482416
ACH-000054,0.06691864850450427
ACH-000055,0.20872710712320372
ACH-000060,0.008853751192640895
ACH-000067,-0.10544590092050944
ACH-000070,-0.2246609904629785
ACH-000075,0.041066188522731036
ACH-000078,-0.10134899344114157
ACH-000082,0.3058377256392553
ACH-000085,0.12625253084443708
ACH-000086,0.08463894291818205
ACH-000087,0.26456405142187794
ACH-000092,0.11470735767559086
ACH-000095,0.09986443407706527
ACH-000097,0.11138973364851323
ACH-000098,0.1945168929699696
ACH-000099,0.09828359506304764
ACH-000108,0.10920703489557172
ACH-000113,0.10231354951251867
ACH-000116,0.08623090036336223
ACH-000118,-0.02635699086428623
ACH-000120,-0.04663017424415794
ACH-000123,0.039772342516840704
ACH-000127,0.033296476202282724
ACH-000128,0.015537527698113259
ACH-000132,0.015873803079530728
ACH-000133,0.015203491784589143
ACH-000137,0.02456669044025941
ACH-000138,-0.0030532643989227004
ACH-000142,0.07510772201123486
ACH-000143,0.11835266971437852
ACH-000146,0.04057599513677143
ACH-000148,0.16098134216603585
ACH-000150,0.02054037350641197
ACH-000152,0.036817631414246085
ACH-000153,-0.1310115238602843
ACH-000159,0.12122470810356792
ACH-000160,0.08589357950921707
ACH-000163,0.005495343249801696
ACH-000167,0.3815467224505297
ACH-000168,-0.10168436360410264
ACH-000169,0.07485044792448378
ACH-000178,0.08519698941160572
ACH-000183,0.14150083490960375
ACH-000188,0.1129727018284188
ACH-000189,0.061711485069462786
ACH-000190,0.037505565318693306
ACH-000198,-0.015718614725079322
ACH-000203,-0.2047459643068936
ACH-000204,0.03613310674520005
ACH-000206,0.10574536319693277
ACH-000207,0.06697189545816927
ACH-000208,-0.04747552014165669
ACH-000210,0.26760671039142153
ACH-000211,-0.030955158915763382
ACH-000215,0.0630662981582967
ACH-000221,0.11419644064850196
ACH-000222,0.35219992359846675
ACH-000223,0.012341232644840244
ACH-000226,0.05324255628773282
ACH-000227,-0.06096800826518652
ACH-000228,0.09276469686769476
ACH-000231,0.10412584821505487
ACH-000232,-0.0372574235452101
ACH-000233,-0.08080090922719188
ACH-000234,-0.008095737313986778
ACH-000235,0.14386626363055596
ACH-000237,-0.008501558720426372
ACH-000238,0.0182544952703688
ACH-000242,0.17659312754619844
ACH-000243,-0.013168442479818286
ACH-000244,0.07573251858184625
ACH-000246,0.05233004189821909
ACH-000248,-0.05390605643038779
ACH-000250,0.07985387999280989
ACH-000251,0.08360002647820584
ACH-000252,-0.023728220460072173
ACH-000253,-0.018577584732961956
ACH-000255,0.09301592099466456
ACH-000256,-0.008914063023842008
ACH-000257,0.05255920111548862
ACH-000258,-0.012556932786527695
ACH-000259,0.16125837540606855
ACH-000260,-0.010388543975928076
ACH-000261,0.09685545572573416
ACH-000262,-0.2341710685113748
ACH-000263,0.11612323376502155
ACH-000264,0.014258002990003113
ACH-000265,0.100904718928696
ACH-000266,0.12709502037765422
ACH-000272,0.05512918440275594
ACH-000274,0.1194873288843844
ACH-000277,0.10356406341964657
ACH-000278,0.005971901793711271
ACH-000279,-0.03778358121429303
ACH-000280,0.12729833191231374
ACH-000281,0.029185295969121627
ACH-000288,0.08775356890342062
ACH-000291,0.01134895745324514
ACH-000293,0.07995506800787099
ACH-000294,0.12946323682481758
ACH-000295,0.1246759554626884
ACH-000296,0.09828698959161902
ACH-000302,0.015130165711194387
ACH-000304,0.005894313056961348
ACH-000307,0.05513161227175308
ACH-000308,0.025646218678309362
ACH-000310,0.02770474640336289
ACH-000311,0.06137254337689956
ACH-000312,-0.005835031321952816
ACH-000315,-0.09590505152465294
ACH-000316,0.4183697388110511
ACH-000317,0.09066599274307943
ACH-000318,0.14037576232829882
ACH-000319,-0.027591479315661367
ACH-000320,0.08448108357377596
ACH-000322,0.05532537825680765
ACH-000323,0.14621554808873544
ACH-000324,-0.02031682617752445
ACH-000329,-0.058745021626492006
ACH-000330,0.027493381895051818
ACH-000331,0.06989503513609377
ACH-000332,0.05233056429565505
ACH-000334,-0.099471306858455
ACH-000335,0.05424933695246312
ACH-000336,-0.2758236105527802
ACH-000337,0.11527749619478013
ACH-000338,-0.7428803404438425
ACH-000339,0.0616263061531466
ACH-000341,0.1856592439674079
ACH-000348,0.0474836669602719
ACH-000350,0.12546440729291666
ACH-000352,0.11274170394011784
ACH-000356,0.06504836919789968
ACH-000361,0.08053010645470697
ACH-000362,0.10323583993228487
ACH-000363,0.025258340270923312
ACH-000364,0.027523140953499982
ACH-000365,0.01994244824490634
ACH-000366,0.12630996917944926
ACH-000368,-0.03844305019412658
ACH-000374,0.055582190325012826
ACH-000375,0.04459190025931645
ACH-000376,0.044448609927931385
ACH-000381,-0.039353419701012055
ACH-000383,0.01944413567632636
ACH-000387,0.08718004352188898
ACH-000389,0.0895841267775206
ACH-000390,0.04988318879949958
ACH-000393,-0.051179136050240284
ACH-000395,-0.0824868330857611
ACH-000396,-0.009016988275807106
ACH-000397,-0.01822825459676297
ACH-000401,0.16968228532607318
ACH-000402,0.4878366383462783
ACH-000403,0.09765510055919684
ACH-000404,0.14554652948400812
ACH-000406,0.035849849548432615
ACH-000407,0.1185417547293528
ACH-000408,-0.03112056465724343
ACH-000410,0.025680868988644426
ACH-000411,0.17674354078317814
ACH-000414,0.027882591897731568
ACH-000415,0.058453610687017224
ACH-000416,0.0466569123920107
ACH-000420,-0.0010881489758219928
ACH-000421,0.01588492067925507
ACH-000424,0.08888182708262587
ACH-000425,0.1315713037900143
ACH-000426,0.15535132375049074
ACH-000427,0.017482384751330703
ACH-000433,0.023671655265756045
ACH-000435,0.20897730159389694
ACH-000436,-0.08295497666504065
ACH-000444,0.07216985514484907
ACH-000445,-0.06742138321364652
ACH-000448,0.053524233578907926
ACH-000450,0.030820600811859156
ACH-000452,0.05716016074574892
ACH-000454,0.08791647374568003
ACH-000458,0.07702737349405807
ACH-000459,0.0028718725922734748
ACH-000460,0.08802791033913916
ACH-000461,0.1269176126637806
ACH-000463,0.040079271093467525
ACH-000464,-0.0011764538169202747
ACH-000466,0.0284593391487438
ACH-000467,0.03628317965142425
ACH-000468,0.1732928189735116
ACH-000469,0.04340761197755577
ACH-000470,-0.1419861862394485
ACH-000471,0.07588717934306721
ACH-000472,0.054231485355523794
ACH-000473,-0.0051589092290494605
ACH-000475,0.007507108316037206
ACH-000476,0.058334943559502875
ACH-000477,0.08418341629095881
ACH-000479,0.1909154263708166
ACH-000480,-0.025759369334705247
ACH-000481,0.03325180082204361
ACH-000483,0.07112681200928879
ACH-000484,0.0975824926542631
ACH-000485,0.04555902062429513
ACH-000486,0.06748129183809236
ACH-000487,-0.02981094770906363
ACH-000488,0.051601015334212734
ACH-000490,0.06060843207425558
ACH-000491,-0.04773966092537646
ACH-000495,-0.181777300094029
ACH-000496,0.14884459934296962
ACH-000499,-0.0995753188107762
ACH-000500,0.2380669924427369
ACH-000502,0.11768479412065393
ACH-000503,-0.15901640328894906
ACH-000505,0.0437551711722321
ACH-000507,0.2153738346404184
ACH-000510,0.08356575938939542
ACH-000511,-0.01856543783928349
ACH-000512,0.0022328208632018745
ACH-000516,-0.046006729592105285
ACH-000517,0.0698407624771846
ACH-000518,-0.003574257596133549
ACH-000520,0.030263607293852864
ACH-000521,0.17244232558012515
ACH-000522,-0.012108908729963185
ACH-000524,0.01866615722639984
ACH-000527,0.05892308416209381
ACH-000528,-0.04831726580172222
ACH-000537,-0.01831778126880173
ACH-000541,-0.06107257904552904
ACH-000542,0.06872535385162715
ACH-000544,0.029406485744559768
ACH-000545,0.007629825109801842
ACH-000547,0.15310761157053376
ACH-000548,-0.10869618817487686
ACH-000549,0.21378927642470352
ACH-000550,-0.01983896472848871
ACH-000552,-0.005506856649642968
ACH-000556,-0.03810360917583474
ACH-000557,0.03230451787209488
ACH-000569,-0.03256704618270411
ACH-000570,0.1890618573972207
ACH-000571,-0.06755689818619702
ACH-000573,0.06503781310817415
ACH-000576,-0.07213624546701147
ACH-000579,0.18598227045968616
ACH-000580,0.14584662625877226
ACH-000584,-0.04282733577943497
ACH-000585,0.07776739222513526
ACH-000588,0.13746528889823215
ACH-000589,0.1048702732293962
ACH-000591,0.04310217673374449
ACH-000593,0.0800437709794325
ACH-000600,0.037419218751260655
ACH-000601,0.02413970262606204
ACH-000605,-0.005974047154301096
ACH-000606,0.0695646486090157
ACH-000608,0.042647196247214456
ACH-000614,0.12880131813309306
ACH-000616,-0.05277850317474775
ACH-000618,0.010897614074678513
ACH-000619,-0.10327174769288584
ACH-000620,0.1418250883868401
ACH-000621,0.1113677444846936
ACH-000622,0.0887414730979065
ACH-000623,0.07931991483586477
ACH-000624,0.08145166693335319
ACH-000627,0.132786285572068
ACH-000630,0.06674485753176328
ACH-000631,-0.02516286742371297
ACH-000632,0.13528647205219926
ACH-000633,-0.0229875651707048
ACH-000637,0.14069123094723068
ACH-000638,0.14267176507952647
ACH-000646,0.07677591097836307
ACH-000647,0.08086170790860596
ACH-000648,0.15704775161297466
ACH-000649,0.00298721630751363
ACH-000651,-0.03503157402740439
ACH-000652,0.07232553390757007
ACH-000653,0.22040716107577848
ACH-000657,0.060226731167772274
ACH-000658,0.16005236253458582
ACH-000661,0.05694826536062288
