,OR52B4 (143496)
ACH-000004,-0.16580187689509954
ACH-000005,-0.1406915386949014
ACH-000007,-0.2895059046508766
ACH-000009,-0.0031203368471069506
ACH-000011,-0.08340733155109642
ACH-000012,-0.03367829646039307
ACH-000013,-0.005635262133521208
ACH-000014,-0.1836481942644727
ACH-000015,0.06582669810129682
ACH-000017,-0.06300913816983926
ACH-000018,-0.02023444628554677
ACH-000019,-0.0892717522563779
ACH-000021,-0.08970071607260187
ACH-000022,-0.01588941388478835
ACH-000025,-0.021917747554867476
ACH-000028,-0.03350964538435825
ACH-000030,-0.030639749791347107
ACH-000035,-0.1307442828393987
ACH-000036,-0.05078680288060868
ACH-000037,-0.09123095357794578
ACH-000039,-0.020520341451626192
ACH-000040,-0.0864813264327062
ACH-000041,-0.13884355759193526
ACH-000042,-0.15217593516595002
ACH-000045,0.001571349021470495
ACH-000047,0.01340381659633868
ACH-000052,-0.04463422009780425
ACH-000053,-0.07199474402469212
ACH-000054,0.03997131955362658
ACH-000055,0.05942855879161516
ACH-000060,0.1461494342907264
ACH-000067,-0.11594311333714648
ACH-000070,0.10105223512913347
ACH-000075,-0.15911820604525995
ACH-000078,0.02616282856057137
ACH-000082,-0.06260085103830769
ACH-000085,-0.17993871837107347
ACH-000086,-0.13205757254923992
ACH-000087,-0.07542650370013279
ACH-000092,0.06381236994775201
ACH-000095,-0.13984696972150054
ACH-000097,-0.07835847005226801
ACH-000098,-0.017266549674469178
ACH-000099,-0.0645216181613863
ACH-000108,-0.05333629265126452
ACH-000113,-0.06774255130543616
ACH-000116,0.009345745798858112
ACH-000118,0.019716621690979427
ACH-000120,-0.12845160721262394
ACH-000123,-0.09907647892044476
ACH-000127,-0.08423710214211051
ACH-000128,-0.03978093575640468
ACH-000132,0.034862172568430466
ACH-000133,-0.0403161309982806
ACH-000137,-0.12284896044716118
ACH-000138,-0.19126221493507206
ACH-000142,-0.06982826894659654
ACH-000143,-0.007337500080725745
ACH-000146,-0.06268471250141837
ACH-000148,-0.14243580289743293
ACH-000150,-0.056959060327643876
ACH-000152,0.012671161266473541
ACH-000153,0.027569720339739718
ACH-000159,0.024796906157200774
ACH-000160,0.013374630425298214
ACH-000163,0.10504487085973917
ACH-000167,-0.06815411952728356
ACH-000168,-0.0014667697813702484
ACH-000169,-0.06911213206308878
ACH-000178,-0.054981038054514215
ACH-000183,-0.04857957108292158
ACH-000188,0.0246083993104487
ACH-000189,0.02133301310984946
ACH-000190,-0.07037463476557014
ACH-000198,-0.07638772461793619
ACH-000203,-0.4915857511178763
ACH-000204,0.2585984339574715
ACH-000206,-0.1986235044767405
ACH-000207,0.11672766786677535
ACH-000208,0.3127852978803053
ACH-000210,-0.12441253232123793
ACH-000211,0.04217902018590052
ACH-000215,-0.06881988924574611
