,ARFGAP2 (84364)
ACH-000308,-0.2076750899734804
ACH-000310,-0.08111106671115259
ACH-000311,-0.12312826986556405
ACH-000312,-0.13546859692119256
ACH-000315,-0.3316421414853433
ACH-000316,-0.1219855513934764
ACH-000317,-0.1157934732404989
ACH-000318,-0.21378463633763245
ACH-000319,-0.1242093678920826
ACH-000320,0.007711947448522581
ACH-000322,-0.05566227526980173
ACH-000323,-0.12727680560687546
ACH-000324,-0.14598823821769982
ACH-000329,-0.1117088870145676
ACH-000330,0.002946237521249849
ACH-000331,-0.186897634348897
ACH-000332,-0.06203051359297316
ACH-000334,-0.25397686174106365
ACH-000335,0.004032151808029982
ACH-000336,-0.229582459534198
ACH-000337,0.12005359109085245
ACH-000338,-0.2390727114515195
ACH-000339,-0.14194698585059992
ACH-000341,0.08137268374532358
ACH-000348,-0.10592291355867732
ACH-000350,-0.01484864991042276
ACH-000352,-0.08806349819529699
ACH-000356,-0.371385033609629
ACH-000361,-0.2968653733076529
ACH-000362,-0.2356387919787168
ACH-000363,-0.02846317213471027
ACH-000364,-0.15100771137050928
ACH-000365,-0.2896069998298789
ACH-000366,-0.17088760521277646
ACH-000368,-0.11688223798509392
ACH-000374,-0.17016355028812766
ACH-000375,-0.22353257777390412
ACH-000376,-0.15235587406626933
ACH-000381,-0.03379268928347914
ACH-000383,-0.10554708484896476
ACH-000387,-0.06496078011006202
ACH-000389,-0.06406204197238446
ACH-000390,-0.1247885390636857
ACH-000393,-0.197303204831332
ACH-000395,-0.03361154962547735
ACH-000396,-0.4763652476018041
ACH-000397,-0.06261055039170818
ACH-000401,-0.12884588534982894
ACH-000402,0.1353283538243851
ACH-000403,-0.05497446297990384
ACH-000404,0.05226095019405852
ACH-000406,-0.1172829078997222
ACH-000407,-0.15946029186308688
ACH-000408,-0.2419055822516309
ACH-000410,-0.12066427727411592
ACH-000411,-0.25407316061524265
ACH-000414,-0.010780371921967952
ACH-000415,-0.2693565475176124
ACH-000416,-0.016383417308083133
ACH-000420,-0.1485329324057034
ACH-000421,-0.17089812791992248
ACH-000424,-0.08223345936474258
ACH-000425,-0.1711762868365462
ACH-000426,-0.14752317165610104
ACH-000427,-0.1094490363619092
ACH-000433,-0.2746429921604437
ACH-000435,-0.03125611459409108
ACH-000436,-0.1909049314706038
ACH-000444,-0.09135432858527702
ACH-000445,-0.0733324685070905
ACH-000448,-0.04030623014141434
ACH-000450,0.03113627914161308
ACH-000452,-0.05944420732660403
ACH-000454,-0.27248698103698066
ACH-000458,-0.07469588505145253
ACH-000459,-0.001929763783892162
ACH-000460,-0.193770756867038
ACH-000461,-0.05112436404268477
ACH-000463,0.2034648268550156
ACH-000464,-0.01503899005253696
ACH-000466,0.05220531716968439
ACH-000467,-0.16433792150457105
ACH-000468,-0.12248072953199765
ACH-000469,-0.3223670704857184
ACH-000470,-0.07905417060463144
ACH-000471,-0.13958536224244406
ACH-000472,-0.06579827251916916
ACH-000473,-0.2358841709108651
ACH-000475,-0.14778634957617418
ACH-000476,-0.012152397889749537
ACH-000477,-0.08432953276894195
ACH-000479,-0.4990426247278346
ACH-000480,-0.20560843995716635
ACH-000481,-0.00018172500510472492
ACH-000483,-0.21092878524069625
ACH-000484,0.04946192699459991
ACH-000485,-0.2450203635438924
ACH-000486,-0.4115733248520417
ACH-000487,-0.24714500628292796
ACH-000488,-0.1338220231954871
ACH-000490,-0.1124001829511228
ACH-000491,-0.14269570710533194
ACH-000495,-0.15996121265989946
ACH-000496,0.03259173867454269
ACH-000499,-0.1449025807408259
ACH-000500,0.06519587018800277
ACH-000502,-0.07036003226625598
ACH-000503,0.039707433973875175
ACH-000505,-0.0651775463215973
ACH-000507,-0.04432532091149922
ACH-000510,-0.23690144343482936
ACH-000511,-0.165060675094755
ACH-000512,-0.0985221854774982
ACH-000516,-0.16510226455381324
ACH-000517,-0.1930274381381373
ACH-000518,0.1102674146089575
ACH-000520,0.07522390324535705
ACH-000521,0.14278085362976195
ACH-000522,-0.17706051556964372
ACH-000524,-0.1207228570263156
ACH-000527,-0.1271180918897397
ACH-000528,-0.08771969704615806
ACH-000537,-0.02652369082162187
ACH-000541,-0.28709222250110245
ACH-000542,-0.12265571024215778
ACH-000544,-0.20064734088240752
ACH-000545,-0.22859455032746426
ACH-000547,-0.10212675797780173
ACH-000548,-0.040022434939241805
ACH-000549,-0.07969645474048791
ACH-000550,-0.19452822214997245
ACH-000552,0.2290707961532521
ACH-000556,-0.016320511613543424
ACH-000557,-0.0015438396620816048
ACH-000569,-0.14653507476472527
ACH-000570,-0.15576844629798878
ACH-000571,-0.07053520486197189
ACH-000573,-0.19558455902015845
ACH-000576,-0.13448858433659622
ACH-000579,-0.12061179866046072
ACH-000580,-0.09902617894228097
ACH-000584,-0.06893078781289147
ACH-000585,-0.1503069823008787
ACH-000588,-0.20795920443860025
ACH-000589,0.01995078095306089
ACH-000591,-0.12038514862340928
ACH-000593,-0.06928991575210694
ACH-000600,-0.2517846445722738
ACH-000601,-0.12746105475026334
ACH-000605,0.10178240514041052
ACH-000606,-0.18336879251093072
ACH-000608,-0.17788318003643158
ACH-000614,-0.2497740712686765
ACH-000616,-0.06605767551071855
ACH-000618,-0.12619234695973092
ACH-000619,-0.33970744621679305
ACH-000620,0.018398719547461605
ACH-000621,0.0005314975809799266
ACH-000622,-0.19891807224284952
ACH-000623,-0.12501172001567284
ACH-000624,-0.11153314130168772
ACH-000627,-0.048907060850149384
ACH-000630,-0.07077810805629722
ACH-000631,-0.08393301067400677
ACH-000632,-0.11841110324554915
ACH-000633,-0.21695447236860665
ACH-000637,-0.018668442435466736
ACH-000638,-0.10771540458743037
ACH-000646,-0.25184917413465296
ACH-000647,-0.0449738089815083
ACH-000648,-0.11720807970131936
ACH-000649,-0.11702324373660802
ACH-000651,-0.09268043055009176
ACH-000652,0.02923735285567713
ACH-000653,0.004179345303534784
ACH-000657,-0.14068288289455258
ACH-000658,-0.10150146514203427
ACH-000661,-0.0838925641431903
ACH-000662,0.11461203355953578
ACH-000663,-0.13754112536867438
ACH-000665,-0.23733639371821236
ACH-000671,0.01756570054758131
ACH-000672,-0.2030067823711968
ACH-000673,-0.2092238785228052
ACH-000676,5.1464070589273624e-05
ACH-000677,0.0057066205820712895
ACH-000681,-0.07538667267160491
ACH-000683,-0.1550877777677074
ACH-000684,-0.1035694467131384
ACH-000688,-0.09923791038816214
ACH-000693,-0.1307731540357852
ACH-000694,-0.10174666699643753
ACH-000695,0.05231227135391256
ACH-000696,-0.13169879441087085
ACH-000697,-0.1968886352990541
ACH-000699,-0.17483429384780352
ACH-000701,0.13842405484640424
ACH-000706,-0.09137165305189987
ACH-000711,-0.2992106370553865
ACH-000713,-0.197272841687204
ACH-000714,-6.9166397922098375e-06
ACH-000718,-0.15722150670582186
ACH-000720,-0.173852108709998
ACH-000721,-0.06724204914316698
ACH-000724,0.0554697886499861
ACH-000725,-0.18144395142322406
ACH-000732,-0.33665445508755
ACH-000734,-0.15235783584297038
ACH-000735,-0.16719866973959038
ACH-000736,-0.21900304090276948
ACH-000738,-0.10442134247390653
ACH-000746,0.02538386377871545
ACH-000747,-0.22995398326688066
ACH-000748,-0.27732887633729986
ACH-000753,-0.06820435693075877
ACH-000756,-0.17180728529039846
ACH-000757,-0.1293838389317449
ACH-000758,-0.0925147561680106
ACH-000760,-0.12625868830401696
ACH-000762,-0.2677595721663315
ACH-000763,-0.0976219678082878
ACH-000764,-0.033687176599637506
ACH-000765,-0.09518510021867332
ACH-000766,0.02259902021288988
ACH-000767,-0.08610418658280318
ACH-000768,-0.17541776861655525
ACH-000769,0.04443694945406306
ACH-000770,-0.13681525469230146
ACH-000771,-0.1505833315365776
ACH-000773,-0.1680655322898057
ACH-000776,-0.02719152599512491
ACH-000777,-0.17925760305861466
ACH-000778,-0.12898129497067848
ACH-000781,-0.19644065468188607
ACH-000782,0.0546826330125022
ACH-000783,0.010227255131563813
ACH-000784,-0.1798212853386542
ACH-000785,0.030618388042353818
ACH-000787,-0.15098018618090034
ACH-000788,-0.09526763072381188
ACH-000791,-0.17634156184964314
ACH-000792,-0.2158009803022479
ACH-000794,0.011370444245488205
ACH-000796,-0.101761547106974
ACH-000798,-0.0006135265475468622
ACH-000799,-0.183081711011738
ACH-000800,-0.12997205948194734
ACH-000802,-0.07874623141335936
ACH-000804,-0.1506770204070907
ACH-000805,-0.017665323649877884
ACH-000809,-0.14433152589221035
ACH-000810,-0.3977008588885766
ACH-000811,-0.039442059457393056
ACH-000817,-0.3864161764371635
ACH-000819,-0.2688712301854892
ACH-000820,-0.055392025996879854
ACH-000821,0.13009333251814653
ACH-000822,-0.04047470927043232
ACH-000823,-0.07575900630748217
ACH-000824,-0.05329186287882505
ACH-000827,-0.19179989820694304
ACH-000829,-0.13779558092230776
ACH-000831,-0.1997543514694203
ACH-000832,0.009921216521729255
ACH-000833,-0.042488441081467584
ACH-000834,0.05356026194062778
ACH-000835,0.040729264589231415
ACH-000836,-0.2738464459727959
ACH-000837,-0.17794810775461897
ACH-000838,-0.16330594716823435
ACH-000839,0.09800394430955556
ACH-000840,-0.17055363452663452
ACH-000841,-0.030174431582146933
ACH-000843,-0.3270118690790855
ACH-000846,-0.3904854759382091
ACH-000847,-0.3729250120023703
ACH-000848,-0.014461320914701366
ACH-000849,0.017203081012323873
ACH-000851,-0.1501632651707848
ACH-000855,-0.15132936430121618
ACH-000856,-0.03609667242128408
ACH-000858,-0.021721106928241973
ACH-000859,-0.1880350483242441
ACH-000861,-0.1133907592689566
ACH-000862,0.15055550711529228
ACH-000865,0.018136651966379785
ACH-000866,-0.12205093379767527
ACH-000867,-0.0878924325302166
ACH-000869,-0.027578673568855037
ACH-000872,-0.012267106659304285
ACH-000873,-0.1744523542595966
ACH-000876,0.02942486143183795
ACH-000878,-0.010270596525661594
ACH-000880,-0.1437668916647758
ACH-000881,-0.13714075428245154
ACH-000882,-0.18176534578760006
ACH-000884,-0.0862688181828702
ACH-000885,0.003140719790425877
ACH-000887,-0.03679990170309486
ACH-000889,-0.015380143168621775
ACH-000896,-0.05706444355899989
ACH-000898,-0.1425836013846724
ACH-000900,-0.3772346648388096
ACH-000901,-0.1052191879197246
ACH-000905,-0.0727800843628245
ACH-000906,-0.01719003908687124
ACH-000907,-0.030373177179917343
ACH-000910,-0.1437345253768886
ACH-000911,-0.10548363212880504
ACH-000912,-0.03349141398141112
ACH-000913,0.015745590510985896
ACH-000915,-0.1893000230227776
ACH-000916,-0.3572397769517701
ACH-000917,-0.16675424922463708
ACH-000920,0.1113374391758606
ACH-000921,-0.0012047014516412356
ACH-000924,-0.04727708520083521
ACH-000926,-0.10685637048024828
ACH-000928,0.03212237229088313
ACH-000929,-0.05786580315211914
ACH-000932,-0.13499965526584484
ACH-000935,-0.19974129310319932
ACH-000936,0.025840472361409652
ACH-000937,-0.16080408654156245
ACH-000938,-0.2063789548948013
ACH-000939,-0.13108964269778753
ACH-000941,-0.20293236579038376
ACH-000943,-0.14217009236285097
ACH-000946,-0.09393424579665308
ACH-000947,1.7268535180358998e-05
ACH-000948,-0.11021698276877197
ACH-000950,-0.05853869200011561
ACH-000953,-0.13650617960445588
ACH-000954,-0.06878752855916609
ACH-000957,-0.25226626309321115
ACH-000958,0.07486381871387346
ACH-000960,-0.17221142726263022
ACH-000963,-0.4791286342132123
ACH-000968,-0.04748870582342821
ACH-000969,-0.0914047497109601
ACH-000972,-0.3078428272317507
ACH-000973,-0.19596062088204802
ACH-000974,-0.03135008186861005
ACH-000978,-0.0021649668839049626
ACH-000984,-0.08056328067073631
ACH-000986,-0.12968528979171606
ACH-000988,-0.026477528144947932
ACH-000993,-0.44357493412033655
ACH-000994,-0.11902106883059743
ACH-000996,-0.15406215986319527
ACH-001001,-0.10137972350703256
ACH-001020,-0.2582920691479782
ACH-001028,-0.08710325965344118
ACH-001031,-0.0962061839557444
ACH-001038,-0.1509669406971015
ACH-001048,-0.18081084045310844
ACH-001050,-0.05524371443341791
ACH-001053,-0.21960217549872527
ACH-001054,-0.12796706153640708
ACH-001061,-0.1133659437926402
ACH-001067,-0.2650976191555737
ACH-001075,0.2201884424687072
ACH-001096,0.1096720169808482
ACH-001111,-0.24299569637565946
ACH-001119,-0.1538028222190459
ACH-001128,-0.14047801744649782
ACH-001134,-0.2198168034306684
ACH-001151,-0.0439909293049711
ACH-001163,-0.08000733632881757
ACH-001164,0.03660316559462479
ACH-001183,0.062022834031080686
ACH-001192,-0.05823951354267765
ACH-001193,-0.3172615706466801
ACH-001196,-0.13141327209316803
ACH-001197,0.05319166488842162
ACH-001205,-0.040016185695375364
ACH-001211,0.011075016529263482
ACH-001212,-0.04575810042331523
ACH-001228,-0.08327593413487235
ACH-001232,-0.2562492166281149
ACH-001239,-0.09159551441554432
ACH-001270,-0.2207440318802039
ACH-001274,-0.04434898068413655
ACH-001275,-0.032313189077040366
ACH-001277,-0.005856895201623832
ACH-001278,-0.2375537418545242
ACH-001280,-0.15525235433380224
ACH-001283,-0.1132307308409422
ACH-001289,-0.21447757384314786
ACH-001300,0.005525536351926618
ACH-001301,-0.02263079777851856
ACH-001302,0.16396449272910327
ACH-001306,-0.2457159023789981
ACH-001318,-0.025217925937447167
ACH-001322,0.03612854866617701
ACH-001328,-0.05677653386688355
ACH-001332,-0.24498125635845705
ACH-001336,-0.18445394065332235
ACH-001346,0.06303201049582673
ACH-001353,-0.10483631889702526
ACH-001354,-0.040532717120080136
ACH-001367,-0.35952666925287136
ACH-001368,0.08453037361717368
ACH-001374,0.034135789696672976
ACH-001377,-0.0670145687189057
ACH-001380,-0.11208452063081
ACH-001391,-0.18671077983231324
ACH-001408,-0.2234342631583837
ACH-001430,-0.0015802780790897207
ACH-001431,-0.28467802711697515
ACH-001450,-0.17882842299518
ACH-001496,-0.06505237465277958
ACH-001500,0.0646529812911723
ACH-001523,-0.017831839834220778
ACH-001532,-0.1356663201304946
ACH-001550,-0.1057163620325254
ACH-001552,-0.15771760092682308
ACH-001554,-0.07863955947421303
ACH-001654,-0.053207594285958594
ACH-001735,0.07158441761926085
ACH-001736,-0.08070507232225589
ACH-001737,-0.19291612513975576
ACH-001740,-0.09471153867230477
ACH-001745,-0.11289345691554012
ACH-001765,-0.1839587834764836
