,SH3BP4 (23677)
ACH-000004,0.10313902551554724
ACH-000005,0.3334214290229915
ACH-000007,-0.03033258012188497
ACH-000009,0.09172335511388977
ACH-000011,-0.07615580979527738
ACH-000012,-0.020028359072109817
ACH-000013,0.045106516812202437
ACH-000014,-0.02728066484729596
ACH-000015,-0.025600463118913248
ACH-000017,-0.03202090830108798
ACH-000018,0.025044216605607576
ACH-000019,-0.12489070186182892
ACH-000021,0.1128094958454018
ACH-000022,-0.03400632056187663
ACH-000025,0.02029907304943844
ACH-000028,0.14118045256543235
ACH-000030,0.11363011152753225
ACH-000035,0.08951023947083572
ACH-000036,0.14634102059553825
ACH-000037,-0.09865123071889052
ACH-000039,-0.0033531001683934423
ACH-000040,-0.16187596058119602
ACH-000041,-0.123952077637155
ACH-000042,-0.0013748134034922608
ACH-000045,-0.07562417178633014
ACH-000047,0.06062802413754479
ACH-000052,0.06127024084315129
ACH-000053,0.046332964958649504
ACH-000054,0.03878289791339602
ACH-000055,-0.09912056785142699
ACH-000060,0.22319580504309824
ACH-000067,-0.03116901156560893
ACH-000070,0.07782980278171478
ACH-000075,-0.04543371789372312
ACH-000078,0.01944153259392333
ACH-000082,0.007583350887162755
ACH-000085,-0.05978116723417287
ACH-000086,0.12866535833047502
ACH-000087,0.18235338461302905
ACH-000092,-0.04355448073986497
ACH-000095,0.08538822802690482
ACH-000097,0.08041229560054004
ACH-000098,-0.03784494540750087
ACH-000099,-0.01993582814990027
ACH-000108,-0.16893415964793562
ACH-000113,-0.08518113479325742
ACH-000116,-0.026169959006210983
ACH-000118,0.08368683776662238
ACH-000120,0.1086236603355983
ACH-000123,0.013539938123486979
ACH-000127,0.14012240826993244
ACH-000128,0.15000483728554256
ACH-000132,0.16135108854143093
ACH-000133,-0.014480503013806772
ACH-000137,-0.05426084855103277
ACH-000138,-0.02377193174640008
ACH-000142,0.1682637939887019
ACH-000143,0.1305106823660566
ACH-000146,-0.041369875735656265
ACH-000148,-0.0037014880301760172
ACH-000150,0.12810508327322245
ACH-000152,0.07269233018149875
ACH-000153,-0.07610808937976486
ACH-000159,0.054318051970986665
ACH-000160,-0.06051828245355685
ACH-000163,0.010552748207518814
ACH-000167,-0.05194097980970847
ACH-000168,0.04356440271577118
ACH-000169,0.1739000178287498
ACH-000178,0.023533126084494583
ACH-000183,-0.043097437761268564
ACH-000188,0.06879457452876822
ACH-000189,0.15602711228885122
ACH-000190,-0.052939384765001166
ACH-000198,-0.04713335046646636
ACH-000203,0.21362292486850973
ACH-000204,-0.14103594477585826
ACH-000206,0.13454241222143348
ACH-000207,0.1646404483016419
ACH-000208,-0.23473790311741835
ACH-000210,0.0521952515348356
ACH-000211,0.008621986610541449
ACH-000215,-0.03529874895262814
ACH-000221,0.06714920542076834
ACH-000222,0.11483561304245002
ACH-000223,0.07836857613704315
ACH-000226,0.058615060924980436
ACH-000227,-0.05619044229394527
ACH-000228,-0.1627224028535492
ACH-000231,-0.026325424109236974
