,GFRA1 (2674)
ACH-000004,-0.0932425836945331
ACH-000005,0.04265831715668028
ACH-000007,-0.04859048486151087
ACH-000009,-0.061098362706467124
ACH-000011,-0.10752025435291614
ACH-000012,-0.04384181679360245
ACH-000013,0.07096868071360217
ACH-000014,0.015622535562721612
ACH-000015,0.03563309183660509
ACH-000017,0.07112029580531573
ACH-000018,-0.1682417749177227
ACH-000019,-0.00954416692916028
ACH-000021,0.053535145519081166
ACH-000022,-0.15419310506957595
ACH-000025,-0.09929132758250014
ACH-000028,-0.038239589535559136
ACH-000030,-0.06363673757968659
ACH-000035,-0.007639788820179739
ACH-000036,0.01975193664243176
ACH-000037,0.040670196773493664
ACH-000039,-0.015353246720234937
ACH-000040,-0.10218846685807097
ACH-000041,-0.0029608158200783
ACH-000042,-0.12070745128935435
ACH-000045,0.07830228873130511
ACH-000047,0.09708651407533324
ACH-000052,0.10691168293662992
ACH-000053,-0.12703510900563486
ACH-000054,-0.09616304133817996
ACH-000055,0.10234741779102498
ACH-000060,-0.10043979865003276
ACH-000067,-0.14306685326131172
ACH-000070,-0.056072354361422966
ACH-000075,-0.03844519009215686
ACH-000078,-0.002592779928595185
ACH-000082,0.006080979934505917
ACH-000085,0.2128461396451959
ACH-000086,-0.1682315186579411
ACH-000087,-0.13435789881875065
ACH-000092,0.03769327435787725
ACH-000095,-0.08029090705821723
ACH-000097,0.010477573025036465
ACH-000098,-0.008112576067048051
ACH-000099,-0.016744139840720224
ACH-000108,-0.049920154833431665
ACH-000113,-0.0756674802970644
ACH-000116,0.0686018562087297
ACH-000118,-0.16185736249878435
ACH-000120,-0.052032158816538734
ACH-000123,-0.0019231972907532105
ACH-000127,-0.05548151084560195
ACH-000128,0.011484891072853314
ACH-000132,-0.10225986426198676
ACH-000133,0.018268992573433705
ACH-000137,0.10336255876636656
ACH-000138,-0.04079052786876548
ACH-000142,-0.2143524948391208
ACH-000143,-0.2932396289977904
ACH-000146,-0.08637013066194657
ACH-000148,-0.2019257728926975
ACH-000150,-0.033260583121925924
ACH-000152,-0.07794592776664318
ACH-000153,0.10003822715894226
ACH-000159,-0.07431884755600048
ACH-000160,-0.02859403388596068
ACH-000163,-0.09941815333437178
ACH-000167,-0.06026858053666415
ACH-000168,0.09050268497491076
ACH-000169,-0.14580006152642158
ACH-000178,-0.07807941157470588
ACH-000183,-0.036244246834853236
ACH-000188,-0.1232829615784056
ACH-000189,-0.2253247232049357
ACH-000190,-0.20352645461532096
ACH-000198,-0.009562457417762384
ACH-000203,-0.3989425881639053
ACH-000204,0.047120962725271394
ACH-000206,-0.003795634374550492
ACH-000207,0.02462887313937473
ACH-000208,0.16008294710905638
ACH-000210,-0.08366928041930814
ACH-000211,-0.12879458810935493
ACH-000215,-0.005913367347041611
ACH-000221,-0.04044892545132305
ACH-000222,-0.09337043142492024
ACH-000223,-0.0333129745719967
ACH-000226,0.0058533855728529205
ACH-000227,-0.022747203612930637
ACH-000228,0.01153708850193494
ACH-000231,-0.039493857724054775
ACH-000232,-0.08183524666407001
ACH-000233,0.08365474189778012
ACH-000234,-0.04371585730659453
ACH-000235,-0.05323541051850863
ACH-000237,0.026945380424710296
ACH-000238,0.024935959350675253
ACH-000242,-0.380326946034101
ACH-000243,-0.0734573639538807
ACH-000244,0.17987938670951314
ACH-000246,-0.0884695115143461
ACH-000248,0.017870132850538775
ACH-000250,-0.05291698059946336
ACH-000251,-0.1569289773865082
ACH-000252,-0.012630835676696765
ACH-000253,-0.07946943984799452
ACH-000255,0.0065257690508090035
ACH-000256,0.0457977831007235
ACH-000257,-0.1381462640551205
ACH-000258,0.09958724232250954
ACH-000259,0.024594675525878382
ACH-000260,0.05903191522306985
ACH-000261,0.06906665341859959
ACH-000262,0.02336697361835352
ACH-000263,0.09259961759311527
ACH-000264,0.016026585755009638
ACH-000265,-0.05602313469586201
ACH-000266,-0.10044326680872044
ACH-000272,-0.009303758414639332
ACH-000274,0.03998854831030756
ACH-000277,-0.14361973186402655
ACH-000278,-0.0021421622020097973
ACH-000279,-0.05775878697560347
ACH-000280,0.0010231369661324833
ACH-000281,-0.01752744720050986
ACH-000288,-0.052040208562956616
ACH-000291,-0.0810210840508138
ACH-000293,-0.20807760043074625
ACH-000294,-0.08325557609740085
ACH-000295,-0.0043487285181629115
ACH-000296,0.06382550490198023
ACH-000302,-0.047386986694895716
ACH-000304,-0.2932552961582099
ACH-000307,-0.16279039664224373
ACH-000308,-0.011961780020896965
ACH-000310,0.05574099458612344
ACH-000311,-0.09633343151051826
ACH-000312,-0.036880851789445036
ACH-000315,-0.1266013181413636
ACH-000316,-0.04885757727825915
ACH-000317,-0.002953307690333265
ACH-000318,-0.09293820795617223
ACH-000319,-0.05016562188085364
ACH-000320,0.014742008120755072
ACH-000322,-0.08915391351230383
ACH-000323,-0.04327092776335577
ACH-000324,-0.10642759555898773
ACH-000329,0.013131725202417423
ACH-000330,-0.2295920517532352
ACH-000331,-0.01745693123084881
ACH-000332,-0.05057341612732569
ACH-000334,-0.018147786719297614
ACH-000335,-0.0971949550696766
ACH-000336,-0.2845822953241102
ACH-000337,0.058076462865919734
ACH-000338,-0.09461915316651362
ACH-000339,-0.06264849189069457
ACH-000341,-0.1173233833686078
ACH-000348,-0.08765251759727795
ACH-000350,-0.19235793025432035
ACH-000352,0.04240420693215465
ACH-000356,0.18464440388516348
ACH-000361,-0.035763453409709434
ACH-000362,0.04089770851469305
ACH-000363,-0.00654188227474136
ACH-000364,0.10367078976121658
ACH-000365,0.004293950000450608
ACH-000366,-0.02493041503461976
ACH-000368,-0.06154439328840455
ACH-000374,0.0709513561970437
ACH-000375,0.06085238064178292
ACH-000376,-0.0259514519701584
ACH-000381,-0.02777667745426194
ACH-000383,-0.10884883072996347
ACH-000387,-0.10684624737646438
ACH-000389,-0.07923196702729689
ACH-000390,0.009784723784821614
ACH-000393,0.10341996377370592
ACH-000395,-0.2864287820539353
ACH-000396,0.042602485252899565
ACH-000397,-0.11624794124241683
ACH-000401,-0.1027931339091408
ACH-000402,0.1454895861567376
ACH-000403,-0.10804952395446334
ACH-000404,0.11766444095280992
ACH-000406,-0.06226046970950809
ACH-000407,-0.09034366606494636
ACH-000408,-0.09136263221259053
ACH-000410,-0.044726025858287784
ACH-000411,-0.07335366338848813
ACH-000414,-0.015033319376095025
ACH-000415,-0.023335985776371748
ACH-000416,0.001252246057734057
ACH-000420,-0.09256358333812158
ACH-000421,-0.02103211433517908
ACH-000424,0.14394883413848347
ACH-000425,-0.04638844093541891
ACH-000426,0.058253591365990336
ACH-000427,0.00034213442026440744
ACH-000433,0.14839377419377178
ACH-000435,-0.056015626480229785
ACH-000436,0.09022226644881656
ACH-000444,-0.12551778558867907
ACH-000445,-0.10979927435771927
ACH-000448,0.03122335754052205
ACH-000450,0.04672566948612018
ACH-000452,-0.03997274264268885
ACH-000454,-0.13766942879972707
ACH-000458,0.11843180986250802
ACH-000459,0.15097719806894827
ACH-000460,-0.056634920556868515
ACH-000461,-0.14100641493040322
ACH-000463,-0.08308719717724627
ACH-000464,-0.20329636835043569
ACH-000466,-0.05980047137186649
ACH-000467,-0.05149398475842781
ACH-000468,-0.027661125736701996
ACH-000469,0.02057256719880909
ACH-000470,-0.06746920701760778
ACH-000471,-0.10248286394185542
ACH-000472,-0.08450525191655264
ACH-000473,-0.029116778452840438
ACH-000475,-0.1213282730236344
ACH-000476,-0.04943357919137266
ACH-000477,0.03496597902651605
ACH-000479,-0.17241440024804613
ACH-000480,-0.060832355029533415
ACH-000481,-0.05967985066735047
ACH-000483,-0.0038270834388918337
ACH-000484,-0.007465155058811303
ACH-000485,0.019050525166076082
ACH-000486,-0.11742850213116934
ACH-000487,-0.10388381879375456
ACH-000488,-0.017244066524572818
ACH-000490,-0.003126860988019767
ACH-000491,0.07632406086351581
ACH-000495,-0.2568689558721439
ACH-000496,-0.16085796444695644
ACH-000499,0.020038200979509032
ACH-000500,0.10592834946349858
ACH-000502,0.01695953021381795
ACH-000503,-0.1182518540843366
ACH-000505,0.043512631821691405
ACH-000507,-0.06348605652719719
ACH-000510,-0.10079084882876667
ACH-000511,-0.008503212898681866
ACH-000512,-0.06695201555954967
ACH-000516,0.03556758068414171
ACH-000517,-0.07653928427866291
ACH-000518,-0.048176473270299495
ACH-000520,-0.1351956592893018
ACH-000521,-0.12102083653869802
ACH-000522,0.1140877619063365
ACH-000524,-0.03501718938609594
ACH-000527,-0.06632356962577951
ACH-000528,-0.10249331071522576
ACH-000537,0.0004203278544832753
ACH-000541,0.1178871143138747
ACH-000542,-0.12021983901980318
ACH-000544,-0.02937281862153184
ACH-000545,-0.140237107743959
ACH-000547,-0.017998494821905166
ACH-000548,0.01068865480890673
ACH-000549,-0.24253697939120045
ACH-000550,-0.11948637066775453
ACH-000552,-0.12107456363840215
ACH-000556,-0.040274227495566015
ACH-000557,0.032880653326258405
ACH-000569,-0.009266043112149337
ACH-000570,-0.12453411906654785
ACH-000571,-0.07378875372116847
ACH-000573,0.012108772462361807
ACH-000576,0.01478170514896329
ACH-000579,-0.16991072112881594
ACH-000580,-0.0696008714709316
ACH-000584,-0.08610999738976001
ACH-000585,-0.07208475283493866
ACH-000588,-0.04489541277012425
ACH-000589,0.0615967019117445
ACH-000591,-0.013853754076592973
ACH-000593,0.038443588276737516
ACH-000600,-0.01780142339060209
ACH-000601,-0.01997881729239346
ACH-000605,-0.055281042194054
ACH-000606,-0.14432966839427314
ACH-000608,-0.014512131368449647
ACH-000614,-0.1383666229830471
ACH-000616,-0.07875225255893033
ACH-000618,-0.03318643711000697
ACH-000619,0.03127796137178779
ACH-000620,-0.06946682295273275
ACH-000621,-0.05931634638483176
ACH-000622,-0.25119366342968225
ACH-000623,-0.01241134672568569
ACH-000624,-0.0036795298708892014
ACH-000627,-0.059980410582028465
ACH-000630,0.034910477171488166
ACH-000631,-0.052457684658253616
ACH-000632,-0.053983959079404634
ACH-000633,-0.02298851425166426
ACH-000637,-0.15450610448534954
ACH-000638,-0.248545263864158
ACH-000646,-0.05364972579521828
ACH-000647,-0.05765549429260275
ACH-000648,-0.3709050945596899
ACH-000649,-0.09307238779641028
ACH-000651,-0.21434108283267664
ACH-000652,0.0871155909159614
ACH-000653,-0.0576335674873982
ACH-000657,0.0040640648349192605
ACH-000658,-0.03367375548931996
ACH-000661,-0.06187809501434202
ACH-000662,0.21192036494174826
ACH-000663,-0.035917386512033744
ACH-000665,0.0571780327930842
ACH-000671,0.029192520532847956
ACH-000672,0.10159040881210928
ACH-000673,0.016811694320015547
ACH-000676,-0.10618128243507437
ACH-000677,-0.09964205986511622
ACH-000681,-0.11377266142566478
ACH-000683,-0.01282527150215676
ACH-000684,-0.13281136140863212
ACH-000688,-0.1053115422994582
ACH-000693,-0.04888005997813235
ACH-000694,0.016820459394617703
ACH-000695,0.005929772026145308
ACH-000696,-0.016577991318094846
ACH-000697,-0.20433961057259434
ACH-000699,-0.09770255161189907
ACH-000701,-0.3607837576448807
ACH-000706,-0.07306187241801873
ACH-000711,-0.14914191982285618
ACH-000713,0.13072983403825758
ACH-000714,-0.06599041088832708
ACH-000718,-0.035951375850655116
ACH-000720,0.10837493426330637
ACH-000721,-0.035842965378095136
ACH-000724,0.005449264664291968
ACH-000725,-0.021419893581957162
ACH-000732,-0.0784511249944116
ACH-000734,-0.14099325941759228
ACH-000735,0.02702624708345416
ACH-000736,0.11556590558364688
ACH-000738,-0.2727232897977525
ACH-000746,0.0959427219650929
ACH-000747,-0.02615421295572441
ACH-000748,-0.0795299165041737
ACH-000753,-0.012583948997183996
ACH-000756,-0.03963799225980563
ACH-000757,0.03055690832617472
ACH-000758,-0.08081375163676226
ACH-000760,-0.05523459197065144
ACH-000762,-0.11004589221908208
ACH-000763,-0.032027047251016544
ACH-000764,0.04240105085753202
ACH-000765,0.007187507345922833
ACH-000766,0.07452743481813448
ACH-000767,-0.15527364577062533
ACH-000768,0.0756367992462698
ACH-000769,-0.14406742595525088
ACH-000770,-0.03213495170731765
ACH-000771,-0.1013695613072406
ACH-000773,-0.04555300647719486
ACH-000776,-0.1342300409496524
ACH-000777,0.06936263622737182
ACH-000778,0.10119249662171953
ACH-000781,-0.021012952809606585
ACH-000782,-0.04946786295486694
ACH-000783,-0.026492017789381303
ACH-000784,-0.1162984161423061
ACH-000785,0.01931646597327157
ACH-000787,0.024858756978110727
ACH-000788,-0.07589440396287994
ACH-000791,-0.024221293004523945
ACH-000792,0.011574506462290385
ACH-000794,-0.0075596787599232235
ACH-000796,-0.02297648135659651
ACH-000798,0.09394238216924712
ACH-000799,-0.02575677880054004
ACH-000800,-0.09480228389391088
ACH-000802,-0.10290118581990723
ACH-000804,-0.01754654427972342
ACH-000805,-0.0615458213820854
ACH-000809,-0.03166287820013725
ACH-000810,-0.08290579169609864
ACH-000811,-0.11031138320987836
ACH-000817,0.02700371281500278
ACH-000819,0.0598850629232934
ACH-000820,0.1520196853153244
ACH-000821,0.1079840986511738
ACH-000822,-0.028467921524634607
ACH-000823,0.01938812592131764
ACH-000824,-0.10543391165373492
ACH-000827,-0.12206236629727105
ACH-000829,-0.03512958819693035
ACH-000831,-0.054564349430412634
ACH-000832,-0.04782436088142957
ACH-000833,-0.1857906778621245
ACH-000834,-0.08450107991931143
ACH-000835,-0.03634202504520093
ACH-000836,0.0235529201680889
ACH-000837,-0.07042108438884767
ACH-000838,-0.3217938644232677
ACH-000839,0.029500817358147358
ACH-000840,-0.09586653348646457
ACH-000841,0.03432153959422046
ACH-000843,0.1157579908603186
ACH-000846,-0.005281359599630393
ACH-000847,-0.1442624681686795
ACH-000848,-0.0031093738527545093
ACH-000849,-0.04219197446997587
ACH-000851,0.02825020039245845
ACH-000855,-0.03192362481726487
ACH-000856,-0.09989288338079973
ACH-000858,-0.055219833140701474
ACH-000859,-0.031131125822084407
ACH-000861,-0.06022409592799571
ACH-000862,-0.10257155831656696
ACH-000865,-0.12379030647005898
ACH-000866,0.051842770169958564
ACH-000867,0.032873923469259485
ACH-000869,-0.15798281844135315
ACH-000872,0.1293308581896493
ACH-000873,-0.10510964590169496
ACH-000876,-0.09593879742675454
ACH-000878,-0.27990108259557833
ACH-000880,-0.012975464957660068
ACH-000881,-0.04863842535510048
ACH-000882,-0.07505279272085656
ACH-000884,-0.17280012718105628
ACH-000885,-0.034583154404260984
ACH-000887,-0.03443700176804919
ACH-000889,-0.02617224756626677
ACH-000896,-0.11420714705107687
ACH-000898,-0.10688869217589957
ACH-000900,0.059291106876890064
ACH-000901,-0.03074353471588418
ACH-000905,-0.12146045001228953
ACH-000906,-0.06577431876608376
ACH-000907,-0.09284851773123384
ACH-000910,-0.10470030550558664
ACH-000911,0.05413096884614452
ACH-000912,-0.05940652981141875
ACH-000913,-0.01486580946526646
ACH-000915,-0.011554566513281316
ACH-000916,0.12815130018534995
ACH-000917,0.16248579930869614
ACH-000920,-0.2294793221436889
ACH-000921,0.020160344482480004
ACH-000924,-0.1444243102668704
ACH-000926,-0.18316624817328336
ACH-000928,-0.014310016052253585
ACH-000929,-0.05869341885770615
ACH-000932,-0.17647856197150288
ACH-000935,-0.0989839694730594
ACH-000936,-0.06010848513477207
ACH-000937,-0.02342276547041937
ACH-000938,-0.05397437403693616
ACH-000939,0.02627311488477449
ACH-000941,-0.004445702197719925
ACH-000943,-0.08308368462652503
ACH-000946,0.032442448103456374
ACH-000947,-0.1810870130870855
ACH-000948,0.03493005871980418
ACH-000950,0.0054092724135379995
ACH-000953,-0.02458371418990425
ACH-000954,-0.08383157911196179
ACH-000957,-0.18644557594202266
