,ENGASE (64772)
ACH-000401,-0.20058471207891665
ACH-000402,-0.2775263473385839
ACH-000403,-0.23322227951774696
ACH-000404,-0.10495999479362686
ACH-000406,-0.07020533618115607
ACH-000407,-0.1284655916504278
ACH-000408,-0.07682075640115871
ACH-000410,-0.03979594398399364
ACH-000411,-0.17372534024825378
ACH-000414,-0.1792168860668472
ACH-000415,-0.1157141388693307
ACH-000416,-0.1977150405248262
ACH-000420,-0.2816660863131318
ACH-000421,-0.1070450581171432
ACH-000424,0.11042026201855694
ACH-000425,-0.1370461486405251
ACH-000426,0.05264978475215672
ACH-000427,-0.13032631826094346
ACH-000433,-0.31651290687117856
ACH-000435,-0.7204965938123018
ACH-000436,-0.14129179840846168
ACH-000444,-0.13924084269235734
ACH-000445,-0.06506356020805812
ACH-000448,-0.06472622611290976
ACH-000450,-0.31420731550717856
ACH-000452,-0.16029975865516402
ACH-000454,-0.02509869920384289
ACH-000458,-0.2306233538999501
ACH-000459,-0.13045991403924653
ACH-000460,-0.11807709520023077
ACH-000461,0.03928769761089855
ACH-000463,-0.2487432191397599
ACH-000464,-0.06006836297386496
ACH-000466,-0.0405013794877783
ACH-000467,-0.10276189418359973
ACH-000468,-0.12146614200639645
ACH-000469,-0.1747606974074073
ACH-000470,-0.18923111580917198
ACH-000471,-0.14248394173272103
ACH-000472,-0.17058652191579093
ACH-000473,-0.20718157414488828
ACH-000475,-0.1681664509344207
ACH-000476,-0.13260187314616714
ACH-000477,0.02357957662011233
ACH-000479,0.013957254758236778
ACH-000480,-0.35372420458134857
ACH-000481,-0.15616894678649074
ACH-000483,-0.14773891115180895
ACH-000484,-0.004284713646842382
ACH-000485,-0.2985829199027513
ACH-000486,0.07686272686565011
ACH-000487,-0.12291438532836513
ACH-000488,-0.2345737916814977
ACH-000490,-0.04921681631775539
ACH-000491,-0.10406034461266564
ACH-000495,-0.16929436956350774
ACH-000496,-0.19377263405211045
ACH-000499,-0.09072301509985804
ACH-000500,-0.3607087339913537
ACH-000502,-0.11892432911993055
ACH-000503,-0.0804981956635263
ACH-000505,-0.2081821651141176
ACH-000507,-0.04806852244425295
ACH-000510,-0.09476109684327587
ACH-000511,-0.36066264987646457
ACH-000512,-0.13089111419135985
ACH-000516,-0.19310542923022966
ACH-000517,-0.17565163800886655
ACH-000518,0.02049317989210496
ACH-000520,-0.1815975445817504
ACH-000521,-0.5531830940832757
ACH-000522,-0.03443849408741876
ACH-000524,-0.13459391800239193
ACH-000527,-0.19463493323968445
ACH-000528,-0.045768756402207865
ACH-000537,-0.17414525472301795
ACH-000541,-0.06861004988955009
ACH-000542,-0.17051406298049254
ACH-000544,-0.3574884623178457
ACH-000545,0.0042625006960254905
ACH-000547,-0.3155558908852764
ACH-000548,-0.14310406848495005
ACH-000549,-0.17501346269118745
ACH-000550,-0.24010412978144954
ACH-000552,-0.114452506117178
ACH-000556,-0.19727606383504526
ACH-000557,-0.06455866627254547
ACH-000569,0.05094651564547388
ACH-000570,-0.17844707369453694
ACH-000571,-0.16503344058055913
ACH-000573,-0.13900349246447874
ACH-000576,-0.19665626951476947
ACH-000579,-0.16189370811942816
ACH-000580,-0.03793613903083522
ACH-000584,-0.17676652384075586
ACH-000585,-0.1889520456557297
ACH-000588,-0.17517666341671795
ACH-000589,-0.2767450822268809
ACH-000591,-0.17318666604096908
ACH-000593,-0.2686453186100677
ACH-000600,-0.15024812619358022
ACH-000601,-0.08891639625096316
ACH-000605,0.0009144247880375821
ACH-000606,-0.19725340181505036
ACH-000608,-0.09795751944537301
ACH-000614,-0.12668507444960067
ACH-000616,-0.11506631280305167
ACH-000618,-0.20138568274045168
ACH-000619,-0.18611540415719668
ACH-000620,-0.07331213874089232
ACH-000621,-0.20065850529427615
ACH-000622,-0.16319697237703654
ACH-000623,-0.16818317442845734
ACH-000624,-0.13372241041293775
ACH-000627,-0.1687170154242944
ACH-000630,-0.1582294541626081
ACH-000631,-0.4017422467552456
ACH-000632,-0.08248989981088625
ACH-000633,-0.23721793614042805
ACH-000637,-0.22066278726729469
ACH-000638,-0.1737240844317959
ACH-000646,-0.09268302049487576
ACH-000647,-0.2483977723098718
ACH-000648,-0.11615843732459954
ACH-000649,-0.22637571208162394
ACH-000651,-0.08725027254581655
ACH-000652,-0.18509498502356228
ACH-000653,-0.11948344694822105
ACH-000657,-0.22116037688885384
ACH-000658,-0.19146733117349968
ACH-000661,-0.13523646301110304
ACH-000662,-0.33695315961375943
ACH-000663,-0.22264791291075373
ACH-000665,-0.07891531131200231
ACH-000671,0.04245205400668072
ACH-000672,-0.08852220810155499
ACH-000673,-0.16848418981521224
ACH-000676,-0.06702299818075562
ACH-000677,-0.10266745689393783
ACH-000681,-0.2128805435962958
ACH-000683,-0.10228890690517473
ACH-000684,-0.12508819547147096
ACH-000688,-0.10226187012729436
ACH-000693,-0.07410508351198318
ACH-000694,-0.15676636407756395
ACH-000695,-0.15926061584993148
ACH-000696,-0.208897737910986
ACH-000697,-0.3221085648533763
ACH-000699,-0.23924268732766604
ACH-000701,-0.17952258437237772
ACH-000706,-0.035652707906140675
ACH-000711,-0.2133572846958668
ACH-000713,-0.18439172109794247
ACH-000714,-0.14130792519735744
ACH-000718,-0.166899087311615
ACH-000720,-0.10566859691350296
ACH-000721,-0.20722948280239414
ACH-000724,-0.12472855209783645
ACH-000725,-0.09898176984826773
ACH-000732,0.03442347756627709
ACH-000734,-0.004593394987082031
ACH-000735,-0.13149392177891034
ACH-000736,-0.0823838074581391
ACH-000738,-0.22220840239282935
ACH-000746,-0.055882846461461265
ACH-000747,-0.17156858701334213
ACH-000748,0.02178253548041701
ACH-000753,-0.11040120064448858
ACH-000756,-0.0580757941202166
ACH-000757,-0.02379402852182552
ACH-000758,-0.14228920172651946
ACH-000760,-0.10688603843023993
ACH-000762,-0.11501345091889405
ACH-000763,0.1120634726474498
ACH-000764,0.07451203438011288
ACH-000765,-0.19929934634381105
ACH-000766,-0.0709883354682956
ACH-000767,-0.04479689016042567
ACH-000768,-0.12905520082006586
ACH-000769,-0.1674269516380414
ACH-000770,-0.06634180832683914
ACH-000771,-0.0891085781238179
ACH-000773,-0.18118675720826355
ACH-000776,-0.29903819213243626
ACH-000777,-0.317134642762758
ACH-000778,-0.25080956946703986
ACH-000781,-0.09590172887139174
ACH-000782,-0.1760142282439234
ACH-000783,-0.2118427080129393
ACH-000784,-0.08060933642686477
ACH-000785,-0.14633018005318993
ACH-000787,-0.005087660004864698
ACH-000788,-0.3408531345759518
ACH-000791,-0.27944601063639674
ACH-000792,-0.17167586977071414
ACH-000794,-0.1389316058224778
ACH-000796,-0.14285223693134955
ACH-000798,-0.23440426934994896
ACH-000799,-0.2558062722515836
ACH-000800,-0.00798048528979716
ACH-000802,-0.270239121205812
ACH-000804,-0.3231301322533293
ACH-000805,-0.17410452220805409
ACH-000809,-0.07180135189765477
ACH-000810,-0.15146951250146246
ACH-000811,-0.2935748373100345
ACH-000817,-0.39116337976204063
ACH-000819,-0.021865105573678826
ACH-000820,0.2607617976898698
ACH-000821,-0.15774338206049107
ACH-000822,-0.1913535062355904
ACH-000823,-0.11895809646135015
ACH-000824,-0.11583719217362015
ACH-000827,-0.1843161926954349
ACH-000829,-0.18330251368004746
ACH-000831,-0.17839797891942927
ACH-000832,-0.055614630809794
ACH-000833,-0.032241020265406414
ACH-000834,0.027429690305314072
ACH-000835,0.01706158673108571
ACH-000836,-0.22356394914307676
ACH-000837,-0.1248072712743219
ACH-000838,-0.11945488932467388
ACH-000839,-0.3620444979629204
ACH-000840,-0.050447888851488674
ACH-000841,-0.05671934635152484
ACH-000843,-0.15419397849314662
ACH-000846,-0.1477475628726284
ACH-000847,-0.16228613066551553
ACH-000848,-0.14227981359235986
ACH-000849,-0.0006138425312617014
ACH-000851,-0.009816482188566142
ACH-000855,-0.10928528658265843
ACH-000856,-0.050620768861722065
ACH-000858,-0.1633979698976364
ACH-000859,-0.4064622069083546
ACH-000861,0.003368913684171566
ACH-000862,-0.1711645623781574
ACH-000865,-0.03490750743750525
ACH-000866,-0.13647606180437294
ACH-000867,-0.17616126772605487
ACH-000869,-0.13817541225597274
ACH-000872,-0.2684555394609419
ACH-000873,-0.040549709003457085
ACH-000876,-0.15324646762941582
ACH-000878,0.15992140080145853
ACH-000880,-0.16293217910722652
ACH-000881,-0.5060387030521682
ACH-000882,0.044677689347485255
ACH-000884,-0.16743316641905792
ACH-000885,-0.3024843713394329
ACH-000887,-0.1895724443452128
ACH-000889,-0.15149409240902192
ACH-000896,0.011749030900037531
ACH-000898,-0.08826333606317878
ACH-000900,-0.09433526605178703
ACH-000901,-0.2174550222694975
ACH-000905,-0.1466284495368692
ACH-000906,-0.09839513632438376
ACH-000907,-0.13325844872753695
ACH-000910,-0.10619784734154687
ACH-000911,-0.10977057878028457
ACH-000912,-0.1898986574233956
ACH-000913,-0.2685546470338203
ACH-000915,-0.22156253119626626
ACH-000916,-0.17678791423154128
ACH-000917,-0.09935997625627004
ACH-000920,-0.3481537853796467
ACH-000921,-0.21609852266481866
ACH-000924,0.013754296829068851
ACH-000926,-0.16942992400277718
ACH-000928,-0.11125539139293766
ACH-000929,-0.15646038145509428
ACH-000932,-0.24778592848767614
ACH-000935,-0.061170490267799825
ACH-000936,-0.03875324232174582
ACH-000937,-0.14752344327293912
ACH-000938,-0.08314140192294396
ACH-000939,-0.15000582516979025
ACH-000941,-0.051168051141819985
ACH-000943,-0.3390049196690247
ACH-000946,-0.2020676431632152
ACH-000947,-0.08278292453998233
ACH-000948,0.02791845567308941
ACH-000950,-0.004611063121283751
ACH-000953,-0.11295674856704305
ACH-000954,-0.1009134684034849
ACH-000957,-0.006280175924818192
ACH-000958,-0.16416856296361654
ACH-000960,-0.12264436178080634
ACH-000963,-0.16382913969994495
ACH-000968,-0.08712546556617093
ACH-000969,-0.03405879389759862
ACH-000972,0.05094389554149995
ACH-000973,-0.14669810626109892
ACH-000974,-0.21845500064335127
ACH-000978,-0.3122406126522112
ACH-000984,-0.2298983915945603
ACH-000986,0.0013070122514972516
ACH-000988,-0.12458730518858045
ACH-000993,-0.2153599798109397
ACH-000994,-0.1408689288114465
ACH-000996,-0.1943611595022678
ACH-001001,-0.11791704218968825
ACH-001020,-0.13687663676861467
ACH-001028,-0.11970225678072755
ACH-001031,-0.07366921689285635
ACH-001038,-0.12392323842377405
ACH-001048,-0.35679150033923906
ACH-001050,-0.13388283171618395
ACH-001053,-0.2054730857455913
ACH-001054,-0.19945172905051312
ACH-001061,-0.043485782239728016
ACH-001067,-0.1437189134205391
ACH-001075,-0.2094448549360412
ACH-001096,-0.04637232087582355
ACH-001111,0.294923693683258
ACH-001119,-0.08660620574398906
ACH-001128,0.13467586915358154
ACH-001134,-0.2145315343413223
ACH-001151,-0.06419699527860799
ACH-001163,-0.24509958462626466
ACH-001164,-0.26668574405420997
ACH-001183,0.0186944833078738
ACH-001192,-0.20510310070070253
ACH-001193,-0.11294084384456145
ACH-001196,-0.2526222580740601
ACH-001197,-0.13453092943206155
ACH-001205,-0.04360519476114838
ACH-001211,-0.3172329734769749
ACH-001212,0.0319316722507483
ACH-001228,-0.09760225834826124
ACH-001232,-0.27550433746333125
ACH-001239,-0.02617579948313476
ACH-001270,-0.24988950708376206
ACH-001274,-0.05348992103531065
ACH-001275,-0.09466666365641464
ACH-001277,-0.3252845358520408
ACH-001278,-0.13262605079629736
ACH-001280,-0.2580025735247401
ACH-001283,-0.07564906465440548
ACH-001289,0.06887320361581155
ACH-001300,-0.383659736358956
ACH-001301,-0.27942906521238103
ACH-001302,-0.2299464462895555
ACH-001306,-0.036431410222421634
ACH-001318,-0.049613777229672085
ACH-001322,-0.016091252921940462
ACH-001328,-0.21350884281937893
ACH-001332,-0.3519645849534341
ACH-001336,-0.2678934502116379
ACH-001346,-0.3243541977558164
ACH-001353,-0.20884747504090706
ACH-001354,-0.04352154049040894
ACH-001367,-0.05206671611697315
ACH-001368,-0.056829637909662424
ACH-001374,-0.3799547806411476
ACH-001377,-0.04540053420128001
ACH-001380,-0.1920125234589452
ACH-001391,-0.17617328927577705
ACH-001408,-0.17301633272992292
ACH-001430,-0.1429904690030148
ACH-001431,0.0040805568932904416
ACH-001450,-0.09892640247081053
ACH-001496,-0.2448419567674274
ACH-001500,-0.22726814198523876
ACH-001523,-0.2256906770157809
ACH-001532,-0.11743708032105248
ACH-001550,-0.07999664342484207
ACH-001552,0.12229614351816882
ACH-001554,-0.06966153417798537
ACH-001654,-0.241173389944914
ACH-001735,-0.10513990513237348
ACH-001736,-0.02342424966554975
ACH-001737,-0.5196388732457288
ACH-001740,-0.21329213963389207
ACH-001745,-0.12823616774303273
ACH-001765,-0.09309552616279733
