,SEC22A (26984)
ACH-000004,-0.07472841117089425
ACH-000005,0.03719177704434863
ACH-000007,-0.2001254890778725
ACH-000009,-0.2792838861810799
ACH-000011,-0.1052603883673678
ACH-000012,-0.21003920964859216
ACH-000013,-0.17540901892689015
ACH-000014,-0.4033660088713253
ACH-000015,-0.06368453148055961
ACH-000017,-0.12375653292808747
ACH-000018,-0.2290367764124069
ACH-000019,-0.09285366393393334
ACH-000021,-0.16881038523835004
ACH-000022,-0.17772244225669942
ACH-000025,-0.2618159307604264
ACH-000028,-0.27870631333217794
ACH-000030,-0.18362353857221708
ACH-000035,-0.23403347821687664
ACH-000036,-0.026049287217090083
ACH-000037,-0.2948426950641678
ACH-000039,-0.2434385656428951
ACH-000040,-0.19568716755201168
ACH-000041,-0.10975855902290987
ACH-000042,-0.21331471983545447
ACH-000045,-0.14744934590238698
ACH-000047,-0.19865854017390988
ACH-000052,0.04087459479485255
ACH-000053,-0.1862717656373841
ACH-000054,-0.17080024558814622
ACH-000055,-0.17190440603519325
ACH-000060,-0.13327837356154612
ACH-000067,-0.19553244820234128
ACH-000070,-0.16036534744229047
ACH-000075,-0.0004078324074804921
ACH-000078,-0.122986848188183
ACH-000082,-0.15691133085219347
ACH-000085,-0.309860884472932
ACH-000086,-0.20345593804541207
ACH-000087,-0.2546775982268221
ACH-000092,-0.1358252365579659
ACH-000095,-0.2280432421111325
ACH-000097,-0.026832520871826637
ACH-000098,-0.03618638460687878
ACH-000099,-0.05760110258853673
ACH-000108,-0.015067309993054154
ACH-000113,-0.012137870486446658
ACH-000116,-0.1300395241048024
ACH-000118,-0.11901959486655413
ACH-000120,-0.13276314569425401
ACH-000123,-0.2393845126518144
ACH-000127,-0.2614559950520984
ACH-000128,-0.3011844777458289
ACH-000132,-0.20094425962623966
ACH-000133,-0.20737421742562567
ACH-000137,-0.1838263010089951
ACH-000138,-0.08528231245266465
ACH-000142,-0.0380395889069054
ACH-000143,-0.2271082565489097
ACH-000146,-0.30172279757065584
ACH-000148,-0.11055045261243596
ACH-000150,-0.04090899338293273
ACH-000152,-0.19795311692183296
ACH-000153,-0.046058052902565164
ACH-000159,-0.1807696079982452
ACH-000160,-0.15953864108721733
ACH-000163,-0.20705843740350435
ACH-000167,-0.21909180289495547
ACH-000168,-0.15758787653049444
ACH-000169,-0.1254270628404502
ACH-000178,-0.0635740195753856
ACH-000183,-0.18257298196380325
ACH-000188,-0.11355703064204442
ACH-000189,-0.17906955789024506
ACH-000190,-0.06514199056912247
ACH-000198,-0.11570799359415
ACH-000203,-0.039446840435391456
ACH-000204,-0.3818755346956096
ACH-000206,-0.048608464950094216
ACH-000207,-0.03973665541230238
ACH-000208,-0.1889305802672139
ACH-000210,0.016268038643552203
ACH-000211,-0.2136370572562338
ACH-000215,-0.18440847537132746
ACH-000221,-0.04817797254012371
ACH-000222,-0.1191205902800022
ACH-000223,-0.178288090975434
ACH-000226,-0.07255471718959018
ACH-000227,-0.2360863693990629
ACH-000228,-0.10089505380546976
ACH-000231,-0.2667971839066857
ACH-000232,-0.14452766194636552
ACH-000233,-0.11493690423374588
ACH-000234,0.020970916828475437
ACH-000235,-0.16911688100454486
ACH-000237,-0.16621363112659748
ACH-000238,-0.10815247315500452
ACH-000242,-0.5359171151458546
ACH-000243,-0.2081301120980846
ACH-000244,-0.15274744658163564
ACH-000246,-0.26069436995901074
ACH-000248,-0.1538967841039189
ACH-000250,-0.1773060424443125
ACH-000251,-0.520798165506197
ACH-000252,-0.07993122761489144
ACH-000253,-0.19888039803500268
ACH-000255,-0.29007614092152284
ACH-000256,-0.11706835939638588
ACH-000257,-0.10646376894735217
ACH-000258,-0.00392749756905436
ACH-000259,-0.08579122726867414
ACH-000260,-0.13001884487562498
ACH-000261,-0.1376421222141918
ACH-000262,-0.2609972870202666
ACH-000263,-0.11507830578286622
ACH-000264,-0.21346283655598405
ACH-000265,-0.1158921012617726
ACH-000266,-0.13481240477867845
ACH-000272,-0.26747243616998506
ACH-000274,-0.13737449495806478
ACH-000277,-0.17488003595911344
ACH-000278,-0.07096268510536832
ACH-000279,-0.26993706264538625
ACH-000280,-0.11160023447457076
ACH-000281,-0.06661067294639972
ACH-000288,-0.10570024828002904
ACH-000291,-0.12417419075944842
ACH-000293,-0.2470065028106048
ACH-000294,-0.35012006987359195
ACH-000295,-0.298472258526489
ACH-000296,-0.20804120535391601
ACH-000302,-0.18464901030532416
ACH-000304,-0.10564566969921063
ACH-000307,-0.09287364268735597
ACH-000308,-0.13999161620373726
ACH-000310,-0.23360402996216215
ACH-000311,-0.15354700507086574
ACH-000312,-0.06932197272943795
ACH-000315,0.1562416460532687
ACH-000316,0.05563086388083832
ACH-000317,-0.16149947696884487
ACH-000318,-0.06553671639260611
ACH-000319,-0.18530454239180916
ACH-000320,-0.1544578163739763
ACH-000322,-0.07405415624545418
ACH-000323,-0.1980158547427188
ACH-000324,-0.2085174308039832
ACH-000329,-0.2337990813797323
ACH-000330,-0.2016895992409539
ACH-000331,-0.23421243864390326
ACH-000332,-0.1366088971535497
ACH-000334,-0.22373178637090727
ACH-000335,-0.3735721200427096
ACH-000336,-0.3152025399621961
ACH-000337,-0.2652837323781707
ACH-000338,-0.5634387490427426
ACH-000339,-0.15561955515552658
ACH-000341,-0.08948958351985127
ACH-000348,-0.13786103519417411
ACH-000350,-0.18350541352212613
ACH-000352,-0.16264090480997764
