,CHEK2 (11200)
ACH-000004,0.01836221675498009
ACH-000005,-0.05963888823952045
ACH-000007,0.29857326415916785
ACH-000009,0.12727526906360898
ACH-000011,0.4362766078105493
ACH-000012,0.22143229023848165
ACH-000013,0.16403631203627655
ACH-000014,0.29557845590050136
ACH-000015,0.04915844857262456
ACH-000017,0.0994919808493192
ACH-000018,0.19827551660094314
ACH-000019,0.28339903188544285
ACH-000021,0.13527546973669252
ACH-000022,0.09146085422842906
ACH-000025,-0.003105367979488766
ACH-000028,-0.01005577081836156
ACH-000030,0.15539071276517746
ACH-000035,0.05036077840848796
ACH-000036,0.17024708804039115
ACH-000037,0.24280041959416135
ACH-000039,0.12968752750201268
ACH-000040,0.16768041269969433
ACH-000041,0.0866967806014734
ACH-000042,0.040868840152391096
ACH-000045,0.3056572291793608
ACH-000047,0.1268536511593418
ACH-000052,0.1860575019165808
ACH-000053,0.2215410404360441
ACH-000054,0.3053233139982938
ACH-000055,-0.08381653362040517
ACH-000060,0.009096060109432041
ACH-000067,0.07987120926390785
ACH-000070,0.453252501060667
ACH-000075,0.5130004397392846
ACH-000078,0.2368215654603431
ACH-000082,0.328756929744691
ACH-000085,0.18448913940656994
ACH-000086,0.35069155183832423
ACH-000087,0.2306035939589481
ACH-000092,0.14279114235730325
ACH-000095,0.07371524116746303
ACH-000097,0.35542194411206024
ACH-000098,0.20376646588485214
ACH-000099,0.2677411750608076
ACH-000108,0.09273103656486696
ACH-000113,0.26036667358263793
ACH-000116,0.1869285904844044
ACH-000118,0.2769911484119574
ACH-000120,0.3649751763942353
ACH-000123,0.23867158677308303
ACH-000127,0.2128935314851599
ACH-000128,0.09899763994430563
ACH-000132,0.07259991136671079
ACH-000133,0.1892496034640777
ACH-000137,0.2162168641023529
ACH-000138,0.06485438361210093
ACH-000142,0.22946208981451746
ACH-000143,0.22229018142480625
ACH-000146,0.2136229277221101
ACH-000148,0.3893887947126404
ACH-000150,0.23585304787370934
ACH-000152,0.3641128548621029
ACH-000153,0.003914786109538767
ACH-000159,0.35343419061653675
ACH-000160,0.054677502954753404
ACH-000163,0.2708385026752439
ACH-000167,0.31791724669279753
ACH-000168,0.2795600430883652
ACH-000169,0.03324619784511212
ACH-000178,0.21282553031742588
ACH-000183,-0.06284786256328369
ACH-000188,0.27376810928906703
ACH-000189,0.3793713478777579
ACH-000190,0.12228032218865925
ACH-000198,0.3859032214996046
ACH-000203,0.5791713049155368
ACH-000204,0.1016049146740614
ACH-000206,0.0855160433525304
ACH-000207,0.12734995445943345
ACH-000208,0.6346622998940499
ACH-000210,0.2631652106275899
ACH-000211,0.17386536934080496
ACH-000215,0.2579150442757372
ACH-000221,0.2532053808319196
ACH-000222,0.20640409092308432
ACH-000223,0.11266263422301162
ACH-000226,0.19890280996929796
ACH-000227,0.15846400777694394
ACH-000228,0.005723759943086271
ACH-000231,0.22013775334518887
ACH-000232,0.11651063568584807
ACH-000233,0.05054365568461598
ACH-000234,0.5625724097338123
ACH-000235,0.2141166596930085
ACH-000237,0.27812051950487354
ACH-000238,0.09958915173833148
ACH-000242,0.13128325355798473
ACH-000243,0.07966715751628922
ACH-000244,0.4624240071214755
ACH-000246,0.7633665493470603
ACH-000248,0.2256878725856881
