,ZEB2 (9839)
ACH-000004,-0.7540565807643848
ACH-000005,-0.6021119524643134
ACH-000007,-0.07057735165089257
ACH-000009,-0.13216271300772894
ACH-000011,0.050642738640457936
ACH-000012,-0.09285708729135744
ACH-000013,-0.007521862740683972
ACH-000014,-0.9959299221988696
ACH-000015,-0.4660994494314209
ACH-000017,-0.10082503154705573
ACH-000018,0.005496696529941239
ACH-000019,0.054283417564999235
ACH-000021,-0.11920297147912673
ACH-000022,-0.10190808831361237
ACH-000025,-0.5257452080901684
ACH-000028,-0.1949642745193926
ACH-000030,-0.03755614127766964
ACH-000035,-0.21975369854532045
ACH-000036,0.07615768009024018
ACH-000037,-0.2276717674179198
ACH-000039,-0.6239546636249755
ACH-000040,-0.3207258519788541
ACH-000041,-0.672702799763723
ACH-000042,-0.2149110333796004
ACH-000045,-0.7214087939083768
ACH-000047,0.04415267122068475
ACH-000052,-0.4835717933943213
ACH-000053,0.14216157077282268
ACH-000054,-0.15441961152910086
ACH-000055,-0.3056496103640404
ACH-000060,-0.06326282947648859
ACH-000067,-0.33479472767996554
ACH-000070,-0.5411249897151577
ACH-000075,-0.3220169363882568
ACH-000078,-0.4101785266161334
ACH-000082,0.11267845932648607
ACH-000085,-0.12246321262946605
ACH-000086,-0.1615371279739946
ACH-000087,-0.6936726966930861
ACH-000092,-0.3822678615669953
ACH-000095,-0.1910935608535432
ACH-000097,-0.06405956036572549
ACH-000098,-0.3335787218280655
ACH-000099,-0.14825625192645486
ACH-000108,-0.12104338553405998
ACH-000113,-0.6782890159687481
ACH-000116,-0.13878158769543056
ACH-000118,-0.08049317074123546
ACH-000120,-0.2156304775822324
ACH-000123,-0.08393147414112245
ACH-000127,-0.05102200602279253
ACH-000128,-0.2354175339289184
ACH-000132,-0.07494432411518741
ACH-000133,-0.2328117690993776
ACH-000137,-0.1819706956595188
ACH-000138,-0.10692923152227156
ACH-000142,-0.07536700653505878
ACH-000143,-0.05792722961371807
ACH-000146,-0.6243811563097189
ACH-000148,-0.06931533724116172
ACH-000150,-0.12065141706087933
ACH-000152,-0.4129856982511972
ACH-000153,-0.451228406646777
ACH-000159,-0.2383812227638049
ACH-000160,-0.11714623214714152
ACH-000163,-0.20498342152636229
ACH-000167,0.01727429520080482
ACH-000168,-0.6022256285724492
ACH-000169,-0.5310087619051326
ACH-000178,-0.1434935521879543
ACH-000183,-0.22052612176798028
ACH-000188,0.014650888683483241
ACH-000189,-0.17263385607079995
ACH-000190,-0.43518402531869904
ACH-000198,-0.8689508333268494
ACH-000203,-0.03325885214018152
ACH-000204,-0.1907855516660451
ACH-000206,-0.0817118821128999
ACH-000207,-0.19638846272961336
ACH-000208,0.1524397646954012
ACH-000210,-0.809606889695526
ACH-000211,-0.08514397946111736
ACH-000215,-0.07736272636382133
ACH-000221,-0.7414940633846152
ACH-000222,-0.1330287045741454
ACH-000223,-0.2602753680500412
ACH-000226,-0.17134827819657875
ACH-000227,-0.2566057883623559
ACH-000228,-0.11992721627542458
ACH-000231,-0.15288032954693398
ACH-000232,-0.24964792919758025
ACH-000233,0.0021869924678606994
ACH-000234,-0.02964263844875307
ACH-000235,-0.1350462823979427
ACH-000237,-0.13161894529727408
ACH-000238,-0.1621686167775671
ACH-000242,-0.035118487177219
ACH-000243,-0.1419693694668107
ACH-000244,-0.10624824032779484
ACH-000246,-0.15041112724403607
ACH-000248,-0.2533542520053462
ACH-000250,-0.2379254327680077
ACH-000251,-0.24039758503612954
ACH-000252,-0.004389175578328783
ACH-000253,0.005749530947487226
ACH-000255,-0.2120454220979108
ACH-000256,-0.09177824433566482
ACH-000257,0.244919793342076
ACH-000258,0.06298597316019662
ACH-000259,-0.1068467617435281
ACH-000260,-0.22304636523868215
ACH-000261,0.055489491815357034
ACH-000262,-0.0342731757209846
ACH-000263,-0.5205378110701699
ACH-000264,-0.01793689218147193
ACH-000265,-0.18639073191775068
