,SRP9 (6726)
ACH-000004,-0.7467726079964735
ACH-000005,-0.5258506826944811
ACH-000007,-0.5138167953428854
ACH-000009,-0.5402826633249445
ACH-000011,-0.6750557056211425
ACH-000012,-0.5497883609061143
ACH-000013,-0.6820730066247411
ACH-000014,-0.4308214860057248
ACH-000015,-0.697535350077372
ACH-000017,-0.7395096253132856
ACH-000018,-0.8642986283612577
ACH-000019,-0.4763129672077524
ACH-000021,-0.6381711015955868
ACH-000022,-0.5022828019014709
ACH-000025,-0.6152368802223571
ACH-000028,-0.6293479009114369
ACH-000030,-0.44877656047940506
ACH-000035,-0.6533584546312334
ACH-000036,-0.4567383621938954
ACH-000037,0.08130754659573018
ACH-000039,-0.5346215300817366
ACH-000040,-0.7362685271820419
ACH-000041,-0.423567261730997
ACH-000042,-0.5742245332693441
ACH-000045,-0.5371493409506753
ACH-000047,-0.4110564240089231
ACH-000052,-0.8105192957600871
ACH-000053,-0.4538380728805925
ACH-000054,-0.5531758609148564
ACH-000055,-0.6982739654395179
ACH-000060,-0.647645121661943
ACH-000067,-0.6679911677544845
ACH-000070,-0.21072315839543912
ACH-000075,-0.65026641602302
ACH-000078,-0.22159806579382724
ACH-000082,-0.4645710017496539
ACH-000085,-0.8880922908655223
ACH-000086,-0.7452318738378623
ACH-000087,-0.4147518779190952
ACH-000092,-0.593079179215086
ACH-000095,-0.11801901820838585
ACH-000097,-0.4306328250805115
ACH-000098,-0.6889320206426309
ACH-000099,-0.5086380940239963
ACH-000108,-0.6451887946909451
ACH-000113,-0.4349755255085806
ACH-000116,-0.5243413255110095
ACH-000118,-0.7472660743104933
ACH-000120,-0.5167109797458223
ACH-000123,-0.6584090711008329
ACH-000127,-0.5274801723369295
ACH-000128,-0.8259934610328987
ACH-000132,-0.7767527159234112
ACH-000133,-0.6257021472734849
ACH-000137,-0.7512326215591437
ACH-000138,-0.6563579769417486
ACH-000142,-0.6098575040072236
ACH-000143,-0.6314575581785845
ACH-000146,-0.23728915663388245
ACH-000148,-0.8398557755824769
ACH-000150,-0.5613470504328342
ACH-000152,-0.8056393640343278
ACH-000153,-1.0962225330568154
ACH-000159,-0.5023028596734249
ACH-000160,-0.4890672806164365
ACH-000163,-0.5107102528699784
ACH-000167,-0.5609086127675732
ACH-000168,-0.8945494621282492
ACH-000169,-0.8114915371345769
ACH-000178,-0.6622086280538436
ACH-000183,-0.4299005325454228
ACH-000188,-0.4570104574913455
ACH-000189,-0.6386917013266439
ACH-000190,-1.0750543591927362
ACH-000198,-0.6974613711778975
ACH-000203,-0.4306710231696931
ACH-000204,-0.6789870619889127
ACH-000206,-0.5422273624316407
ACH-000207,-0.27174586148215235
ACH-000208,-0.6188953655194765
ACH-000210,-0.6155153037014511
ACH-000211,-0.818704209481726
