,DYRK1A (1859)
ACH-000341,0.017319794660347748
ACH-000348,-0.3301666141509155
ACH-000350,-0.5066499491916483
ACH-000352,-0.24030978534561545
ACH-000356,-0.29701381513005426
ACH-000361,0.2980981367398093
ACH-000362,-0.41590479483755854
ACH-000363,-0.47897585809890597
ACH-000364,-0.11149100852210762
ACH-000365,-0.4171624349296976
ACH-000366,0.09174333036238083
ACH-000368,-0.14136304558642682
ACH-000374,-0.08659704194187018
ACH-000375,-0.0073452885428611815
ACH-000376,-0.298994719361289
ACH-000381,-0.02482089774994491
ACH-000383,0.08951315249798626
ACH-000387,-0.5503425548025386
ACH-000389,-0.3657020773274665
ACH-000390,-0.11868186406854833
ACH-000393,-0.329163955870216
ACH-000395,0.06275912813289257
ACH-000396,-0.17251523470789876
ACH-000397,-0.12915025882537795
ACH-000401,-0.056076934473455235
ACH-000402,-0.29758688238124736
ACH-000403,0.1171853989278058
ACH-000404,0.1928903134183764
ACH-000406,-0.4933766756526977
ACH-000407,0.2745251544217207
ACH-000408,0.08095121312708163
ACH-000410,-0.6167126402330185
ACH-000411,-0.10554102527508784
ACH-000414,-0.3731494767426683
ACH-000415,-0.16027480521816684
ACH-000416,-0.167512849241248
ACH-000420,-0.4119442637569054
ACH-000421,-0.0220555429748756
ACH-000424,0.13292173324685802
ACH-000425,-0.1279628739546758
ACH-000426,-0.20900672504313147
ACH-000427,-0.05071602212397626
ACH-000433,0.20588749642151508
ACH-000435,-0.13989052392511758
ACH-000436,-0.6189587440808187
ACH-000444,-0.2913110354378503
ACH-000445,-0.12623645754412308
ACH-000448,-0.19395677352817947
ACH-000450,0.16469165934832464
ACH-000452,-0.16879269152470627
ACH-000454,-0.27468971918363344
ACH-000458,-0.27450032145301506
ACH-000459,-0.3227048963309139
ACH-000460,-0.2201764001167532
ACH-000461,-0.1801559176082933
ACH-000463,0.1875070499840934
ACH-000464,-0.11044576778398553
ACH-000466,-0.06820506162866544
ACH-000467,-0.20200331840197827
ACH-000468,0.06903742171850709
ACH-000469,0.4792376160536132
ACH-000470,-0.21989510557022054
ACH-000471,-0.2281806025590248
ACH-000472,-0.3616324118594075
ACH-000473,-0.09866379870548853
ACH-000475,0.092535547758057
ACH-000476,-0.15781450776435008
ACH-000477,-0.3470026774393001
ACH-000479,-0.07523470670143695
ACH-000480,0.04470040643475806
ACH-000481,-0.010291477732842079
ACH-000483,-0.25472069067369435
ACH-000484,-0.3628545642979628
ACH-000485,0.009334126792091672
ACH-000486,-0.5279195334826018
ACH-000487,-0.3700479009532644
ACH-000488,-0.03218002132133513
ACH-000490,-0.3835989178679337
ACH-000491,-0.1422163667295238
ACH-000495,-0.4269798768761453
ACH-000496,0.15161978030092704
ACH-000499,0.0686235897578706
ACH-000500,-0.0366162443918658
ACH-000502,-0.5551341851899463
ACH-000503,0.43844417260018986
ACH-000505,-0.10324775174814788
ACH-000507,-0.41894032950138504
ACH-000510,0.007082464900640345
ACH-000511,0.22698474263933865
ACH-000512,-0.2520738755120473
ACH-000516,-0.05488543011715096
ACH-000517,-0.1317461482596078
ACH-000518,0.019495946377138182
ACH-000520,0.04193056265986888
ACH-000521,0.1857312600391327
ACH-000522,0.3819555418171144
ACH-000524,-0.2095865359459474
ACH-000527,-0.2514748792592258
ACH-000528,0.06141533138931096
ACH-000537,-0.03189936728257345
ACH-000541,0.2939369649708399
ACH-000542,-0.01997102441288139
ACH-000544,0.32221719403578303
ACH-000545,0.1280161950781754
ACH-000547,-0.6005018464295093
ACH-000548,0.10985778620708164
ACH-000549,-0.01676320968927521
ACH-000550,-0.18325553038727427
ACH-000552,-0.0458311508365963
ACH-000556,-0.4082110274703593
ACH-000557,-0.11445038494259817
ACH-000569,0.07920555895164644
ACH-000570,-0.1864481650680198
ACH-000571,0.01923812743595804
ACH-000573,-0.4146931596665909
ACH-000576,-0.3666891032453536
ACH-000579,-0.34988275215652226
ACH-000580,-0.08859762783719606
ACH-000584,-0.10525859593763352
ACH-000585,-0.4610588451779793
ACH-000588,-0.4991369458653775
ACH-000589,0.07853582673710792
ACH-000591,-0.4811781661860718
ACH-000593,-0.07891923214287276
ACH-000600,0.005189267060615828
ACH-000601,-0.029009370789146637
ACH-000605,-0.0030443196648653552
ACH-000606,-0.4460642317005859
ACH-000608,-0.10859754786628063
ACH-000614,0.2809003470295977
ACH-000616,-0.11737452497029598
ACH-000618,-0.35850687746049203
ACH-000619,-0.05444756942691347
ACH-000620,-0.27548481989022483
ACH-000621,-0.5927233293456486
ACH-000622,-0.2091497334002957
ACH-000623,0.10078324378317872
ACH-000624,0.0752298258574394
ACH-000627,-0.04974282766153591
ACH-000630,-0.4942189807296331
ACH-000631,-0.06830700581532692
ACH-000632,-0.07849085741988092
ACH-000633,-0.17614734725360245
ACH-000637,0.153845125667097
ACH-000638,-0.20912496602779096
ACH-000646,-0.22376262900238714
ACH-000647,-0.2606125038476931
ACH-000648,-0.5348417434376262
ACH-000649,-0.3191397411886772
ACH-000651,-0.11895207763987264
ACH-000652,-0.020208598185204568
ACH-000653,-0.20530180151557104
ACH-000657,-0.023045757150975375
ACH-000658,-0.3429375591045557
ACH-000661,-0.008313187620964963
ACH-000662,0.039721114364001116
ACH-000663,0.19371503740175694
ACH-000665,0.15783776104512962
ACH-000671,-0.28728088434261345
ACH-000672,0.046573524636551504
ACH-000673,-0.13737844492407789
ACH-000676,0.19098996331467255
ACH-000677,-0.2968312077904806
ACH-000681,-0.02324727853596309
ACH-000683,0.028000873895265573
ACH-000684,-0.2307500185071741
ACH-000688,-0.2493463902839149
ACH-000693,-0.13892542425204785
ACH-000694,-0.1874900383530404
ACH-000695,-0.3004193268255958
ACH-000696,-0.00019628932412369806
ACH-000697,-0.2547574715680477
ACH-000699,-0.0361822513242185
ACH-000701,-0.18617393635105506
ACH-000706,-0.05180907032744327
ACH-000711,0.05332818998473173
ACH-000713,-0.11681969897916734
ACH-000714,-0.1430416141613971
ACH-000718,-0.021922341170812532
ACH-000720,-0.3059036458569904
ACH-000721,0.03568663343180286
ACH-000724,-0.3130728788906581
ACH-000725,-0.1261608873563384
ACH-000732,0.21134124309706212
ACH-000734,0.23151761307799976
ACH-000735,0.1501160765330025
ACH-000736,0.14337389629745742
ACH-000738,-0.07150127250215414
ACH-000746,0.006774079479390543
ACH-000747,0.5322624703769613
ACH-000748,0.2403273968312154
ACH-000753,-0.06788333800354016
ACH-000756,-0.3489075557366074
ACH-000757,0.04744005423532841
ACH-000758,0.002590946243720682
ACH-000760,0.0798636706619634
ACH-000762,-0.0862552932504144
ACH-000763,-0.3057095782892264
ACH-000764,0.017391782538692543
ACH-000765,-0.06806306762570814
ACH-000766,-0.2297418775123176
ACH-000767,-0.33958884041551995
ACH-000768,0.2964941901298007
ACH-000769,-0.010615997859599262
ACH-000770,-0.2171683112203522
ACH-000771,0.011113649527940922
ACH-000773,-0.1844823527299669
ACH-000776,-0.2344263960299439
ACH-000777,-0.025259886689952424
ACH-000778,0.07928419813978403
ACH-000781,0.0321692209437695
ACH-000782,-0.009417606340826123
ACH-000783,-0.2930112124931463
ACH-000784,-0.07712319680467329
ACH-000785,-0.3696733758479333
ACH-000787,-0.013905448658410018
ACH-000788,-0.2624980127469689
ACH-000791,-0.2397930642983221
ACH-000792,-0.03873112123321654
ACH-000794,0.11711426843364935
ACH-000796,-0.0620076473331581
ACH-000798,0.2994482972486628
ACH-000799,0.15778582518779105
ACH-000800,0.08600436689873961
ACH-000802,0.04524291340546659
ACH-000804,-0.15873258814299315
ACH-000805,0.2726803139864503
ACH-000809,-0.2253484424480777
ACH-000810,-0.05538762466041212
ACH-000811,-0.22491135638025705
ACH-000817,-0.4810223019415173
ACH-000819,-0.1690032999326
ACH-000820,-0.2002442517713567
ACH-000821,-0.3486778227163367
ACH-000822,0.009786631756526451
ACH-000823,-0.044778456650454934
ACH-000824,-0.2827348917353249
ACH-000827,-0.2640475879997914
ACH-000829,-0.25077947745410223
ACH-000831,-0.013354165282272555
ACH-000832,-0.2695866056400006
ACH-000833,0.024504861295439388
ACH-000834,0.21331066361717949
ACH-000835,-0.100183442426129
ACH-000836,-0.09280849001836852
ACH-000837,0.13589481666178985
ACH-000838,-0.28576142311639874
ACH-000839,0.1890579398495565
ACH-000840,0.0658687104247329
ACH-000841,-0.009877801657334382
ACH-000843,-0.14875828199737087
ACH-000846,-0.23354529693209586
ACH-000847,0.2818914428244463
ACH-000848,-0.2719144216313845
ACH-000849,-0.05996902073460885
ACH-000851,-0.2753581650426195
ACH-000855,0.13876133550112235
ACH-000856,-0.2648632273704329
ACH-000858,0.6066707823211612
ACH-000859,-0.00884858086074237
ACH-000861,-0.1999391355480392
ACH-000862,-0.4352184957106284
ACH-000865,0.031340160171547456
ACH-000866,-0.4175119181704845
ACH-000867,-0.1310889934033362
ACH-000869,-0.3666959157142625
ACH-000872,-0.38444200089218905
ACH-000873,0.03500253103587123
ACH-000876,0.037384297641234285
ACH-000878,-0.4495552626296307
ACH-000880,-0.6134311991390325
ACH-000881,-0.15844074504337252
ACH-000882,0.09522980607895447
ACH-000884,-0.32715318789940084
ACH-000885,-0.34678459691841673
ACH-000887,-0.1283876621507807
ACH-000889,-0.1313280876750813
ACH-000896,-0.10981374144259223
ACH-000898,-0.2553411203954586
ACH-000900,0.2240322806112428
ACH-000901,-0.19867016604360904
ACH-000905,-0.6552847293379329
ACH-000906,0.10816848896978268
ACH-000907,-0.10402528627395234
ACH-000910,-0.03479555625962589
ACH-000911,0.23878686808689614
ACH-000912,-0.10741565475457927
ACH-000913,0.06311584817448397
ACH-000915,-0.036726921661323964
ACH-000916,-0.10833104925639317
ACH-000917,0.007655971959741328
ACH-000920,-0.2035034102102802
ACH-000921,0.20233522277123628
ACH-000924,-0.13092613932710045
ACH-000926,0.06995360991027186
ACH-000928,-0.17536606850109498
ACH-000929,0.25042493708820684
ACH-000932,-0.2432908290464395
ACH-000935,-0.18632031626497653
ACH-000936,-0.10407351015473977
ACH-000937,-0.17443735577142394
ACH-000938,-0.5743730893424261
ACH-000939,-0.8605122425789871
ACH-000941,-0.20855530632561609
ACH-000943,0.022394503652817383
ACH-000946,-0.2588870348196749
ACH-000947,0.1457158711930228
ACH-000948,-0.2337298036175305
ACH-000950,-0.2059778243307023
ACH-000953,-0.33674050554181617
ACH-000954,-0.117262775320092
ACH-000957,-0.27123604736684864
ACH-000958,-0.2961645305059705
ACH-000960,-0.3398602519087565
ACH-000963,-0.2827869832336357
ACH-000968,-0.4253788431172921
ACH-000969,-0.43505713082050185
ACH-000972,-0.26172243808939866
ACH-000973,0.09287376419167792
ACH-000974,-0.010497811177625356
ACH-000978,-0.05828973813051828
ACH-000984,-0.2275644195738433
ACH-000986,-0.16173806824825065
ACH-000988,-0.11446637048603035
ACH-000993,-0.012834359593198943
ACH-000994,-0.059784053066833424
ACH-000996,-0.11049352564711892
ACH-001001,-0.03267577640310916
ACH-001020,-0.3125799184858857
ACH-001028,0.27055422637333343
ACH-001031,-0.3315915363122461
ACH-001038,-0.10788601704362158
ACH-001048,-0.07854936978362173
ACH-001050,-0.4985291231350533
ACH-001053,-0.4900285881628371
ACH-001054,0.052125922060112316
ACH-001061,-0.3759554558392613
ACH-001067,0.4286786748182361
ACH-001075,-0.5261629563009532
ACH-001096,-0.2847349645008869
ACH-001111,-0.30334467160708384
ACH-001119,-0.2502787223747822
ACH-001128,0.12543317910632268
ACH-001134,-0.5205509338460498
ACH-001151,-0.6384951916526381
ACH-001163,0.39047737132470506
ACH-001164,-0.5891554358518619
ACH-001183,-0.3275179002648033
ACH-001192,-0.16309424663559602
ACH-001193,-0.4714362173597227
ACH-001196,0.12713527296527036
ACH-001197,-0.5077918151861631
ACH-001205,0.3108206421639168
ACH-001211,0.01786408436651201
ACH-001212,-0.2621052502679381
ACH-001228,-0.7185063915786463
ACH-001232,-0.3153641496739959
ACH-001239,-0.3892610547008537
ACH-001270,-0.4612329481981473
ACH-001274,-0.04256754661720963
ACH-001275,-0.2300981477398521
ACH-001277,-0.3494741488860895
ACH-001278,-0.0341149700431152
ACH-001280,-0.17732423186821952
ACH-001283,0.11479791139553905
ACH-001289,-0.27666861449872004
ACH-001300,-0.13731727756902895
ACH-001301,-0.3980354039183984
ACH-001302,0.13518428499806895
ACH-001306,-0.3036977105961537
ACH-001318,0.1707585196762402
ACH-001322,-0.3553658093075767
ACH-001328,-0.4462909826559629
ACH-001332,-0.11311883583345375
ACH-001336,-0.5717535533511323
ACH-001346,0.21632611911602825
ACH-001353,0.2523209992069411
ACH-001354,-0.16151466250190696
ACH-001367,-0.02119488228345522
ACH-001368,-0.25226771312616403
ACH-001374,-0.16661296434798545
ACH-001377,-0.11285536093930752
ACH-001380,0.1357966412668056
ACH-001391,-0.2055630122389238
ACH-001408,-0.2450971483459274
ACH-001430,-0.2943584336663381
ACH-001431,0.033006177351754165
ACH-001450,-0.6426353575658487
ACH-001496,-0.08876066239474263
ACH-001500,-0.3205373438419747
ACH-001523,-0.10102656640312237
ACH-001532,-0.1871679707838758
ACH-001550,-0.05028287833816853
ACH-001552,-0.2481688834391572
ACH-001554,0.1276008016272088
ACH-001654,-0.20616176165651576
ACH-001735,-0.19710263966094868
ACH-001736,-0.2298052658754092
ACH-001737,0.209143489795222
ACH-001740,-0.3344867154117335
ACH-001745,-0.2344723389877952
ACH-001765,-0.3341241128425118
