,VAC14 (55697)
ACH-000153,-0.3013539998841045
ACH-000159,-0.35706008321747057
ACH-000160,-0.30168518661418564
ACH-000163,-0.1698892890201016
ACH-000167,-0.5682411209165837
ACH-000168,-0.1967878452562491
ACH-000169,-0.2528394123818579
ACH-000178,-0.20153656149821805
ACH-000183,-0.5708562511994266
ACH-000188,-0.555895543350963
ACH-000189,-0.3270624847448224
ACH-000190,-0.2351218027874242
ACH-000198,-0.09659574780624228
ACH-000203,-0.3903486744516944
ACH-000204,-0.07595269829855336
ACH-000206,-0.2235232031625967
ACH-000207,-0.24359392638032365
ACH-000208,-0.2405552799374632
ACH-000210,-0.20138918441350348
ACH-000211,-0.4103430172424245
ACH-000215,-0.1492135758718986
ACH-000221,-0.1886635348474537
ACH-000222,-0.17388733620685312
ACH-000223,-0.1946793463391437
ACH-000226,-0.1806276257801616
ACH-000227,-0.3132889435074582
ACH-000228,-0.2871316203609424
ACH-000231,-0.29387023664072426
ACH-000232,-0.2202590478629511
ACH-000233,-0.3242524667492929
ACH-000234,-0.3015077298155165
ACH-000235,-0.18179550576840686
ACH-000237,-0.2508304034692521
ACH-000238,-0.36170690467549976
ACH-000242,-0.4630926604002605
ACH-000243,0.039617635108833184
ACH-000244,-0.19461256737562574
ACH-000246,-0.2414361002150475
ACH-000248,-0.5064908878727692
ACH-000250,-0.7749683920071475
ACH-000251,-0.39976861522558654
ACH-000252,-0.4575852937457581
ACH-000253,-0.5032339534355986
ACH-000255,-0.0733443303741829
ACH-000256,-0.34958112489562393
ACH-000257,-0.3073123184711252
ACH-000258,-0.16812454121710158
ACH-000259,-0.30394965462919266
ACH-000260,-0.27343385356626954
ACH-000261,-0.3623802126386591
ACH-000262,-0.5697759478194551
ACH-000263,-0.3269995542478665
ACH-000264,-0.3257010265262918
ACH-000265,-0.11767057355126515
ACH-000266,-0.3314271425037923
ACH-000272,-0.3872628050387103
ACH-000274,-0.5703481906476656
ACH-000277,-0.28307792451886715
ACH-000278,-0.3261142288786175
ACH-000279,-0.10655549368990494
ACH-000280,-0.39223713204922495
ACH-000281,-0.2744041499645055
ACH-000288,-0.1619864329992857
ACH-000291,-0.14186617478068614
ACH-000293,-0.4603353243178124
ACH-000294,-0.282552792688082
ACH-000295,-0.16677580273223253
ACH-000296,-0.4961230156744118
ACH-000302,-0.2328067343436793
ACH-000304,0.15599621830012586
ACH-000307,-0.34679132811025953
ACH-000308,-0.2546472392094549
ACH-000310,-0.2733632188797223
ACH-000311,-0.31409730416671866
ACH-000312,-0.19361058398615613
ACH-000315,-0.2920110995448215
ACH-000316,-0.35021336386244273
ACH-000317,-0.16596752879835955
ACH-000318,-0.20306540078600924
ACH-000319,-0.279568725958666
ACH-000320,-0.3387100211173385
ACH-000322,-0.27535968973660946
ACH-000323,-0.25422868206052324
ACH-000324,-0.2727941560332749
ACH-000329,-0.20936337176345696
ACH-000330,-0.3424244300729323
ACH-000331,-0.19168907621020564
ACH-000332,-0.10088916845762083
ACH-000334,-0.3517622071724064
ACH-000335,-0.20772532021585047
ACH-000336,-0.2015603477315374
ACH-000337,-0.3357123934225905
ACH-000338,-0.22390167833054286
ACH-000339,-0.4025409315544737
ACH-000341,-0.4158493632974573
ACH-000348,-0.19220053053856687
ACH-000350,-0.5505349527529195
ACH-000352,-0.2942040562594452
ACH-000356,-0.4352423941350483
ACH-000361,-0.126560624775548
ACH-000362,-0.1805267936615399
ACH-000363,-0.1999238091104963
ACH-000364,-0.12712066954634796
ACH-000365,-0.6432285934079383
ACH-000366,-0.3188711565676981
ACH-000368,-0.2930511216059365
ACH-000374,-0.11926174623752872
ACH-000375,-0.16524723293595509
ACH-000376,-0.17550282698369155
ACH-000381,-0.22111721672412915
ACH-000383,-0.3492701525161636
ACH-000387,-0.22410038979688515
ACH-000389,-0.34963504594132555
ACH-000390,-0.2408938378146245
ACH-000393,-0.2789400647443897
ACH-000395,-0.3315293335018251
ACH-000396,-0.6060396556495724
ACH-000397,-0.28282024407447515
ACH-000401,-0.2401222544671626
ACH-000402,-0.10375383761320052
ACH-000403,-0.3237597042534655
ACH-000404,-0.17570362137319268
ACH-000406,-0.12717430287285425
ACH-000407,-0.3182258210816328
ACH-000408,-0.3686188851592264
ACH-000410,-0.19712678990403926
ACH-000411,-0.3298329497239789
ACH-000414,-0.5867101361248885
ACH-000415,-0.19897840385168
ACH-000416,-0.2534477164694361
ACH-000420,-0.3447648369497048
ACH-000421,-0.3473961643070377
ACH-000424,-0.05252268474689107
ACH-000425,-0.18980462937603107
ACH-000426,-0.3543287428571336
ACH-000427,-0.3856462449330064
ACH-000433,-0.1731923672558567
ACH-000435,-0.11867625146000214
ACH-000436,-0.09472954356428533
ACH-000444,-0.21848313749344675
ACH-000445,-0.2032829049180312
ACH-000448,-0.15917588229432722
ACH-000450,-0.09165022441322768
ACH-000452,-0.35450430925634785
ACH-000454,-0.4796346266020776
ACH-000458,-0.3399891640213509
ACH-000459,-0.2488223211189392
ACH-000460,-0.4058096423268602
ACH-000461,-0.5191255227826376
ACH-000463,-0.3243065533781573
ACH-000464,-0.240005508533529
ACH-000466,-0.2296584082690722
ACH-000467,-0.12597234435759816
ACH-000468,-0.3924944393806226
ACH-000469,-0.07277399140826274
ACH-000470,-0.6285191964873105
ACH-000471,-0.13770160437759466
ACH-000472,-0.17861690612904269
ACH-000473,-0.3819666545851688
ACH-000475,-0.17797843872177874
ACH-000476,-0.7551501306822497
ACH-000477,-0.34841859508482514
ACH-000479,-0.24351007591863655
ACH-000480,-0.3265508527050553
ACH-000481,-0.0535474409190078
ACH-000483,-0.2793375173102313
ACH-000484,-0.6059424990150993
ACH-000485,-0.0549228260124957
ACH-000486,-0.2312374286754789
ACH-000487,-0.17388766020670418
ACH-000488,-0.054430805437902866
ACH-000490,-0.35525281033921546
ACH-000491,-0.2695316561032177
ACH-000495,-0.457498069841309
ACH-000496,-0.3130088018908496
ACH-000499,-0.3666174017957462
ACH-000500,-0.05710310534009343
ACH-000502,-0.5621985287179634
ACH-000503,-0.03056097948112397
ACH-000505,-0.3834597550874879
ACH-000507,-0.22795641367285666
ACH-000510,-0.17328909832037914
ACH-000511,-0.19390749259648551
ACH-000512,-0.15549970712501032
ACH-000516,-0.3387942388894649
ACH-000517,-0.36563329123231897
ACH-000518,-0.41757958291320935
ACH-000520,-0.3350545038660839
ACH-000521,-0.4212664955396912
ACH-000522,-0.2398859216282167
ACH-000524,-0.590377178465578
ACH-000527,-0.2909747324377661
ACH-000528,-0.2769758183692051
ACH-000537,-0.3682705726858245
ACH-000541,-0.1213960541596108
ACH-000542,-0.2596745153141347
ACH-000544,-0.4763646628544789
ACH-000545,-0.2403490168499689
ACH-000547,-0.38845954243068304
ACH-000548,-0.5500815676503341
ACH-000549,-0.375450217064
ACH-000550,-0.3656934841814973
ACH-000552,-0.3286735483562208
ACH-000556,-0.3283156389948962
ACH-000557,-0.047698508669187116
ACH-000569,-0.253681791244148
ACH-000570,-0.08519035477375307
ACH-000571,-0.21883776816956696
ACH-000573,-0.1467428132366712
ACH-000576,-0.30740997282393506
ACH-000579,-0.1272694172094862
ACH-000580,-0.5190862406336638
ACH-000584,-0.3823821683689321
ACH-000585,-0.3137708997657055
ACH-000588,-0.21373420388601802
ACH-000589,-0.4044098604597166
ACH-000591,-0.2927478410836412
ACH-000593,-0.5045149056648155
ACH-000600,-0.2931226509730796
ACH-000601,-0.14132394229396045
ACH-000605,-0.33174442992812525
ACH-000606,-0.06571702144466332
ACH-000608,-0.22696469699570065
ACH-000614,-0.29491343042758195
ACH-000616,-0.2588622865623261
ACH-000618,-0.31572118065419397
ACH-000619,-0.13326760476415106
ACH-000620,-0.1819919839174568
ACH-000621,-0.2688571540987743
ACH-000622,-0.14027242275974558
ACH-000623,-0.0842388335323939
ACH-000624,-0.08182180031722652
ACH-000627,-0.5620429427451846
ACH-000630,-0.4154815045000213
ACH-000631,-0.14545771702448393
ACH-000632,-0.2097536365312536
ACH-000633,-0.1921307478735733
ACH-000637,-0.2725405997046594
ACH-000638,-0.2733722278928394
ACH-000646,-0.5026434683395171
ACH-000647,-0.09716870927953243
ACH-000648,-0.5987561716100169
ACH-000649,-0.5734623634443681
ACH-000651,-0.29653830234120543
ACH-000652,-0.35248171765302294
ACH-000653,-0.2550712344050273
ACH-000657,-0.22158183600042908
ACH-000658,-0.21907973716938564
ACH-000661,-0.3706609621554896
ACH-000662,-0.1396287246834879
ACH-000663,-0.32554385981925515
ACH-000665,-0.17930672535776504
ACH-000671,-0.2421724349625994
ACH-000672,-0.132125294008701
ACH-000673,-0.11117861997718848
ACH-000676,-0.3402737094405092
ACH-000677,-0.19050427968380168
ACH-000681,-0.3112844543435318
ACH-000683,-0.5643107337280904
ACH-000684,-0.2680256541339369
ACH-000688,-0.16257556545890198
ACH-000693,-0.4472308774650119
ACH-000694,-0.34474550311332397
ACH-000695,-0.21910104946665168
ACH-000696,-0.4492224774504845
ACH-000697,-0.3605169991200744
ACH-000699,-0.19724264103819986
ACH-000701,-0.3038057380485793
ACH-000706,-0.2350749488447605
ACH-000711,-0.2874588461727541
ACH-000713,-0.7583019110493537
ACH-000714,-0.5689740192906668
ACH-000718,-0.18002156879431191
ACH-000720,-0.402003165431254
ACH-000721,-0.2362371090880257
ACH-000724,-0.2314794745625363
ACH-000725,-0.3029642524496148
ACH-000732,-0.32025892782014603
ACH-000734,-0.2180022277123558
ACH-000735,-0.5475503277768633
ACH-000736,-0.2491641387779412
ACH-000738,-0.15987862332436895
ACH-000746,-0.18211892666350524
ACH-000747,-0.16275639134109066
ACH-000748,-0.26618803557181725
ACH-000753,-0.14928384012314974
ACH-000756,-0.470314831010741
ACH-000757,-0.29193232956285314
ACH-000758,-0.3539653935559305
ACH-000760,-0.14450910498735225
ACH-000762,-0.23185941899139126
ACH-000763,-0.19530471772609592
ACH-000764,-0.515373792850465
ACH-000765,-0.18842805249604214
ACH-000766,-0.2804379049131397
ACH-000767,-0.17580358989055125
ACH-000768,-0.3794020102904328
ACH-000769,-0.09333418279166764
ACH-000770,-0.7155476337757706
ACH-000771,-0.5859120523269865
ACH-000773,-0.06391451426153258
ACH-000776,-0.3047627521748302
ACH-000777,-0.08354314071671162
ACH-000778,-0.16874830086140324
ACH-000781,-0.6566967090192392
ACH-000782,-0.06359441985152288
ACH-000783,-0.2553895599889375
ACH-000784,-0.2900005008066089
ACH-000785,-0.1869278199787036
ACH-000787,-0.17278132650217792
ACH-000788,-0.5388180145531282
ACH-000791,-0.15980452715596996
ACH-000792,-0.3951805347804552
ACH-000794,-0.32190721417942003
ACH-000796,-0.2578169147746717
ACH-000798,-0.4425697419369033
ACH-000799,-0.2975491134012957
ACH-000800,-0.34817454369070144
ACH-000802,-0.30264667592825445
ACH-000804,-0.3351606834511469
ACH-000805,-0.12900070649222856
ACH-000809,-0.06653844536883395
ACH-000810,-0.12058567901939593
ACH-000811,-0.3005640952153429
ACH-000817,-0.2707635372095467
ACH-000819,-0.14535039042364928
ACH-000820,-0.11076699407149186
ACH-000821,-0.36092860578065095
ACH-000822,-0.7059077438005212
ACH-000823,-0.33428979734040754
ACH-000824,-0.1987784011239594
ACH-000827,-0.6023115349084684
ACH-000829,-0.3000068414807584
ACH-000831,-0.30779066671459776
ACH-000832,-0.4456632651421478
ACH-000833,-0.5401250931954239
ACH-000834,-0.310162512403931
ACH-000835,-0.10465824920452398
ACH-000836,-0.2073973441370935
ACH-000837,-0.3362934768691019
ACH-000838,-0.4069005776315543
ACH-000839,-0.3331597277503674
ACH-000840,-0.18627265624765493
ACH-000841,-0.3413327642901794
ACH-000843,-0.4270538993614301
ACH-000846,-0.31956377938308284
ACH-000847,-0.3082516005921378
ACH-000848,-0.2731421385156096
ACH-000849,-0.5589218343729631
ACH-000851,-0.1464887537384804
ACH-000855,0.0011699068782495036
ACH-000856,-0.5496156007554283
ACH-000858,-0.4091501132415621
ACH-000859,-0.22137453583841615
ACH-000861,-0.2643651534526069
ACH-000862,-0.1133522386078997
ACH-000865,-0.22761872100570335
ACH-000866,-0.04877387766380498
ACH-000867,-0.1233215706847799
ACH-000869,-0.19484535837122205
ACH-000872,-0.4986222674386523
ACH-000873,-0.3061497747097771
ACH-000876,-0.20990734446151751
ACH-000878,0.07068546989875005
ACH-000880,-0.4329660173185006
ACH-000881,-0.2455312717031911
ACH-000882,-0.4092713854822333
ACH-000884,-0.07532555559460831
ACH-000885,-0.4297133239475519
ACH-000887,-0.2740628255902359
ACH-000889,-0.1116826333133566
ACH-000896,-0.3153783222454086
ACH-000898,-0.33946291871813244
ACH-000900,-0.13201019493415184
ACH-000901,-0.09853923190781318
ACH-000905,-0.09126557175793157
ACH-000906,-0.1602551388424534
ACH-000907,-0.3505562273468471
ACH-000910,-0.32061185363673234
ACH-000911,-0.35928728518506786
ACH-000912,-0.013305876476398477
ACH-000913,-0.33704435541465305
ACH-000915,-0.22031568234471566
ACH-000916,0.1698754520719762
ACH-000917,-0.4747536652656186
ACH-000920,-0.4413680899157459
ACH-000921,-0.2496036989117441
ACH-000924,-0.16532834552981515
ACH-000926,-0.2258023760392318
ACH-000928,-0.4285759437198704
ACH-000929,-0.5816249590222968
ACH-000932,-0.2572517342623331
ACH-000935,-0.049011126167581145
ACH-000936,-0.2955249397858771
ACH-000937,-0.229821510385568
ACH-000938,-0.2036045950278733
ACH-000939,-0.2514802017203331
ACH-000941,-0.3517373029007685
ACH-000943,-0.13729521522180255
ACH-000946,-0.051847810327301534
ACH-000947,-0.3053761281222783
ACH-000948,-0.14542053380098302
ACH-000950,-0.3339715499385296
ACH-000953,-0.18017438074051975
ACH-000954,-0.5047877277272201
ACH-000957,-0.17630582850153845
ACH-000958,-0.5857648786445757
ACH-000960,-0.15521916985621806
ACH-000963,-0.2411569612803047
ACH-000968,-0.5313051012371456
ACH-000969,-0.2664989206152163
ACH-000972,-0.3293491180275351
ACH-000973,-0.3922077329683053
ACH-000974,-0.3017219342186703
ACH-000978,-0.09964845067277643
ACH-000984,-0.4895439691993171
ACH-000986,-0.629074386041457
ACH-000988,-0.33181494881948675
ACH-000993,-0.5257849645240653
ACH-000994,-0.4645142705691699
ACH-000996,-0.2512162091458408
ACH-001001,-0.4030260595345975
ACH-001020,-0.2724491832167937
ACH-001028,-0.06322648781938188
ACH-001031,-0.5374236352383344
ACH-001038,-0.14516607329948486
ACH-001048,-0.22433457275598093
ACH-001050,-0.4821315284378388
ACH-001053,-0.3055707755899857
ACH-001054,-0.2869024464977074
ACH-001061,-0.2226837265292956
ACH-001067,-0.3971925278787617
ACH-001075,-0.4265942627304511
ACH-001096,-0.28436309609360266
ACH-001111,-0.1354245737486851
ACH-001119,-0.4836174998120856
ACH-001128,-0.2967252743485479
ACH-001134,-0.4445979696833511
ACH-001151,-0.453022156176668
ACH-001163,-0.3393800118083292
ACH-001164,-0.023303917826534768
ACH-001183,-0.5581683526078789
ACH-001192,-0.30013138941670603
ACH-001193,-0.6433500742869976
ACH-001196,-0.29950875696232016
ACH-001197,-0.5074048908808168
ACH-001205,-0.20953419578220656
ACH-001211,-0.109950183694608
ACH-001212,-0.20490749553285004
ACH-001228,-0.18523023010213605
ACH-001232,-0.2407576409071303
ACH-001239,-0.1109966594230138
ACH-001270,-0.37556573376348384
ACH-001274,-0.09971285279378543
ACH-001275,-0.21629549273926468
ACH-001277,-0.17405538593379724
ACH-001278,-0.2650722724823421
ACH-001280,-0.15346912092070908
ACH-001283,-0.3044014657598033
ACH-001289,-0.3002046142310458
ACH-001300,-0.24308237344310685
ACH-001301,-0.2659511449020128
ACH-001302,-0.08903251809179748
ACH-001306,-0.04507345003225157
ACH-001318,-0.3137249218957762
ACH-001322,-0.1039246078386019
ACH-001328,-0.42480914828700056
ACH-001332,-0.2361604765978362
ACH-001336,-0.4667084829299443
ACH-001346,-0.54984221795373
ACH-001353,-0.3504848765464234
ACH-001354,-0.3377490061659713
ACH-001367,-0.31640065515445825
ACH-001368,-0.27233626953185425
ACH-001374,-0.4242569392281223
ACH-001377,-0.17281784010862794
ACH-001380,-0.5265205679955857
ACH-001391,-0.3862923685071524
ACH-001408,-0.25048651549775725
ACH-001430,-0.24587906080041835
ACH-001431,-0.2844552212844568
ACH-001450,-0.27010023921048143
ACH-001496,-0.16519567746405847
ACH-001500,-0.6344913959687901
ACH-001523,-0.08463449614833539
ACH-001532,-0.14584746488196482
ACH-001550,-0.3031406005687236
ACH-001552,-0.24675037075903064
ACH-001554,-0.3603220220259719
ACH-001654,-0.19842152924100945
ACH-001735,-0.16089079365935285
ACH-001736,-0.054305471189000816
ACH-001737,-0.5850644085900552
ACH-001740,-0.18930935617301287
ACH-001745,-0.3627844563177177
ACH-001765,-0.16036584273532434
