,PGPEP1 (54858)
ACH-000004,-0.31877635048713954
ACH-000005,-0.9310596501584352
ACH-000007,-0.5367847284438811
ACH-000009,-0.34296311421354425
ACH-000011,-0.3244639960253866
ACH-000012,-0.3319478753109093
ACH-000013,-0.3052926766841506
ACH-000014,-0.3686624487487956
ACH-000015,-0.3002582917031918
ACH-000017,-0.3725260960380883
ACH-000018,-0.4517654060712114
ACH-000019,-0.35525360991494603
ACH-000021,-0.4189054071583613
ACH-000022,-0.3784059861339429
ACH-000025,-0.3288242698708628
ACH-000028,-0.43326112731271227
ACH-000030,-0.3569801419578688
ACH-000035,-0.4137991775946911
ACH-000036,-0.5602786278333278
ACH-000037,-0.4327232931728607
ACH-000039,-0.4666952346967125
ACH-000040,-0.4239636389707696
ACH-000041,-0.4052007952884836
ACH-000042,-0.3821498129172245
ACH-000045,-0.477333923355709
ACH-000047,-0.3486934102571849
ACH-000052,-0.6664607663488387
ACH-000053,-0.3524132808300727
ACH-000054,-0.4755650220497196
ACH-000055,-0.3445050453214171
ACH-000060,-0.4526500374146945
ACH-000067,-0.31098464395852354
ACH-000070,-0.4233768766924081
ACH-000075,-0.2546527633492793
ACH-000078,-0.3865872040428423
ACH-000082,-0.3535737919097216
ACH-000085,-0.34168958145464845
ACH-000086,-0.2581782697382929
ACH-000087,-0.7390780459835168
ACH-000092,-0.3759495975746623
ACH-000095,-0.31204656056260666
ACH-000097,-0.4169198473037919
ACH-000098,-0.3522758834746961
ACH-000099,-0.3755865477554557
ACH-000108,-0.2443393216449996
ACH-000113,-0.3184780992872832
ACH-000116,-0.4360640053528969
ACH-000118,-0.2736695577657909
ACH-000120,-0.23124239156895135
ACH-000123,-0.3392888923309003
ACH-000127,-0.39433000467095897
ACH-000128,-0.32274768551469496
ACH-000132,-0.34177596241080505
ACH-000133,-0.38433281485029996
ACH-000137,-0.460379443266497
ACH-000138,-0.3685721019372712
ACH-000142,-0.2558412596078093
ACH-000143,-0.1876282878225228
ACH-000146,-0.2879265938265656
ACH-000148,-0.1815726534079215
ACH-000150,-0.3370336412533988
ACH-000152,-0.4727880918732785
ACH-000153,-0.055974012202740925
ACH-000159,-0.3710178092508039
ACH-000160,-0.3141323572662406
ACH-000163,-0.34726653767629057
ACH-000167,-0.3750659053705093
ACH-000168,-0.4356505365608484
ACH-000169,-0.4444061029432589
ACH-000178,-0.4790626288192775
ACH-000183,-0.2627749385260011
ACH-000188,-0.4698700097904701
ACH-000189,-0.4947984118789443
ACH-000190,-0.07169621421150782
ACH-000198,-0.26922740235410586
ACH-000203,-0.3839704300495129
ACH-000204,-0.3125614325499086
ACH-000206,-0.3293697514038867
ACH-000207,-0.16669676972908334
ACH-000208,-0.5020678605547727
ACH-000210,-0.5683190801196265
ACH-000211,-0.36369117623444
ACH-000215,-0.3662466715914211
ACH-000221,-0.22639521607066676
ACH-000222,-0.3659075073576397
ACH-000223,-0.3421326876305348
ACH-000226,-0.3854921370603604
ACH-000227,-0.3204652835600315
ACH-000228,-0.498704736781925
ACH-000231,-0.2260195469847885
ACH-000232,-0.3860214384877037
ACH-000233,-0.3620838189812324
ACH-000234,-0.5354173134516134
ACH-000235,-0.3094341916168339
ACH-000237,-0.4262267856324573
ACH-000238,-0.29829082081961195
ACH-000242,-0.6187321730691137
ACH-000243,-0.3705866058468446
ACH-000244,-0.5659808780735884
ACH-000246,-0.4513984224777831
ACH-000248,-0.524356598278589
ACH-000250,-0.3467375009007609
ACH-000251,-0.5462800080769081
ACH-000252,-0.2409512358002268
ACH-000253,-0.3043672318016568
ACH-000255,-0.3808985985012511
ACH-000256,-0.35888551883164443
ACH-000257,-0.2486582266310485
ACH-000258,-0.3711337123936276
ACH-000259,-0.4083138073481692
ACH-000260,-0.402156157981204
ACH-000261,-0.4212766293139467
ACH-000262,-0.5441901087793165
ACH-000263,-0.2722261499167347
ACH-000264,-0.3951134777902028
ACH-000265,-0.2472971456609011
ACH-000266,-0.321604253665885
ACH-000272,-0.2633304664036469
ACH-000274,-0.3871528267431831
ACH-000277,-0.3473156958919158
ACH-000278,-0.6821607275917329
ACH-000279,-0.18608998395345894
ACH-000280,-0.34196564812971303
ACH-000281,-0.19181689861292936
ACH-000288,-0.1932685323384354
ACH-000291,-0.4190330618063772
ACH-000293,-0.4634406688690055
ACH-000294,-0.2539811314300714
ACH-000295,-0.2511628398539036
ACH-000296,-0.4625940192350837
ACH-000302,-0.3959516230930504
ACH-000304,-0.3798879482760865
ACH-000307,-0.2909108627112229
ACH-000308,-0.2743368578584643
ACH-000310,-0.3130977152497841
ACH-000311,-0.2260615287691409
ACH-000312,-0.24181294239325074
ACH-000315,-0.4421143034177757
ACH-000316,-0.24514013686456745
ACH-000317,-0.31406730480586337
ACH-000318,-0.3828870171007369
ACH-000319,-0.3296497930577744
ACH-000320,-0.3992689562590173
ACH-000322,-0.2501310496655829
ACH-000323,-0.2341449529259208
ACH-000324,-0.33328654604620706
ACH-000329,-0.3557936621436001
ACH-000330,-0.15497720203851348
ACH-000331,-0.4067985456504877
ACH-000332,-0.3299200236368621
ACH-000334,-0.09943360623149547
ACH-000335,-0.2780765636894427
ACH-000336,0.0694157293644398
ACH-000337,-0.3071283852780578
ACH-000338,-0.3393727988155937
ACH-000339,-0.3348587209520573
ACH-000341,-0.4538503065396382
ACH-000348,-0.5344525509470199
ACH-000350,-0.3220592879562806
ACH-000352,-0.4170139415875924
ACH-000356,-0.2617444289273981
ACH-000361,-0.3180325762646599
ACH-000362,-0.3722140517458484
ACH-000363,-0.3124867417977801
ACH-000364,-0.33105972630253433
ACH-000365,-0.08977966733214679
ACH-000366,-0.4573442884044696
ACH-000368,-0.0956098164271462
ACH-000374,-0.5077714004687547
ACH-000375,-0.33281296080996003
ACH-000376,-0.23282889520571706
ACH-000381,-0.3859286629828564
ACH-000383,-0.3663725103855459
ACH-000387,-0.2332796449284611
ACH-000389,-0.3874692878630943
ACH-000390,-0.3589536015984464
ACH-000393,-0.4463090178615422
ACH-000395,-0.28385771305756985
ACH-000396,-0.04410623466357255
ACH-000397,-0.419500262780281
ACH-000401,-0.2583534382143015
ACH-000402,-0.17464068042804368
ACH-000403,-0.4274764213767694
ACH-000404,-0.31895695427999105
ACH-000406,-0.2770452415244992
ACH-000407,-0.252087911916392
ACH-000408,-0.4905522397730483
ACH-000410,-0.4501268119566392
ACH-000411,-0.4680122073144567
ACH-000414,-0.3560100653880117
ACH-000415,-0.4750255879333689
ACH-000416,-0.4064906810819423
ACH-000420,-0.4437259842089201
ACH-000421,-0.3748004655494217
ACH-000424,-0.2256290451624336
ACH-000425,-0.31777256127465386
ACH-000426,-0.16063753253192958
ACH-000427,-0.5474260791000785
ACH-000433,-0.5642690873790952
ACH-000435,-0.2383653989385678
ACH-000436,-0.2259762576455741
ACH-000444,-0.4559834326691539
ACH-000445,-0.2250827846911113
ACH-000448,-0.4365996147281601
ACH-000450,-0.16984781551440414
ACH-000452,-0.3973907217305031
ACH-000454,-0.5547289894952121
ACH-000458,-0.4347523656493379
ACH-000459,-0.34749814478529145
ACH-000460,-0.2675666119019606
ACH-000461,-0.4341432772718529
ACH-000463,-0.16460261604893012
ACH-000464,-0.1439099218550898
ACH-000466,-0.32049936102068155
ACH-000467,-0.6032153868258234
ACH-000468,-0.37371893798987377
ACH-000469,-0.2323629910348111
ACH-000470,-0.4108084913328036
ACH-000471,-0.384333650556096
ACH-000472,-0.3025525311850507
ACH-000473,-0.38061238356400295
ACH-000475,-0.3534231179693098
ACH-000476,-0.4499949521659137
ACH-000477,-0.2987098521335499
ACH-000479,-0.05804240626986031
ACH-000480,-0.29752323243813583
ACH-000481,-0.25005271069731605
ACH-000483,-0.2960816396354133
ACH-000484,-0.15780080092765178
ACH-000485,-0.3161787223483677
ACH-000486,-0.2508716414836961
ACH-000487,-0.3002081602993967
ACH-000488,-0.5177009927109509
ACH-000490,-0.4388948452776248
ACH-000491,-0.1486036143878827
ACH-000495,-0.3268097989435186
ACH-000496,-0.2570822810398765
ACH-000499,-0.4502587015928117
ACH-000500,-0.4905943924726774
ACH-000502,-0.5314557052319104
ACH-000503,-0.4299625084451206
ACH-000505,-0.4294089215772693
ACH-000507,-0.2698588550739376
ACH-000510,-0.2846121910149685
ACH-000511,-0.32154861673145463
ACH-000512,-0.16169991099738434
ACH-000516,-0.3308954405393373
ACH-000517,-0.4158993642969849
ACH-000518,-0.25395851950239823
ACH-000520,-0.5839456338163159
ACH-000521,-0.13113130497335093
ACH-000522,-0.5007538848909675
ACH-000524,-0.3599146748356829
ACH-000527,-0.3145446037100873
ACH-000528,-0.2795503063650824
ACH-000537,-0.2127556999408289
ACH-000541,-0.3148530480687314
ACH-000542,-0.22154776188851846
ACH-000544,-0.4879038741552276
ACH-000545,-0.4748279769396217
ACH-000547,-0.6241097529942117
ACH-000548,-0.4889813228855849
ACH-000549,-0.2207320833715016
ACH-000550,-0.26006867908620274
ACH-000552,-0.4847360014643712
ACH-000556,-0.5034008340559301
ACH-000557,-0.2153491627095133
ACH-000569,-0.07457097837512197
ACH-000570,-0.2902843179375073
ACH-000571,-0.2607451915962568
ACH-000573,-0.1967116101957784
ACH-000576,-0.6127700120384958
ACH-000579,-0.4404073670871135
ACH-000580,-0.10673095262466577
ACH-000584,-0.2635509388519525
ACH-000585,-0.4898817562689362
ACH-000588,-0.4256851988469056
ACH-000589,-0.490007253686009
ACH-000591,-0.20432722745986734
ACH-000593,-0.27355566110453683
ACH-000600,-0.2859322337155877
ACH-000601,-0.4467813179498792
ACH-000605,-0.2875662791941545
ACH-000606,-0.2610537179702297
ACH-000608,-0.33951553475014024
ACH-000614,-0.2563941738381113
ACH-000616,-0.26666453054475797
ACH-000618,-0.3103104919915159
ACH-000619,-0.6295419914355589
ACH-000620,-0.3983267958557706
ACH-000621,-0.4136678167204152
ACH-000622,-0.32545139831845354
ACH-000623,-0.2428650207248496
ACH-000624,-0.33489670980339203
ACH-000627,-0.3375352051662205
ACH-000630,-0.37260513833517306
ACH-000631,-0.3149406424516091
ACH-000632,-0.3009429231898893
ACH-000633,-0.21067345657416955
ACH-000637,-0.4517863088271008
ACH-000638,-0.40889678776247457
ACH-000646,-0.15059118224282475
ACH-000647,-0.24075403956275795
ACH-000648,-0.5353855289208435
ACH-000649,-0.32364731615403897
ACH-000651,-0.2296431090519733
ACH-000652,-0.41751813752641903
ACH-000653,-0.32088060592929696
ACH-000657,-0.3446527108910506
ACH-000658,-0.28007582223314176
ACH-000661,-0.3417726702828176
ACH-000662,-0.5378660556685244
ACH-000663,-0.24696524054480604
ACH-000665,-0.6236918416899034
ACH-000671,-0.376800281727287
ACH-000672,-0.21344660531593035
ACH-000673,-0.39669859059680457
ACH-000676,-0.2609003120624806
ACH-000677,-0.3748051208164747
ACH-000681,-0.2461680751322519
ACH-000683,-0.424235353996996
ACH-000684,-0.4002689340642581
ACH-000688,-0.2308561824403587
ACH-000693,-0.3047500592583167
ACH-000694,-0.4470308570351654
ACH-000695,-0.28506651962661084
ACH-000696,-0.4020500835711704
ACH-000697,-0.3350065550025313
ACH-000699,-0.3109130955389457
ACH-000701,-0.19429104790244855
ACH-000706,-0.2592652176824011
ACH-000711,-0.3747969320390537
ACH-000713,-0.4201962850244126
ACH-000714,-0.2912919633553598
ACH-000718,-0.2144885934813863
ACH-000720,-0.3446438103998812
ACH-000721,-0.36131465922822825
ACH-000724,-0.4432037697947383
ACH-000725,-0.4663131069164346
ACH-000732,0.02749869438061887
ACH-000734,-0.4581340704304092
ACH-000735,-0.3558585534103863
ACH-000736,-0.412667282023772
ACH-000738,-0.4524249140342722
ACH-000746,-0.20441474166415854
ACH-000747,-0.4261695451433768
ACH-000748,-0.3927226578491524
ACH-000753,-0.3624946422680619
ACH-000756,-0.3091621414476815
ACH-000757,-0.09987549751049676
ACH-000758,-0.3767113588713717
ACH-000760,-0.2169796454631612
ACH-000762,-0.284199901745932
ACH-000763,-0.3239879655843809
ACH-000764,-0.2052395575941639
ACH-000765,-0.35722840770149833
ACH-000766,-0.2984924728779685
ACH-000767,-0.1981569844803274
ACH-000768,-0.3612799573305661
ACH-000769,-0.2153503197948932
ACH-000770,-0.3217906065617239
ACH-000771,-0.3169589631631317
ACH-000773,-0.12907920789673105
ACH-000776,-0.4866680507287745
ACH-000777,-0.3405473073400277
ACH-000778,-0.3727689079149807
ACH-000781,-0.3677656343180126
ACH-000782,-0.3613825118571041
ACH-000783,-0.34877841355928324
ACH-000784,-0.4014803288904193
ACH-000785,-0.3527787936493871
ACH-000787,-0.35618271340687496
ACH-000788,-0.2972947196195296
ACH-000791,-0.3414001053570749
ACH-000792,-0.4707399769966019
ACH-000794,-0.3471591941655877
ACH-000796,-0.2845377882432972
ACH-000798,-0.1033690537938414
ACH-000799,-0.639710265038417
ACH-000800,-0.450372814029079
ACH-000802,-0.33326732422728383
ACH-000804,-0.4993227588080579
ACH-000805,-0.3151147755019261
ACH-000809,-0.22392026081639949
ACH-000810,-0.3994191168492244
ACH-000811,-0.28036890429012995
ACH-000817,-0.37088522289770426
ACH-000819,-0.5940648500763439
ACH-000820,-0.3516987062209367
ACH-000821,-0.15322149895024187
ACH-000822,-0.3017159566217649
ACH-000823,-0.3642243281045208
ACH-000824,-0.28904995223073365
ACH-000827,-0.4170490225885302
ACH-000829,-0.3500370575985642
ACH-000831,-0.3177115456385489
ACH-000832,-0.4569612128050398
ACH-000833,-0.5308972275308446
ACH-000834,-0.042297319369139164
ACH-000835,-0.3098488563124433
ACH-000836,-0.4040353528154863
ACH-000837,-0.3928201815825293
ACH-000838,-0.10218365310743957
ACH-000839,-0.4146514580487684
ACH-000840,-0.2797051669367292
ACH-000841,-0.1096835829396198
ACH-000843,-0.2825387338799347
ACH-000846,-0.6663702933963795
ACH-000847,-0.1375772713420964
ACH-000848,-0.447457394193514
ACH-000849,-0.4126077797387148
ACH-000851,-0.5117556351244628
ACH-000855,-0.542320020337401
ACH-000856,-0.2289104190962525
ACH-000858,-0.42025609626054733
ACH-000859,-0.39845436817927626
