,LCE3C (353144)
ACH-000004,-0.07211831952142117
ACH-000005,-0.2606195896562584
ACH-000007,0.08322506214187142
ACH-000009,-0.2530629720318719
ACH-000011,-0.04246305000660715
ACH-000012,-0.19200953853315286
ACH-000013,-0.10839625560000246
ACH-000014,-0.17679080864340094
ACH-000015,0.005470545556224661
ACH-000017,-0.2370010664847248
ACH-000018,-0.06816737142689779
ACH-000019,-0.13518869655100474
ACH-000021,-0.03125262166037196
ACH-000022,-0.051969044745810086
ACH-000025,-0.2510969026244254
ACH-000028,-0.2429481105248175
ACH-000030,-0.08585183868450423
ACH-000035,-0.05043499006067231
ACH-000036,-0.22381867955069626
ACH-000037,-0.21079189474488835
ACH-000039,-0.06502609545158931
ACH-000040,-0.02812447354597427
ACH-000041,0.017174260563614683
ACH-000042,-0.0802938140489096
ACH-000045,0.11522811047115003
ACH-000047,0.035788207024802295
ACH-000052,-0.2569941980945675
ACH-000053,0.02300704441307037
ACH-000054,-0.09738427577590368
ACH-000055,-0.13042425790675627
ACH-000060,-0.061677755780204124
ACH-000067,-0.19068787243221125
ACH-000070,-0.052175843566411216
ACH-000075,-0.07983789395811312
ACH-000078,0.11881707474152935
ACH-000082,-0.1314696371533938
ACH-000085,-0.17634076244377142
ACH-000086,-0.23436654715276384
ACH-000087,0.0023713135322190318
ACH-000092,-0.13089998000325204
ACH-000095,-0.06559524743314507
ACH-000097,0.1002773081561961
ACH-000098,-0.15361912738391673
ACH-000099,-0.1501713968840444
ACH-000108,0.1221464696214444
ACH-000113,0.07231475408288658
ACH-000116,-0.061796600306982474
ACH-000118,-0.17670000201718186
ACH-000120,-0.03735066663811497
ACH-000123,-0.1231572459890157
ACH-000127,-0.08571147984420746
ACH-000128,-0.12425908267459428
ACH-000132,-0.19132998167028836
ACH-000133,-0.2417122921628724
ACH-000137,-0.0023543620270504717
ACH-000138,0.15162610786381034
ACH-000142,-0.07222429185435655
ACH-000143,-0.15126586862234892
ACH-000146,-0.018754400274252847
ACH-000148,-0.12649912529784446
ACH-000150,-0.15480541690058872
ACH-000152,-0.14710513346534027
ACH-000153,-0.052701164263046836
ACH-000159,-0.14335684322026646
ACH-000160,-0.028510586659176364
ACH-000163,-0.015628346044449085
ACH-000167,-0.7453463473833081
ACH-000168,-0.23708535419786966
ACH-000169,-0.057457080002632076
ACH-000178,0.07123353110613745
ACH-000183,0.09684778165578647
ACH-000188,-0.061258098922022323
ACH-000189,-0.3394104167785513
ACH-000190,-0.10313032311764547
ACH-000198,0.011511862348780436
ACH-000203,0.3245623405543823
ACH-000204,-0.3278536941999688
ACH-000206,0.04889514855070691
ACH-000207,0.1014740528078187
ACH-000208,-0.09936525144916708
ACH-000210,-0.0582975747238121
ACH-000211,-0.18210254022434133
ACH-000215,-0.1541263122397432
ACH-000221,0.0919344879615028
ACH-000222,0.0780235689115724
ACH-000223,-0.17857202902193492
ACH-000226,-0.19723937978172768
ACH-000227,-0.18771301131892265
ACH-000228,-0.08325303481705898
ACH-000231,-0.06370418487111698
ACH-000232,-0.21174495519368125
ACH-000233,0.12276554408517384
ACH-000234,-0.17282332888571098
ACH-000235,-0.03165050237338438
ACH-000237,-0.11037885275826118
ACH-000238,-0.041848417146105765
ACH-000242,-0.2495085751696737
ACH-000243,0.00502893663297778
ACH-000244,-0.13530158872338596
ACH-000246,-0.14581879171576453
ACH-000248,-0.12496726221542577
ACH-000250,-0.043978664342380513
ACH-000251,-0.4044039982108638
ACH-000252,-0.09192177800658204
ACH-000253,0.06970082625494133
ACH-000255,0.07068631011055701
ACH-000256,-0.2936610911384766
ACH-000257,-0.05312542723441513
ACH-000258,-0.031143083658461187
ACH-000259,0.015078692051490547
ACH-000260,-0.04165890794510828
ACH-000261,-0.09641791039913852
ACH-000262,-0.07012241033991896
ACH-000263,-0.2752439653048402
ACH-000264,0.00642591713983607
ACH-000265,0.0838291374504421
ACH-000266,-0.1340672516918438
ACH-000272,-0.15231136458734884
ACH-000274,-0.1386582089957291
ACH-000277,-0.17472417911408938
ACH-000278,-0.07418829299276397
ACH-000279,-0.11247025969741528
ACH-000280,-0.15677358934198246
ACH-000281,0.21183992869930549
ACH-000288,0.021489010581906644
ACH-000291,0.042282764572375515
ACH-000293,-0.16349613207854738
ACH-000294,-0.19266301034759906
ACH-000295,0.2648083767160824
ACH-000296,-0.3000371517090209
ACH-000302,-0.053758503359559215
ACH-000304,-0.11203425764614916
ACH-000307,-0.010198313209934943
ACH-000308,-0.00682274280812951
ACH-000310,-0.21746686580395388
ACH-000311,-0.042991881551411086
ACH-000312,0.023365860722793192
ACH-000315,0.06202900666771113
ACH-000316,-0.04943206566673786
ACH-000317,-0.14980443849932118
ACH-000318,-0.19542514098153727
ACH-000319,0.017232717633162815
ACH-000320,0.039993549959560885
ACH-000322,-0.032109042901540374
ACH-000323,-0.2254171149609195
ACH-000324,0.05909589976530358
ACH-000329,0.003824713126199421
ACH-000330,0.1354638854941196
ACH-000331,-0.220676952308492
ACH-000332,-0.06838597364699878
ACH-000334,-0.0261015311263174
ACH-000335,-0.0726982883761387
ACH-000336,0.016992184550563887
ACH-000337,-0.28371252350029114
ACH-000338,-0.4780303261184386
ACH-000339,-0.1246145181503764
ACH-000341,-0.1800011366701994
ACH-000348,-0.19967500513786016
ACH-000350,0.23142481355489586
ACH-000352,-0.04911270654318746
ACH-000356,0.08876306465996228
ACH-000361,0.020819808726726008
ACH-000362,-0.08580633523689425
ACH-000363,-0.0214574299482448
ACH-000364,-0.06829617384682443
ACH-000365,-0.06061145290991659
ACH-000366,-0.13027680173845327
ACH-000368,-0.07672242326201968
ACH-000374,0.060665825826359425
ACH-000375,-0.1496740512548932
ACH-000376,0.09299868622973097
ACH-000381,0.03608640357676577
ACH-000383,0.007350339110358064
ACH-000387,-0.07806077913652305
ACH-000389,0.041933328645874415
ACH-000390,0.1324982477254486
ACH-000393,-0.3637452851105164
ACH-000395,0.15810851106430535
ACH-000396,-0.13405028894428805
ACH-000397,-0.13194300664640782
ACH-000401,-0.09849572700773826
ACH-000402,0.07640088305895
ACH-000403,-0.07987534754014723
ACH-000404,-0.060615381906617666
ACH-000406,0.07376863731466493
ACH-000407,-0.14222572587214022
ACH-000408,-0.17980086185817293
ACH-000410,-0.2208842855785263
ACH-000411,-0.029289985827450113
ACH-000414,-0.027630963098189045
ACH-000415,0.10228962699690604
ACH-000416,-0.3253838457168733
ACH-000420,-0.06208202146739826
ACH-000421,-0.1434134091884994
ACH-000424,-0.10689757946879057
ACH-000425,-0.3071808789976512
ACH-000426,0.2014766185583369
ACH-000427,-0.14017499103082698
ACH-000433,-0.2928767818090489
ACH-000435,-0.02122913504466617
ACH-000436,-0.09614738512878444
ACH-000444,0.02501303282326596
ACH-000445,-0.029209258297023963
ACH-000448,-0.016306843824508813
ACH-000450,-0.0029522947938410947
ACH-000452,-0.08855388494773861
ACH-000454,-0.3304104440074305
ACH-000458,-0.08236017596529266
ACH-000459,0.09215950733134284
ACH-000460,-0.0435289400454604
ACH-000461,-0.14173167027748124
ACH-000463,0.1674934711550686
ACH-000464,0.12253156758080072
ACH-000466,-0.3321440189552799
ACH-000467,0.0830840382667238
ACH-000468,-0.01444941480955111
ACH-000469,-0.04839872891512463
ACH-000470,-0.02223257098598063
ACH-000471,0.1310720207878994
ACH-000472,-0.15988765998097665
ACH-000473,0.15276336618080988
ACH-000475,-0.20137521558562216
ACH-000476,-0.06696479306723557
ACH-000477,-0.050021923895724366
ACH-000479,-0.08436947882819182
ACH-000480,-0.27267509633767145
ACH-000481,-0.08407765144527328
ACH-000483,-0.07147197106340583
