,MRTO4 (51154)
ACH-000004,-0.5854943085747508
ACH-000005,-0.6300881627342636
ACH-000007,-0.7452537060302836
ACH-000009,-1.0487254910356374
ACH-000011,-1.05620704718376
ACH-000012,-0.8047767864437131
ACH-000013,-0.6903176911958467
ACH-000014,-1.144742836647178
ACH-000015,-0.7100449819148333
ACH-000017,-0.9523339051707662
ACH-000018,-1.024357165874831
ACH-000019,-0.5384945684503862
ACH-000021,-0.7784333544435171
ACH-000022,-0.905136067853986
ACH-000025,-1.23622786759631
ACH-000028,-0.6638152687605664
ACH-000030,-0.9773866773728092
ACH-000035,-1.1335024754578082
ACH-000036,-1.0650890641739903
ACH-000037,-1.2261044084278083
ACH-000039,-0.7319217586943159
ACH-000040,-0.6132757879067311
ACH-000041,-0.7356920589392287
ACH-000042,-0.7294863885637741
ACH-000045,-0.7211024429861332
ACH-000047,-0.6417324863982851
ACH-000052,-0.9429753103843485
ACH-000053,-0.7433407177849549
ACH-000054,-0.8860378363357451
ACH-000055,-1.0380942174103758
ACH-000060,-1.2428493333074897
ACH-000067,-0.8021257728699327
ACH-000070,-0.836167295405502
ACH-000075,-1.0463853242742556
ACH-000078,-1.0896616540181443
ACH-000082,-0.58115256812154
ACH-000085,-0.6748418785897742
ACH-000086,-1.098236358737175
ACH-000087,-0.4768577963755527
ACH-000092,-0.8547036713337741
ACH-000095,-1.0415789271549092
ACH-000097,-1.1289641281374814
ACH-000098,-0.5500901366624157
ACH-000099,-1.1058897298381944
ACH-000108,-0.7612779840075486
ACH-000113,-0.939720828209948
ACH-000116,-0.9611874116063264
ACH-000118,-0.5449406053210056
ACH-000120,-0.9324990875344292
ACH-000123,-0.9872001074419596
ACH-000127,-0.9790925158820698
ACH-000128,-0.79204923742136
ACH-000132,-0.8925858851811902
ACH-000133,-0.7828748412656302
ACH-000137,-1.3037968631881054
ACH-000138,-0.9473761959317991
ACH-000142,-0.9703602569893642
ACH-000143,-0.6491131278617817
ACH-000146,-0.7981112652633784
ACH-000148,-0.7907301450409036
ACH-000150,-0.6681614413308112
ACH-000152,-0.9459639729080452
ACH-000153,-1.008517184585224
ACH-000159,-0.9528907640123884
ACH-000160,-0.916586586611577
ACH-000163,-0.9633996489281088
ACH-000167,-0.8533441625831254
ACH-000168,-0.8719139143203424
ACH-000169,-0.6830656998204627
ACH-000178,-0.596271296929048
ACH-000183,-0.730667994573124
ACH-000188,-1.0124643095260135
ACH-000189,-1.055644957038986
ACH-000190,-1.0050917187735136
ACH-000198,-1.0575533126778196
ACH-000203,-0.9907975503758212
ACH-000204,-0.730951274604004
ACH-000206,-1.085024900733108
ACH-000207,-0.8309544562145773
ACH-000208,-0.9256348493741084
ACH-000210,-0.7037593615482998
ACH-000211,-0.8331993072246495
ACH-000215,-1.0476476071596104
ACH-000221,-1.120550614316311
ACH-000222,-0.8643664124335619
ACH-000223,-0.47295413352221705
ACH-000226,-0.63957279260029
ACH-000227,-0.7054552908541812
ACH-000228,-0.4427712262387148
ACH-000231,-0.9247716093926609
ACH-000232,-0.5964318487502126
ACH-000233,-0.620053738730907
ACH-000234,-0.7563297344589178
ACH-000235,-0.8492230932219691
ACH-000237,-1.1350132958788322
ACH-000238,-1.23886507856788
ACH-000242,-1.2998760568464427
ACH-000243,-0.9113158745642904
ACH-000244,-0.9276126035663259
ACH-000246,-1.1638876544672518
ACH-000248,-0.8921525407510803
ACH-000250,-0.9588859385527226
ACH-000251,-0.7141815887461945
ACH-000252,-0.9602922035215168
ACH-000253,-0.6906129060159101
ACH-000255,-1.1210669494596164
ACH-000256,-0.8187117097730715
ACH-000257,-0.5492133483789838
ACH-000258,-0.6589841881206218
ACH-000259,-0.7643835794915326
ACH-000260,-0.5015446405233257
ACH-000261,-0.8657507087938375
ACH-000262,-1.0215264117771632
ACH-000263,-0.8710529630589938
ACH-000264,-0.4467778014449433
ACH-000265,-1.0557716581106034
ACH-000266,-0.849169422135577
ACH-000272,-1.1144681142304187
ACH-000274,-0.6133980642389525
ACH-000277,-0.4808032307397985
ACH-000278,-0.8474319588605098
ACH-000279,-0.8003838945490117
ACH-000280,-1.1481593208379015
ACH-000281,-1.1067265992012674
ACH-000288,-0.6792236822075318
ACH-000291,-0.6847321567112729
ACH-000293,-0.4848853347546939
ACH-000294,-1.2434613765574811
ACH-000295,-0.8276463395198859
ACH-000296,-1.0993945053312744
ACH-000302,-1.4292172523999018
ACH-000304,-0.6836412145130838
ACH-000307,-1.0004918191070815
ACH-000308,-0.6983524656091771
ACH-000310,-0.7835601288280432
ACH-000311,-0.6019091430589065
ACH-000312,-0.6751010352266638
ACH-000315,-1.075360727830913
ACH-000316,-1.4511033513415874
ACH-000317,-1.0508050411525618
ACH-000318,-0.9124287819699451
ACH-000319,-0.7219939260974549
ACH-000320,-1.0022910767163622
ACH-000322,-0.787250114451514
ACH-000323,-0.5846193347455771
ACH-000324,-1.0854200351018657
ACH-000329,-0.6963666313531482
ACH-000330,-0.8752970921640307
ACH-000331,-1.01956218285059
ACH-000332,-1.047861910472907
ACH-000334,-0.8032356420575011
ACH-000335,-0.8603530759199625
ACH-000336,-0.911020308802402
ACH-000337,-0.6953425057494593
ACH-000338,-1.4460909166905969
ACH-000339,-0.6947891076139608
ACH-000341,-0.8213534003942864
ACH-000348,-0.7681663075655655
ACH-000350,-0.8502802473709891
ACH-000352,-0.7810472616247506
ACH-000356,-0.7766871695458145
ACH-000361,-0.8070364820391016
ACH-000362,-1.0760672451738946
ACH-000363,-0.6220017100019918
ACH-000364,-0.9651461972062482
ACH-000365,-0.8137422962380448
ACH-000366,-0.9010367938277148
ACH-000368,-0.9459458946830984
ACH-000374,-0.8704892907386779
ACH-000375,-1.1480653704669228
ACH-000376,-0.9141950798813676
ACH-000381,-0.8350740977354632
ACH-000383,-0.7284199685979118
ACH-000387,-1.0647085031218986
ACH-000389,-0.8569965735103698
ACH-000390,-0.6125241162484529
ACH-000393,-0.8309106833754831
ACH-000395,-0.7329713238805833
ACH-000396,-0.8834882503921585
ACH-000397,-0.7903397985265856
ACH-000401,-0.6978011900540385
ACH-000402,-0.8883687602111167
ACH-000403,-0.6321157665360002
ACH-000404,-1.0839887663565826
ACH-000406,-0.9779803993441316
ACH-000407,-1.1006892849327643
ACH-000408,-1.0522874247261829
ACH-000410,-0.9432737243986417
ACH-000411,-0.9302203098014259
ACH-000414,-0.7962679718285539
ACH-000415,-0.9160183262644148
