,IQCG (84223)
ACH-000004,0.09418771243962627
ACH-000005,0.2228472693837409
ACH-000007,0.06468709183986064
ACH-000009,-0.03201107221903437
ACH-000011,0.025226038099667177
ACH-000012,-0.08084415215436408
ACH-000013,0.10929046694173598
ACH-000014,0.1712753660528772
ACH-000015,0.038661768024855485
ACH-000017,0.05543024166667495
ACH-000018,-0.1072110423497756
ACH-000019,-0.10057888145375547
ACH-000021,-0.0790903438504564
ACH-000022,-0.10583890388844157
ACH-000025,-0.071189238901905
ACH-000028,-0.006137413234832435
ACH-000030,-0.02132560911381794
ACH-000035,-0.08352629823973723
ACH-000036,0.005865145587152532
ACH-000037,0.08560650913700049
ACH-000039,0.004686790834009353
ACH-000040,-0.15571057239805428
ACH-000041,0.14234062740009634
ACH-000042,-0.1591634321492596
ACH-000045,-0.1123688376644442
ACH-000047,-0.11243818485522486
ACH-000052,-0.05129958498113328
ACH-000053,-0.0005485355311915613
ACH-000054,-0.002009508844793315
ACH-000055,-0.0426827340480432
ACH-000060,-0.00032951340167864464
ACH-000067,0.08450182682535676
ACH-000070,0.044147709958100426
ACH-000075,-0.04320015587520512
ACH-000078,-0.0013597010410460976
ACH-000082,-0.0046795559615424144
ACH-000085,-0.1990896475210975
ACH-000086,0.15218097768757394
ACH-000087,0.1707157673033218
ACH-000092,0.0024593058775787364
ACH-000095,-0.015567042395285302
ACH-000097,-0.0344863169323905
ACH-000098,-0.0007927069704607262
ACH-000099,-0.02298928778776552
ACH-000108,-0.15974491715174058
ACH-000113,-0.0021971723147288726
ACH-000116,0.055057319718968725
ACH-000118,0.003880480821481697
ACH-000120,-0.056067640364403024
ACH-000123,0.0001760709321763911
ACH-000127,0.034568667584034624
ACH-000128,-0.16285917201047026
ACH-000132,-0.010424911662393756
ACH-000133,0.002990376004372998
ACH-000137,0.07586792969963586
ACH-000138,-0.1397485237360078
ACH-000142,0.0049192241747058295
ACH-000143,0.053973009664371886
ACH-000146,-0.08620433424465956
ACH-000148,0.02455016165001121
ACH-000150,-0.03770297718080589
ACH-000152,0.08453249177525855
ACH-000153,-0.14410173711129984
ACH-000159,0.043247145753294136
ACH-000160,-0.008183488082096345
