,WRAP73 (49856)
ACH-000363,-0.07674759927700933
ACH-000364,-0.012397603809921505
ACH-000365,-0.13352626050223304
ACH-000366,-0.5421542924518526
ACH-000368,-0.1350486482184611
ACH-000374,0.015887299742435516
ACH-000375,-0.21543660112669874
ACH-000376,-0.14534927304741938
ACH-000381,-0.027571917571321398
ACH-000383,-0.1345729774865637
ACH-000387,-0.3726724990262545
ACH-000389,-0.033616227056665705
ACH-000390,-0.17666801954411954
ACH-000393,-0.13729223403121046
ACH-000395,-0.21339384938091055
ACH-000396,-0.0035205353843686072
ACH-000397,-0.009702608879368494
ACH-000401,-0.2531047753369968
ACH-000402,-0.0972835139101882
ACH-000403,-0.0421953704447014
ACH-000404,-0.2886048074794149
ACH-000406,0.018092389515154413
ACH-000407,-0.10152958518969923
ACH-000408,-0.12604948156318013
ACH-000410,-0.0446944188757244
ACH-000411,-0.17686692444849722
ACH-000414,-0.04615033035527305
ACH-000415,-0.010603339637451558
ACH-000416,-0.10091699468596864
ACH-000420,-0.2391409111777427
ACH-000421,-0.04112515157933638
ACH-000424,-0.06374745737437375
ACH-000425,-0.023012186874016228
ACH-000426,-0.059606905869671774
ACH-000427,-0.18652372139327955
ACH-000433,-0.2389772241288181
ACH-000435,-0.4279239175370364
ACH-000436,-0.13989149477359206
ACH-000444,-0.21280697827063771
ACH-000445,-0.036057990605746236
ACH-000448,-0.12762495034880975
ACH-000450,-0.0959082935880336
ACH-000452,-0.10464165615479326
ACH-000454,-0.32724988638162905
ACH-000458,-0.12165692166961535
ACH-000459,-0.28567006246271104
ACH-000460,-0.07794734585909481
ACH-000461,-0.4438163023203271
ACH-000463,-0.4195545855943869
ACH-000464,-0.03715573848622115
ACH-000466,-0.2318706012379125
ACH-000467,-0.2312591296026825
ACH-000468,-0.12218343662428435
ACH-000469,-0.11850594073059928
ACH-000470,-8.316529136890945e-05
ACH-000471,-0.1192927430455246
ACH-000472,-0.08841362422019841
ACH-000473,-0.21571755684662516
ACH-000475,-0.30393749674436754
ACH-000476,-0.055092174430635424
ACH-000477,-0.11587366372151033
ACH-000479,-0.12315788998940673
ACH-000480,-0.03011347029085606
ACH-000481,-0.1697259836012119
ACH-000483,-0.10901213273549183
ACH-000484,-0.1391169123563345
ACH-000485,-0.07679205021735874
ACH-000486,-0.022558961900132925
ACH-000487,-0.3908412660895177
ACH-000488,-0.4218549367914836
ACH-000490,-0.12669688694509176
ACH-000491,-0.1992752003242623
ACH-000495,-0.19177157102636544
ACH-000496,-0.14629864981857846
ACH-000499,-0.20169440508192035
ACH-000500,-0.12041912136229885
ACH-000502,-0.3123710601557048
ACH-000503,0.038559051866735694
ACH-000505,-0.04555324672475459
ACH-000507,-0.6067971894670317
ACH-000510,-0.00908562779469798
ACH-000511,-0.018457371785363427
ACH-000512,-0.2928078975123226
ACH-000516,-0.006626815313238904
ACH-000517,-0.08645372655250362
ACH-000518,-0.0953273068712897
ACH-000520,-0.04260236172004103
ACH-000521,-0.1832787215490552
ACH-000522,-0.1196452016923334
ACH-000524,-0.01982385829698126
ACH-000527,-0.029118207773223194
ACH-000528,-0.035659239539141026
ACH-000537,-0.021100893707854854
ACH-000541,-0.16130577732290727
ACH-000542,-0.11529730656735822
ACH-000544,-0.5928052105595369
ACH-000545,-0.2243457115708306
ACH-000547,-0.2546315251739559
ACH-000548,-0.15981059049441285
ACH-000549,-0.08919557112374718
ACH-000550,-0.2444744687391289
ACH-000552,-0.2669681294880322
ACH-000556,-0.01002758765158483
ACH-000557,0.010755210547565137
ACH-000569,0.030254488244403112
ACH-000570,-0.1913446013530398
ACH-000571,-0.16188279981195572
ACH-000573,-0.021170072917361442
ACH-000576,0.014514463937256441
ACH-000579,-0.3533125098454344
ACH-000580,-0.04087887127968829
ACH-000584,-0.2537668994294184
ACH-000585,-0.1101345298785662
ACH-000588,-0.12017214739529533
ACH-000589,-0.3864315805503838
ACH-000591,-0.21426863806143112
ACH-000593,-0.3187917386722616
ACH-000600,-0.15678813716764084
ACH-000601,-0.159869469186765
ACH-000605,-0.11279915323365584
ACH-000606,-0.2841636320825293
ACH-000608,-0.074270810392147
ACH-000614,-0.08107795943027585
ACH-000616,-0.11516565818097922
ACH-000618,-0.17840953731750486
ACH-000619,-0.05796764665071735
ACH-000620,-0.1492823179411296
ACH-000621,-0.14518422314019894
ACH-000622,0.07037981714071277
ACH-000623,-0.18861380314348525
ACH-000624,-0.026673767481847428
ACH-000627,-0.02400664912590314
ACH-000630,-0.17210096882437476
ACH-000631,-0.1462532617243185
ACH-000632,-0.26233506682405044
ACH-000633,-0.08683063275884663
ACH-000637,-0.16947694667857371
ACH-000638,-0.04477879982404286
ACH-000646,-0.07915388232462381
ACH-000647,-0.06854788032914648
ACH-000648,-0.10660211443698328
ACH-000649,-0.13388438819465853
ACH-000651,-0.010873863289882449
ACH-000652,-0.11993307619238285
ACH-000653,0.04048492467980861
ACH-000657,-0.5608081312132084
ACH-000658,0.02041537387350033
ACH-000661,-0.08223201384297861
ACH-000662,0.0046681216570309885
ACH-000663,-0.1827575599050497
ACH-000665,-0.0769880540915994
ACH-000671,-0.13932788842957927
ACH-000672,-0.0045964604293895405
ACH-000673,-0.08781617945840871
ACH-000676,-0.10717061564541457
ACH-000677,0.031513552418488376
ACH-000681,-0.1282375349306832
ACH-000683,-0.6646433780324641
ACH-000684,-0.042696358375339964
ACH-000688,-0.2423025486125885
ACH-000693,-0.2731760182184509
ACH-000694,-0.3548309120394741
ACH-000695,-0.16382051984352616
ACH-000696,-0.13998652876659493
ACH-000697,-0.26571097669951976
ACH-000699,-0.10240443298780298
ACH-000701,-0.12950340393415108
ACH-000706,-0.09106681171709552
ACH-000711,-0.04171960495381919
ACH-000713,-0.2012241924015308
ACH-000714,-0.07086935520157392
ACH-000718,-0.0011730865671045864
ACH-000720,-0.14397031541405056
ACH-000721,-0.1130281545209439
ACH-000724,-0.06981730256044992
ACH-000725,-0.04534509182964699
ACH-000732,-0.4327915179675065
ACH-000734,-0.3608170989557758
ACH-000735,-0.1521863990025206
ACH-000736,-0.26041268913483456
ACH-000738,-0.1969062664277764
ACH-000746,-0.19540600143876244
ACH-000747,-0.20139354847096508
ACH-000748,-0.030401450710460232
ACH-000753,0.025577344570805183
ACH-000756,-0.06994347268629306
ACH-000757,-0.08066024204568921
ACH-000758,-0.5017903271019774
ACH-000760,-0.0445951044352338
ACH-000762,-0.03015585086880488
ACH-000763,0.10632344788566403
ACH-000764,-0.1504962202247698
ACH-000765,-0.17453361382739446
ACH-000766,0.02199970214652503
ACH-000767,-0.09546667832602958
ACH-000768,0.1249410412871898
ACH-000769,-0.15446861593027378
ACH-000770,0.06862023214239049
ACH-000771,-0.04758381897005492
ACH-000773,0.01281590711183099
ACH-000776,-0.6859507530700846
ACH-000777,-0.0960809042186678
ACH-000778,0.08968891460692943
ACH-000781,-0.03707496898822649
ACH-000782,-0.06408465466534607
ACH-000783,-0.2263803307091653
ACH-000784,-0.39942736252841815
ACH-000785,-0.17181511638274102
ACH-000787,-0.2368966028128999
ACH-000788,-0.057816823497042674
ACH-000791,-0.05223642842594145
ACH-000792,-0.11766957781671215
ACH-000794,-0.4092635810371247
ACH-000796,-0.07555111200289366
ACH-000798,0.018692329906411342
ACH-000799,-0.054502243544056785
ACH-000800,-0.11722191607678087
ACH-000802,-0.2990449663690415
ACH-000804,-0.1649452754515263
ACH-000805,-0.19554529996295636
ACH-000809,0.011084440321699566
ACH-000810,0.11385759489615015
ACH-000811,-0.11325534306798107
ACH-000817,-0.3485399465007431
ACH-000819,0.04221440146537668
ACH-000820,0.24671705161271856
ACH-000821,0.027615737750673774
ACH-000822,-0.12885164649975495
ACH-000823,-0.6073344415911157
ACH-000824,-0.08173198895657444
ACH-000827,-0.13745411512556996
ACH-000829,0.06786808250598181
ACH-000831,-0.10278353688119957
ACH-000832,-0.4285581142097991
ACH-000833,-0.09982460965086372
ACH-000834,-0.03397688612227495
ACH-000835,0.03198421224244072
ACH-000836,0.0025886569618937035
ACH-000837,-0.11811223733981085
ACH-000838,-0.08684503346144715
ACH-000839,-0.4619806483949937
ACH-000840,0.08970284190432415
ACH-000841,-0.19014719842536806
ACH-000843,-0.1078806162539949
ACH-000846,-0.012389367761822194
ACH-000847,-0.061776674458870376
ACH-000848,-0.6212487609129655
ACH-000849,-0.29417493882952506
ACH-000851,0.0034097748377119423
ACH-000855,-0.2592883348797824
ACH-000856,-0.09638971726028676
ACH-000858,-0.16005326969483585
ACH-000859,-0.28331542791199704
ACH-000861,-0.06543222925866925
ACH-000862,-0.1208300914655143
ACH-000865,-0.08318604281364997
ACH-000866,-0.09820914966828584
ACH-000867,-0.09946211495681412
ACH-000869,-0.19701375654296088
ACH-000872,-0.11146091148477884
ACH-000873,0.0331583815545547
ACH-000876,-0.03771295952519391
ACH-000878,-0.03462926217768823
ACH-000880,-0.3399635910920185
ACH-000881,0.003792740231233118
ACH-000882,-0.08120345631548961
ACH-000884,-0.0993703866721698
ACH-000885,-0.07326111715837834
ACH-000887,-0.08959373599313153
ACH-000889,-0.09400699166306073
ACH-000896,-0.004522796843251163
ACH-000898,-0.07767518075249838
ACH-000900,-0.009212664039522896
ACH-000901,-0.07159146945729761
ACH-000905,-0.16881508369869513
ACH-000906,-0.022557046732199205
ACH-000907,-0.08987680579808997
ACH-000910,-0.13329703914949675
ACH-000911,-0.08577850521023514
ACH-000912,-0.14105651785706022
ACH-000913,-0.26119187645273306
ACH-000915,-0.1283033933085424
ACH-000916,-0.4596323802240566
ACH-000917,-0.08113491818465265
ACH-000920,-0.03613755709834037
ACH-000921,0.10585305741755108
ACH-000924,-0.12400761252766312
ACH-000926,-0.23536359993188535
ACH-000928,-0.2117260571921538
ACH-000929,-0.16396529262326498
ACH-000932,-0.23276895824704
ACH-000935,-0.0260288582324584
ACH-000936,-0.187886852883458
ACH-000937,0.043653656257233775
ACH-000938,-0.0734505159246636
ACH-000939,-0.05455227216208895
ACH-000941,-0.09820562192338564
ACH-000943,-0.04790587113844288
ACH-000946,-0.02349940480484997
ACH-000947,-0.06786247542196325
ACH-000948,-0.05738069506405559
ACH-000950,-0.2817254272767985
ACH-000953,-0.16032641315105484
ACH-000954,-0.16528443002101273
ACH-000957,-0.1376472919327791
ACH-000958,-0.2365744059649118
ACH-000960,-0.0901064510585851
ACH-000963,-0.1278147176621598
ACH-000968,-0.023148495526336056
ACH-000969,-0.10923071481778353
ACH-000972,0.021473742337876786
ACH-000973,-0.012332060147460187
ACH-000974,-0.21187186852715006
ACH-000978,-0.1084931883678226
ACH-000984,-0.0608288679987389
ACH-000986,-0.16501009608648798
ACH-000988,-0.013098554781437436
ACH-000993,-0.110338908818554
ACH-000994,-0.02427360538925524
ACH-000996,0.030059068604998445
ACH-001001,0.010704924983692157
ACH-001020,-0.5066676412734621
ACH-001028,-0.051394508826533285
ACH-001031,-0.058761603532146225
ACH-001038,0.0073804828014992566
ACH-001048,-0.16433758435079895
ACH-001050,-0.2456797162455845
ACH-001053,-0.2759140356574196
ACH-001054,-0.7088070244083856
ACH-001061,-0.08718712627374818
ACH-001067,-0.1268468219956292
ACH-001075,-0.05138910573529479
ACH-001096,0.013847360401002292
ACH-001111,0.01156355497774748
ACH-001119,-0.1046997336076271
ACH-001128,-0.3145910062712883
ACH-001134,-0.19370248762515735
ACH-001151,-0.08718362508318014
ACH-001163,-0.029045497464553743
ACH-001164,-0.03070137302017405
ACH-001183,-0.1150312168983579
ACH-001192,0.05547153251388642
ACH-001193,-0.25563884829812306
ACH-001196,-0.0014101974950372835
ACH-001197,0.055527406046060414
ACH-001205,0.03465733599236258
ACH-001211,-0.4478140538126179
ACH-001212,-0.02634169700302587
ACH-001228,-0.11221421810895683
ACH-001232,-0.1032450250960173
ACH-001239,-0.0064643295382757465
ACH-001270,-0.13986408206682052
ACH-001274,-0.15421699732014654
ACH-001275,-0.15151584019659753
ACH-001277,-0.08063561890440056
ACH-001278,-0.13364016222653954
ACH-001280,-0.07941025188388721
ACH-001283,0.033153411864378896
ACH-001289,-0.17681167392069375
ACH-001300,0.00026700926179089703
ACH-001301,-0.1425591988676806
ACH-001302,-0.11777106441457592
ACH-001306,-0.11474111131432688
ACH-001318,-0.04617507548354046
ACH-001322,-0.3996478282426855
ACH-001328,-0.2315955974418462
ACH-001332,-0.14795049550502254
ACH-001336,-0.6118985152690949
ACH-001346,-0.19409264229147144
ACH-001353,-0.12714583306667393
ACH-001354,-0.8249845005638072
ACH-001367,-0.4080512059885827
ACH-001368,0.010213223572309487
ACH-001374,-0.2530246949432677
ACH-001377,-0.26827300933581
ACH-001380,-0.2732326497579297
ACH-001391,-0.07529710462519182
ACH-001408,-0.02671520807773146
ACH-001430,-0.4533752598789137
ACH-001431,-0.06914241182583042
ACH-001450,-0.2925659142468404
ACH-001496,-0.09043370171651463
ACH-001500,-0.1214951420332816
ACH-001523,-0.35401591485626005
ACH-001532,0.16071830218779132
ACH-001550,-0.20451683342564506
ACH-001552,-0.07595508933890749
ACH-001554,-0.16250965533178166
ACH-001654,-0.046642938609322886
ACH-001735,0.10480810793881436
ACH-001736,0.06665585366374417
ACH-001737,0.07360153290123696
ACH-001740,-0.5635593823960963
ACH-001745,-0.5915910821077283
ACH-001765,0.012982696735691813
