,TARDBP (23435)
ACH-000576,-0.9928984472326168
ACH-000579,-0.932248387908122
ACH-000580,-1.0074889280722814
ACH-000584,-1.0163109971696724
ACH-000585,-1.4680812694280554
ACH-000588,-0.9541342625971704
ACH-000589,-0.7676898238004314
ACH-000591,-0.8642156459054069
ACH-000593,-0.8743504893961959
ACH-000600,-0.8244729526623004
ACH-000601,-0.8365718118523551
ACH-000605,-0.7058916018188904
ACH-000606,-0.94698174290139
ACH-000608,-0.8750926384157807
ACH-000614,-0.7490800592207241
ACH-000616,-0.5688536308226161
ACH-000618,-0.8611924090772329
ACH-000619,-1.0151957298274592
ACH-000620,-0.8025145399940076
ACH-000621,-1.0576734039521112
ACH-000622,-0.9457334339963481
ACH-000623,-1.0159464884965224
ACH-000624,-0.7876194212268358
ACH-000627,-0.9723553267619084
ACH-000630,-1.0816451965022251
ACH-000631,-1.2392062701962483
ACH-000632,-1.003113214800175
ACH-000633,-0.8478900307098689
ACH-000637,-0.8479157828328375
ACH-000638,-0.7727393793957985
ACH-000646,-0.9607484593425112
ACH-000647,-0.5619987444300159
ACH-000648,-1.1736656369216298
ACH-000649,-0.8434834689167825
ACH-000651,-0.8012112890852611
ACH-000652,-0.7661187378790637
ACH-000653,-0.6964473415610244
ACH-000657,-0.9410812622019276
ACH-000658,-0.6707250832820322
ACH-000661,-0.8742840144133385
ACH-000662,-1.1028076232929167
ACH-000663,-0.4345046716337849
ACH-000665,-0.8270639785517316
ACH-000671,-0.7606372098295203
ACH-000672,-0.8076992945247261
ACH-000673,-1.0828459829628478
ACH-000676,-0.9583775980926076
ACH-000677,-0.8730917527356084
ACH-000681,-0.516901730884109
ACH-000683,-1.0473895918183855
ACH-000684,-1.0402188896957008
ACH-000688,-0.7755759693132481
ACH-000693,-0.6248307548023851
ACH-000694,-0.960941343813351
ACH-000695,-0.8301424791695302
ACH-000696,-0.8543529842092284
ACH-000697,-0.7880209237167278
ACH-000699,-0.9634108506027734
ACH-000701,-0.7570865967473993
ACH-000706,-0.8693287914328887
ACH-000711,-1.1379733538928072
ACH-000713,-0.9070367163126566
ACH-000714,-0.8866216459531234
ACH-000718,-0.9018946469578074
ACH-000720,-1.0698046166754338
ACH-000721,-0.9747801161446366
ACH-000724,-1.082272170324785
ACH-000725,-1.0157351776787515
ACH-000732,-0.9051074338890652
ACH-000734,-0.6866743781454496
ACH-000735,-1.0540150029459412
ACH-000736,-0.7934961937752797
ACH-000738,-0.7656295795309239
ACH-000746,-0.5767318049782114
ACH-000747,-0.9456854928099176
ACH-000748,-0.5167624495403059
ACH-000753,-0.8888814034970459
ACH-000756,-1.3896024311297352
ACH-000757,-0.9037646730005292
ACH-000758,-0.5889017794790711
ACH-000760,-1.0085764494189562
ACH-000762,-0.6185784454465251
ACH-000763,-0.8632033899709084
ACH-000764,-1.04262396233725
ACH-000765,-0.7992647443017865
ACH-000766,-0.4734425446686718
ACH-000767,-0.7329577203403658
ACH-000768,-0.8582441088818469
ACH-000769,-0.5838756555808448
ACH-000770,-0.9011434822520764
ACH-000771,-0.7738882659804202
ACH-000773,-0.6562561888640226
ACH-000776,-0.07120942123029833
ACH-000777,-0.8928881227678913
ACH-000778,-0.6333858096920114
ACH-000781,-0.5577933879689003
ACH-000782,-0.725961188428429
ACH-000783,-0.959524051484988
ACH-000784,-0.86196974033107
ACH-000785,-0.8828771294204706
ACH-000787,-0.8881541013135789
ACH-000788,-0.3058804136178043
ACH-000791,-0.6816120569331183
ACH-000792,-0.7564091885349467
ACH-000794,-1.1822058725087508
ACH-000796,-0.570437698788772
ACH-000798,-0.9936337090201366
ACH-000799,-1.1276719923102576
ACH-000800,-1.0346953403134422
ACH-000802,-1.1125248636073493
ACH-000804,-1.0898597381402966
ACH-000805,-0.936953154147394
ACH-000809,-0.8515898982782025
ACH-000810,-0.8303949149835197
ACH-000811,-0.6682113197554214
ACH-000817,-0.9681096265582044
ACH-000819,-0.7793273946380527
ACH-000820,-1.1299810559541554
ACH-000821,-0.7388513847563377
ACH-000822,-0.8494761195402933
ACH-000823,-0.9352097303637514
ACH-000824,-0.8884711345653377
ACH-000827,-1.0404166582948189
ACH-000829,-0.8397147354233143
ACH-000831,-0.9164350765900152
ACH-000832,-0.9360098657956528
ACH-000833,-0.8007172425530447
ACH-000834,-1.0460444396088189
ACH-000835,-1.0213790832782794
ACH-000836,-0.9694448685393828
ACH-000837,-0.8926777711218722
ACH-000838,-0.8845189836879896
ACH-000839,-0.8878028306856929
ACH-000840,-0.9263601575371344
ACH-000841,-0.6358486598715243
ACH-000843,-0.84900245142647
ACH-000846,-0.7763440283176904
ACH-000847,-0.8714170215825816
ACH-000848,-0.9302040012432164
ACH-000849,-0.9360370757887564
ACH-000851,-0.9873724256713176
ACH-000855,-0.9161337490054664
ACH-000856,-0.9955111314927572
ACH-000858,-0.8567778273404666
ACH-000859,-0.9981365833347032
ACH-000861,-0.967731711591514
ACH-000862,-1.0166809153471899
ACH-000865,-0.8236191777569515
ACH-000866,-1.0306748193273458
ACH-000867,-0.7074243816523251
ACH-000869,-0.6855272270444139
ACH-000872,-0.8854706100417122
ACH-000873,-0.9801510173623132
ACH-000876,-0.599597407056931
ACH-000878,-0.90298936661325
ACH-000880,-0.8393268979824615
ACH-000881,-0.7065621638502846
ACH-000882,-0.9528840028940532
ACH-000884,-0.9315832657918828
ACH-000885,-0.7790997471998856
ACH-000887,-0.7355072255646801
ACH-000889,-1.2623914257059343
ACH-000896,-0.7636303548424848
ACH-000898,-0.8459194221773592
ACH-000900,-0.8274451954221049
ACH-000901,-0.8105245060245604
ACH-000905,-0.9440401730938636
ACH-000906,-0.91761527358113
ACH-000907,-1.0625029813335067
ACH-000910,-0.7573810971576553
ACH-000911,-0.8928596085236129
ACH-000912,-1.0134979631911036
ACH-000913,-0.8432293677407591
ACH-000915,-0.6821817631274324
ACH-000916,-1.1435566552173455
ACH-000917,-0.8554908708973716
ACH-000920,-0.8292459498922989
ACH-000921,-0.9041512706132696
ACH-000924,-0.8398358287185782
ACH-000926,-1.060008431615481
ACH-000928,-1.1026304339125912
ACH-000929,-0.96974440951402
ACH-000932,-0.8094277030582682
ACH-000935,-0.9340644027735372
ACH-000936,-1.0099506534481273
ACH-000937,-0.9850123281520332
ACH-000938,-1.1395318120901765
ACH-000939,-0.7971177024914426
ACH-000941,-0.6796273662081332
ACH-000943,-0.8248401487659994
ACH-000946,-0.7095341842315219
ACH-000947,-0.8446777727875335
ACH-000948,-0.9620258341837408
ACH-000950,-0.9957281583462296
ACH-000953,-0.9832387733808291
ACH-000954,-0.9932058976594932
ACH-000957,-0.8836680414537551
ACH-000958,-0.8453395690310457
ACH-000960,-0.793581408225278
ACH-000963,-0.8206965467951293
ACH-000968,-0.8823286300436859
ACH-000969,-0.9378320596157784
ACH-000972,-0.8948604453778851
ACH-000973,-0.43130105449094425
ACH-000974,-0.7546934618223394
ACH-000978,-0.8674453835732208
ACH-000984,-0.8580016827938807
ACH-000986,-0.9897457132984055
ACH-000988,-0.7795136351941342
ACH-000993,-1.1140912078993663
ACH-000994,-0.5190826888411822
ACH-000996,-0.8849610355693629
ACH-001001,-0.8041654814324118
ACH-001020,-1.078950598213373
ACH-001028,-0.7931586880024141
ACH-001031,-0.8130154658954823
ACH-001038,-0.9589103929884232
ACH-001048,-0.8542442920883225
ACH-001050,-0.979749269259004
ACH-001053,-0.8887659479785956
ACH-001054,-0.9855095241614392
ACH-001061,-1.0121243118386305
ACH-001067,-0.9260461286348745
ACH-001075,-0.7978172225455346
ACH-001096,-0.990109252795769
ACH-001111,-0.7524198598240942
ACH-001119,-0.9280276697757532
ACH-001128,-0.8405673148317324
ACH-001134,-0.6750301352585796
ACH-001151,-0.8539288320042622
ACH-001163,-0.9405928856906084
ACH-001164,-0.7642378557713447
ACH-001183,-0.8309822554317575
ACH-001192,-0.5878121721322843
ACH-001193,-1.1053858961220555
ACH-001196,-0.7709168181506723
ACH-001197,-0.9952472194323012
ACH-001205,-0.813455728128537
ACH-001211,-1.2241350211000244
ACH-001212,-0.9857061528489716
ACH-001228,-0.8811369404430635
ACH-001232,-1.0999206381263311
ACH-001239,-0.5115124404927476
ACH-001270,-0.8898988851765607
ACH-001274,-0.7230196677307752
ACH-001275,-0.9056229287394424
ACH-001277,-0.8653935665580688
ACH-001278,-0.7173789453889797
ACH-001280,-0.7230907750717906
ACH-001283,-0.5857944659267033
ACH-001289,-0.7430149681308627
ACH-001300,-0.7266104991482225
ACH-001301,-0.9019391084131996
ACH-001302,-1.000844238350732
ACH-001306,-0.8617439457755801
ACH-001318,-0.92523180703899
ACH-001322,-0.8830918702465629
ACH-001328,-1.0497555366352893
ACH-001332,-1.0411442069874255
ACH-001336,-1.1696269892565738
ACH-001346,-0.8159964569615336
ACH-001353,-0.7331229228217688
ACH-001354,-0.7571542317189965
ACH-001367,-0.9933880570735616
ACH-001368,-0.937786623419291
ACH-001374,-1.309174335086667
ACH-001377,-0.9273080411052408
ACH-001380,-0.965869229012292
ACH-001391,-0.5013994330604966
ACH-001408,-0.7102588027164825
ACH-001430,-0.8059667178570956
ACH-001431,-0.4513209463032163
ACH-001450,-1.2171667592858244
ACH-001496,-0.4969824975250144
ACH-001500,-0.9972810288773369
ACH-001523,-0.9891026557241652
ACH-001532,-0.6939976476034342
ACH-001550,-0.7257441164345598
ACH-001552,-0.8715431171954662
ACH-001554,-0.8705699718247084
ACH-001654,-1.0683918355517008
ACH-001735,-0.9214168724119904
ACH-001736,-1.151752322570939
ACH-001737,-0.5118613360864981
ACH-001740,-1.171150860431429
ACH-001745,-1.3357082104443048
ACH-001765,-0.927955285700302
