,RARRES2 (5919)
ACH-000261,-0.3802019138622211
ACH-000262,-0.43228904460359785
ACH-000263,-0.3993180926994208
ACH-000264,-0.2829142907289348
ACH-000265,-0.1499917069746789
ACH-000266,-0.30265748412757376
ACH-000272,-0.5140119398617812
ACH-000274,-0.4861465546238596
ACH-000277,-0.4079514380490362
ACH-000278,-0.3574974415493487
ACH-000279,-0.2708258102818601
ACH-000280,-0.3226607505996776
ACH-000281,-0.3109720030071497
ACH-000288,-0.4211646295927449
ACH-000291,-0.3653319750333845
ACH-000293,-0.20497682485499225
ACH-000294,-0.27363976077100993
ACH-000295,-0.5163874658232182
ACH-000296,-0.3709570769832105
ACH-000302,-0.2663474316933199
ACH-000304,-0.4259464202086435
ACH-000307,-0.18777982192721
ACH-000308,-0.34390273998257115
ACH-000310,-0.6658925307392014
ACH-000311,-0.2980711361597527
ACH-000312,-0.3206921917843636
ACH-000315,-0.02157771482764816
ACH-000316,-0.10038593824344122
ACH-000317,-0.3986789868542452
ACH-000318,-0.2299704049253125
ACH-000319,-0.16195721134455934
ACH-000320,-0.4893188995446328
ACH-000322,-0.3485916962301477
ACH-000323,-0.3456314565245183
ACH-000324,-0.23863624667355585
ACH-000329,-0.3551368167811502
ACH-000330,-0.449028920815154
ACH-000331,-0.2755669255243635
ACH-000332,-0.2664554093742586
ACH-000334,-0.040717969253162505
ACH-000335,-0.1875217206223644
ACH-000336,-0.3346478308113461
ACH-000337,-0.3933349991983433
ACH-000338,-0.13019421643744838
ACH-000339,-0.327717318145666
ACH-000341,-0.5337355060168717
ACH-000348,-0.1907024079045135
ACH-000350,-0.22451067640113154
ACH-000352,-0.2726322057966518
ACH-000356,-0.20970629738189
ACH-000361,-0.2525665107227135
ACH-000362,-0.21664693088696385
ACH-000363,-0.3365906605935652
ACH-000364,-0.23524157867599774
ACH-000365,-0.30657083819038194
ACH-000366,-0.404076806032468
ACH-000368,-0.42577625109047207
ACH-000374,-0.3589463941635674
ACH-000375,-0.29826759547700504
ACH-000376,-0.32840373373629483
ACH-000381,-0.2273828834680885
ACH-000383,-0.2325147099480859
ACH-000387,-0.26264507829323114
ACH-000389,-0.2906848358936925
ACH-000390,-0.4030862880557553
ACH-000393,-0.283243718307273
ACH-000395,-0.3554401891133009
ACH-000396,-0.18641185446800632
ACH-000397,-0.4132831572725395
ACH-000401,-0.32471083871112616
ACH-000402,-0.14824075828678612
ACH-000403,-0.4209323529981041
ACH-000404,-0.4586901062258527
ACH-000406,-0.12857048470918872
ACH-000407,-0.30844433739975485
ACH-000408,-0.07991422108066866
ACH-000410,-0.2445943368064656
ACH-000411,-0.3436281177025665
ACH-000414,-0.2876433708118092
ACH-000415,-0.3307502108236568
ACH-000416,-0.3389004142720291
ACH-000420,-0.2664426402667778
ACH-000421,-0.1199438945558044
ACH-000424,-0.4038375032467329
ACH-000425,-0.4638638541095476
ACH-000426,-0.25582785801891683
ACH-000427,-0.3811631719841402
ACH-000433,-0.14777798022388033
ACH-000435,-0.4518333681607252
ACH-000436,-0.49265106412976006
ACH-000444,-0.22046890224723736
ACH-000445,-0.30576790217366395
ACH-000448,-0.3387340976151622
ACH-000450,-0.13024470946222386
ACH-000452,-0.23177092472409835
ACH-000454,-0.3086314850532981
ACH-000458,-0.24891012583492275
ACH-000459,0.0965772940357952
ACH-000460,-0.2994071275737297
ACH-000461,-0.2951983237176263
ACH-000463,-0.32367673834924576
ACH-000464,-0.4070417040472738
ACH-000466,-0.4246688148362013
ACH-000467,-0.2432444578824517
ACH-000468,-0.23215019034434284
ACH-000469,-0.321523403024367
ACH-000470,-0.2229962398222904
ACH-000471,-0.3413145626558713
ACH-000472,-0.2731746946675176
ACH-000473,-0.0907827297946954
ACH-000475,-0.2925873016781607
ACH-000476,-0.2271750328817499
ACH-000477,-0.2724077312502486
ACH-000479,-0.12660110396264956
ACH-000480,-0.34263671718306216
ACH-000481,-0.5041068187430555
ACH-000483,-0.24663117001670315
ACH-000484,-0.309383014904974
ACH-000485,-0.2736478755604545
ACH-000486,-0.2980271883998394
ACH-000487,-0.3809598771517508
ACH-000488,-0.24054843227227984
ACH-000490,-0.29291740408852185
ACH-000491,-0.4190535907986375
ACH-000495,-0.4483468348161867
ACH-000496,-0.2126033214675108
ACH-000499,-0.2206846290911496
ACH-000500,-0.10833197898025533
ACH-000502,-0.3719655442809111
ACH-000503,-0.0934073768541954
ACH-000505,-0.2008160398701828
ACH-000507,-0.15339728725774493
ACH-000510,-0.16283823950928727
ACH-000511,-0.2653868621318411
ACH-000512,-0.4420079407066984
ACH-000516,-0.3790855152189396
ACH-000517,-0.4222818458743032
ACH-000518,-0.28403673258675805
ACH-000520,-0.6345657042711005
ACH-000521,-0.4285272786854413
ACH-000522,-0.3408776780460965
ACH-000524,-0.3614342512535579
ACH-000527,-0.2528292788700075
ACH-000528,-0.2417541220020383
ACH-000537,-0.2839182491693099
ACH-000541,-0.0664431087454899
ACH-000542,-0.3459899717037198
ACH-000544,-0.2725850505723325
ACH-000545,-0.251157359993828
ACH-000547,-0.328435432005532
ACH-000548,-0.3958540103823838
ACH-000549,-0.4769745751860594
ACH-000550,-0.4566007502870461
ACH-000552,-0.31896655677237873
ACH-000556,-0.4483212549261581
ACH-000557,-0.5411379986179683
ACH-000569,-0.07638452982097861
ACH-000570,-0.33424894266504884
ACH-000571,-0.3612070452699857
ACH-000573,-0.3265597376088728
ACH-000576,-0.33192236873838105
ACH-000579,-0.505057070797691
ACH-000580,-0.18375748478589785
ACH-000584,-0.20673787585042555
ACH-000585,-0.24741638147104755
ACH-000588,-0.19618532172870226
ACH-000589,-0.2520947976634375
ACH-000591,-0.16294388642342533
ACH-000593,-0.22315697258852804
ACH-000600,-0.2430948485973347
ACH-000601,-0.2065809952343155
ACH-000605,-0.1953618263606392
ACH-000606,-0.28432865486612785
ACH-000608,-0.3961979532927136
ACH-000614,-0.28463955582089584
ACH-000616,-0.28124444020471784
ACH-000618,-0.16544352371264712
ACH-000619,-0.2437683467219571
ACH-000620,-0.3187320453122009
ACH-000621,-0.412101972787246
ACH-000622,-0.4780923583122137
ACH-000623,-0.3409744604583739
ACH-000624,-0.4172943404579148
ACH-000627,-0.1699637454446938
ACH-000630,-0.24673423833390884
ACH-000631,-0.4333433725610314
ACH-000632,-0.35663879193952314
ACH-000633,-0.2434129824435312
ACH-000637,-0.4127318391148324
ACH-000638,-0.18437665140089587
ACH-000646,-0.08293099986782967
ACH-000647,-0.21370532445140064
ACH-000648,-0.3649849547521459
ACH-000649,-0.3993438234175513
ACH-000651,-0.20096773468028584
ACH-000652,-0.3748884772073853
ACH-000653,-0.3169605131076617
ACH-000657,-0.33012442582917045
ACH-000658,-0.4402097449829121
ACH-000661,-0.20079389376767984
ACH-000662,-0.4154064941275615
ACH-000663,-0.1844545882798664
ACH-000665,-0.4336558063218732
ACH-000671,-0.2266342815163517
ACH-000672,-0.09999381114631836
ACH-000673,-0.3803412993150702
ACH-000676,-0.1827598681987092
ACH-000677,-0.3617636455761212
ACH-000681,-0.4492042342025667
ACH-000683,-0.34278962355255943
ACH-000684,-0.4955120735535402
ACH-000688,-0.5236470215067849
ACH-000693,-0.1696638460261699
ACH-000694,-0.1215251713546607
ACH-000695,-0.4028955866925859
ACH-000696,-0.29620950205397123
ACH-000697,-0.2059536463880463
ACH-000699,-0.20623992885311804
ACH-000701,-0.14217976928568796
ACH-000706,-0.2761541648797441
ACH-000711,-0.24315536769647406
ACH-000713,-0.2887149900886887
ACH-000714,-0.2490618711834955
ACH-000718,-0.43323623938484496
ACH-000720,-0.2621949345689001
ACH-000721,-0.3706149435840161
ACH-000724,-0.3885724443895855
ACH-000725,-0.5146926886313729
ACH-000732,-0.1798549467353751
ACH-000734,-0.21978216002168408
ACH-000735,-0.34463849592987644
ACH-000736,-0.3054007810985881
ACH-000738,-0.353151560174056
ACH-000746,-0.22312128487990945
ACH-000747,-0.13056405735393528
ACH-000748,-0.2875295799241304
ACH-000753,-0.22511673379601613
ACH-000756,-0.3101055683781821
ACH-000757,-0.21192273177866888
ACH-000758,-0.3321622026079779
ACH-000760,-0.2947615797096058
ACH-000762,-0.19471831673010506
ACH-000763,-0.3189374047107821
ACH-000764,-0.5052060993865228
ACH-000765,-0.23017571111244456
ACH-000766,-0.4694528681814992
ACH-000767,-0.4162935002428032
ACH-000768,-0.2076720203192061
ACH-000769,-0.3479864806146254
ACH-000770,-0.34800255452764306
ACH-000771,-0.18052664632542867
ACH-000773,-0.4994244588886272
ACH-000776,-0.025918128215813872
ACH-000777,-0.20808931785518325
ACH-000778,-0.2749419626085349
ACH-000781,-0.23302604393654416
ACH-000782,-0.08120477423122363
ACH-000783,-0.3964975228239873
ACH-000784,-0.20488274662614364
ACH-000785,-0.450819419138293
ACH-000787,-0.2930647436224816
ACH-000788,-0.3876111068109739
ACH-000791,-0.17058369934293088
ACH-000792,-0.23150737153919734
ACH-000794,-0.17584053528524418
ACH-000796,-0.3365862991236653
ACH-000798,-0.2495176650826333
ACH-000799,-0.5091324292272856
ACH-000800,-0.10830289755146133
ACH-000802,-0.3006511819645872
ACH-000804,-0.26794511610074384
ACH-000805,-0.27028015848149384
ACH-000809,-0.2283442628970845
ACH-000810,-0.0749412638918618
ACH-000811,-0.3713435297048121
ACH-000817,-0.2697229683186663
ACH-000819,-0.21512944523168973
ACH-000820,-0.204301884826283
ACH-000821,-0.3111410132103968
ACH-000822,-0.370814412554151
ACH-000823,-0.2466225458446705
ACH-000824,-0.42383136754691614
ACH-000827,-0.3617037252706597
ACH-000829,-0.44391640324138415
ACH-000831,-0.21817721167989854
ACH-000832,-0.25365063608997285
ACH-000833,-0.2688521014398045
ACH-000834,-0.2325558540662306
ACH-000835,-0.2293801731888765
ACH-000836,-0.3753252046294919
ACH-000837,-0.06662515185209099
ACH-000838,-0.4014363764324102
ACH-000839,-0.3926159798429941
ACH-000840,-0.3801106032346237
ACH-000841,-0.35168449138483004
ACH-000843,-0.22256061144313466
ACH-000846,-0.3158727905104725
ACH-000847,-0.3923465778962839
ACH-000848,-0.21559737039977508
ACH-000849,-0.32374032319160123
ACH-000851,-0.2472992530824249
ACH-000855,-0.272170112846649
ACH-000856,-0.233889761907814
ACH-000858,-0.16743666108411462
ACH-000859,-0.32580232033598305
ACH-000861,-0.3345562550783561
ACH-000862,-0.1826990801749148
ACH-000865,-0.28891813009523865
ACH-000866,-0.24271498828492435
ACH-000867,-0.2720279622404625
ACH-000869,-0.26049406077619025
ACH-000872,-0.05241400078103111
ACH-000873,-0.1424593989685083
ACH-000876,-0.3792724894871504
ACH-000878,-0.2335509352374109
ACH-000880,-0.2694069402906482
ACH-000881,-0.3143853024907434
ACH-000882,-0.30700026502524363
ACH-000884,-0.3553672905896735
ACH-000885,-0.23792532461821506
ACH-000887,-0.2497178649884917
ACH-000889,-0.2394165230528144
ACH-000896,-0.2152664729764069
ACH-000898,-0.3836489083522386
ACH-000900,-0.025757297311476215
ACH-000901,-0.4046979277256764
ACH-000905,-0.2612393347401275
ACH-000906,-0.3027377035911021
ACH-000907,-0.29604064599291235
ACH-000910,-0.2921903239774519
ACH-000911,-0.3703226891762738
ACH-000912,-0.20776510935271994
ACH-000913,-0.2760548509511281
ACH-000915,-0.20309492281574335
ACH-000916,-0.0018376811342395664
ACH-000917,-0.30883197262940226
ACH-000920,-0.4967852079753522
ACH-000921,-0.324568465702013
ACH-000924,-0.23985921528372225
ACH-000926,-0.3865796799528315
ACH-000928,-0.3840800911255111
ACH-000929,-0.20851714013709285
ACH-000932,-0.30730250050317964
ACH-000935,-0.2882188864395714
ACH-000936,-0.2146250990895051
ACH-000937,-0.5063849407794647
ACH-000938,-0.2394752467925953
ACH-000939,-0.14403708387759587
ACH-000941,-0.3023396598479782
ACH-000943,-0.24560246230310376
ACH-000946,-0.2990893197989889
ACH-000947,-0.3234496820323813
ACH-000948,-0.40006564960921503
ACH-000950,-0.2549319457031129
ACH-000953,-0.5065688871117947
ACH-000954,-0.11373614743484242
ACH-000957,-0.448158452025372
ACH-000958,-0.3323682062242761
ACH-000960,-0.4255817233156624
ACH-000963,-0.33898236881717386
ACH-000968,-0.17563436542627167
ACH-000969,-0.3828120518505262
ACH-000972,-0.1616425890639391
ACH-000973,-0.31510045113203555
ACH-000974,-0.30955108345386023
ACH-000978,-0.2829337981302957
ACH-000984,-0.057318120316529886
ACH-000986,-0.2876084357622288
ACH-000988,-0.34445715419996564
ACH-000993,-0.3444973652521881
ACH-000994,-0.201463415674738
ACH-000996,-0.3222628575933213
ACH-001001,-0.28943214361652464
ACH-001020,-0.3224749503032312
ACH-001028,-0.2107717389592244
ACH-001031,-0.3101216633155812
ACH-001038,-0.2346454528184485
ACH-001048,-0.3140533560540533
ACH-001050,-0.31806641084357795
ACH-001053,-0.2533150827155189
ACH-001054,-0.2457200694034732
ACH-001061,-0.23146067334351625
ACH-001067,-0.09757877415660296
ACH-001075,-0.4767040907214224
ACH-001096,-0.28783624918551937
ACH-001111,-0.38573677121511335
ACH-001119,-0.26871224376250585
ACH-001128,-0.3014537013207477
ACH-001134,-0.2827678746432741
ACH-001151,-0.3912315766747726
ACH-001163,-0.25957307429199833
ACH-001164,-0.19730626492675973
ACH-001183,-0.2242773817189362
ACH-001192,-0.4274059409059223
ACH-001193,-0.44740518523125294
ACH-001196,-0.35917747299864083
ACH-001197,-0.12931482229683686
ACH-001205,-0.4138431614913784
ACH-001211,-0.3775803927707665
ACH-001212,-0.4759778407866971
ACH-001228,-0.3551379712856587
ACH-001232,-0.2208143235634447
ACH-001239,-0.2822190334917516
ACH-001270,-0.17577317357199762
ACH-001274,-0.31592739309201234
ACH-001275,-0.4507954041692202
ACH-001277,-0.31116569482833656
ACH-001278,-0.2852139713500022
ACH-001280,-0.3669366197967229
ACH-001283,-0.3168696334456498
ACH-001289,-0.28172631874233084
ACH-001300,-0.4265354125335798
ACH-001301,-0.3181522116385951
ACH-001302,-0.32908142664676016
ACH-001306,-0.2999366635922747
ACH-001318,-0.3021667509505592
ACH-001322,-0.19398994443632284
ACH-001328,-0.22862704987861399
ACH-001332,-0.31742266430266136
ACH-001336,-0.2489386765273343
ACH-001346,-0.20249301006657847
ACH-001353,-0.3688105510222375
ACH-001354,-0.21003500668377886
ACH-001367,-0.23739245190726696
ACH-001368,-0.2423004316713671
ACH-001374,-0.5853743845864035
ACH-001377,-0.2638232338750211
ACH-001380,-0.2676600631425188
ACH-001391,-0.3086558179114538
ACH-001408,-0.3031789134238705
ACH-001430,-0.8279073399290394
ACH-001431,-0.4892110538817458
ACH-001450,-0.3815641823495925
ACH-001496,-0.2927440289743024
ACH-001500,-0.2744280119632225
ACH-001523,-0.3910547939974573
ACH-001532,-0.3987909724706597
ACH-001550,-0.12403896324454596
ACH-001552,-0.4911798315727926
ACH-001554,-0.24222673011685916
ACH-001654,-0.533165529366485
ACH-001735,-0.26861517417419056
ACH-001736,-0.2907406093453535
ACH-001737,-0.4503477128389881
ACH-001740,-0.2404678474901747
ACH-001745,-0.2472919005032312
ACH-001765,-0.39168408945283184
