,CYP2C18 (1562)
ACH-000004,-0.13571731785006194
ACH-000005,-0.22579944534577265
ACH-000007,-0.17655581905086146
ACH-000009,-0.20797115541493635
ACH-000011,-0.11887769236191392
ACH-000012,-0.05832028248177325
ACH-000013,-0.2024545341396828
ACH-000014,-0.22866945663427546
ACH-000015,-0.18841062019464355
ACH-000017,-0.18299071049213564
ACH-000018,-0.16037062726610804
ACH-000019,-0.2001255740837417
ACH-000021,-0.10431958923654668
ACH-000022,-0.1536739712196452
ACH-000025,-0.2617622697435072
ACH-000028,-0.14584689298728612
ACH-000030,-0.18503220071416268
ACH-000035,-0.14688890855189532
ACH-000036,-0.1505414824482153
ACH-000037,-0.18000083258632954
ACH-000039,-0.0458284197271794
ACH-000040,-0.18621298415003928
ACH-000041,-0.24610923580173735
ACH-000042,-0.15052128695593486
ACH-000045,-0.03729570309733727
ACH-000047,-0.1755995374415417
ACH-000052,-0.03522546802349268
ACH-000053,-0.03400172956054043
ACH-000054,-0.2127939340280365
ACH-000055,-0.017774724071374117
ACH-000060,-0.2383509468394578
ACH-000067,-0.3179943415762033
ACH-000070,-0.057232405673471376
ACH-000075,-0.1227209012704853
ACH-000078,-0.2951320070985719
ACH-000082,-0.2094983716975712
ACH-000085,-0.22934583018154694
ACH-000086,-0.14383239737117204
ACH-000087,0.041240766711178906
ACH-000092,-0.11432335614578533
ACH-000095,-0.32815722560959404
ACH-000097,-0.23868051498710816
ACH-000098,-0.1009743716918529
ACH-000099,-0.3147511842168133
ACH-000108,-0.1357862003683157
ACH-000113,-0.11617403479909034
ACH-000116,-0.1837112692143742
ACH-000118,-0.1303215938459638
ACH-000120,-0.01951049127187468
ACH-000123,-0.18359439362814328
ACH-000127,-0.2242592962446565
ACH-000128,-0.2836166038279464
ACH-000132,-0.2206289074327413
ACH-000133,-0.2374545714199621
ACH-000137,-0.10524972345112144
ACH-000138,-0.0674356280004373
ACH-000142,-0.21367895020377387
ACH-000143,-0.1586554586160082
ACH-000146,-0.1412546477204364
ACH-000148,-0.18242198664144374
ACH-000150,-0.0798625904503063
ACH-000152,-0.21292633073731895
ACH-000153,-0.08430466980578401
ACH-000159,-0.16706452754151085
ACH-000160,-0.16286573465610132
ACH-000163,-0.16113929536527402
ACH-000167,-0.17283387333760866
ACH-000168,-0.16790357389130425
ACH-000169,-0.12314563792426834
ACH-000178,-0.16235955138687838
ACH-000183,-0.063711899302155
ACH-000188,-0.15086973076780752
ACH-000189,-0.018585902805042097
ACH-000190,-0.25226506755095085
ACH-000198,-0.10252710624253608
ACH-000203,-0.750016832895803
ACH-000204,-0.27592072211973384
ACH-000206,-0.14177578527939647
ACH-000207,-0.18084880247450852
ACH-000208,-0.2201384365513285
ACH-000210,0.008351254623334704
ACH-000211,-0.3149401802324252
ACH-000215,-0.2083059383978093
ACH-000221,-0.1325635948334098
ACH-000222,-0.12246395705918095
ACH-000223,-0.2710329134721265
ACH-000226,-0.11758775096983826
ACH-000227,-0.206862520449049
ACH-000228,-0.2791166500057953
ACH-000231,-0.2378535449713762
ACH-000232,-0.27843437043663644
ACH-000233,-0.10060221677953736
ACH-000234,-0.10257492369901396
ACH-000235,-0.20907494803200152
ACH-000237,-0.2521497658915739
ACH-000238,-0.17190992733612853
ACH-000242,-0.351701062871124
ACH-000243,-0.10326046495198156
ACH-000244,-0.11740388225890815
ACH-000246,-0.09020147315985773
ACH-000248,-0.2904543877554273
ACH-000250,-0.2151617330014608
ACH-000251,-0.15542098639392854
ACH-000252,-0.27529125282502964
ACH-000253,-0.09878349338335844
ACH-000255,-0.1599993208932849
ACH-000256,-0.16469829360713986
ACH-000257,-0.1539384748980659
ACH-000258,-0.1185581281223882
ACH-000259,-0.2415541381507612
ACH-000260,-0.1966727953783649
ACH-000261,-0.14831297348148045
ACH-000262,-0.12286134976160125
ACH-000263,-0.06133443535777167
ACH-000264,-0.2276671377206734
ACH-000265,-0.13923368805599518
ACH-000266,-0.17637956327053742
ACH-000272,-0.1887380390187648
ACH-000274,-0.19110000289588056
ACH-000277,-0.1602144630853187
ACH-000278,-0.17724865417060534
ACH-000279,-0.20518183782832927
ACH-000280,-0.253774492311283
ACH-000281,-0.2469178232086209
ACH-000288,-0.16014624157688367
ACH-000291,-0.034730935946378494
ACH-000293,-0.13226113380515958
ACH-000294,-0.14181314922348004
ACH-000295,-0.17494227560730433
ACH-000296,-0.16619201446117454
ACH-000302,-0.1872261819806796
ACH-000304,-0.2111090139176637
ACH-000307,-0.09740510630359896
ACH-000308,-0.2125588645906449
ACH-000310,-0.3918180699514741
ACH-000311,-0.0937462305338547
ACH-000312,-0.16006959204493085
