,PADI1 (29943)
ACH-000004,0.05332664694935355
ACH-000005,0.1949649930686513
ACH-000007,0.14627843657554626
ACH-000009,-0.054563621668200765
ACH-000011,0.08523854414533028
ACH-000012,0.05784922253003955
ACH-000013,0.0902199321356121
ACH-000014,0.12969516601462994
ACH-000015,0.007921041694750646
ACH-000017,0.057454911664917376
ACH-000018,0.1601771095134353
ACH-000019,0.035790526107311614
ACH-000021,0.10370960406875968
ACH-000022,0.15090097027733207
ACH-000025,0.21684229586103407
ACH-000028,0.13874550092631371
ACH-000030,0.04737671522740232
ACH-000035,-0.10756191740014076
ACH-000036,0.2531328790177871
ACH-000037,0.10442248847989194
ACH-000039,0.05451604652876818
ACH-000040,0.01897924632992951
ACH-000041,-0.06772449934114802
ACH-000042,0.0766560324659586
ACH-000045,0.0459371287764831
ACH-000047,0.07813205745939912
ACH-000052,0.06445008484694678
ACH-000053,0.08643106064708776
ACH-000054,-0.03132335374401282
ACH-000055,0.09377180029815067
ACH-000060,0.060644659229170686
ACH-000067,0.11902286815450877
ACH-000070,-0.14387432319044746
ACH-000075,0.07429945214705061
ACH-000078,0.08401436046332753
ACH-000082,0.18671637534784727
ACH-000085,0.01195582719359102
ACH-000086,0.05867640613887538
ACH-000087,0.15574571087828434
ACH-000092,0.03202330012787958
ACH-000095,0.06919579774777199
ACH-000097,0.08777357330085116
ACH-000098,0.09488648707483376
ACH-000099,-0.009147743603561987
ACH-000108,0.002463839894885013
ACH-000113,0.08079251436501035
ACH-000116,0.11731828899446055
ACH-000118,0.11722171919007525
ACH-000120,0.06269985063426567
ACH-000123,0.1578002773855953
ACH-000127,0.0711469070223469
ACH-000128,-0.17655914681303342
ACH-000132,0.16665699441507506
ACH-000133,0.09368363639196914
ACH-000137,-0.03705960546167634
ACH-000138,0.05688513736490645
ACH-000142,0.10451836976345837
ACH-000143,0.09732011263262057
ACH-000146,0.10225416236327817
ACH-000148,0.0656394639227907
ACH-000150,-0.2641594456699326
ACH-000152,0.03358791420580018
ACH-000153,0.16294975561537342
ACH-000159,0.08977787253032626
ACH-000160,0.3074506756519633
ACH-000163,0.07634812156272766
ACH-000167,0.3693573393154461
ACH-000168,0.12287567485570773
ACH-000169,0.09361685564270372
ACH-000178,0.04479999126519153
ACH-000183,0.040977303851396384
ACH-000188,0.11832705485147994
ACH-000189,-0.07614257677591901
ACH-000190,0.23768389866221584
ACH-000198,0.019359237887442503
ACH-000203,0.05794072871324728
ACH-000204,-0.0559336210481735
ACH-000206,0.07759012485204493
ACH-000207,0.1866083498654176
ACH-000208,-0.03517780033845681
ACH-000210,-0.11949521271437373
ACH-000211,0.09153138296640607
ACH-000215,0.08661566685466096
ACH-000221,-0.01990536624721258
ACH-000222,0.05736202975544661
ACH-000223,0.0763392498846154
ACH-000226,0.13086251812988542
ACH-000227,0.17041952363124893
ACH-000228,0.08437951040083443
ACH-000231,0.035399634756733384
ACH-000232,0.18381681745850187
ACH-000233,0.12208043094321745
ACH-000234,-0.0751431889643608
ACH-000235,0.08283538482289675
ACH-000237,0.038664766503762986
ACH-000238,0.020131964783728033
ACH-000242,-0.012914554314465806
ACH-000243,0.12182478878538135
ACH-000244,0.10647112279070216
ACH-000246,0.06457252986854019
ACH-000248,0.1624024791897585
ACH-000250,0.12030730712028764
ACH-000251,0.1698215011451082
ACH-000252,-0.08163677714127954
ACH-000253,0.13907274338722606
ACH-000255,-0.017911248163788494
ACH-000256,0.062086982663456025
ACH-000257,0.0011802012376184348
ACH-000258,-0.06386175234628984
ACH-000259,0.13110989280352378
ACH-000260,0.09159787537537034
ACH-000261,0.0980009937906622
ACH-000262,0.047341881813917235
ACH-000263,-0.09854908087541682
ACH-000264,0.062147926631095626
ACH-000265,-0.006405238182926626
ACH-000266,0.07445534259659263
ACH-000272,0.0813086407043703
ACH-000274,0.03791784223883868
ACH-000277,0.0390033216691807
ACH-000278,0.09971666340631637
ACH-000279,-0.04454387749911669
ACH-000280,0.07995287389515691
ACH-000281,-0.0027545591577455434
ACH-000288,0.023520873436984013
ACH-000291,0.007055825107991066
ACH-000293,0.1012335226332595
ACH-000294,0.08318086898429135
ACH-000295,0.058878750936389876
ACH-000296,0.041379772957887175
ACH-000302,0.06853113844051499
ACH-000304,0.022250823958193458
ACH-000307,0.1502043826204888
ACH-000308,0.1436844852227244
ACH-000310,0.14359005407642692
ACH-000311,0.042053541173504544
ACH-000312,-0.039594045995747895
ACH-000315,0.09810787305327667
ACH-000316,-0.0465676577361968
ACH-000317,-0.01611245053014134
ACH-000318,-0.03907647443512551
ACH-000319,0.08633513398646661
ACH-000320,0.008000377398617633
ACH-000322,0.18031847641367935
ACH-000323,0.014092410348129547
ACH-000324,-0.006150331723649785
ACH-000329,0.05931637630841979
ACH-000330,0.17809789633417536
ACH-000331,-0.011172385928808171
ACH-000332,0.10617862367679956
ACH-000334,0.05804862635734224
ACH-000335,0.044615329747732066
ACH-000336,0.04951632733443317
ACH-000337,0.02036076059188703
ACH-000338,-0.3586114079623865
ACH-000339,0.17336549853142538
ACH-000341,0.06251721750968449
ACH-000348,0.1054064607667567
ACH-000350,0.14576795037601542
ACH-000352,0.08844943322987367
ACH-000356,-0.07525850999021794
ACH-000361,0.1578790294419035
ACH-000362,0.07955181928543935
ACH-000363,0.004867071777527878
ACH-000364,-0.11189956349502032
ACH-000365,0.03752278465134989
ACH-000366,0.03152794188450006
ACH-000368,0.3690927299165887
ACH-000374,0.07862302774780881
ACH-000375,0.2169286628290746
ACH-000376,0.07043544901313788
ACH-000381,0.050680360979888886
ACH-000383,0.10456267235003903
ACH-000387,-0.02272364515495524
ACH-000389,0.020391677720554263
ACH-000390,0.1211207218809004
ACH-000393,0.015078775641949997
ACH-000395,0.0326359499591993
ACH-000396,0.17542293714819795
ACH-000397,0.09758119418430557
ACH-000401,0.04255968928021589
ACH-000402,0.12405593048996626
ACH-000403,0.08379373194941699
ACH-000404,-0.22125313683635334
ACH-000406,0.049157698921468665
ACH-000407,0.02309542171642384
ACH-000408,0.1874397323876863
ACH-000410,9.238013123564245e-05
ACH-000411,0.0807674959896433
ACH-000414,0.08131090636336916
ACH-000415,0.07510514026991845
ACH-000416,0.1652509171308385
ACH-000420,0.04292236998294385
ACH-000421,0.055912045799505566
ACH-000424,-0.21930871584836792
ACH-000425,-0.01188774858831938
ACH-000426,0.039468865516459936
ACH-000427,0.2065127721768959
ACH-000433,0.088163296141193
ACH-000435,0.020841348961026532
ACH-000436,0.08223797771637335
ACH-000444,0.00014842815592659562
ACH-000445,0.07896885153449973
ACH-000448,0.10535525370510536
ACH-000450,0.1086888868398713
ACH-000452,0.10398527413927347
ACH-000454,0.025305305598646004
ACH-000458,0.05442359576972038
ACH-000459,0.2994300441402499
ACH-000460,0.11235240047677893
ACH-000461,0.15644217114241754
ACH-000463,0.04246764666050551
ACH-000464,0.09466847339067544
ACH-000466,0.1475693661957799
ACH-000467,0.15253829918742812
ACH-000468,0.04889768586311453
ACH-000469,-0.007575696252323366
ACH-000470,0.044319256298163384
ACH-000471,0.12244975884315346
ACH-000472,0.08283845440714196
ACH-000473,0.10515398536840677
ACH-000475,0.0946788617442188
ACH-000476,-0.04086032888941825
ACH-000477,0.13712019935439304
ACH-000479,0.3247396161652189
ACH-000480,0.012073032737138324
ACH-000481,0.11231542100540276
ACH-000483,0.1773702941204394
ACH-000484,0.06614356161465619
ACH-000485,0.045671386881078316
ACH-000486,0.11927382405482012
ACH-000487,0.028761395879752905
ACH-000488,0.0939918382108224
ACH-000490,0.033306365183121696
ACH-000491,-0.17520147684117246
ACH-000495,0.26988195564154843
ACH-000496,0.03198227607946839
ACH-000499,-0.039687057987039066
ACH-000500,0.2627021977596831
ACH-000502,0.16186589353890266
ACH-000503,-0.10499730033294896
ACH-000505,0.0686207549095991
ACH-000507,-0.02886488212704165
ACH-000510,0.058848326083464915
ACH-000511,0.06675360505613953
ACH-000512,-0.17244097103526412
ACH-000516,0.031104899448564607
ACH-000517,0.02773657212462181
ACH-000518,0.15277101620380346
ACH-000520,0.12060552741026928
ACH-000521,-0.007816971130769805
ACH-000522,-0.008287508230912713
