,UBXN2B (137886)
ACH-000223,0.01204657643373357
ACH-000226,-0.20198053921769
ACH-000227,-0.15983868553467667
ACH-000228,-0.04273405556267136
ACH-000231,-0.08921432504989907
ACH-000232,-0.12335278624306915
ACH-000233,0.025011584488054267
ACH-000234,0.0575862595543052
ACH-000235,-0.05658556494420128
ACH-000237,-0.05355817983814594
ACH-000238,-0.10818259116883844
ACH-000242,-0.10986763786032536
ACH-000243,0.04475296904430516
ACH-000244,-0.0472490327932896
ACH-000246,0.02526851744025871
ACH-000248,0.06825228614404387
ACH-000250,0.05104735301311833
ACH-000251,-0.120494585299078
ACH-000252,-0.21198642094561032
ACH-000253,-0.008534852083485436
ACH-000255,-0.0253368730241602
ACH-000256,0.051492011246598704
ACH-000257,-0.2283993251244993
ACH-000258,0.06878827209887606
ACH-000259,-0.02713216423402108
ACH-000260,-0.007591227901223091
ACH-000261,-0.052245971362532485
ACH-000262,-0.1775370190973962
ACH-000263,0.19703177448745746
ACH-000264,-0.2189978744972875
ACH-000265,-0.1761803854199742
ACH-000266,-0.07219020923062495
ACH-000272,0.025589312217655147
ACH-000274,0.027566316628494916
ACH-000277,-0.05004551377793784
ACH-000278,-0.02644007633371489
ACH-000279,0.04093222625975693
ACH-000280,-0.009372720828482796
ACH-000281,0.06417752104234181
ACH-000288,0.15525862992607295
ACH-000291,-0.0776688229992455
ACH-000293,-0.1250953106669685
ACH-000294,-0.1730139610988342
ACH-000295,0.2603059114618265
ACH-000296,0.05304486830889855
ACH-000302,-0.06201943050371416
ACH-000304,0.11441644927345294
ACH-000307,0.17309041514158305
ACH-000308,-0.06923524259921812
ACH-000310,-0.12263278942185715
ACH-000311,-0.026992310775077185
ACH-000312,-0.05315695046042018
ACH-000315,0.017439626202528598
ACH-000316,-0.17316096924403426
ACH-000317,0.2292983315489571
ACH-000318,0.07164451795689476
ACH-000319,-0.1665029980644665
ACH-000320,-0.007458336984721364
ACH-000322,-0.05721899869085975
ACH-000323,-0.0055612706929869535
ACH-000324,-0.05405404814694107
ACH-000329,0.01620443147218143
ACH-000330,-0.014713267211906987
ACH-000331,0.026019634805821246
ACH-000332,-0.001444624959408983
ACH-000334,0.12516636648995216
ACH-000335,-0.18498043513013146
ACH-000336,-0.4132095561019646
ACH-000337,-0.06002560177518245
ACH-000338,0.005526394178662044
ACH-000339,-0.07408899660968117
ACH-000341,-0.1731326110169491
ACH-000348,-0.04765024829793197
ACH-000350,0.007594385295088449
ACH-000352,-0.19637938619165327
ACH-000356,-0.13820960025189025
ACH-000361,-0.21587346265417168
ACH-000362,0.08244974526671
ACH-000363,0.01391456715277156
ACH-000364,-0.014194107245452359
ACH-000365,0.10150752714967164
ACH-000366,0.006745298121776345
ACH-000368,0.023405756524735102
ACH-000374,0.1605952360650093
ACH-000375,0.1255862651384687
ACH-000376,-0.06511832578032256
ACH-000381,0.03667157410162851
ACH-000383,0.09636328053044538
ACH-000387,-0.055068285111104884
ACH-000389,0.009728505001287413
ACH-000390,-0.05571111862562492
ACH-000393,-0.21796752192753835
ACH-000395,0.1956397620179713
ACH-000396,-0.3223946438667313
ACH-000397,-0.0336498007033467
ACH-000401,0.12210115745033845
ACH-000402,-0.04477137724401035
ACH-000403,-0.10141297340611477
ACH-000404,0.12048161045044885
ACH-000406,0.037921257892323694
ACH-000407,0.06690541372057453
ACH-000408,-0.13305278270541313
ACH-000410,0.12283844039250373
ACH-000411,-0.11147856113727668
ACH-000414,-0.043295865810511334
ACH-000415,0.04434368770387242
ACH-000416,0.08820102950868662
ACH-000420,0.03014152067718075
ACH-000421,-0.10472192304116228
ACH-000424,0.10099704260398644
ACH-000425,0.07969265899692776
ACH-000426,-0.2536611848465983
ACH-000427,0.10894330065225814
ACH-000433,-0.04876089925861401
ACH-000435,-0.015454102894773229
ACH-000436,-0.0028064977219030077
ACH-000444,-0.018010662010190078
ACH-000445,0.1033211371152782
ACH-000448,-0.1538462039324707
ACH-000450,-0.2146694745947049
ACH-000452,-0.020439042540294498
ACH-000454,0.4274130931561492
ACH-000458,-0.1526065545150255
ACH-000459,-0.16064697015906426
ACH-000460,-0.02584830715133916
ACH-000461,-0.15629515267604305
ACH-000463,-0.08192404503426194
ACH-000464,0.2469194807326251
ACH-000466,0.08939059060647883
ACH-000467,0.04616757830360376
ACH-000468,0.012836712454952316
ACH-000469,-0.03323014857560575
ACH-000470,-0.10071382191774504
ACH-000471,-0.12369805816223928
ACH-000472,-0.07780048616901622
ACH-000473,-0.00460702649427369
ACH-000475,-0.018647027179483848
ACH-000476,-0.15055987137867866
ACH-000477,0.051245433504225314
ACH-000479,-0.16196216159259005
ACH-000480,0.04694695808217173
ACH-000481,-0.015376606092869418
ACH-000483,0.16795298275148682
ACH-000484,-0.17076445358812245
ACH-000485,-0.05669967338729315
ACH-000486,0.01231308388724852
ACH-000487,0.11370578058655174
ACH-000488,0.0017946696068830128
ACH-000490,-0.23063052872479886
ACH-000491,-0.024625306987457685
ACH-000495,-0.1049224814067502
ACH-000496,-0.10869892088057044
ACH-000499,0.008219674001160188
ACH-000500,0.5122881197617978
ACH-000502,-0.011289494414768194
ACH-000503,-0.12434518392058358
ACH-000505,-0.10214380650728216
ACH-000507,0.07536392282738731
ACH-000510,0.0551221112849474
ACH-000511,-0.042893772422229366
ACH-000512,-0.2113062472642002
ACH-000516,-0.03569704979956012
ACH-000517,-0.07874158709387725
ACH-000518,0.2040898908564184
ACH-000520,0.223392744994432
ACH-000521,-0.11920123733131463
ACH-000522,-0.0279957306738751
ACH-000524,-0.05265472134429894
ACH-000527,0.010279121669869691
ACH-000528,0.003497139054764617
ACH-000537,-0.15565211031454182
ACH-000541,-0.2950108379466709
ACH-000542,0.042622255515576406
ACH-000544,0.0037597727655110944
ACH-000545,-0.17133114992401924
ACH-000547,-0.09324613508151801
ACH-000548,-0.11891513902889475
ACH-000549,0.2946099734642209
ACH-000550,-0.03084732373715932
ACH-000552,-0.2069012450350514
ACH-000556,-0.12456910534048413
ACH-000557,0.06467043468568433
ACH-000569,0.09188292340003992
ACH-000570,-0.10582630483736008
ACH-000571,-0.005486439211181165
ACH-000573,-0.03849841495801419
ACH-000576,-0.029216669450623636
ACH-000579,-0.2320805215552972
ACH-000580,-0.04825406455219354
ACH-000584,-0.02203704091572153
ACH-000585,0.021560174684953696
ACH-000588,-0.02771776197277921
ACH-000589,-0.03483483137275527
ACH-000591,0.1920180724930024
ACH-000593,0.11202820704027877
ACH-000600,0.09626549115722012
ACH-000601,0.017391259054746595
ACH-000605,0.28414924303413397
ACH-000606,0.052954146204893617
ACH-000608,-0.1126942601457558
ACH-000614,0.13910033215848874
ACH-000616,-0.11821161344073887
ACH-000618,0.07725503215268265
ACH-000619,0.05725011208742379
ACH-000620,0.09212188839553727
ACH-000621,-0.09873815764662427
ACH-000622,-0.032806754940073804
ACH-000623,-0.09316726263453748
ACH-000624,-0.05278897767706113
ACH-000627,0.09203241328945208
ACH-000630,0.09335687898718466
ACH-000631,0.5041908641149002
ACH-000632,0.07083804855437134
ACH-000633,0.06964199247838264
ACH-000637,-0.05515235602074391
ACH-000638,-0.17142669238925354
ACH-000646,0.06317673451430651
ACH-000647,-0.05020866410502944
ACH-000648,-0.08201283712918404
ACH-000649,0.07981651869787612
ACH-000651,0.053440458340647534
ACH-000652,-0.06346484951882883
ACH-000653,0.03052068896535664
ACH-000657,-0.0032709223106937
ACH-000658,0.016370626738159554
ACH-000661,0.2833073210781329
ACH-000662,-0.0008406033480015821
ACH-000663,-0.08905713463128445
ACH-000665,-0.07044672955337451
ACH-000671,0.023158909663684998
ACH-000672,0.2670669280370087
ACH-000673,-0.061398613209584174
ACH-000676,0.07414582790009865
ACH-000677,-0.09875693274129886
ACH-000681,-0.026414316863781002
ACH-000683,0.014918371660408006
ACH-000684,-0.2070083283757298
ACH-000688,-0.2123541327408141
ACH-000693,0.003593758882890665
ACH-000694,0.1061407630447243
ACH-000695,-0.03746506705149337
ACH-000696,0.0960834156127491
ACH-000697,-0.08631775138572824
ACH-000699,-0.031262051496121664
ACH-000701,0.02613550480565892
ACH-000706,0.08127897124451823
ACH-000711,-0.06629547092429959
ACH-000713,0.17103774991733178
ACH-000714,-0.18382166313268694
ACH-000718,-0.0648532216440393
ACH-000720,-0.039313723289612364
ACH-000721,-0.02130818633703678
ACH-000724,-0.13984547189893354
ACH-000725,0.0019292916569840246
ACH-000732,-0.1769874003437916
ACH-000734,-0.06934685664100756
ACH-000735,0.015971949261944476
ACH-000736,-0.09445163114729188
ACH-000738,-0.10785273307763636
ACH-000746,-0.0551181218270674
ACH-000747,0.15761190433871344
ACH-000748,0.06404891224941303
ACH-000753,-0.12299336232555172
ACH-000756,-0.10456605913559304
ACH-000757,-0.11749698501020325
ACH-000758,-0.117504478897684
ACH-000760,-0.024596822941220592
ACH-000762,0.1621509681961281
ACH-000763,-0.044707774933893586
ACH-000764,0.07908217050743176
ACH-000765,-0.0016279085146563975
ACH-000766,-0.10487604323610084
ACH-000767,0.10123268686904477
ACH-000768,-0.060730351828978166
ACH-000769,-0.30437026387956706
ACH-000770,-0.008063424574284436
ACH-000771,-0.1308741549461676
ACH-000773,-0.10134755074055077
ACH-000776,0.1876418675144792
ACH-000777,0.042031555771253296
ACH-000778,-0.12751232245774266
ACH-000781,0.01383703072191032
ACH-000782,-0.02626689178681608
ACH-000783,-0.10348898521865356
ACH-000784,0.023827522337398797
ACH-000785,-0.14334682912645333
ACH-000787,0.12143502104376305
ACH-000788,0.03988873024458965
ACH-000791,-0.05669874017122625
ACH-000792,0.08416592986351973
ACH-000794,-0.09292875658220626
ACH-000796,-0.07025550957090254
ACH-000798,-0.048365387390974096
ACH-000799,-0.2942166742414395
ACH-000800,-0.3447973193235519
ACH-000802,0.013981948918841173
ACH-000804,0.04653345660058042
ACH-000805,0.07430039700117823
ACH-000809,0.08446968387869365
ACH-000810,-0.1640635634313019
ACH-000811,-0.1732486596768407
ACH-000817,-0.12117797858021714
ACH-000819,-0.07291187675012913
ACH-000820,-0.06778220599256587
ACH-000821,0.02711623176268851
ACH-000822,-0.11935721222538902
ACH-000823,-0.08647572534739233
ACH-000824,0.022874254820162143
ACH-000827,-0.06797917305836677
ACH-000829,0.035850872587334805
ACH-000831,-0.2065682178146535
ACH-000832,-0.08322875757947475
ACH-000833,-0.25235322232868945
ACH-000834,-0.09824157512457933
ACH-000835,0.0064213363322454045
ACH-000836,-0.02424162805765717
ACH-000837,0.014307568122791372
ACH-000838,-0.05278425052550581
ACH-000839,-0.009338427952816144
ACH-000840,0.2124958792833662
ACH-000841,0.06462335763397674
ACH-000843,-0.07766853467925662
ACH-000846,0.06432466762794904
ACH-000847,-0.07783502950029693
ACH-000848,-0.16098927886085476
ACH-000849,-0.02793828819841873
ACH-000851,-0.022728274857282398
ACH-000855,0.06783293799062852
ACH-000856,-0.015372054951967374
ACH-000858,-0.04927935965414675
ACH-000859,0.2135928806276205
ACH-000861,0.035566232739568125
ACH-000862,-0.005960410785495546
ACH-000865,0.09710727942769462
ACH-000866,-0.0932623072628505
ACH-000867,-0.05103822873955901
ACH-000869,-0.005613280258434272
ACH-000872,-0.09070203388982004
ACH-000873,-0.14749638241312324
ACH-000876,0.025491944452776003
ACH-000878,0.20625825644241635
ACH-000880,-0.15345538419667248
ACH-000881,0.09100042543849507
ACH-000882,0.08271108322091025
ACH-000884,0.1754215414548304
ACH-000885,0.003519849628401342
ACH-000887,0.03662523090662722
ACH-000889,0.03425530066968919
ACH-000896,-0.11891862748218365
ACH-000898,0.01647722650235364
ACH-000900,-0.1702808850146229
ACH-000901,0.03634414968548449
ACH-000905,-0.09303109796060648
ACH-000906,-0.016403045144113663
ACH-000907,-0.14461453331034985
ACH-000910,0.003755764885228189
ACH-000911,0.03502260562147225
ACH-000912,-0.04781864176615109
ACH-000913,-0.0845280626493027
ACH-000915,-0.2553670117184362
ACH-000916,0.27556262248746644
ACH-000917,-0.0753618504490426
ACH-000920,-0.03626447329557063
ACH-000921,-0.10309336288302567
ACH-000924,-0.1415107203888829
ACH-000926,0.0030707725545524502
ACH-000928,-0.06662432713277544
ACH-000929,0.2610505972090168
ACH-000932,-0.022947161726362943
ACH-000935,-0.01846343756008996
ACH-000936,-0.03495255359751088
ACH-000937,0.020256590105984164
ACH-000938,0.06512276659100419
ACH-000939,-0.039701236240345085
ACH-000941,-0.02661895498448873
ACH-000943,0.05546032487225976
ACH-000946,-0.015069838325022641
ACH-000947,-0.03272689214617955
ACH-000948,-0.06694752966852299
ACH-000950,0.1209631304770514
ACH-000953,-0.020396166787878527
ACH-000954,-0.40730730711352797
ACH-000957,0.05779581233315476
ACH-000958,-0.11928222648208905
ACH-000960,0.06063495147717985
ACH-000963,-0.0002992402371624735
ACH-000968,-0.1354445355990853
ACH-000969,-0.03399544564046232
ACH-000972,-0.15173138018865334
ACH-000973,-0.06542528795549739
ACH-000974,-0.046224016585161655
ACH-000978,0.10907206987593357
ACH-000984,-0.02466488982242969
ACH-000986,0.07155665666125655
ACH-000988,0.02469205295402779
ACH-000993,-0.14540204521747088
ACH-000994,-0.10564639035658564
ACH-000996,-0.016015685247277287
ACH-001001,-0.062201314368419885
ACH-001020,0.10987509175850003
ACH-001028,-0.08095351826255641
ACH-001031,0.20620370171986385
ACH-001038,-0.038658489673347306
ACH-001048,-0.1499343797196821
ACH-001050,-0.0007865753446243099
ACH-001053,0.0627114813039432
ACH-001054,0.01616054542678116
ACH-001061,-0.025904559937333475
ACH-001067,0.057175594738516536
ACH-001075,-0.005942147113113091
ACH-001096,-0.107314275575181
ACH-001111,0.19933000703961268
ACH-001119,0.14101596017673865
ACH-001128,-0.10079109051966308
ACH-001134,-0.025308877168692054
ACH-001151,-0.1323410756593726
ACH-001163,-0.04129970699238291
ACH-001164,-0.16713387240177185
ACH-001183,-0.04757028291888565
ACH-001192,0.14858903223596726
ACH-001193,0.2315634161910091
ACH-001196,-0.2323675804480493
ACH-001197,0.16743170398967094
ACH-001205,0.02170818080224049
ACH-001211,0.07007092673048244
ACH-001212,0.1262537918388901
ACH-001228,-0.08459344499752237
ACH-001232,-0.17095771129527673
ACH-001239,-0.009956342501128571
ACH-001270,0.07996976412871244
ACH-001274,0.0202495920431841
ACH-001275,0.08653636954456123
ACH-001277,-0.15592273265504558
ACH-001278,0.04711816352761978
ACH-001280,-0.0071269663070638815
ACH-001283,-0.00905338996511158
ACH-001289,0.07633361109358039
ACH-001300,0.024975592391922083
ACH-001301,0.2499837105950383
ACH-001302,-0.06996542251091717
ACH-001306,-0.014670273516744303
ACH-001318,0.008943521438089876
ACH-001322,-0.28813183527710223
ACH-001328,0.06308869522282133
ACH-001332,-0.3330134385502716
ACH-001336,-0.04451889429894768
ACH-001346,-0.07686212055428786
ACH-001353,-0.11746652821402198
ACH-001354,0.15279348255578645
ACH-001367,-0.16652547789520314
ACH-001368,-0.047920059123327884
ACH-001374,-0.3142504101809961
ACH-001377,0.062418981763314535
ACH-001380,-0.01413342858368616
ACH-001391,0.10006984350835213
ACH-001408,-0.09412815858587774
ACH-001430,-0.18652141053865173
ACH-001431,-0.060786071716253776
ACH-001450,-0.2311258598366655
ACH-001496,-0.07360589823398145
ACH-001500,0.08514437099624207
ACH-001523,-0.039723564040536036
ACH-001532,-0.062402310626710776
ACH-001550,-0.04016914423432115
ACH-001552,0.008382873551370249
ACH-001554,0.037046605051563465
ACH-001654,0.003034079146760784
ACH-001735,0.06981696301712066
ACH-001736,0.0459565718303516
ACH-001737,-0.2477229365788099
ACH-001740,-0.12700111163185024
ACH-001745,0.024947958607281075
ACH-001765,-0.027352943973828214
