,RSL24D1 (51187)
ACH-000232,-1.3094542231135395
ACH-000233,-1.2961665192994032
ACH-000234,-1.2100206217688059
ACH-000235,-1.1109391493657272
ACH-000237,-1.2393906433309552
ACH-000238,-1.1805328587446382
ACH-000242,-1.3135894798586605
ACH-000243,-1.2451939180965108
ACH-000244,-1.4035271639124065
ACH-000246,-1.1626736227240224
ACH-000248,-1.1872654963462876
ACH-000250,-1.2329518751276731
ACH-000251,-1.289336626644883
ACH-000252,-1.3709595171072841
ACH-000253,-1.2399753350214984
ACH-000255,-1.2986306270292642
ACH-000256,-1.258654413015247
ACH-000257,-1.4329794623379697
ACH-000258,-1.2482649320035968
ACH-000259,-1.2503276383432866
ACH-000260,-1.1081304027104042
ACH-000261,-1.194367691980064
ACH-000262,-1.190230340263793
ACH-000263,-1.5022987585739498
ACH-000264,-1.1559751988615183
ACH-000265,-1.2971423681854577
ACH-000266,-1.147049193097112
ACH-000272,-1.2766101226061854
ACH-000274,-1.248773302284608
ACH-000277,-1.0384381493443935
ACH-000278,-1.2618727716411238
ACH-000279,-1.3797611350508001
ACH-000280,-1.1454768316779809
ACH-000281,-1.3746642406416831
ACH-000288,-1.4196478874718552
ACH-000291,-1.07881315477705
ACH-000293,-1.1517287483470988
ACH-000294,-1.158264412096688
ACH-000295,-0.9683838487648954
ACH-000296,-1.2073433439626569
ACH-000302,-1.3130659202446755
ACH-000304,-1.2857918469679084
ACH-000307,-1.1455053640175874
ACH-000308,-1.1705973377443024
ACH-000310,-1.1292473548331394
ACH-000311,-1.2488827827320672
ACH-000312,-1.1780666333062568
ACH-000315,-0.9057437057574204
ACH-000316,-1.1922412835266634
ACH-000317,-1.0698930388243701
ACH-000318,-1.224927569523858
ACH-000319,-0.9957936634100152
ACH-000320,-1.0021900065006928
ACH-000322,-1.2207978342896453
ACH-000323,-0.9914035977956568
ACH-000324,-1.2058528801636743
ACH-000329,-1.0438554867798284
ACH-000330,-1.0510074051564957
ACH-000331,-1.25012967456519
ACH-000332,-1.1366647618507115
ACH-000334,-1.4528228717045537
ACH-000335,-1.3425661191628928
ACH-000336,-1.180992901432058
ACH-000337,-1.127949660578561
ACH-000338,-1.136850264570268
ACH-000339,-1.232297670352995
ACH-000341,-1.2008658890557369
ACH-000348,-1.0847370412141006
ACH-000350,-1.0625286625846808
ACH-000352,-1.1556668579745704
ACH-000356,-1.3863207961044859
ACH-000361,-1.1474378661926372
ACH-000362,-1.1604051752459548
ACH-000363,-1.115594750492073
ACH-000364,-1.2829656863055168
ACH-000365,-1.1259942576925863
ACH-000366,-1.302675494699706
ACH-000368,-1.0789802099293684
ACH-000374,-1.3166924750558058
ACH-000375,-1.1885856898772265
ACH-000376,-1.1056023800592991
ACH-000381,-1.1292414328927929
ACH-000383,-1.2510026426917926
ACH-000387,-1.245356752862428
ACH-000389,-1.312309904733454
ACH-000390,-1.2808092458150984
ACH-000393,-1.2084565584959808
ACH-000395,-1.3209191155250477
ACH-000396,-1.2491364912474396
ACH-000397,-1.246882826282463
ACH-000401,-1.2392222050254122
ACH-000402,-1.2265095467739728
ACH-000403,-1.292765093248255
ACH-000404,-1.5137444811663119
ACH-000406,-1.1188137919173888
ACH-000407,-1.2147990134177151
ACH-000408,-1.285432084268508
ACH-000410,-1.0023766857168344
ACH-000411,-1.2851548002619992
ACH-000414,-1.11795093950531
ACH-000415,-1.2245165568173952
ACH-000416,-1.2036055613783476
ACH-000420,-1.1672062214831938
ACH-000421,-1.0357323078538947
ACH-000424,-1.3605847905990056
ACH-000425,-1.4236218610471756
ACH-000426,-1.2262792420027566
ACH-000427,-1.0406155773896817
ACH-000433,-1.2073696763379105
ACH-000435,-1.0757819150188914
ACH-000436,-1.138271381571875
ACH-000444,-1.211788533461846
ACH-000445,-1.014095372318499
ACH-000448,-1.2082547620086843
ACH-000450,-1.3316886807661237
ACH-000452,-1.2582972291273358
ACH-000454,-1.4851790403263576
ACH-000458,-1.3002848249701011
ACH-000459,-1.169503352165046
ACH-000460,-1.227555595347979
ACH-000461,-1.0113358580876266
ACH-000463,-1.1841031475242214
ACH-000464,-1.061688386453887
ACH-000466,-1.1661187445933143
ACH-000467,-1.3001593282477115
ACH-000468,-1.2922357745973112
ACH-000469,-1.1856412546818338
ACH-000470,-1.4437186212476427
ACH-000471,-1.2182626796241791
ACH-000472,-1.1813988367319257
ACH-000473,-1.1537415357043308
ACH-000475,-1.0601295410747964
ACH-000476,-1.2814154113719745
ACH-000477,-1.3756623788013969
ACH-000479,-1.5319114679814418
ACH-000480,-1.2189920748475411
ACH-000481,-1.1817321459144754
ACH-000483,-1.1902228859589166
ACH-000484,-0.8627141969000252
ACH-000485,-1.2139498537821067
ACH-000486,-1.267338125632638
ACH-000487,-1.3098291693875668
ACH-000488,-1.1541017337094883
ACH-000490,-1.0686194255868646
ACH-000491,-1.3782172948092843
ACH-000495,-0.9603111467348088
ACH-000496,-1.011431320222169
ACH-000499,-1.2028578011323985
ACH-000500,-1.4273313276049608
ACH-000502,-1.1822442393413597
ACH-000503,-1.2292589695685707
ACH-000505,-1.1923778059017929
ACH-000507,-1.2779012636647376
ACH-000510,-1.1862794557296377
ACH-000511,-1.2752130332773026
ACH-000512,-1.084537263582502
ACH-000516,-1.187075992621546
ACH-000517,-1.286474545230481
ACH-000518,-1.4266040437270815
ACH-000520,-1.3753805474105874
ACH-000521,-1.1335360243103414
ACH-000522,-1.2009875380741768
ACH-000524,-1.1474581282928946
ACH-000527,-1.0434457341030916
ACH-000528,-1.0970803036523038
ACH-000537,-1.2611738311810945
ACH-000541,-1.1621006665428697
ACH-000542,-1.3657737316346608
ACH-000544,-1.2672616356677235
ACH-000545,-1.267766614383138
ACH-000547,-1.3018462480116422
ACH-000548,-1.2679703923085477
ACH-000549,-1.2190146800539363
ACH-000550,-1.211097858471075
ACH-000552,-1.0611954087438225
ACH-000556,-1.1828322377988787
ACH-000557,-1.0412666005619695
ACH-000569,-1.0748146444088238
ACH-000570,-1.3353124083128285
ACH-000571,-1.3369660856249264
ACH-000573,-1.304169682327087
ACH-000576,-1.2229286970906479
ACH-000579,-1.306298206372495
ACH-000580,-1.306199765458255
ACH-000584,-1.0121744183032293
ACH-000585,-1.09500319920765
ACH-000588,-1.0854367015554296
ACH-000589,-1.1786545223880889
ACH-000591,-1.2729469982457575
ACH-000593,-1.1562049130894816
ACH-000600,-1.3173266019644916
ACH-000601,-1.2752384460947093
ACH-000605,-1.207482022556688
ACH-000606,-1.113196083124717
ACH-000608,-0.9863537280171024
ACH-000614,-1.422550335072699
ACH-000616,-1.2689250076958438
ACH-000618,-1.0268611343394942
ACH-000619,-1.234681978581979
ACH-000620,-1.3112031521272498
ACH-000621,-1.169165828790817
ACH-000622,-1.171771350003694
ACH-000623,-1.1956862385977731
ACH-000624,-1.3988054149549105
ACH-000627,-1.19310183052952
ACH-000630,-1.148394328071403
ACH-000631,-1.6430758122167075
ACH-000632,-1.2681843919002718
ACH-000633,-1.128441391973367
ACH-000637,-1.328918791755199
ACH-000638,-1.0777217169617608
ACH-000646,-1.092770759809474
ACH-000647,-1.1824709924718575
ACH-000648,-1.1012217996560467
ACH-000649,-1.2675692771108933
ACH-000651,-1.4199085161410356
ACH-000652,-1.2269599357210728
ACH-000653,-1.1027784639351874
ACH-000657,-1.3278684004505596
ACH-000658,-1.0957537823676171
ACH-000661,-1.1218138893710714
ACH-000662,-0.989439508794562
ACH-000663,-1.3038808197838914
ACH-000665,-1.1852388824412912
ACH-000671,-1.1248939031397305
ACH-000672,-1.2937695443483783
ACH-000673,-1.1532371886456032
ACH-000676,-1.2489028449205064
ACH-000677,-1.3391228370486985
ACH-000681,-1.077433547868342
ACH-000683,-1.123201770276858
ACH-000684,-1.2217427565188774
ACH-000688,-0.8751871517323094
ACH-000693,-1.2642489907528074
ACH-000694,-1.1331777190011898
ACH-000695,-1.4950033898466335
ACH-000696,-1.2456569894459482
ACH-000697,-1.2400586909546707
ACH-000699,-0.9330367797338024
ACH-000701,-1.2829455712117892
ACH-000706,-1.1257295848385684
ACH-000711,-1.2241245225721895
ACH-000713,-1.5194144886294891
ACH-000714,-1.161630653656598
ACH-000718,-1.4498467473853818
ACH-000720,-1.2746097224985211
ACH-000721,-1.2884091924957004
ACH-000724,-1.4120206480651745
ACH-000725,-1.1550716282940603
ACH-000732,-1.299589801795283
ACH-000734,-1.1565598031424336
ACH-000735,-1.3125860253550874
ACH-000736,-1.2913490642091612
ACH-000738,-1.1668714662383106
ACH-000746,-0.9126022785974588
ACH-000747,-1.2045365457452222
ACH-000748,-1.1663355312734944
ACH-000753,-1.2918300007949195
ACH-000756,-1.403461814163863
ACH-000757,-1.3297897490993855
ACH-000758,-1.1652391192686409
ACH-000760,-1.1822128285341615
ACH-000762,-1.1452538682296116
ACH-000763,-1.3290477326674162
ACH-000764,-1.2153164980947042
ACH-000765,-1.2835521720779748
ACH-000766,-1.4008636127202003
ACH-000767,-1.2947209517543534
ACH-000768,-1.29871422478403
ACH-000769,-1.151498341362282
ACH-000770,-1.2243994553497737
ACH-000771,-1.1904284740430533
ACH-000773,-1.2107375733729495
ACH-000776,-1.5636065803242891
ACH-000777,-1.1903939784494089
ACH-000778,-1.0526723679944918
ACH-000781,-1.1818660677960668
ACH-000782,-1.297047607054207
ACH-000783,-0.9759607879676412
ACH-000784,-1.3302385287427982
ACH-000785,-1.1663911088633725
ACH-000787,-1.1103814321812802
ACH-000788,-1.2768913599273368
ACH-000791,-1.1590237911386758
ACH-000792,-1.1829451274865803
ACH-000794,-1.280227811234352
ACH-000796,-1.1958663527273243
ACH-000798,-1.1739085675488514
ACH-000799,-1.3463021342503703
ACH-000800,-1.2585055362876931
ACH-000802,-1.182707048555946
ACH-000804,-1.3522167706332315
ACH-000805,-1.2143529317107364
ACH-000809,-1.224210535705266
ACH-000810,-1.3599277241877037
ACH-000811,-1.0764006297383073
ACH-000817,-1.098904959972251
ACH-000819,-1.0811141507253943
ACH-000820,-1.2815609177438612
ACH-000821,-1.2138778688267748
ACH-000822,-0.9973721019166611
ACH-000823,-1.3240196839183265
ACH-000824,-1.3177665978987851
ACH-000827,-1.2130214193932918
ACH-000829,-1.1657449358446983
ACH-000831,-1.2880002375188762
ACH-000832,-1.3833971696867124
ACH-000833,-1.366367476670661
ACH-000834,-1.1283458166840603
ACH-000835,-1.1722612335400346
ACH-000836,-1.2585000345397035
ACH-000837,-1.2179891036863368
ACH-000838,-1.2087274312650376
ACH-000839,-0.8777111307399108
ACH-000840,-1.1967677688379674
ACH-000841,-1.2891317386846954
ACH-000843,-1.31209921606422
ACH-000846,-1.4462625664874118
ACH-000847,-1.2474369419380344
ACH-000848,-1.1776598341515545
ACH-000849,-1.1464867518669108
ACH-000851,-1.0839793962918125
ACH-000855,-1.0930933903806992
ACH-000856,-1.0410371176407192
ACH-000858,-1.1441653115012267
ACH-000859,-1.1550594621103396
ACH-000861,-1.1677031026468936
ACH-000862,-0.9693512781128424
ACH-000865,-1.1698091740910117
ACH-000866,-1.3292816053977758
ACH-000867,-1.0927570379691556
ACH-000869,-1.0063788813772745
ACH-000872,-1.2170823420793064
ACH-000873,-1.1430888133699677
ACH-000876,-0.8631072388219031
ACH-000878,-1.4266230997899965
ACH-000880,-1.0222491952653867
ACH-000881,-1.2338097666925651
ACH-000882,-1.4510769733332118
ACH-000884,-1.2505067547494106
ACH-000885,-1.2309693083886797
ACH-000887,-1.3308617463640786
ACH-000889,-1.2668416936364286
ACH-000896,-0.9366653612718304
ACH-000898,-1.344529743499025
ACH-000900,-1.2116411498206103
ACH-000901,-1.3394396767007604
ACH-000905,-1.136368013763227
ACH-000906,-1.295261465150219
ACH-000907,-1.07017446895964
ACH-000910,-0.9367135537904736
ACH-000911,-1.1702656219108911
ACH-000912,-1.1996123998575556
ACH-000913,-1.2065193104144851
ACH-000915,-1.146148853050895
ACH-000916,-1.2934036662964783
ACH-000917,-1.1116744229107784
ACH-000920,-1.3523178649369287
ACH-000921,-1.0807610670305028
ACH-000924,-1.160032778130679
ACH-000926,-1.0403016860756658
ACH-000928,-1.157384694214374
ACH-000929,-1.2919646921614187
ACH-000932,-1.1875882810122411
ACH-000935,-1.377543227761492
ACH-000936,-0.9545818348633452
ACH-000937,-1.3134398232952598
ACH-000938,-1.1663965454467653
ACH-000939,-0.9892865756933344
ACH-000941,-1.26530067369893
ACH-000943,-1.287011598762825
ACH-000946,-1.2963943413644552
ACH-000947,-1.2187037064932225
ACH-000948,-1.1064304317658102
ACH-000950,-1.0023057800299624
ACH-000953,-1.1108380900832031
ACH-000954,-1.4060935265040164
ACH-000957,-1.229553879843029
ACH-000958,-1.2394981307081832
ACH-000960,-1.4635240700454275
ACH-000963,-1.1616571760389796
ACH-000968,-1.1806806485504362
ACH-000969,-1.0675813695254013
ACH-000972,-1.5869459227041176
ACH-000973,-1.2010698581567651
ACH-000974,-1.2317326971446054
ACH-000978,-1.374198353044597
ACH-000984,-1.0662696336018591
ACH-000986,-1.3298116715274513
ACH-000988,-1.2340677608447332
ACH-000993,-1.1431969100796626
ACH-000994,-1.147807411929168
ACH-000996,-1.1019765856818504
ACH-001001,-1.0425924341962842
ACH-001020,-1.0251600309079405
ACH-001028,-1.1847783575817097
ACH-001031,-1.3813859958150665
ACH-001038,-1.2440248630728854
ACH-001048,-1.10209311980144
ACH-001050,-0.9483009751335352
ACH-001053,-1.2430743474975798
ACH-001054,-1.378871983753638
ACH-001061,-1.2101444787359972
ACH-001067,-1.324617950513451
ACH-001075,-1.3978365394488894
ACH-001096,-1.1321073040222895
ACH-001111,-1.2708011475234045
ACH-001119,-1.1916888319125845
ACH-001128,-1.2180100439647756
ACH-001134,-1.3039625940599104
ACH-001151,-1.1758265889015582
ACH-001163,-1.2612474396937228
ACH-001164,-0.9955218724147776
ACH-001183,-1.3678782284164084
ACH-001192,-1.2148815924854288
ACH-001193,-1.1568402305266008
ACH-001196,-1.2965233813750785
ACH-001197,-1.2588402113845318
ACH-001205,-1.2959649711397423
ACH-001211,-1.343380036104699
ACH-001212,-1.2415391749281444
ACH-001228,-1.2684067016166023
ACH-001232,-1.1699242181127028
ACH-001239,-1.2371810222977635
ACH-001270,-1.0695835341012745
ACH-001274,-1.438793709617234
ACH-001275,-0.9917970688318748
ACH-001277,-1.1911166855721742
ACH-001278,-1.0196523057539102
ACH-001280,-1.5293444335604098
ACH-001283,-1.3006284233193983
ACH-001289,-1.0116544723893286
ACH-001300,-1.2735536038509216
ACH-001301,-1.4063357155427298
ACH-001302,-1.284588543936816
ACH-001306,-0.9905864272026752
ACH-001318,-1.2523585975500813
ACH-001322,-1.2726268516769523
ACH-001328,-1.1322280380204497
ACH-001332,-1.2922054400558214
ACH-001336,-1.3706751076837866
ACH-001346,-1.144573807582578
ACH-001353,-1.134001250427479
ACH-001354,-1.3313441272844098
ACH-001367,-1.0884530537956745
ACH-001368,-1.2520554423567751
ACH-001374,-1.0572342686016452
ACH-001377,-1.1794074257728295
ACH-001380,-1.3043869199861855
ACH-001391,-1.0636711768203904
ACH-001408,-1.267731176992882
ACH-001430,-1.3000447327412519
ACH-001431,-1.0948079796961632
ACH-001450,-1.3443570336831092
ACH-001496,-1.4534859009270051
ACH-001500,-1.1305939922175103
ACH-001523,-1.0517324139121988
ACH-001532,-1.1590462999441795
ACH-001550,-1.0768765194385441
ACH-001552,-0.9480106618281444
ACH-001554,-1.2061305381713856
ACH-001654,-1.3441397208340766
ACH-001735,-1.2586494777549433
ACH-001736,-1.0189596728811556
ACH-001737,-1.283767440743267
ACH-001740,-1.1255719122854155
ACH-001745,-1.0218865493747118
ACH-001765,-1.3010539804322536
