,UBFD1 (56061)
ACH-000476,-0.2533882147106549
ACH-000477,-0.5156314233778045
ACH-000479,-0.3258395801071934
ACH-000480,-0.1927515984103026
ACH-000481,-0.3557687041355108
ACH-000483,0.006197988287797515
ACH-000484,-0.2640546131884223
ACH-000485,-0.25907270449925474
ACH-000486,-0.3161823453917893
ACH-000487,-0.3610507187653749
ACH-000488,-0.2275291378346784
ACH-000490,-0.4222190938369511
ACH-000491,-0.13830272955185013
ACH-000495,-0.4869604540950728
ACH-000496,-0.44702864230335215
ACH-000499,-0.2823634877694132
ACH-000500,-0.08772000430493257
ACH-000502,-0.18455357688339735
ACH-000503,-0.5277647531377213
ACH-000505,-0.24773998349223436
ACH-000507,-0.5054495828379181
ACH-000510,-0.24165505019374864
ACH-000511,-0.3367861893110274
ACH-000512,-0.11917414935171985
ACH-000516,-0.2131139478525385
ACH-000517,-0.25159321703926857
ACH-000518,-0.03586517628425377
ACH-000520,-0.2372591975036596
ACH-000521,-0.02993941103096833
ACH-000522,-0.34002385738775
ACH-000524,-0.1916414388195376
ACH-000527,-0.3444024695915247
ACH-000528,-0.20687617542173886
ACH-000537,-0.322139861236675
ACH-000541,-0.0911584651613628
ACH-000542,-0.3458774780170194
ACH-000544,-0.09470845530368624
ACH-000545,-0.09821149373775752
ACH-000547,-0.1753101056356499
ACH-000548,-0.17085458970348966
ACH-000549,-0.4653264383193272
ACH-000550,-0.4083203647435828
ACH-000552,-0.17748935785910647
ACH-000556,-0.2635142648536215
ACH-000557,-0.2833060492661951
ACH-000569,-0.4859648680292946
ACH-000570,0.072870809808295
ACH-000571,-0.16863090862076194
ACH-000573,-0.1526034813386781
ACH-000576,-0.3675043324269379
ACH-000579,-0.2350107563566813
ACH-000580,-0.3329919414362321
ACH-000584,-0.30808953201232586
ACH-000585,-0.2962309845235129
ACH-000588,-0.2295786975583574
ACH-000589,-0.09374723003008628
ACH-000591,-0.25597057170765186
ACH-000593,-0.30858688188267985
ACH-000600,-0.33723325389070674
ACH-000601,-0.12084038797715242
ACH-000605,-0.19936983290168367
ACH-000606,-0.13880095018152186
ACH-000608,-0.2765415917402921
ACH-000614,-0.24801828548508734
ACH-000616,-0.2675248560262049
ACH-000618,-0.15992116983038066
ACH-000619,-0.13491856656179138
ACH-000620,-0.3871797193239795
ACH-000621,-0.21915466064000694
ACH-000622,-0.20378054486334324
ACH-000623,-0.07568069419494547
ACH-000624,-0.4057334458759648
ACH-000627,-0.12783360490989767
ACH-000630,-0.2818969365369251
ACH-000631,-0.11089959847263102
ACH-000632,-0.17718910736458018
ACH-000633,-0.03741356721503143
ACH-000637,-0.11685355031563813
ACH-000638,-0.34520912933207165
ACH-000646,-0.28414845263875554
ACH-000647,-0.2425609518595571
ACH-000648,-0.2294193279632037
ACH-000649,-0.3164111019249752
ACH-000651,-0.21907576120899752
ACH-000652,-0.2599044748998928
ACH-000653,-0.3208339138637174
ACH-000657,-0.2351771212811996
ACH-000658,-0.32251450122185243
ACH-000661,-0.26541914157681623
ACH-000662,-0.2747996853728297
ACH-000663,-0.37072156786380106
ACH-000665,-0.2825374516609155
ACH-000671,-0.584257907617513
ACH-000672,-0.15949067184607446
ACH-000673,-0.2717584353116768
ACH-000676,-0.2226263772419576
ACH-000677,-0.27216662653084744
ACH-000681,-0.2834764347958104
ACH-000683,-0.3465991725384553
ACH-000684,-0.29674861588721924
ACH-000688,-0.1991730878543494
ACH-000693,-0.1799544705565789
ACH-000694,-0.1488072483080244
ACH-000695,-0.25059845499183314
ACH-000696,-0.22408673688823466
ACH-000697,-0.2249837806149796
ACH-000699,-0.1664716799387265
ACH-000701,-0.456667381673921
ACH-000706,-0.2728817396046028
ACH-000711,-0.2702546225602043
ACH-000713,-0.26386215655233664
ACH-000714,-0.28502902317274764
ACH-000718,-0.04309028580866052
ACH-000720,-0.2446956927600417
ACH-000721,-0.3822243489488496
ACH-000724,-0.049332703661732175
ACH-000725,-0.3970999289230335
ACH-000732,-0.17572760706127682
ACH-000734,-0.19665135471336348
ACH-000735,-0.09418792220925074
ACH-000736,-0.35299430983567576
ACH-000738,-0.11604232665180493
ACH-000746,-0.21997566708037314
ACH-000747,-0.3946356577700807
ACH-000748,-0.4192533422497636
ACH-000753,-0.2734001339548586
ACH-000756,-0.35013788541131674
ACH-000757,-0.3623045934314855
ACH-000758,-0.20552515543887045
ACH-000760,-0.23600789251939475
ACH-000762,-0.08355711733605542
ACH-000763,-0.3971831286024583
ACH-000764,-0.3048628532998688
ACH-000765,-0.2967349766842
ACH-000766,-0.42212582265311605
ACH-000767,-0.4031634333558905
ACH-000768,-0.2612937994960442
ACH-000769,-0.26991714925642984
ACH-000770,-0.23079940917608144
ACH-000771,-0.2260641134014873
ACH-000773,-0.3857875762925193
ACH-000776,-0.4161995020262679
ACH-000777,-0.14422522878457916
ACH-000778,-0.18369841647478746
ACH-000781,-0.3309071730474665
ACH-000782,-0.17562821319319788
ACH-000783,-0.313335783353053
ACH-000784,-0.12819668435895246
ACH-000785,-0.30945246956846245
ACH-000787,-0.07639532368554666
ACH-000788,-0.4397477531852166
ACH-000791,-0.3438077938263026
ACH-000792,-0.14770746154543693
ACH-000794,-0.36265096305102207
ACH-000796,-0.2911136258063853
ACH-000798,-0.4211225944839622
ACH-000799,-0.43518425395999255
ACH-000800,-0.240351556577
ACH-000802,-0.25587451441369297
ACH-000804,-0.1515527599673404
ACH-000805,-0.3101450747627255
ACH-000809,-0.3182430291967598
ACH-000810,-0.3766456383807678
ACH-000811,-0.29747271034250417
ACH-000817,-0.30739434114624803
ACH-000819,-0.2002999906911588
ACH-000820,-0.05834565989054199
ACH-000821,-0.36644817696004656
ACH-000822,-0.3162542830523861
ACH-000823,-0.2117809439585831
ACH-000824,-0.244557016864054
ACH-000827,-0.2537550752436732
ACH-000829,-0.14362401898708868
ACH-000831,-0.3561974430711478
ACH-000832,-0.3913018363009944
ACH-000833,-0.3764666519591896
ACH-000834,-0.2271624938637632
ACH-000835,-0.13518063364755975
ACH-000836,-0.29846543782368296
ACH-000837,-0.20880094296244744
ACH-000838,-0.13846083272614712
ACH-000839,-0.17789804400473938
ACH-000840,-0.5796241537305857
ACH-000841,-0.20485363954274835
ACH-000843,-0.014896319286922487
ACH-000846,-0.240253655889452
ACH-000847,-0.05075992273102318
ACH-000848,-0.251011867748977
ACH-000849,-0.32772901606452626
ACH-000851,-0.2362022493377671
ACH-000855,-0.2420518778263307
ACH-000856,-0.2669215053375649
ACH-000858,-0.22389026603345671
ACH-000859,-0.040410658791209
ACH-000861,-0.5059503827418671
ACH-000862,-0.231249444647984
ACH-000865,-0.16641602152558185
ACH-000866,-0.24369814008826565
ACH-000867,-0.2607844299297737
ACH-000869,-0.3571612657417271
ACH-000872,-0.3906900027590707
ACH-000873,-0.1455699977249858
ACH-000876,-0.326797959797874
ACH-000878,0.10014313520291812
ACH-000880,-0.1572158189975038
ACH-000881,-0.27253338076405925
ACH-000882,-0.2571310962613991
ACH-000884,-0.2677726246393431
ACH-000885,-0.14826507084002286
ACH-000887,-0.2519559651771297
ACH-000889,-0.2268636968785354
ACH-000896,-0.24500121616341874
ACH-000898,-0.287182468453634
ACH-000900,-0.2925110735133136
ACH-000901,-0.2434457695997356
ACH-000905,-0.2862893688928713
ACH-000906,-0.2457516686298483
ACH-000907,-0.3237570253931332
ACH-000910,-0.17485952816832645
ACH-000911,-0.18287582623353232
ACH-000912,-0.19120762329361704
ACH-000913,-0.3222764213679353
ACH-000915,-0.18162110211327334
ACH-000916,-0.4618597417230458
ACH-000917,-0.3692562210343416
ACH-000920,-0.1264153681955387
ACH-000921,-0.2787505078841558
ACH-000924,-0.1769939806499761
ACH-000926,-0.35053634411329604
ACH-000928,-0.3417554227405875
ACH-000929,-0.14700499497417188
ACH-000932,-0.16797431495765938
ACH-000935,-0.23145782039575455
ACH-000936,-0.255424863588785
ACH-000937,-0.13109923002348509
ACH-000938,-0.16146676714887964
ACH-000939,0.06952160898153202
ACH-000941,-0.2569971562055009
ACH-000943,-0.2397861729976487
ACH-000946,-0.31798296767377954
ACH-000947,-0.25279226096189256
ACH-000948,-0.2942598630054377
ACH-000950,-0.17738355578941176
ACH-000953,-0.1713701344710657
ACH-000954,-0.3418746539499187
ACH-000957,-0.24224463061313775
ACH-000958,-0.3124030149364667
ACH-000960,-0.33234453768343203
ACH-000963,-0.2649895198281749
ACH-000968,-0.21191744524505354
ACH-000969,-0.18717212731098207
ACH-000972,-0.2926077226963641
ACH-000973,-0.2395736996808573
ACH-000974,-0.21921343775846305
ACH-000978,-0.3079767473264886
ACH-000984,-0.4057465416738105
ACH-000986,-0.15938543242848344
ACH-000988,-0.1810111584583501
ACH-000993,-0.35730802168351544
ACH-000994,-0.3547038588671471
ACH-000996,-0.3515225743232965
ACH-001001,-0.27667929862762225
ACH-001020,-0.2685741816324983
ACH-001028,-0.13231978897364285
ACH-001031,-0.3928218305178023
ACH-001038,-0.2040707054595121
ACH-001048,-0.14130634659957858
ACH-001050,-0.3210783234407134
ACH-001053,-0.4256080732545271
ACH-001054,-0.28807419555430364
ACH-001061,-0.2469093245224171
ACH-001067,-0.2845762632539028
ACH-001075,-0.4068050525842616
ACH-001096,-0.007501134367228016
ACH-001111,-0.1236293591965505
ACH-001119,-0.3720535102725239
ACH-001128,-0.3256855105143656
ACH-001134,-0.2094640340857588
ACH-001151,-0.2924017030215869
ACH-001163,-0.1619814263693083
ACH-001164,-0.22173637943949387
ACH-001183,-0.1964537162477135
ACH-001192,-0.28784294228442725
ACH-001193,-0.36311317227615214
ACH-001196,-0.4561901015545052
ACH-001197,-0.18077734090864425
ACH-001205,-0.3578782539181088
ACH-001211,-0.3372796675809074
ACH-001212,-0.2776843207483903
ACH-001228,-0.1701426360405601
ACH-001232,-0.3786702156845488
ACH-001239,-0.4002301291217833
ACH-001270,-0.07868007036009092
ACH-001274,-0.27129701775948906
ACH-001275,-0.10340830839857064
ACH-001277,0.02545837018985847
ACH-001278,-0.25014475294396843
ACH-001280,-0.2294025802148372
ACH-001283,-0.458448297348255
ACH-001289,-0.2986559199075454
ACH-001300,-0.07847675281218539
ACH-001301,-0.07360047905286038
ACH-001302,-0.4374422146998513
ACH-001306,0.009876916755139149
ACH-001318,-0.34548838572050306
ACH-001322,-0.2475329065450352
ACH-001328,-0.12071499852569564
ACH-001332,0.04531968592788127
ACH-001336,-0.3705274023774186
ACH-001346,-0.3038274415005501
ACH-001353,-0.1368877704459444
ACH-001354,0.02641303812648213
ACH-001367,-0.3549381885866353
ACH-001368,-0.2936051718985941
ACH-001374,-0.4395964024909706
ACH-001377,-0.3763976557774712
ACH-001380,-0.14518220039863844
ACH-001391,-0.13483322379218635
ACH-001408,-0.13178698340371048
ACH-001430,-0.6133739078946704
ACH-001431,-0.3303962769319768
ACH-001450,-0.3926169427199765
ACH-001496,-0.4578024097000192
ACH-001500,-0.11869155567748145
ACH-001523,-0.31534515665734675
ACH-001532,-0.3410601339317391
ACH-001550,-0.1438616747092116
ACH-001552,-0.02685015893604129
ACH-001554,-0.3104746706805556
ACH-001654,-0.1995937469131089
ACH-001735,-0.21875758551758254
ACH-001736,-0.33421829052100765
ACH-001737,-0.0721688588503377
ACH-001740,-0.2629057459762166
ACH-001745,-0.1576488583929412
ACH-001765,-0.18538637096095964
