,TJAP1 (93643)
ACH-000004,-0.13820944491632162
ACH-000005,0.38230938984059815
ACH-000007,-0.010537080614096209
ACH-000009,-0.045565344560472384
ACH-000011,-0.07380060103972727
ACH-000012,-0.12778364554171426
ACH-000013,-0.13322749007116325
ACH-000014,-0.00801495289863993
ACH-000015,0.03814242544088012
ACH-000017,-0.2075071110921138
ACH-000018,0.00018017015076904387
ACH-000019,0.01889655056766135
ACH-000021,-0.03413542810225141
ACH-000022,-0.04811717875467207
ACH-000025,-0.167938054392492
ACH-000028,-0.22341260915532435
ACH-000030,-0.07051056616411218
ACH-000035,-0.39078315247238654
ACH-000036,-0.015580085642280847
ACH-000037,-0.061408121969570274
ACH-000039,-0.13939166483621024
ACH-000040,-0.15417801150975624
ACH-000041,0.03720882990043599
ACH-000042,-0.0424664113792577
ACH-000045,0.06262220249186941
ACH-000047,-0.02277196835670279
ACH-000052,-0.16107827917135015
ACH-000053,-0.08576667490927843
ACH-000054,-0.055602591364903343
ACH-000055,-0.07239831088819343
ACH-000060,-0.015557814175177096
ACH-000067,-0.03587993115359465
ACH-000070,0.05933139844820895
ACH-000075,-0.1339110673427734
ACH-000078,-0.16382990775403872
ACH-000082,-0.018134979456058468
ACH-000085,-0.13265918508646996
ACH-000086,-0.16557464546226985
ACH-000087,0.06483672417542867
ACH-000092,-0.07176113471798637
ACH-000095,-0.04885587882512557
ACH-000097,-0.11194335379233336
ACH-000098,-0.010223231383996409
ACH-000099,-0.07834536874925667
ACH-000108,-0.0178823072207703
ACH-000113,0.014065100377192843
ACH-000116,-0.027681037876166308
ACH-000118,0.004529227196148308
ACH-000120,0.059431969036457324
ACH-000123,-0.1210503164362236
ACH-000127,-0.08690217412786735
ACH-000128,-0.018633484671259214
ACH-000132,-0.08341592532074192
ACH-000133,-0.2102964463653285
ACH-000137,-0.054527967338513866
ACH-000138,-0.016777228426574142
ACH-000142,-0.1827217412282844
ACH-000143,-0.19040918860571204
ACH-000146,-0.17414783252174235
ACH-000148,0.03667113032764148
ACH-000150,0.12765155563095226
ACH-000152,-0.09525975875613753
ACH-000153,0.12651753040798916
ACH-000159,-0.07878312529917854
ACH-000160,-0.04284520809621618
ACH-000163,0.043182084077725086
ACH-000167,-0.03806863917212487
ACH-000168,-0.1481683373656622
ACH-000169,-0.00697189161723368
ACH-000178,-0.05318971349864584
ACH-000183,-0.09966815405280101
ACH-000188,-0.0595723506698178
ACH-000189,-0.022337026445116027
ACH-000190,-0.16328938012440672
ACH-000198,-0.011667990689580214
ACH-000203,0.12333041230829282
ACH-000204,0.08142064031150896
ACH-000206,-0.08284167268542372
ACH-000207,-0.4004866291347473
ACH-000208,-0.21094216505836774
ACH-000210,-0.004905841566546189
ACH-000211,-0.01860724259854624
ACH-000215,-0.04229672703368234
ACH-000221,-0.0682761108066001
ACH-000222,0.12644376055649004
ACH-000223,-0.1910486737089654
ACH-000226,0.0075859387789284985
ACH-000227,-0.2640280273842667
ACH-000228,-0.05962515985854214
ACH-000231,-0.06989024923412593
ACH-000232,0.011001976717827638
ACH-000233,-0.06694789746872196
ACH-000234,0.0680350077096575
ACH-000235,-0.02022052894089256
ACH-000237,0.023874102352227058
ACH-000238,-0.1821008487135883
ACH-000242,0.1005999781937169
ACH-000243,-0.09862257486588843
ACH-000244,-0.13076268176224545
ACH-000246,-0.09452769855521513
ACH-000248,-0.13597714382093326
ACH-000250,-0.16021612506942942
ACH-000251,0.12284748953328145
ACH-000252,-0.16154966709326665
ACH-000253,-0.1401503781041027
ACH-000255,-0.10173170783079452
ACH-000256,-0.053339783332788604
ACH-000257,0.0258112961973196
ACH-000258,0.013468156467295964
ACH-000259,-0.14789267836469522
ACH-000260,-0.08925963921152025
ACH-000261,-0.013962155969160762
ACH-000262,0.07592899030450018
ACH-000263,0.1411990673356713
ACH-000264,-0.09284080379565647
ACH-000265,-0.013966508078241058
ACH-000266,-0.045820386892706816
ACH-000272,-0.0958924796198702
ACH-000274,-0.051299353506847216
ACH-000277,-0.06262146103214747
ACH-000278,-0.11145872698767227
ACH-000279,-0.1154688043419416
ACH-000280,-0.02216990308585221
ACH-000281,-0.1428403454628569
ACH-000288,-0.01854054558907656
ACH-000291,-0.08258356896255008
ACH-000293,-0.1238574752428057
ACH-000294,0.0027814587578409073
ACH-000295,-0.1341413022498536
ACH-000296,-0.221720835887724
ACH-000302,-0.04673961586662707
ACH-000304,0.14824375002830895
ACH-000307,-0.061482037420635724
ACH-000308,-0.11106902412035112
ACH-000310,-0.16272315228921871
ACH-000311,-0.023620551006479425
ACH-000312,-0.043728707243909336
ACH-000315,0.1286563932419607
ACH-000316,0.04628128355324741
ACH-000317,-0.08065831052667165
ACH-000318,0.014746987203362137
ACH-000319,0.017869994684756075
ACH-000320,0.04791899092954433
ACH-000322,-0.0456536224507988
ACH-000323,-0.08041480717293563
ACH-000324,-0.02516246081331988
ACH-000329,-0.09744217292231798
ACH-000330,-0.19363133051412865
ACH-000331,-0.09725530122710216
ACH-000332,-0.08458751363675945
ACH-000334,0.07298415030647526
ACH-000335,-0.26557794708910354
ACH-000336,-0.157210060379918
ACH-000337,-0.08904250575614392
ACH-000338,0.08891740035682594
ACH-000339,-0.11503355611527127
ACH-000341,-0.0526538795479972
ACH-000348,-0.07017760569977569
ACH-000350,-0.03032771935865501
ACH-000352,-0.028232917937219906
ACH-000356,-0.12705103673490026
ACH-000361,0.21583469794782065
ACH-000362,0.04115579769477564
ACH-000363,-0.042621816278373616
ACH-000364,0.01128032497366723
ACH-000365,-0.034696845987248946
ACH-000366,-0.01023079868253305
ACH-000368,0.010531425274738769
ACH-000374,-0.19977775812541806
ACH-000375,-0.05420729243072386
ACH-000376,-0.10899930557441677
ACH-000381,-0.06329503630972322
ACH-000383,-0.09115236821887676
ACH-000387,-0.059737770117511836
ACH-000389,-0.0700619399408214
ACH-000390,-0.1666186288516078
ACH-000393,-0.16483701726532818
ACH-000395,0.11853640830230006
ACH-000396,0.08997387638345324
ACH-000397,-0.026583619451950403
ACH-000401,-0.002154610983922538
ACH-000402,-0.2246050392834743
ACH-000403,-0.07962074302213673
ACH-000404,-0.012868205110508756
ACH-000406,-0.07868996314763071
ACH-000407,0.011609003864874332
ACH-000408,-0.1736281671304886
ACH-000410,-0.058340942462462464
ACH-000411,-0.07521065528979147
ACH-000414,0.05376100558458048
ACH-000415,-0.08713988353757794
ACH-000416,-0.07965712963327881
ACH-000420,-0.11716980334853094
ACH-000421,-0.14404507473067307
ACH-000424,0.05051205854697366
ACH-000425,0.040587695613596764
ACH-000426,-0.1346271088396663
ACH-000427,-0.1560441812111963
ACH-000433,0.03772628041567844
ACH-000435,-0.014404900572063568
ACH-000436,0.06392833114039301
ACH-000444,-0.06716255503814199
ACH-000445,-0.12121937721917668
ACH-000448,-0.13445547281533946
ACH-000450,0.0011994226959248695
ACH-000452,-0.12767412350106647
ACH-000454,-0.19147051629196973
ACH-000458,-0.16263330926929911
ACH-000459,0.0966470948313764
ACH-000460,-0.06542329648448589
ACH-000461,-0.1226934563870064
ACH-000463,0.10983155374837897
ACH-000464,-0.14339097992517982
ACH-000466,-0.08658255355364393
ACH-000467,-0.0135929855578104
ACH-000468,-0.041187956413903874
ACH-000469,-0.0733795705559882
ACH-000470,-0.08967569728182215
ACH-000471,-0.05910413487535882
ACH-000472,0.01889086303889393
ACH-000473,-0.008818764602875456
ACH-000475,-0.03973762282016536
ACH-000476,0.042812727491254254
ACH-000477,0.016735925340051708
ACH-000479,-0.26833180074009105
ACH-000480,0.017426031598123348
ACH-000481,-0.0662420257009442
ACH-000483,-0.1216082066578846
ACH-000484,-0.033920921077971816
ACH-000485,0.054316421419698835
ACH-000486,-0.06101897487026734
ACH-000487,0.021942803902428244
ACH-000488,-0.2065330629994272
ACH-000490,-0.0584733970041896
