,DSN1 (79980)
ACH-000332,-0.6668802694449546
ACH-000334,-0.35698659999690113
ACH-000335,-0.7290726501917141
ACH-000336,-0.6872085400772352
ACH-000337,-0.5684220548405909
ACH-000338,-1.2075386542008169
ACH-000339,-0.7235504050190454
ACH-000341,-0.8514770779261742
ACH-000348,-0.6552408303587124
ACH-000350,-0.4034116037500512
ACH-000352,-0.8724090662210663
ACH-000356,-0.7126834434096092
ACH-000361,-0.6382397005907284
ACH-000362,-0.6552250628587309
ACH-000363,-0.6616558549492325
ACH-000364,-0.7643017492691909
ACH-000365,-0.6647121597475653
ACH-000366,-0.5810337406986434
ACH-000368,-0.8124724644616714
ACH-000374,-0.5901359897873244
ACH-000375,-0.5100237467996833
ACH-000376,-0.7106033692023087
ACH-000381,-0.928460548120306
ACH-000383,-0.3037039858333765
ACH-000387,-0.9253029186559462
ACH-000389,-0.8874999009507717
ACH-000390,-0.4532410473620579
ACH-000393,-0.8649791875302341
ACH-000395,-0.7140366878101103
ACH-000396,-0.7543335532774971
ACH-000397,-1.0339630944067544
ACH-000401,-0.4425730767324663
ACH-000402,-0.6908417381932641
ACH-000403,-0.5633725859011072
ACH-000404,-0.1637289555950383
ACH-000406,-0.6475028200131445
ACH-000407,-0.8468903972516032
ACH-000408,-0.6315022070904344
ACH-000410,-1.0203292130043204
ACH-000411,-0.7846476636997637
ACH-000414,-0.5465126135488095
ACH-000415,-0.6628403366248131
ACH-000416,-0.5239377517669332
ACH-000420,-0.6398138099858252
ACH-000421,-0.7184963129341629
ACH-000424,-0.4011246219964781
ACH-000425,-0.5428064686108529
ACH-000426,-0.6381969989565421
ACH-000427,-0.593932027981293
ACH-000433,-0.6051262805581082
ACH-000435,-0.9980938662768852
ACH-000436,-0.7308380676965919
ACH-000444,-0.6939574663342984
ACH-000445,-0.7146518339502784
ACH-000448,-0.6623729858509658
ACH-000450,-0.745845338103162
ACH-000452,-0.4852530499271647
ACH-000454,-0.7412104324714389
ACH-000458,-0.6551216564948484
ACH-000459,-0.4668051397821107
ACH-000460,-0.7868866433147199
ACH-000461,-0.5841958587780864
ACH-000463,-0.5573721304959101
ACH-000464,-0.6519307047804487
ACH-000466,-0.4915088303826181
ACH-000467,-0.7518521031212629
ACH-000468,-0.7797802338999862
ACH-000469,-0.7051327896309063
ACH-000470,-0.8050269226649417
ACH-000471,-0.7301799338777651
ACH-000472,-0.7765525505773779
ACH-000473,-0.718744923394523
ACH-000475,-0.7572879470382204
ACH-000476,-0.5522297873670448
ACH-000477,-0.5596847284108912
ACH-000479,-0.8069846034954987
ACH-000480,-0.7433415271724786
ACH-000481,-0.8909933522695314
ACH-000483,-0.8307726078534349
ACH-000484,-0.8056673447695449
ACH-000485,-1.0102436157657604
ACH-000486,-0.4402025266107317
ACH-000487,-0.9324963762754804
ACH-000488,-0.6496614137259296
ACH-000490,-0.9314413432451708
ACH-000491,-0.6802465656775556
ACH-000495,-0.5809758112692485
ACH-000496,-0.5931445439590454
ACH-000499,-0.4773112623021484
ACH-000500,-0.7254774242173002
ACH-000502,-0.8120519359450833
ACH-000503,-0.3425877540164066
ACH-000505,-0.6712381925952672
ACH-000507,-0.8756737668765712
ACH-000510,-0.9728031619742402
ACH-000511,-0.6273799185034947
ACH-000512,-0.6973659403524618
ACH-000516,-1.067204708250316
ACH-000517,-0.7280182953863942
ACH-000518,-0.7515074328473776
ACH-000520,-0.7963948136990951
ACH-000521,-0.4695108243929933
ACH-000522,-0.7123073457055427
ACH-000524,-0.6933069698004201
ACH-000527,-0.8037409570674388
ACH-000528,-0.679091081164869
ACH-000537,-0.8038627461171769
ACH-000541,-0.5143347444980186
ACH-000542,-0.7357582490612988
ACH-000544,-0.4677517326908581
ACH-000545,-0.6805726264042112
ACH-000547,-1.1689291570874094
ACH-000548,-0.7430605442904694
ACH-000549,-0.5193437959419299
ACH-000550,-0.7069588635446035
ACH-000552,-0.7675911252363785
ACH-000556,-0.5658198496209571
ACH-000557,-0.7060126264175483
ACH-000569,-0.6340264157351765
ACH-000570,-0.5071545886170501
ACH-000571,-0.5919138471391874
ACH-000573,-0.6482531346506765
ACH-000576,-0.7129670186398316
ACH-000579,-0.5787506709917356
ACH-000580,-0.5910738930917111
ACH-000584,-0.8260271423712303
ACH-000585,-0.8088528713373763
ACH-000588,-0.5636072288278333
ACH-000589,-0.627131797041268
ACH-000591,-0.5425934620454695
ACH-000593,-0.6193453881398903
ACH-000600,-0.7590295020408793
ACH-000601,-0.8848872708106404
ACH-000605,-0.6539373611988529
ACH-000606,-0.7424512793721508
ACH-000608,-0.8117453139356541
ACH-000614,-0.4844520377004413
ACH-000616,-0.477296777750592
ACH-000618,-0.5209732970393889
ACH-000619,-0.6785405122827517
ACH-000620,-0.7426252117823384
ACH-000621,-0.6593985532604542
ACH-000622,-0.7645384414453393
ACH-000623,-0.7603076958521536
ACH-000624,-0.6643042773154252
ACH-000627,-0.9893862533112636
ACH-000630,-0.5611636508688223
ACH-000631,-0.7206727139996982
ACH-000632,-0.9227613460893944
ACH-000633,-0.4230737669954998
ACH-000637,-0.4662318950765018
ACH-000638,-0.5489625681447327
ACH-000646,-0.7186276909017015
ACH-000647,-0.6316029299857939
ACH-000648,-0.7710022394180174
ACH-000649,-0.5970143288850119
ACH-000651,-0.5809259806516034
ACH-000652,-0.4949744459942731
ACH-000653,-0.6905608015697938
ACH-000657,-0.5386483878187197
ACH-000658,-0.8525061117460986
ACH-000661,-0.4991743189480724
ACH-000662,-0.7835939021873294
ACH-000663,-0.5591571016677344
ACH-000665,-0.7547881646558796
ACH-000671,-0.5582816271870137
ACH-000672,-0.8378935417072497
ACH-000673,-0.871968514555126
ACH-000676,-0.5176726792584895
ACH-000677,-0.4950247475864488
ACH-000681,-0.3699278376989956
ACH-000683,-0.6458360041118795
ACH-000684,-0.6668346304307861
ACH-000688,-0.7371896239103458
ACH-000693,-0.7953582449715167
ACH-000694,-0.5444491616537039
ACH-000695,-0.7257593837686429
ACH-000696,-0.9192366801536436
ACH-000697,-0.6060430121057905
ACH-000699,-0.8106851504634986
ACH-000701,-0.7430324345870287
ACH-000706,-0.5979079080444367
ACH-000711,-0.8078279219942014
ACH-000713,-0.9714997462614506
ACH-000714,-0.9237031025735216
ACH-000718,-0.928452807917632
ACH-000720,-0.7708301524972109
ACH-000721,-0.8196397366735778
ACH-000724,-0.8585196574665208
ACH-000725,-0.8235756264865175
ACH-000732,-0.7842407841836009
ACH-000734,-0.4492306488984087
ACH-000735,-0.5143960821902878
ACH-000736,-0.9896459361635644
ACH-000738,-0.6963916121930391
ACH-000746,-0.4855636908945427
ACH-000747,-0.8104479658667962
ACH-000748,-0.963879766832117
ACH-000753,-0.8815902170766916
ACH-000756,-0.9349382664967189
ACH-000757,-0.7010507234314549
ACH-000758,-0.5409122199890979
ACH-000760,-1.2871421225193989
ACH-000762,-0.6887944363968533
ACH-000763,-0.5684304237007087
ACH-000764,-0.7429315860392428
ACH-000765,-0.5107010760855222
ACH-000766,-0.6153006103665298
ACH-000767,-0.8199653018654924
ACH-000768,-0.6744428845518743
ACH-000769,-0.7049572733155245
ACH-000770,-0.6571506213744491
ACH-000771,-0.7689086681435635
ACH-000773,-0.9659638030060768
ACH-000776,-0.3515088781469691
ACH-000777,-0.4947007912768439
ACH-000778,-0.7481492486309751
ACH-000781,-0.6737313862644706
ACH-000782,-0.5982545385724506
ACH-000783,-0.7690072685900042
ACH-000784,-0.6713707917885724
ACH-000785,-0.70851158667772
ACH-000787,-0.7832209357600675
ACH-000788,-0.725410184979866
ACH-000791,-0.7968473046637446
ACH-000792,-0.6555198084728749
ACH-000794,-0.7992193103254266
ACH-000796,-0.8425155434668066
ACH-000798,-1.0042332792180857
ACH-000799,-0.6772619315691231
ACH-000800,-0.5023914567129635
ACH-000802,-0.9171069511056787
ACH-000804,-0.6250508093152356
ACH-000805,-0.6649229835720427
ACH-000809,-0.5299128406262488
ACH-000810,-0.7215778548825558
ACH-000811,-0.7179904433926008
ACH-000817,-0.8658768597575577
ACH-000819,-0.7173543750030159
ACH-000820,-0.7806066468294971
ACH-000821,-0.6778700514084309
ACH-000822,-0.982314365006977
ACH-000823,-0.9026390968524979
ACH-000824,-0.4780600119002708
ACH-000827,-0.524628390654267
ACH-000829,-0.7904113452261865
ACH-000831,-0.5488937619204427
ACH-000832,-0.7064809154743809
ACH-000833,-0.4665710447626254
ACH-000834,-0.6977704529273075
ACH-000835,-0.6444870810203752
ACH-000836,-0.6500944372800399
ACH-000837,-0.433790393796508
ACH-000838,-0.8580415592950659
ACH-000839,-0.6336072337221521
ACH-000840,-0.32303047800046736
ACH-000841,-0.6011728303733629
ACH-000843,-0.6391087174403365
ACH-000846,-1.1140803061488118
ACH-000847,-0.6000218658354973
ACH-000848,-0.5698353376086747
ACH-000849,-0.9485404387102933
ACH-000851,-0.6597758967803471
ACH-000855,-0.5961606697143844
ACH-000856,-0.7543715459262031
ACH-000858,-0.8612925158154381
ACH-000859,-0.9920473651937516
ACH-000861,-0.8026887873377194
ACH-000862,-0.6946168625517836
ACH-000865,-0.7116068955633427
ACH-000866,-0.8317490658165572
ACH-000867,-0.8058123688105434
ACH-000869,-0.5093955320705674
ACH-000872,-0.5739989173635458
ACH-000873,-0.5206396905994217
ACH-000876,-0.7785452204312775
ACH-000878,-0.6439373731905813
ACH-000880,-0.5412299548447137
ACH-000881,-0.5156938226804001
ACH-000882,-0.4492494819534489
ACH-000884,-0.4798862136878209
ACH-000885,-0.7486331767261452
ACH-000887,-0.7393269746770279
ACH-000889,-0.8483716002989508
ACH-000896,-0.6096920772758366
ACH-000898,-0.7630115593322516
ACH-000900,-0.4968047268244467
ACH-000901,-0.7397654998727342
ACH-000905,-0.7190380005325288
ACH-000906,-0.448051250239216
ACH-000907,-0.7460607963983349
ACH-000910,-0.4970849383203732
ACH-000911,-0.5812303560399594
ACH-000912,-0.6893248615915165
ACH-000913,-0.8772180544840306
ACH-000915,-1.0014574022869895
ACH-000916,-0.6017873427192536
ACH-000917,-0.6942289867092281
ACH-000920,-0.5983605042940421
ACH-000921,-0.7811718754903485
ACH-000924,-0.6243312578396957
ACH-000926,-0.8465886647497224
ACH-000928,-0.7247925933836781
ACH-000929,-0.5919368351426676
ACH-000932,-0.6455272189299229
ACH-000935,-0.5752901698708145
ACH-000936,-0.5403334116392202
ACH-000937,-0.37012541747709776
ACH-000938,-0.3574095179241667
ACH-000939,-0.9350704605517604
ACH-000941,-0.9519024753045032
ACH-000943,-0.7312999147952265
ACH-000946,-0.8675764887177196
ACH-000947,-0.7183698374070264
ACH-000948,-0.6007102944889413
ACH-000950,-0.6157508321949685
ACH-000953,-0.5840083300596172
ACH-000954,-0.7860066865581478
ACH-000957,-0.7556997887736144
ACH-000958,-0.7920039938390745
ACH-000960,-0.5745249312030885
ACH-000963,-0.7022702246197233
ACH-000968,-0.7790413972532787
ACH-000969,-0.6829744279714599
ACH-000972,-0.9606422166194036
ACH-000973,-0.6643486559980436
ACH-000974,-0.7257783372984553
ACH-000978,-0.7663571877271921
ACH-000984,-0.6538520358223937
ACH-000986,-0.7668798513768029
ACH-000988,-0.6034418417947165
ACH-000993,-0.7399357526287202
ACH-000994,-0.8087320299961696
ACH-000996,-0.8628269523356061
ACH-001001,-0.6128636773930611
ACH-001020,-1.0803097319774395
ACH-001028,-0.522478896197929
ACH-001031,-0.7046089906854471
ACH-001038,-0.6818586116114371
ACH-001048,-0.8088776047851899
ACH-001050,-0.5830941404170089
ACH-001053,-0.7260891163641817
ACH-001054,-0.906670803538149
ACH-001061,-0.5833498063600798
ACH-001067,-0.5072199034591561
ACH-001075,-0.8346341425721173
ACH-001096,-0.6925422849536632
ACH-001111,-0.6340404709501579
ACH-001119,-0.5233227545151883
ACH-001128,-0.5749707261458978
ACH-001134,-0.6790896728985385
ACH-001151,-0.7500921996780642
ACH-001163,-0.7458233796917539
ACH-001164,-0.6772243185939262
ACH-001183,-0.7051051018596676
ACH-001192,-0.5861817401941962
ACH-001193,-0.4796176402605958
ACH-001196,-0.7632045463124036
ACH-001197,-0.7531904982118772
ACH-001205,-0.7308039871635297
ACH-001211,-0.8481696461527222
ACH-001212,-0.5879894171863934
ACH-001228,-0.6504675774308829
ACH-001232,-0.8741133423588608
ACH-001239,-0.4698702707462067
ACH-001270,-0.9092260153059184
ACH-001274,-0.7847908693374851
ACH-001275,-0.5751570486308939
ACH-001277,-0.6006472070633267
ACH-001278,-0.8912976745706731
ACH-001280,-0.6633415565663902
ACH-001283,-0.6690857978995585
ACH-001289,-0.7153837490185635
ACH-001300,-0.8143597054180141
ACH-001301,-0.9916494763173576
ACH-001302,-0.7639247951944586
ACH-001306,-0.7698915026600891
ACH-001318,-0.7820024685342757
ACH-001322,-0.9036943121214378
ACH-001328,-0.9493607035762616
ACH-001332,-0.7737679234311519
ACH-001336,-0.7898649893613306
ACH-001346,-0.7268431055812911
ACH-001353,-0.8462345658359653
ACH-001354,-0.7415737585130333
ACH-001367,-1.0487211862826906
ACH-001368,-0.5881005569723076
ACH-001374,-0.8080274173802773
ACH-001377,-0.7117043664176004
ACH-001380,-0.5339929100961147
ACH-001391,-0.8767470609336936
ACH-001408,-0.625222109201516
ACH-001430,-0.7239402271006855
ACH-001431,-0.7683957679128313
ACH-001450,-0.7008414630719351
ACH-001496,-0.724433208884812
ACH-001500,-0.8152481456709546
ACH-001523,-0.566139450085418
ACH-001532,-0.6145165615412564
ACH-001550,-0.5590656465263193
ACH-001552,-0.8450446850671248
ACH-001554,-0.6218852923992241
ACH-001654,-0.5906544269442722
ACH-001735,-0.5620379219385209
ACH-001736,-0.3720707707522819
ACH-001737,-0.4030724774028116
ACH-001740,-0.4248233130597615
ACH-001745,-0.6085811176125183
ACH-001765,-0.4449544182485512
